date,USDCHF,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.29,68.00000000000139,87.00000000001484,-42.999999999992156,7.0000000000014495,-24.00000000000091,67.00000000000594,22.999999999995246,-12.999999999996348,-155.00000000000114,38.0000000000047,-46.999999999997044,-19.000000000005457,27.000000000001023,-80.00000000000229,-85.99999999999719,,-149.99999999996794
2019.04.29,46.999999999997044,92.00000000000318,-48.99999999999238,-4.000000000004,-20.000000000010232,80.00000000000229,-11.00000000000545,1.999999999990898,-156.99999999999648,73.99999999999629,-44.99999999998394,-43.00000000000637,52.00000000000671,-139.00000000000023,-126.0000000000039,,-247.00000000000654
2019.04.29,9.999999999998899,102.00000000000209,-60.99999999999284,-59.000000000009045,-40.00000000000625,30.000000000007798,-40.00000000000669,12.999999999996348,-183.00000000000693,102.00000000000209,-151.9999999999966,-60.000000000002274,43.99999999999693,-133.00000000000534,-97.00000000000264,,-524.0000000000244
2019.04.29,19.999999999997797,114.0000000000141,-68.9999999999884,-72.0000000000054,-65.00000000001194,43.00000000000415,-48.99999999999905,4.000000000004,-201.00000000000762,73.99999999999629,-72.99999999998974,-87.99999999999386,81.99999999999363,-161.00000000000003,-136.99999999999824,,-577.9999999999843
2019.04.29,15.00000000000945,98.0000000000203,-73.99999999999807,-70.0000000000145,-61.00000000000705,29.000000000001247,-57.00000000000705,-17.000000000000348,-195.0000000000074,55.000000000005045,-0.9999999999843467,-96.00000000000364,111.0000000000042,-155.00000000000514,-163.99999999999747,,-581.9999999999848
2019.04.29,22.0000000000109,99.00000000000463,-70.99999999999795,-56.000000000011596,-64.00000000000716,46.00000000000159,-48.99999999999905,-11.00000000000545,-191.0000000000025,68.00000000000139,73.00000000001194,-87.0000000000033,141.9999999999959,-170.00000000000347,-221.00000000000452,,-470.00000000000864
2019.04.29,4.000000000004,101.00000000001774,-74.99999999998863,-96.00000000000719,-51.00000000000193,2.000000000002,-92.00000000000318,-63.99999999999739,-197.00000000000273,1.0000000000065512,195.9999999999962,-125.0,203.00000000000296,-173.00000000000094,-256.0000000000007,,-621.9999999999733
2019.04.29,5.000000000010552,95.00000000000064,-81.99999999999363,-84.0000000000174,-59.00000000001171,-5.999999999994898,-97.00000000000264,-83.00000000001084,-195.99999999999795,-17.000000000000348,215.00000000000963,-135.00000000000512,209.99999999999375,-168.00000000000148,-245.0000000000063,,-647.0000000000277
2019.04.29,-26.999999999999247,68.00000000000139,-94.99999999999886,-109.00000000000354,-37.00000000000614,-14.999999999998348,-129.9999999999968,-144.99999999999514,-180.99999999999739,-78.00000000000028,300.99999999999574,-155.00000000000114,239.99999999999488,-200.00000000000017,-287.9999999999994,,-851.0000000000043
2019.04.29,4.000000000004,98.0000000000203,-102.99999999999443,-87.99999999999919,-78.00000000000296,17.000000000000348,-148.99999999999915,-222.00000000001108,-222.0000000000084,-124.99999999999733,381.0000000000091,-203.99999999999352,299.99999999999716,-263.99999999999756,-368.00000000000165,,-1022.9999999999743
2019.04.29,51.000000000001044,146.00000000000168,-74.99999999998863,-99.00000000000463,-101.0000000000133,30.000000000007798,-134.0000000000008,-167.00000000000603,-243.99999999999977,-97.9999999999981,336.00000000000296,-206.00000000000307,293.99999999999693,-261.0000000000001,-356.9999999999962,,-885.0000000000002
2019.04.29,83.9999999999952,184.00000000000637,-62.99999999998818,-84.0000000000174,-127.00000000000955,43.999999999999595,-129.9999999999968,-175.99999999999838,-275.0000000000057,-86.99999999999264,269.00000000000813,-218.00000000000352,281.9999999999965,-270.0000000000036,-336.00000000000296,,-903.0000000000127
2019.04.29,63.000000000013046,176.00000000002058,-68.9999999999884,-104.00000000001519,-111.0000000000042,36.999999999998145,-146.99999999999713,-190.00000000000128,-271.0000000000008,-103.99999999999298,221.00000000000452,-225.9999999999991,257.99999999999557,-287.0000000000039,-312.00000000000114,,-1065.9999999999723
2019.04.29,60.99999999999994,184.00000000000637,-68.9999999999884,-143.00000000000423,-108.00000000000409,20.0000000000089,-156.00000000000057,-167.00000000000603,-281.0000000000059,-109.99999999998789,255.00000000000523,-233.99999999999466,280.00000000000114,-279.00000000000705,-322.00000000000006,,-1068.9999999999775
2019.04.29,60.000000000015596,191.00000000000784,-73.99999999999807,-147.00000000000824,-111.0000000000042,13.00000000000745,-162.0000000000066,-167.00000000000603,-293.00000000000637,-106.99999999999044,283.99999999999534,-242.00000000000443,299.99999999999716,-278.00000000000045,-331.999999999999,,-1065.0000000000005
2019.04.29,53.999999999998494,190.00000000000128,-77.99999999998875,-182.0000000000155,-111.0000000000042,6.0000000000060005,-175.99999999999838,-156.00000000000057,-296.0000000000065,-130.99999999999224,277.00000000001614,-254.99999999999545,299.99999999999716,-290.00000000000136,-328.0000000000061,,-1175.99999999999
2019.04.29,63.000000000013046,183.00000000002203,-84.99999999999375,-181.00000000000892,-124.00000000000944,24.000000000001798,-148.99999999999915,-95.00000000000064,-298.0000000000018,-96.99999999999153,214.00000000000307,-236.0000000000042,271.0000000000008,-274.00000000000756,-302.9999999999977,,-1086.999999999974
2019.04.29,43.00000000001525,180.0000000000024,-93.99999999999409,-182.0000000000155,-112.99999999999955,4.000000000004,-162.0000000000066,-123.00000000000644,-304.00000000000205,-96.99999999999153,192.99999999999872,-243.99999999999977,265.00000000000057,-263.99999999999756,-282.99999999999994,,-1180.999999999992
2019.04.29,42.0000000000087,193.00000000002092,-104.99999999998977,-165.00000000001512,-128.0000000000001,19.00000000000235,-163.00000000000205,-153.00000000000313,-331.00000000000307,-80.99999999999774,131.99999999999878,-251.00000000000477,254.0000000000049,-285.9999999999974,-278.9999999999959,,-1301.9999999999736
2019.04.29,-7.0000000000014495,200.00000000000017,-129.99999999999545,-289.0000000000059,-98.00000000001319,12.000000000000899,-182.00000000000438,-24.000000000001798,-368.0000000000092,-38.99999999998904,86.0000000000083,-251.99999999999534,256.0000000000002,-302.9999999999977,-295.0000000000008,,-1433.0000000000045
2019.04.29,55.000000000005045,236.00000000001398,-172.9999999999876,-250.00000000001688,-204.00000000000773,67.00000000000594,-153.00000000000313,-1.999999999990898,-457.00000000000784,-17.000000000000348,5.000000000010552,-298.0000000000018,275.99999999999625,-334.00000000000097,-292.9999999999988,,-1541.9999999999843
2019.04.29,-7.0000000000014495,207.00000000000162,-226.99999999998965,-302.0000000000023,-190.00000000001194,43.999999999999595,-146.99999999999713,83.9999999999952,-484.99999999999943,52.000000000007596,-92.00000000000318,-281.9999999999965,243.99999999999977,-295.0000000000008,-243.00000000000432,,-1639.0000000000025
2019.04.29,9.000000000014552,216.00000000001617,-215.99999999999397,-328.00000000001717,-199.00000000001228,58.000000000002494,-141.00000000000225,137.9999999999937,-481.00000000000875,49.99999999999449,-116.99999999998934,-281.9999999999965,233.0000000000041,-304.9999999999997,-238.0000000000049,,-1602.999999999999
2019.04.29,34.000000000000696,256.00000000001177,-209.99999999999375,-291.00000000001904,-219.0000000000083,95.00000000000064,-114.00000000000298,147.99999999999258,-519.0000000000055,126.0000000000039,-148.99999999999915,-266.9999999999959,240.99999999999966,-317.0000000000006,-275.99999999999847,,-1462.0000000000143
2019.04.29,87.00000000001484,226.00000000001506,-178.99999999998784,-163.00000000000205,-248.00000000000466,136.99999999999824,-78.00000000000028,66.00000000001049,-451.9999999999982,82.00000000000429,-72.0000000000054,-246.9999999999999,234.99999999999943,-323.0000000000066,-292.9999999999988,,-1221.9999999999613
2019.04.29,97.00000000001374,223.00000000001762,-181.99999999998795,-155.00000000001623,-262.00000000000045,134.0000000000008,-102.99999999999754,-11.999999999989797,-451.9999999999982,5.000000000010552,-32.999999999994145,-283.00000000000125,256.0000000000002,-352.00000000000784,-302.9999999999977,,-1421.9999999999482
