date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDNZD,empty,sum
2018.04.16,-192.99999999999872,-151.9999999999966,-248.99999999999523,156.00000000000057,-522.9999999999845,-293.0000000000099,-36.0000000000027,7.9999999999968985,-519.9999999999872,-539.0000000000006,141.9999999999959,-375.9999999999986,-382.0000000000157,-4.000000000004,,-2961.0000000000005
2018.04.16,-129.9999999999968,-252.99999999999213,-254.99999999999545,87.00000000001484,-453.99999999999886,-343.00000000000443,-19.00000000000235,66.99999999999484,-482.999999999989,-320.9999999999935,-63.0000000000166,-493.99999999999443,-391.000000000008,36.999999999998145,,-3014.9999999999836
2018.04.16,31.999999999998696,-397.0000000000029,-257.99999999999557,59.000000000009045,-425.99999999999307,-317.0000000000117,-39.999999999995595,75.9999999999983,-709.0000000000041,-472.9999999999901,-143.00000000000068,-560.9999999999893,-479.0000000000072,56.99999999999594,,-3578.9999999999877
2018.04.16,68.99999999999685,-425.99999999999307,-269.999999999996,134.99999999999625,-446.9999999999974,-287.000000000015,-61.999999999995396,63.00000000000195,-800.0000000000007,-556.9999999999853,-131.00000000000023,-722.9999999999848,-683.0000000000114,60.99999999999994,,-4057.9999999999836
2018.04.16,90.0000000000012,-476.9999999999941,-288.99999999998727,195.00000000001182,-431.99999999998795,-263.99999999999756,-103.99999999999298,26.000000000003798,-931.9999999999995,-658.9999999999874,-93.00000000001774,-722.9999999999848,-757.0000000000076,170.00000000000347,,-4248.999999999936
2018.04.16,131.00000000000333,-753.9999999999881,-301.9999999999925,106.00000000000608,-669.9999999999928,-242.00000000000887,-152.99999999999204,-99.00000000000463,-1147.9999999999934,-917.9999999999966,-130.00000000002387,-701.9999999999804,-846.0000000000134,182.0000000000155,,-5544.999999999962
2018.04.16,117.00000000000044,-697.9999999999986,-268.99999999999125,52.000000000007596,-626.9999999999998,-214.00000000000307,-119.00000000000244,-87.00000000000374,-1116.9999999999902,-914.9999999999991,-122.0000000000141,-626.9999999999998,-880.0000000000141,263.00000000001324,,-5242.999999999994
2018.04.16,100.00000000000009,-715.9999999999833,-239.99999999999488,11.00000000000545,-646.9999999999976,-246.00000000001288,-117.00000000000044,-85.00000000000173,-1022.9999999999961,-928.9999999999799,-150.00000000000568,-601.9999999999915,-1002.000000000014,265.0000000000041,,-5380.999999999969
2018.04.16,80.99999999999774,-707.9999999999975,-232.99999999998988,97.9999999999981,-708.9999999999818,-287.9999999999994,-102.99999999999754,-80.00000000000229,-1116.9999999999902,-994.9999999999903,-183.00000000002115,-647.9999999999819,-1021.0000000000052,268.0000000000016,,-5637.99999999996
2018.04.16,100.99999999999554,-835.9999999999923,-204.9999999999983,70.99999999999883,-776.9999999999833,-302.0000000000023,-141.99999999999767,-131.00000000000333,-1227.9999999999848,-1136.999999999988,-329.00000000000773,-675.9999999999877,-989.0000000000176,222.99999999999542,,-6356.999999999973
2018.04.16,75.9999999999983,-733.9999999999902,-145.99999999998658,77.00000000001594,-691.9999999999815,-312.00000000000114,-232.99999999999432,-97.9999999999981,-1147.9999999999934,-1133.9999999999907,-328.00000000000296,-696.999999999992,-1009.0000000000155,201.00000000000674,,-6176.999999999925
2018.04.16,104.00000000000409,-761.999999999996,-188.99999999999295,-63.99999999999739,-654.9999999999834,-351.0000000000124,-217.99999999999596,-75.00000000000284,-1085.0000000000027,-1157.9999999999923,-444.0000000000168,-747.9999999999931,-1063.0000000000139,140.0000000000068,,-6567.999999999989
2018.04.16,188.9999999999947,-914.9999999999991,-202.99999999998875,-184.99999999999073,-638.9999999999895,-313.00000000000773,-220.99999999999343,-39.999999999995595,-1038.99999999999,-1166.9999999999848,-508.0000000000098,-703.9999999999935,-1049.0000000000111,80.99999999999774,,-6712.999999999961
2018.04.16,261.0000000000001,-957.9999999999922,-257.99999999999557,-184.99999999999073,-639.9999999999961,-273.0000000000121,-221.99999999999997,-60.99999999999994,-1048.0000000000045,-1168.9999999999977,-456.0000000000173,-653.999999999999,-889.0000000000065,17.000000000000348,,-6535.000000000012
2018.04.16,278.00000000000045,-1003.9999999999827,-284.9999999999966,-229.99999999999687,-603.9999999999824,-218.00000000000708,-229.00000000000142,-75.00000000000284,-1029.9999999999975,-1150.999999999991,-403.00000000002,-564.9999999999933,-733.0000000000059,15.999999999993797,,-6232.9999999999845
2018.04.16,161.00000000000003,-964.9999999999936,-240.99999999999966,-224.000000000002,-835.9999999999923,-219.99999999999798,-182.99999999999983,-207.00000000000162,-954.9999999999948,-1144.999999999996,-349.00000000001796,-479.99999999999153,-580.0000000000027,-52.99999999999194,,-6276.999999999983
2018.04.16,141.99999999999767,-956.9999999999857,-214.9999999999892,-229.99999999999687,-878.000000000001,-251.00000000000122,-124.99999999999733,-226.00000000000398,-973.999999999986,-1192.9999999999995,-231.99999999999932,-341.99999999999784,-496.00000000000756,-31.999999999987594,,-6008.999999999955
2018.04.16,131.00000000000333,-953.9999999999882,-215.99999999999397,-163.9999999999864,-821.9999999999894,-256.99999999999613,-129.00000000000134,-178.00000000000037,-1041.9999999999873,-1174.9999999999927,-252.00000000000955,-378.999999999996,-553.0000000000035,-59.99999999999339,,-6049.999999999935
2018.04.16,185.99999999999727,-963.999999999987,-271.99999999999136,-177.99999999998929,-794.9999999999901,-236.99999999999832,-108.99999999999244,-178.00000000000037,-1036.999999999999,-1124.9999999999982,-273.00000000002456,-390.0000000000015,-567.0000000000064,25.00000000000835,,-5913.999999999974
2018.04.16,200.00000000000017,-964.9999999999936,-351.99999999998965,-205.99999999999508,-786.9999999999822,-260.0000000000158,-117.99999999999588,-163.99999999999747,-983.9999999999849,-1088.0,-213.99999999999864,-456.9999999999963,-596.0000000000188,22.0000000000109,,-5968.999999999957
2018.04.16,187.00000000000384,-895.0000000000014,-336.9999999999891,-201.99999999999108,-731.9999999999993,-285.00000000000193,-121.99999999999989,-99.00000000000463,-913.9999999999926,-1037.9999999999834,-201.99999999999818,-432.9999999999945,-643.0000000000158,52.000000000007596,,-5662.999999999961
2018.04.16,161.99999999999548,-892.0000000000039,-405.9999999999917,-210.99999999998343,-773.9999999999858,-314.00000000001427,-91.99999999999208,-100.99999999999554,-899.9999999999897,-1042.9999999999939,-165.99999999999682,-392.9999999999989,-607.0000000000019,46.999999999997044,,-5689.9999999999545
2018.04.16,173.00000000000094,-880.9999999999984,-415.9999999999968,-268.0000000000016,-748.9999999999997,-309.0000000000037,-75.9999999999983,-87.00000000000374,-814.999999999988,-963.999999999987,-96.00000000000364,-373.99999999998545,-600.0000000000006,55.000000000005045,,-5406.999999999961
2018.04.16,173.00000000000094,-941.9999999999984,-399.9999999999915,-285.00000000000193,-818.9999999999919,-334.00000000001205,-63.99999999999739,-110.99999999999443,-836.9999999999989,-1039.9999999999966,-124.00000000002365,-351.99999999999676,-690.9999999999972,70.99999999999883,,-5755.0
2018.04.16,154.99999999999403,-954.9999999999948,-382.99999999999557,-286.99999999999284,-824.9999999999868,-333.0000000000055,-60.99999999999994,-131.00000000000333,-871.9999999999839,-1027.9999999999845,-161.00000000000136,-329.00000000000153,-697.0000000000143,124.99999999999733,,-5781.999999999974
2018.04.16,122.99999999999534,-990.9999999999864,-337.99999999999386,-244.9999999999841,-918.9999999999809,-343.00000000000443,-43.999999999999595,-178.00000000000037,-963.999999999987,-1089.999999999991,-153.00000000002,-323.99999999999096,-724.0000000000135,148.00000000001478,,-6041.999999999943
2018.04.16,136.99999999999824,-1064.9999999999827,-355.99999999999454,-276.9999999999939,-925.9999999999824,-344.99999999999534,-41.000000000002146,-183.99999999999528,-973.0000000000016,-1130.9999999999932,-176.00000000001614,-325.99999999998187,-758.0000000000142,161.00000000001114,,-6259.999999999945
2018.04.16,151.00000000000114,-1039.9999999999966,-378.0000000000001,-309.0000000000037,-907.9999999999977,-346.0000000000019,-56.99999999999594,-165.9999999999995,-953.9999999999882,-1084.9999999999804,-182.00000000001637,-344.99999999999534,-729.0000000000018,82.00000000000429,,-6265.999999999972
2018.04.17,168.00000000000148,-1000.9999999999852,-347.999999999999,-296.9999999999917,-878.000000000001,-333.0000000000055,-83.9999999999952,-166.99999999999494,-909.0000000000042,-1066.9999999999957,-168.00000000000637,-313.99999999999204,-600.0000000000006,9.999999999998899,,-5987.999999999971
2018.04.17,173.9999999999964,-1032.999999999995,-338.99999999999864,-304.9999999999997,-901.9999999999806,-327.99999999999494,-52.99999999999194,-173.9999999999964,-926.999999999989,-1054.9999999999836,-187.00000000001182,-295.0000000000008,-617.0000000000009,76.99999999999375,,-5963.999999999954
2018.04.17,163.00000000000205,-1058.9999999999877,-361.99999999999477,-285.99999999998624,-899.9999999999897,-337.0000000000095,-46.00000000000159,-171.99999999999437,-943.9999999999893,-1069.9999999999932,-186.00000000000705,-326.9999999999884,-628.0000000000064,56.000000000011596,,-6097.999999999934
2018.04.17,177.00000000000495,-1031.9999999999884,-349.9999999999943,-282.9999999999888,-887.9999999999999,-336.00000000000296,-39.999999999995595,-165.00000000000404,-930.999999999993,-1095.0000000000016,-183.9999999999975,-327.99999999999494,-575.0000000000144,45.000000000006146,,-5984.999999999964
2018.04.17,165.00000000000404,-1058.9999999999877,-338.99999999999864,-266.999999999995,-924.9999999999981,-338.0000000000161,-49.99999999999449,-178.00000000000037,-983.0000000000006,-1166.9999999999848,-201.99999999999818,-348.9999999999993,-564.000000000009,24.000000000001798,,-6231.999999999976
2018.04.17,170.00000000000347,-1046.999999999998,-415.9999999999968,-279.99999999999136,-899.9999999999897,-338.0000000000161,-137.9999999999937,-163.00000000000205,-968.9999999999976,-1326.9999999999893,-206.00000000001728,-361.9999999999957,-602.0000000000136,-55.99999999998939,,-6633.999999999986
2018.04.17,185.99999999999727,-1062.9999999999918,-454.9999999999983,-322.00000000000006,-912.0000000000017,-350.00000000000585,-129.00000000000134,-161.00000000000003,-942.9999999999827,-1294.9999999999795,-189.00000000002137,-357.99999999999164,-641.0000000000027,-43.999999999999595,,-6675.99999999998
2018.04.17,149.99999999999457,-1164.9999999999939,-434.99999999998806,-347.9999999999928,-1004.9999999999892,-405.0000000000109,-46.999999999997044,-210.99999999999451,-1017.9999999999856,-1248.999999999989,-170.00000000001592,-324.9999999999975,-573.0000000000013,-15.999999999993797,,-6816.999999999954
2018.04.17,141.99999999999767,-1091.9999999999818,-483.99999999999466,-339.0000000000004,-991.9999999999928,-415.0000000000098,-34.000000000000696,-170.00000000000347,-934.9999999999969,-1156.999999999986,-128.00000000001432,-312.9999999999855,-680.9999999999983,7.0000000000014495,,-6590.999999999965
2018.04.17,136.99999999999824,-1075.0000000000036,-481.9999999999993,-343.00000000000443,-995.9999999999969,-426.9999999999996,-107.99999999999699,-168.00000000000148,-948.9999999999999,-1319.999999999988,-94.99999999999886,-333.9999999999899,-875.0000000000035,87.99999999999919,,-6946.999999999985
2018.04.17,119.00000000000244,-1017.0000000000013,-450.9999999999934,-266.999999999995,-958.9999999999987,-388.9999999999949,-120.99999999999334,-168.99999999999693,-960.9999999999897,-1343.9999999999895,-98.00000000001319,-340.9999999999913,-829.0000000000131,5.999999999994898,,-6820.999999999973
2018.04.17,121.99999999999989,-1014.0000000000038,-421.99999999999704,-235.99999999999176,-950.9999999999908,-390.0000000000015,-109.99999999999899,-163.00000000000205,-986.9999999999824,-1333.9999999999907,-78.00000000000296,-366.999999999984,-727.0000000000109,-17.000000000000348,,-6673.999999999957
2018.04.17,119.99999999999788,-1053.9999999999993,-431.99999999998795,-234.00000000000088,-964.9999999999936,-400.00000000000034,-195.00000000000074,-166.99999999999494,-1041.000000000003,-1577.9999999999905,-100.99999999999909,-419.9999999999982,-922.0000000000006,-32.999999999994145,,-7421.999999999967
2018.04.17,97.9999999999981,-997.0000000000034,-401.9999999999868,-210.99999999998343,-968.9999999999976,-435.0000000000076,-176.99999999999383,-153.00000000000313,-1017.0000000000013,-1530.9999999999934,-120.00000000000455,-411.99999999999017,-934.9999999999969,31.000000000003247,,-7229.999999999961
2018.04.17,97.00000000000264,-1045.9999999999914,-428.99999999998784,-214.00000000000307,-1027.9999999999845,-458.00000000000284,-149.99999999999457,-155.00000000000514,-1048.0000000000045,-1523.999999999992,-123.00000000001887,-444.9999999999843,-1053.9999999999993,90.00000000001229,,-7486.999999999953
2018.04.17,83.9999999999952,-1041.000000000003,-419.9999999999875,-204.99999999998852,-1027.0000000000002,-449.9999999999948,-161.00000000000003,-160.00000000000458,-1051.0000000000018,-1556.9999999999861,-112.00000000002319,-434.000000000001,-1112.0000000000018,126.0000000000039,,-7519.999999999994
2018.04.17,95.00000000000064,-1093.999999999995,-462.99999999999386,-211.99999999998997,-1045.9999999999914,-448.000000000004,-124.00000000000189,-175.99999999999838,-1110.9999999999952,-1511.99999999998,-117.00000000001864,-444.9999999999843,-1202.000000000014,191.00000000000784,,-7663.999999999957
2018.04.17,110.99999999999443,-1046.999999999998,-462.99999999999386,-207.00000000000162,-993.9999999999837,-439.0000000000116,-134.99999999999625,-153.99999999999858,-1053.9999999999993,-1455.9999999999907,-103.00000000000864,-482.999999999989,-1224.000000000003,231.0000000000034,,-7416.999999999977
2018.04.17,139.00000000000023,-1312.9999999999864,-537.9999999999967,-295.99999999998516,-1103.9999999999939,-446.0000000000131,-117.99999999999588,-219.00000000000253,-1261.9999999999854,-1579.9999999999814,-124.00000000002365,-492.9999999999879,-1242.0000000000098,256.99999999999613,,-8338.999999999965
2018.04.17,192.00000000000327,-1279.9999999999923,-548.9999999999924,-387.000000000004,-1054.9999999999836,-469.0000000000083,-117.99999999999588,-190.99999999999673,-1212.9999999999975,-1505.0000000000007,-164.0000000000157,-512.0000000000014,-1263.000000000014,265.0000000000041,,-8248.999999999996
2018.04.17,202.0000000000022,-1377.9999999999905,-570.999999999998,-400.00000000000034,-1119.9999999999877,-463.0000000000134,-81.9999999999932,-216.0000000000051,-1214.0000000000039,-1450.99999999998,-285.000000000025,-558.9999999999984,-1276.0000000000105,317.0000000000117,,-8495.999999999993
2018.04.17,163.00000000000205,-1386.9999999999827,-519.999999999996,-400.9999999999847,-1174.9999999999927,-588.0000000000107,-74.99999999999174,-195.9999999999962,-1275.0000000000039,-1411.9999999999911,-306.0000000000116,-620.9999999999827,-1385.9999999999984,378.00000000001165,,-8800.999999999929
2018.04.17,63.99999999999739,-1305.999999999985,-490.99999999999966,-324.9999999999975,-1262.9999999999918,-614.0000000000034,-19.999999999997797,-224.000000000002,-1288.9999999999845,-1466.9999999999961,-236.00000000001842,-518.9999999999806,-1273.9999999999973,334.00000000001205,,-8629.999999999944
2018.04.17,21.00000000000435,-1278.0000000000014,-534.9999999999966,-292.00000000000335,-1221.9999999999898,-604.0000000000045,-7.0000000000014495,-207.99999999999707,-1258.0000000000036,-1429.999999999998,-201.99999999999818,-610.9999999999837,-1232.000000000011,302.0000000000023,,-8555.999999999982
2018.04.17,-29.000000000001247,-988.9999999999955,-500.99999999999056,-302.9999999999866,-1078.9999999999854,-609.0000000000151,60.99999999999994,-112.99999999999643,-865.999999999989,-1036.999999999999,-79.00000000000773,-380.9999999999869,-1077.0000000000168,302.0000000000023,,-6699.999999999967
2018.04.17,-104.99999999999955,-949.9999999999842,-422.9999999999876,-295.99999999998516,-1092.9999999999884,-609.0000000000151,55.000000000005045,-114.99999999999844,-838.9999999999898,-1047.9999999999823,-105.00000000001819,-362.99999999998,-1127.0000000000114,324.0000000000132,,-6693.999999999922
2018.04.17,-105.99999999999498,-861.0000000000007,-423.9999999999924,-329.99999999998585,-1063.9999999999982,-550.000000000006,87.99999999999919,-119.99999999999788,-827.0,-1000.9999999999852,-5.000000000023874,-319.999999999987,-1018.0000000000077,310.9999999999946,,-6226.999999999985
2018.04.17,-112.99999999999643,-970.9999999999885,-421.99999999999704,-366.999999999984,-1117.9999999999968,-529.0000000000017,36.0000000000027,-185.99999999999727,-801.9999999999916,-1227.9999999999848,-24.00000000000091,-157.99999999999147,-1026.0000000000157,312.00000000000114,,-6595.999999999943
2018.04.17,-36.0000000000027,-1004.9999999999892,-397.99999999999613,-412.9999999999967,-1156.999999999986,-556.0000000000009,14.999999999998348,-207.00000000000162,-861.0000000000007,-1325.9999999999827,-82.99999999999841,-229.99999999999687,-1095.0000000000016,266.999999999995,,-7084.99999999996
2018.04.17,-104.99999999999955,-1085.999999999987,-423.9999999999924,-448.000000000004,-1264.9999999999827,-578.0000000000118,21.00000000000435,-232.99999999999432,-812.999999999997,-1370.9999999999889,-68.00000000001205,-165.9999999999995,-1090.9999999999975,263.00000000001324,,-7363.999999999948
2018.04.17,-231.99999999999886,-985.999999999998,-375.0,-448.000000000004,-1303.999999999994,-605.9999999999955,97.9999999999981,-231.0000000000034,-710.999999999995,-1284.9999999999807,3.9999999999906777,5.000000000010552,-961.0000000000118,242.00000000000887,,-6789.999999999973
2018.04.17,-307.99999999999716,-880.9999999999984,-375.99999999999056,-412.9999999999967,-1391.9999999999932,-618.0000000000074,92.00000000000318,-278.9999999999959,-841.0000000000028,-1326.9999999999893,54.9999999999784,-47.99999999998139,-995.9999999999969,249.99999999999466,,-7081.9999999999745
2018.04.17,-290.9999999999968,-898.9999999999832,-348.99999999998954,-322.9999999999844,-1394.9999999999907,-649.999999999995,118.00000000000699,-278.00000000000045,-913.9999999999926,-1377.9999999999905,80.99999999998886,-139.9999999999846,-1060.0000000000164,280.0000000000136,,-7197.9999999999145
2018.04.17,-344.99999999999534,-821.9999999999894,-375.99999999999056,-404.9999999999887,-1405.9999999999961,-783.0000000000003,145.00000000000622,-248.00000000000378,-658.0000000000031,-1244.0000000000007,66.99999999997885,11.00000000000545,-992.0000000000151,296.0000000000074,,-6759.9999999999845
2018.04.17,-495.000000000001,-852.9999999999926,-330.99999999998886,-529.999999999986,-1590.9999999999868,-797.0000000000033,233.00000000000543,-260.00000000000466,-678.9999999999852,-1151.9999999999975,103.999999999985,70.0000000000145,-934.9999999999969,351.0000000000124,,-6864.999999999926
2018.04.17,-521.0000000000048,-848.9999999999886,-331.99999999999363,-370.00000000000364,-1634.9999999999864,-815.0000000000101,287.0000000000039,-288.9999999999948,-678.0000000000008,-1193.9999999999839,147.99999999999613,74.0000000000185,-873.999999999997,287.9999999999994,,-6759.999999999946
2018.04.17,-477.0000000000052,-774.9999999999924,-344.99999999999886,-429.99999999999704,-1476.999999999995,-783.0000000000003,297.00000000000284,-243.00000000000432,-556.9999999999853,-1029.9999999999975,171.99999999999704,121.00000000001555,-819.0000000000142,327.99999999999494,,-6017.99999999998
2018.04.17,-563.0000000000024,-705.9999999999844,-365.99999999999966,-482.999999999989,-1566.999999999985,-858.0000000000032,323.0000000000066,-227.99999999999488,-305.9999999999841,-998.9999999999943,179.9999999999784,285.00000000000193,-767.0000000000066,290.9999999999968,,-5763.99999999996
2018.04.17,-629.0000000000018,-619.9999999999983,-408.9999999999918,-526.9999999999886,-1594.999999999991,-980.0000000000031,374.0000000000077,-182.99999999999983,-158.99999999999804,-922.999999999985,256.9999999999766,307.00000000001285,-816.0000000000167,269.00000000000813,,-5633.99999999997
2018.04.17,-587.9999999999997,-551.9999999999969,-516.9999999999959,-651.0000000000016,-1512.9999999999866,-951.9999999999973,374.0000000000077,-116.00000000000499,-121.99999999999989,-874.9999999999814,258.99999999998613,297.0000000000139,-831.000000000004,280.9999999999979,,-5505.999999999962
2018.04.17,-512.0000000000014,-672.9999999999902,-556.999999999988,-666.9999999999953,-1466.9999999999961,-982.0000000000161,375.0000000000031,-68.00000000000139,12.000000000012001,-786.9999999999822,155.9999999999775,290.00000000001245,-887.0000000000156,283.000000000011,,-5483.999999999971
2018.04.17,-507.9999999999973,-620.9999999999827,-467.9999999999893,-587.0000000000042,-1448.999999999989,-978.9999999999966,369.0000000000082,-38.0000000000047,-102.00000000000209,-814.999999999988,155.9999999999775,148.99999999999915,-966.0000000000002,302.0000000000023,,-5556.999999999967
2018.04.17,-483.99999999999557,-634.0000000000013,-500.99999999999056,-583.0000000000002,-1404.9999999999895,-984.000000000007,353.99999999999875,-12.000000000000899,-68.99999999998573,-793.9999999999836,131.00000000000023,136.00000000000279,-962.0000000000184,292.00000000000335,,-5514.999999999966
2018.04.17,-465.0000000000043,-642.9999999999936,-506.0000000000002,-587.9999999999885,-1375.9999999999995,-985.999999999998,335.0000000000075,-4.999999999999449,-110.99999999999443,-752.9999999999815,112.99999999999955,2.0000000000131024,-1016.0000000000169,283.000000000011,,-5715.999999999946
2018.04.17,-477.0000000000052,-502.00000000000244,-463.99999999999864,-472.9999999999901,-1295.9999999999861,-988.9999999999955,324.00000000000205,58.99999999999794,-80.99999999999774,-725.9999999999823,62.99999999998818,-2.999999999997449,-1019.0000000000143,252.0000000000078,,-5331.999999999974
2018.04.17,-444.9999999999954,-514.9999999999987,-454.9999999999983,-486.999999999993,-1285.9999999999873,-1004.0000000000049,314.99999999999864,78.99999999999574,-62.99999999999084,-729.9999999999862,34.99999999999659,-4.999999999988347,-1048.0000000000045,255.00000000000523,,-5353.999999999951
2018.04.17,-444.9999999999954,-554.9999999999944,-445.99999999999795,-446.9999999999974,-1312.9999999999864,-1022.9999999999961,319.0000000000026,73.00000000000084,-113.99999999999189,-766.0,10.99999999999568,-42.999999999993044,-1058.0000000000034,261.0000000000001,,-5545.999999999956
2018.04.17,-473.99999999999665,-561.9999999999958,-461.9999999999891,-463.9999999999977,-1351.9999999999977,-1041.000000000003,297.00000000000284,48.99999999999905,-116.99999999998934,-767.9999999999909,12.999999999976808,-41.000000000002146,-1080.9999999999986,140.0000000000068,,-5862.999999999975
2018.04.18,-480.0000000000027,-532.9999999999835,-465.999999999994,-478.0000000000006,-1351.9999999999977,-1052.0000000000084,275.000000000003,36.999999999998145,-103.99999999999298,-684.9999999999801,49.99999999998295,0.0,-1014.0000000000038,124.99999999999733,,-5676.999999999982
