date,EURUSD,USDJPY,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURCAD,EURAUD,CADJPY,AUDCAD,empty,sum
2021.11.22,-68.00000000000139,-72.00000000000273,0.0,-213.00000000000807,-104.99999999999955,-2.000000000002,-212.99999999999386,-63.99999999999739,-151.9999999999966,-73.0000000000075,-78.00000000000028,,-1040.0000000000093
2021.11.22,-49.00000000001015,-123.99999999999523,28.999999999990145,-192.99999999999784,-31.999999999998696,8.999999999992347,-276.00000000001046,-39.999999999995595,-153.9999999999875,-123.00000000000466,-68.00000000000139,,-1021.000000000019
2021.11.22,-172.0000000000166,-167.0000000000016,9.999999999998899,-225.00000000000853,-42.999999999993044,10.999999999994348,-306.99999999998795,-120.99999999999334,-136.99999999998712,-129.99999999999545,-34.000000000000696,,-1314.999999999991
2021.11.22,-168.0000000000126,-227.00000000000387,11.999999999989797,-234.99999999999943,-7.0000000000014495,45.99999999999049,-252.00000000000955,-110.99999999999443,-40.99999999997994,-135.00000000000512,4.999999999999449,,-1113.0000000000268
2021.11.22,-146.00000000000168,-227.00000000000387,30.999999999981043,-253.0000000000001,-31.000000000003247,60.99999999999994,-294.9999999999875,-8.999999999992347,-36.999999999998145,-137.00000000000045,73.99999999999629,,-969.0000000000101
2021.11.22,-114.0000000000141,-188.99999999999295,27.999999999983594,-269.999999999996,-54.999999999993946,45.99999999999049,-307.9999999999927,-12.999999999996348,-140.99999999999113,-129.0000000000049,4.999999999999449,,-1140.0000000000086
2021.11.22,-84.0000000000174,-263.00000000000523,45.99999999999049,-320.0000000000074,-19.00000000000235,69.9999999999923,-408.9999999999918,-8.000000000008,-120.99999999999334,-231.00000000000875,24.000000000001798,,-1315.0000000000496
2021.11.22,-235.00000000000742,-266.00000000000534,39.999999999995595,-335.00000000000796,31.000000000003247,19.999999999997797,-427.99999999999727,-137.9999999999937,-76.99999999999375,-245.00000000000455,53.999999999998494,,-1579.0000000000148
2021.11.22,-188.00000000001037,-298.0000000000018,43.999999999999595,-278.0000000000058,40.00000000000669,37.99999999999359,-364.0000000000043,-109.99999999998789,73.00000000001194,-225.00000000000853,99.00000000000463,,-1169.0000000000023
2021.11.22,-228.00000000000597,-280.9999999999917,18.999999999991246,-274.0000000000009,26.999999999999247,8.999999999992347,-355.99999999999454,-146.00000000000168,103.00000000000864,-218.00000000000352,80.00000000000229,,-1265.0000000000045
2021.11.22,-236.00000000001398,-272.00000000000557,1.999999999990898,-236.99999999999477,-21.999999999999797,5.999999999994898,-282.0000000000107,-200.00000000000017,150.00000000000568,-215.0000000000034,80.99999999999774,,-1225.0000000000393
2021.11.22,-234.00000000000088,-266.9999999999959,-28.000000000005798,-274.0000000000009,-20.999999999993246,11.999999999989797,-288.0000000000109,-202.9999999999976,214.00000000000307,-219.0000000000083,119.00000000000244,,-1189.000000000018
2021.11.22,-182.0000000000155,-262.00000000000045,-24.000000000001798,-316.0000000000025,4.000000000004,9.999999999998899,-381.0000000000002,-218.99999999999142,293.0000000000099,-278.99999999999636,143.00000000000423,,-1212.9999999999911
2021.11.22,-167.00000000000603,-262.00000000000045,-23.00000000001745,-317.99999999999784,73.00000000000084,-12.000000000000899,-407.0000000000107,-212.99999999999653,400.00000000000034,-269.999999999996,209.00000000000364,,-990.0000000000214
2021.11.22,-161.99999999999548,-236.99999999999477,-4.000000000004,-310.0000000000023,84.0000000000063,-13.00000000000745,-376.0000000000048,-182.99999999999983,368.00000000001273,-243.0000000000092,207.00000000000162,,-868.999999999997
2021.11.22,-185.99999999999727,-254.0000000000049,9.999999999998899,-269.999999999996,84.0000000000063,-20.0000000000089,-420.99999999999227,-187.00000000000384,370.00000000000364,-256.0000000000002,195.9999999999962,,-933.9999999999984
2021.11.22,-161.99999999999548,-269.999999999996,21.999999999988695,-275.99999999999625,168.00000000000148,-4.000000000004,-395.00000000001023,-197.00000000000273,394.00000000000546,-266.00000000000534,204.99999999999963,,-781.0000000000148
2021.11.22,-229.00000000001253,-281.9999999999965,35.999999999991594,-278.99999999999636,170.99999999999892,-31.000000000003247,-429.00000000000205,-268.0000000000016,400.00000000000034,-284.000000000006,177.00000000000495,,-1018.0000000000223
2021.11.22,-258.0000000000027,-335.9999999999985,28.999999999990145,-281.9999999999965,156.00000000000057,-60.00000000000449,-552.9999999999973,-272.00000000000557,390.0000000000015,-344.99999999999886,180.99999999999784,,-1350.0000000000136
2021.11.22,-283.000000000011,-353.9999999999992,-80.00000000001339,-335.9999999999985,179.00000000000693,-24.000000000001798,-442.0000000000073,-309.99999999998806,408.00000000000836,-332.9999999999984,185.00000000000182,,-1390.000000000001
2021.11.22,-283.000000000011,-340.0000000000034,-121.99999999999989,-412.00000000000614,96.00000000000719,-13.00000000000745,-389.99999999998636,-289.0000000000059,307.00000000001285,-319.0000000000026,187.00000000000384,,-1577.9999999999989
2021.11.22,-236.00000000001398,-272.00000000000557,-139.00000000000023,-394.00000000000546,21.00000000000435,33.9999999999896,-294.9999999999875,-297.9999999999983,384.00000000000654,-310.0000000000023,160.00000000000458,,-1345.0000000000084
2021.11.22,-234.00000000000088,-251.99999999999534,-118.00000000001809,-424.99999999999716,-25.999999999992696,50.99999999998994,-317.0000000000073,-272.99999999998994,348.9999999999993,-290.00000000000625,160.00000000000458,,-1375.0000000000136
2021.11.22,-114.99999999999844,-221.9999999999942,-87.00000000001484,-448.0000000000075,-69.9999999999923,79.99999999999119,-286.00000000000136,-170.00000000000347,304.9999999999997,-272.99999999999613,227.99999999999488,,-1058.0000000000223
2021.11.22,-100.0000000000112,-260.0000000000051,-43.00000000001525,-435.0000000000023,9.999999999998899,100.99999999999554,-323.0000000000075,-126.99999999998823,363.0000000000022,-296.99999999999704,261.0000000000001,,-850.0000000000297
2021.11.22,-78.00000000000028,-280.9999999999917,26.999999999999247,-396.0000000000008,85.00000000000173,101.99999999999099,-370.00000000000455,-133.00000000000534,377.0000000000051,-308.00000000000693,251.99999999999667,,-723.0000000000158
2021.11.22,-78.00000000000028,-290.9999999999968,-41.000000000002146,-486.99999999999477,57.00000000000705,80.99999999999774,-401.00000000001046,-182.99999999999983,360.0000000000048,-353.00000000000864,224.9999999999974,,-1111.000000000006
2021.11.22,-228.00000000000597,-322.9999999999933,-199.00000000001583,-477.00000000000387,-15.999999999993797,-27.00000000001035,-514.00000000001,-302.0000000000023,470.9999999999992,-385.0000000000051,234.00000000000088,,-1766.0000000000405
2021.11.22,-163.00000000000205,-248.00000000000466,-171.00000000001003,-504.0000000000049,-9.999999999998899,-21.999999999999797,-414.99999999999204,-279.99999999999136,469.0000000000083,-310.0000000000023,229.00000000000142,,-1424.9999999999964
2021.11.22,-138.0000000000159,-228.9999999999992,-173.00000000000094,-492.00000000000443,7.9999999999968985,-10.000000000010001,-415.9999999999968,-231.0000000000034,520.0000000000093,-296.0000000000065,275.99999999999847,,-1181.0000000000325
2021.11.22,-154.0000000000097,-230.99999999999454,-239.00000000001143,-534.9999999999966,-36.999999999998145,0.999999999995449,-376.0000000000048,-232.99999999999432,536.0000000000032,-271.0000000000008,265.0000000000041,,-1274.0000000000077
2021.11.22,-144.0000000000108,-263.9999999999958,-229.00000000001253,-548.0000000000018,-17.999999999995797,-27.00000000001035,-454.9999999999841,-194.0000000000053,591.0000000000082,-278.99999999999636,346.0000000000019,,-1221.000000000003
2021.11.22,-524.9999999999977,-781.9999999999965,-262.00000000000665,-805.9999999999974,-53.00000000000304,-53.00000000000304,-710.000000000008,-347.0000000000084,604.0000000000045,-501.0000000000048,331.999999999999,,-3103.000000000022
2021.11.22,-517.0000000000119,-828.000000000003,-226.00000000001506,-793.0000000000064,-81.9999999999932,-12.000000000000899,-760.9999999999957,-265.0000000000041,639.0000000000118,-474.00000000000375,341.99999999999784,,-2977.0000000000246
2021.11.22,-459.0000000000094,-831.0000000000031,-96.00000000000719,-734.9999999999994,-80.99999999999774,-29.000000000001247,-817.0000000000073,-226.99999999999943,641.0000000000027,-537.9999999999967,353.0000000000033,,-2819.000000000016
2021.11.22,-465.0000000000043,-838.9999999999986,-85.00000000000173,-671.0000000000065,-107.00000000000153,-2.000000000002,-758.0000000000098,-140.0000000000068,562.0000000000181,-451.0000000000076,421.0000000000047,,-2535.0000000000164
2021.11.22,-419.9999999999982,-844.9999999999989,17.999999999984695,-787.9999999999967,-100.00000000000009,45.99999999999049,-840.0000000000034,-95.00000000000064,428.00000000000614,-501.0000000000048,395.0000000000009,,-2702.00000000002
2021.11.22,-310.0000000000103,-902.000000000001,-30.0000000000189,-846.0000000000036,-180.0000000000024,63.99999999999739,-978.0000000000086,90.00000000001229,228.00000000000597,-499.00000000000944,326.9999999999995,,-3036.000000000039
2021.11.22,-378.999999999996,-853.9999999999992,-26.0000000000149,-746.9999999999999,-178.99999999999582,61.999999999995396,-745.0000000000045,92.00000000000318,225.00000000000853,-373.00000000000466,295.0000000000008,,-2629.000000000007
2021.11.22,-429.00000000001273,-930.9999999999974,34.99999999998504,-713.0000000000081,-151.9999999999966,93.99999999999409,-786.0000000000014,93.00000000000975,256.00000000001177,-402.000000000001,343.00000000000443,,-2592.0000000000123
2021.11.22,-461.0000000000003,-980.000000000004,17.999999999984695,-704.9999999999983,-151.9999999999966,73.99999999999629,-766.9999999999959,52.99999999999194,295.0000000000008,-429.00000000000205,316.0000000000052,,-2738.0000000000186
2021.11.22,-507.000000000013,-1022.9999999999961,23.999999999979593,-730.9999999999945,-109.99999999999899,48.99999999999905,-865.0000000000091,-29.999999999996696,355.0000000000164,-490.0000000000091,317.9999999999961,,-3010.000000000027
2021.11.22,-524.0000000000133,-1022.0000000000056,38.99999999998904,-688.0000000000024,-103.99999999999298,53.999999999998494,-813.999999999993,-43.999999999999595,389.0000000000171,-472.999999999999,290.00000000000136,,-2897.0
2021.11.22,-575.0000000000144,-1037.9999999999968,28.999999999990145,-664.0000000000015,-88.99999999999464,28.999999999990145,-808.9999999999975,-69.00000000000794,416.00000000001637,-460.00000000000796,305.99999999999517,,-2924.0000000000286
2021.11.22,-577.0000000000052,-1045.9999999999923,70.99999999999883,-609.9999999999994,-73.00000000000084,10.999999999994348,-859.9999999999852,-100.99999999999554,396.00000000001853,-510.0000000000051,266.999999999995,,-3031.999999999977
2021.11.22,-550.000000000006,-1027.9999999999916,82.99999999998863,-603.0000000000086,-97.00000000000264,1.999999999990898,-881.0000000000002,-69.9999999999923,315.0000000000208,-474.00000000000375,275.99999999999847,,-3027.0000000000064
2021.11.22,-551.9999999999969,-974.0000000000038,89.99999999999008,-533.0000000000013,-121.99999999999989,27.999999999994696,-759.9999999999909,-18.0000000000069,306.00000000000625,-399.0000000000009,273.9999999999965,,-2660.000000000013
2021.11.22,-561.9999999999958,-975.9999999999991,35.999999999991594,-531.9999999999965,-61.999999999995396,-23.00000000000635,-817.0000000000073,-28.999999999990145,353.0000000000033,-412.9999999999967,292.00000000000335,,-2732.9999999999895
2021.11.23,-567.0000000000064,-992.0000000000044,-358.00000000001387,-671.999999999997,-244.99999999999523,-46.00000000000159,-823.0000000000075,-209.9999999999991,409.0000000000149,-442.99999999999784,188.9999999999947,,-3758.0000000000136
2021.11.23,-531.0000000000148,-972.999999999999,25.999999999992696,-603.0000000000086,-207.99999999999707,-15.00000000000945,-786.0000000000014,12.999999999996348,343.00000000000443,-368.9999999999998,280.00000000000244,,-2823.000000000034
2021.11.23,-534.0000000000123,-956.0000000000031,44.99999999998394,-543.9999999999969,-126.99999999999933,-5.000000000010552,-772.9999999999961,14.000000000002899,331.999999999999,-370.00000000000455,317.0000000000006,,-2601.000000000037
2021.11.23,-496.00000000000756,-930.9999999999974,78.99999999998464,-528.0000000000058,-144.99999999999514,22.999999999995246,-751.0000000000048,85.00000000000173,329.00000000000153,-337.0000000000033,338.00000000000495,,-2334.000000000026
2021.11.23,-487.0000000000152,-906.9999999999965,69.9999999999923,-540.0000000000063,-149.99999999999457,11.999999999989797,-788.0000000000109,83.00000000001084,357.00000000000733,-338.99999999999864,363.99999999999767,,-2325.0000000000236
2021.11.23,-502.00000000000244,-862.9999999999995,27.999999999983594,-527.000000000001,-186.99999999999272,6.999999999990347,-757.000000000005,35.00000000000725,378.00000000001165,-329.00000000000773,346.0000000000019,,-2371.0000000000136
2021.11.23,-492.0000000000035,-870.9999999999951,39.999999999995595,-558.0000000000069,-163.99999999999747,-2.000000000002,-772.9999999999961,18.0000000000069,377.0000000000051,-347.0000000000084,336.00000000000296,,-2435.999999999999
2021.11.23,-517.0000000000119,-930.9999999999974,25.999999999992696,-582.0000000000078,-125.99999999999278,-8.000000000008,-804.000000000002,2.0000000000131024,486.00000000000864,-368.0000000000092,402.00000000000233,,-2420.0000000000123
