timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.01.22 23:50,-4111.999999999949,,2021.01.21 07:20,5716.000000000038,,2021.01.19 16:50,-6612.999999999984
2021.01.22 23:45,-4439.999999999953,,2021.01.21 07:15,5535.999999999992,,2021.01.19 16:55,-6469.9999999999745
2021.01.22 23:40,-4440.999999999972,,2021.01.21 07:25,5403.000000000026,,2021.01.19 17:20,-6461.999999999942
2021.01.22 23:35,-4344.999999999979,,2021.01.21 07:30,5373.000000000008,,2021.01.19 17:15,-6395.999999999982
2021.01.22 23:30,-4442.0000000000055,,2021.01.21 07:55,5365.000000000026,,2021.01.19 17:10,-6188.999999999988
2021.01.22 23:25,-4464.999999999942,,2021.01.21 07:35,5316.000000000057,,2021.01.19 20:50,-6159.99999999997
2021.01.22 23:20,-4205.999999999981,,2021.01.21 08:00,5294.000000000027,,2021.01.19 16:45,-6152.999999999942
2021.01.22 23:15,-4289.999999999967,,2021.01.21 07:50,5283.999999999969,,2021.01.19 20:45,-6129.999999999953
2021.01.22 23:10,-4194.999999999992,,2021.01.21 07:05,5271.999999999993,,2021.01.19 20:55,-6124.999999999962
2021.01.22 23:05,-4199.999999999982,,2021.01.21 07:10,5264.000000000024,,2021.01.19 17:25,-6117.999999999969
2021.01.22 23:00,-4000.9999999999905,,2021.01.21 08:05,5250.999999999977,,2021.01.19 22:20,-6064.9999999999845
2021.01.22 22:55,-4192.999999999948,,2021.01.21 08:10,5219.000000000012,,2021.01.19 20:40,-6040.999999999967
2021.01.22 22:50,-3844.000000000003,,2021.01.21 07:00,5163.999999999979,,2021.01.19 21:00,-6009.999999999969
2021.01.22 22:45,-3939.999999999932,,2021.01.21 05:55,5130.000000000042,,2021.01.19 22:10,-6003.999999999947
2021.01.22 22:40,-4065.9999999999723,,2021.01.21 07:40,5123.000000000055,,2021.01.19 17:35,-6000.9999999999645
2021.01.22 22:35,-4153.999999999974,,2021.01.21 07:45,5117.000000000051,,2021.01.19 20:30,-5998.999999999957
2021.01.22 22:30,-4308.999999999918,,2021.01.21 06:55,5099.000000000007,,2021.01.19 22:15,-5959.9999999999745
2021.01.22 22:25,-4314.999999999946,,2021.01.21 05:50,5076.999999999994,,2021.01.19 21:30,-5942.999999999971
2021.01.22 22:20,-4331.99999999996,,2021.01.21 06:50,4989.000000000014,,2021.01.19 20:35,-5929.999999999992
2021.01.22 22:15,-4262.999999999988,,2021.01.21 08:15,4980.0000000000555,,2021.01.19 17:30,-5928.999999999947
2021.01.22 22:10,-4438.999999999953,,2021.01.21 06:35,4976.999999999976,,2021.01.19 22:05,-5928.0000000000255
2021.01.22 22:05,-4289.999999999928,,2021.01.21 08:55,4975.999999999998,,2021.01.19 22:25,-5922.000000000023
2021.01.22 22:00,-4092.9999999999377,,2021.01.21 06:00,4968.0000000000255,,2021.01.19 17:00,-5921.999999999956
2021.01.22 21:55,-3842.9999999999345,,2021.01.21 08:25,4942.000000000003,,2021.01.19 13:00,-5917.000000000008
2021.01.22 21:50,-4018.999999999979,,2021.01.21 04:55,4936.000000000006,,2021.01.19 17:05,-5910.999999999984
2021.01.22 21:45,-3977.9999999999636,,2021.01.21 14:20,4921.000000000011,,2021.01.19 21:25,-5908.999999999969
2021.01.22 21:40,-4108.999999999987,,2021.01.21 06:45,4920.000000000041,,2021.01.19 22:30,-5893.999999999987
2021.01.22 21:35,-4194.999999999916,,2021.01.21 06:40,4912.000000000023,,2021.01.19 12:50,-5891.99999999995
2021.01.22 21:30,-4261.000000000008,,2021.01.21 05:15,4905.000000000002,,2021.01.19 17:40,-5881.999999999953
2021.01.22 21:25,-4350.999999999962,,2021.01.21 06:30,4892.000000000003,,2021.01.19 20:20,-5878.999999999933
2021.01.22 21:20,-4372.999999999946,,2021.01.21 09:05,4875.00000000005,,2021.01.19 12:55,-5871.999999999954
2021.01.22 21:15,-4535.999999999945,,2021.01.21 14:10,4864.000000000019,,2021.01.19 16:40,-5868.999999999995
2021.01.22 21:10,-4584.9999999999945,,2021.01.21 08:50,4857.000000000042,,2021.01.19 20:15,-5853.999999999936
2021.01.22 21:05,-4588.000000000014,,2021.01.21 09:00,4850.000000000034,,2021.01.19 20:25,-5843.0
2021.01.22 21:00,-4672.99999999995,,2021.01.21 12:50,4838.0000000000055,,2021.01.19 22:00,-5840.999999999973
2021.01.22 20:55,-4757.999999999994,,2021.01.21 08:20,4806.000000000041,,2021.01.20 03:10,-5837.000000000012
2021.01.22 20:50,-4667.99999999994,,2021.01.21 05:45,4791.000000000008,,2021.01.19 18:00,-5803.999999999973
2021.01.22 20:45,-4718.000000000013,,2021.01.21 12:55,4787.000000000041,,2021.01.19 21:40,-5790.9999999999345
2021.01.22 20:40,-4478.99999999992,,2021.01.21 05:20,4785.000000000015,,2021.01.20 00:30,-5788.999999999965
2021.01.22 20:35,-4195.99999999998,,2021.01.21 14:25,4782.000000000041,,2021.01.20 03:25,-5779.999999999979
2021.01.22 20:30,-4115.999999999979,,2021.01.21 08:35,4775.000000000043,,2021.01.19 21:05,-5772.999999999971
2021.01.22 20:25,-3978.9999999999536,,2021.01.21 06:05,4770.00000000004,,2021.01.19 12:45,-5762.999999999988
2021.01.22 20:20,-4019.999999999963,,2021.01.21 05:00,4765.000000000043,,2021.01.20 02:50,-5758.999999999934
2021.01.22 20:15,-4238.99999999999,,2021.01.21 08:30,4763.000000000043,,2021.01.19 21:20,-5757.999999999991
2021.01.22 20:10,-4299.9999999999545,,2021.01.21 06:25,4754.999999999998,,2021.01.19 21:35,-5756.99999999998
2021.01.22 20:05,-4348.999999999987,,2021.01.21 05:40,4754.000000000015,,2021.01.19 22:35,-5755.999999999925
2021.01.22 20:00,-4369.999999999973,,2021.01.21 12:45,4744.000000000071,,2021.01.19 22:40,-5747.999999999983
2021.01.22 19:55,-4202.999999999925,,2021.01.21 14:05,4719.000000000056,,2021.01.19 22:55,-5739.0000000000155
2021.01.22 19:50,-4150.999999999995,,2021.01.21 09:10,4704.0000000000455,,2021.01.19 21:15,-5734.999999999997
2021.01.22 19:45,-4110.99999999996,,2021.01.21 12:35,4676.0000000000855,,2021.01.19 18:15,-5729.0
2021.01.22 19:40,-4094.9999999999854,,2021.01.21 14:15,4662.0000000000555,,2021.01.20 02:55,-5726.999999999971
2021.01.22 19:35,-4082.9999999999955,,2021.01.21 05:10,4662.000000000034,,2021.01.20 03:15,-5724.999999999981
2021.01.22 19:30,-4185.0,,2021.01.21 05:25,4660.000000000083,,2021.01.19 22:45,-5723.999999999988
2021.01.22 19:25,-4189.999999999947,,2021.01.21 08:40,4652.00000000001,,2021.01.20 00:45,-5720.999999999981
2021.01.22 19:20,-3985.999999999974,,2021.01.21 06:15,4634.000000000024,,2021.01.19 23:10,-5714.9999999999345
2021.01.22 19:15,-3856.9999999999613,,2021.01.21 14:35,4632.000000000061,,2021.01.19 17:45,-5712.000000000005
2021.01.22 19:10,-3889.9999999999955,,2021.01.21 05:30,4623.000000000044,,2021.01.20 00:55,-5707.999999999964
2021.01.22 19:05,-3861.999999999971,,2021.01.21 06:20,4605.00000000004,,2021.01.19 23:05,-5705.999999999955
2021.01.22 19:00,-3978.999999999961,,2021.01.21 05:05,4604.999999999996,,2021.01.20 00:35,-5704.999999999974
2021.01.22 18:55,-3546.9999999999227,,2021.01.21 09:15,4593.0000000000255,,2021.01.20 03:05,-5702.999999999954
2021.01.22 18:50,-3918.9999999999773,,2021.01.21 14:30,4578.000000000024,,2021.01.19 13:05,-5698.000000000017
2021.01.22 18:45,-4123.999999999988,,2021.01.21 04:50,4566.000000000033,,2021.01.19 12:30,-5697.999999999975
2021.01.22 18:40,-4322.99999999998,,2021.01.21 08:45,4565.000000000034,,2021.01.20 00:50,-5694.999999999947
2021.01.22 18:35,-4222.999999999965,,2021.01.21 06:10,4557.000000000043,,2021.01.19 22:50,-5691.999999999968
2021.01.22 18:30,-4500.999999999992,,2021.01.21 12:05,4545.000000000013,,2021.01.19 20:10,-5678.999999999955
