date,GBPUSD,AUDUSD,NZDCHF,AUDCAD,empty,sum
2018.08.06,-4.999999999988347,-59.99999999999339,-41.9999999999976,14.999999999998348,,-91.99999999998099
2018.08.06,-15.999999999993797,-70.99999999999883,-60.99999999999994,3.0000000000085514,,-144.99999999998403
2018.08.06,-4.999999999988347,-60.99999999999994,-73.99999999999629,-163.00000000000205,,-302.99999999998664
2018.08.06,-7.999999999985796,-34.000000000000696,-60.99999999999994,-102.99999999999754,,-205.99999999998397
2018.08.06,-40.99999999997994,-39.999999999995595,-73.00000000000084,-108.99999999999244,,-262.9999999999688
2018.08.06,-17.000000000000348,-29.000000000001247,-73.00000000000084,-102.00000000000209,,-221.00000000000452
2018.08.06,-7.999999999985796,-40.99999999999105,-87.00000000000374,-73.00000000000084,,-208.9999999999814
2018.08.06,-5.999999999994898,-46.00000000000159,-139.99999999999568,-42.999999999993044,,-234.9999999999852
2018.08.06,-10.999999999983245,-29.999999999996696,-92.00000000000318,-30.999999999992145,,-163.99999999997527
2018.08.06,5.000000000010552,-100.00000000000009,-151.9999999999966,-34.000000000000696,,-280.9999999999868
2018.08.06,55.000000000005045,-90.0000000000012,-129.9999999999968,-29.999999999996696,,-194.99999999998965
2018.08.06,45.000000000006146,-64.99999999999284,-146.00000000000168,-10.999999999994348,,-176.99999999998272
2018.08.06,15.00000000000945,-29.999999999996696,-107.99999999999699,25.00000000000835,,-97.99999999997587
2018.08.06,24.000000000001798,-12.999999999996348,-109.00000000000354,28.000000000005798,,-69.9999999999923
2018.08.06,82.00000000000429,6.0000000000060005,-102.00000000000209,41.9999999999976,,28.000000000005798
2018.08.06,75.00000000000284,7.0000000000014495,-82.99999999999974,17.000000000000348,,16.000000000004896
2018.08.06,92.00000000000318,26.000000000003798,-75.9999999999983,26.999999999999247,,69.00000000000793
2018.08.06,60.99999999999994,-1.999999999990898,-109.00000000000354,2.000000000002,,-47.9999999999925
2018.08.06,67.00000000001705,3.0000000000085514,-114.00000000000298,-17.000000000000348,,-60.999999999977724
2018.08.06,31.000000000003247,-34.000000000000696,-127.99999999999478,-24.000000000001798,,-154.99999999999403
2018.08.06,131.99999999999878,-17.999999999995797,-119.99999999999788,-27.999999999994696,,-33.9999999999896
2018.08.06,249.00000000001032,-56.99999999999594,-149.99999999999457,-73.00000000000084,,-30.99999999998103
2018.08.06,371.00000000001023,-29.000000000001247,-97.9999999999981,-80.00000000000229,,164.00000000000858
2018.08.06,365.99999999999966,-31.999999999998696,-88.99999999999464,-102.00000000000209,,143.0000000000042
2018.08.06,369.0000000000193,-63.99999999999739,-97.9999999999981,-104.99999999999955,,102.0000000000243
2018.08.06,336.00000000000296,-68.99999999999685,-107.00000000000153,-74.99999999999174,,85.00000000001286
2018.08.06,581.0000000000093,31.000000000003247,-146.99999999999713,-42.999999999993044,,422.0000000000224
2018.08.06,655.0000000000056,26.999999999999247,-195.00000000000074,-48.99999999999905,,438.000000000005
2018.08.06,704.0000000000157,70.0000000000034,-141.00000000000225,-44.99999999999504,,588.0000000000218
2018.08.06,663.0000000000135,48.000000000003595,-146.99999999999713,-24.999999999997247,,539.0000000000227
2018.08.06,786.00000000002,75.9999999999983,-126.0000000000039,-54.999999999993946,,681.0000000000205
2018.08.06,736.0000000000033,77.00000000000485,-146.99999999999713,-59.99999999999339,,606.0000000000176
2018.08.06,636.0000000000143,62.000000000006494,-139.99999999999568,-61.999999999995396,,496.00000000002973
2018.08.06,718.0000000000186,152.00000000000767,-156.00000000000057,9.00000000000345,,723.0000000000292
2018.08.06,502.00000000000244,40.00000000000669,-149.99999999999457,19.00000000000235,,411.0000000000169
2018.08.06,596.0000000000188,21.00000000000435,-112.99999999999643,52.000000000007596,,556.0000000000342
2018.08.06,487.99999999999955,-20.999999999993246,-105.99999999999498,16.0000000000049,,377.0000000000162
2018.08.06,546.000000000002,-17.000000000000348,-117.00000000000044,35.00000000000725,,447.0000000000085
2018.08.06,558.0000000000141,-21.999999999999797,-112.000000000001,-25.999999999992696,,398.0000000000206
2018.08.06,573.0000000000013,-17.999999999995797,-117.00000000000044,-0.999999999995449,,437.00000000000955
2018.08.06,611.000000000006,11.00000000000545,-114.99999999999844,21.999999999999797,,529.0000000000128
2018.08.06,605.0000000000111,24.000000000001798,-100.00000000000009,52.000000000007596,,581.0000000000205
2018.08.06,571.0000000000103,4.999999999999449,-112.000000000001,55.000000000005045,,519.0000000000138
2018.08.06,561.0000000000115,2.000000000002,-80.99999999999774,9.999999999998899,,492.0000000000147
2018.08.06,551.0000000000126,0.0,-102.99999999999754,19.999999999997797,,468.00000000001285
2018.08.06,580.0000000000027,14.999999999998348,-92.00000000000318,28.000000000005798,,531.0000000000036
2018.08.06,557.0000000000075,13.00000000000745,-95.00000000000064,25.00000000000835,,500.00000000002274
2018.08.06,568.000000000013,39.00000000000014,-78.00000000000028,62.000000000006494,,591.0000000000192
2018.08.07,584.0000000000067,60.99999999999994,-70.0000000000034,82.00000000000429,,657.0000000000075
2018.08.07,590.0000000000016,70.0000000000034,-43.999999999999595,80.00000000000229,,696.0000000000077
2018.08.07,575.9999999999987,58.000000000002494,-36.999999999998145,90.0000000000012,,687.0000000000043
2018.08.07,565.9999999999999,51.000000000001044,-51.99999999999649,82.00000000000429,,647.0000000000088
2018.08.07,558.0000000000141,56.0000000000005,-55.000000000005045,104.00000000000409,,663.0000000000136
2018.08.07,564.000000000009,48.99999999999905,-60.00000000000449,94.00000000000519,,647.0000000000089
2018.08.07,583.0000000000002,39.00000000000014,-48.000000000003595,62.000000000006494,,636.0000000000032
2018.08.07,541.0000000000136,-12.000000000000899,-85.99999999999719,53.00000000000304,,496.00000000001864
2018.08.07,579.0000000000184,-34.99999999999615,-104.99999999999955,41.9999999999976,,481.00000000002035
2018.08.07,609.0000000000151,9.00000000000345,-88.99999999999464,86.0000000000083,,615.0000000000322
2018.08.07,556.0000000000009,-17.000000000000348,-80.00000000000229,72.0000000000054,,531.0000000000036
2018.08.07,562.0000000000181,-18.999999999991246,-60.00000000000449,73.00000000000084,,556.0000000000232
2018.08.07,595.0000000000122,-0.999999999995449,-26.000000000003798,79.00000000000685,,647.0000000000198
2018.08.07,592.0000000000148,-12.999999999996348,-55.000000000005045,70.0000000000034,,594.0000000000168
2018.08.07,567.0000000000064,-9.999999999998899,-73.00000000000084,101.00000000000664,,585.0000000000133
2018.08.07,547.0000000000086,-35.999999999991594,-33.000000000005244,65.99999999999939,,544.0000000000113
2018.08.07,548.9999999999995,-39.999999999995595,-55.000000000005045,38.0000000000047,,492.00000000000364
2018.08.07,529.0000000000017,-107.99999999999699,-87.99999999999919,-15.999999999993797,,317.0000000000117
2018.08.07,384.00000000000654,-261.0000000000001,-82.00000000000429,-149.99999999999457,,-108.99999999999244
2018.08.07,295.0000000000008,-322.00000000000006,-85.99999999999719,-200.00000000000017,,-312.9999999999966
2018.08.07,403.00000000002,-322.00000000000006,-116.00000000000499,-218.99999999999142,,-253.99999999997647
2018.08.07,414.00000000000324,-346.0000000000019,-173.00000000000094,-196.99999999999162,,-301.9999999999912
2018.08.07,392.00000000001455,-390.0000000000015,-197.00000000000273,-248.99999999999923,,-443.99999999998886
2018.08.07,329.00000000000153,-426.9999999999996,-226.00000000000398,-274.9999999999919,,-598.999999999994
2018.08.07,341.00000000001353,-414.9999999999987,-197.00000000000273,-291.99999999999227,,-562.9999999999802
2018.08.07,334.00000000001205,-435.9999999999919,-180.99999999999784,-297.9999999999983,,-580.999999999976
2018.08.07,352.000000000019,-418.9999999999916,-144.99999999999514,-269.9999999999925,,-481.9999999999602
2018.08.07,356.00000000000074,-457.99999999999176,-175.00000000000293,-304.9999999999997,,-581.9999999999936
2018.08.07,418.0000000000073,-437.999999999994,-134.0000000000008,-296.9999999999917,,-450.9999999999792
2018.08.07,355.0000000000164,-459.99999999999375,-104.00000000000409,-327.99999999999494,,-536.9999999999764
2018.08.07,430.00000000001927,-470.9999999999992,-100.00000000000009,-312.9999999999966,,-453.9999999999766
2018.08.07,364.00000000000875,-434.000000000001,-41.000000000002146,-324.9999999999975,,-435.9999999999919
2018.08.07,497.99999999999847,-393.9999999999944,-51.000000000001044,-383.0,,-329.99999999999693
2018.08.07,507.000000000013,-470.9999999999992,-29.999999999996696,-437.999999999994,,-431.99999999997686
2018.08.07,556.0000000000009,-364.9999999999931,2.999999999997449,-473.0000000000012,,-278.99999999999596
2018.08.07,457.00000000001853,-324.9999999999975,-26.999999999999247,-548.9999999999995,,-443.9999999999778
2018.08.07,468.00000000000176,-325.99999999999295,-38.0000000000047,-524.0000000000023,,-419.9999999999982
2018.08.07,438.00000000000506,-368.00000000000165,-43.00000000000415,-568.0000000000018,,-541.0000000000025
2018.08.07,496.00000000000756,-348.9999999999993,-51.99999999999649,-629.0000000000018,,-533.9999999999901
2018.08.07,506.0000000000064,-317.0000000000006,-29.000000000001247,-658.9999999999985,,-498.999999999994
2018.08.07,591.0000000000082,-290.00000000000136,-26.000000000003798,-727.9999999999953,,-452.9999999999923
