date,GBPUSD,AUDUSD,NZDCHF,AUDCAD,empty,sum
2018.08.06,-81.9999999999821,-69.9999999999923,-41.9999999999976,-13.999999999991797,,-207.99999999996376
2018.08.06,-32.999999999994145,-92.99999999999864,-92.00000000000318,-19.00000000000235,,-236.99999999999832
2018.08.06,-46.999999999997044,-95.00000000000064,-87.00000000000374,-192.99999999999872,,-422.0000000000001
2018.08.06,-37.99999999998249,-69.9999999999923,-78.00000000000028,-168.00000000000148,,-353.9999999999766
2018.08.06,-61.99999999998429,-57.99999999999139,-80.00000000000229,-130.99999999999224,,-330.9999999999702
2018.08.06,-51.99999999998539,-63.99999999999739,-94.00000000000519,-132.99999999999423,,-342.99999999998215
2018.08.06,-17.999999999984695,-74.99999999999174,-104.99999999999955,-135.99999999999167,,-333.99999999996766
2018.08.06,-37.99999999998249,-69.9999999999923,-148.0000000000037,-80.00000000000229,,-335.9999999999808
2018.08.06,-24.999999999986144,-68.99999999999685,-146.00000000000168,-68.00000000000139,,-307.999999999986
2018.08.06,-49.99999999999449,-125.99999999999278,-153.99999999999858,-86.99999999999264,,-416.9999999999785
2018.08.06,-22.999999999995246,-147.99999999999258,-192.99999999999872,-63.00000000000195,,-426.9999999999885
2018.08.06,33.00000000001635,-90.99999999999665,-161.00000000000003,-46.999999999997044,,-265.9999999999774
2018.08.06,13.000000000018552,-66.99999999999484,-148.0000000000037,-17.999999999995797,,-219.99999999997578
2018.08.06,9.999999999998899,-41.9999999999976,-129.9999999999968,4.999999999999449,,-156.99999999999602
2018.08.06,14.000000000002899,-19.999999999997797,-112.99999999999643,14.999999999998348,,-103.99999999999298
2018.08.06,48.000000000003595,-7.0000000000014495,-105.99999999999498,16.0000000000049,,-48.999999999987935
2018.08.06,75.00000000000284,6.0000000000060005,-92.00000000000318,9.999999999998899,,-0.9999999999954454
2018.08.06,46.0000000000127,-10.999999999994348,-114.99999999999844,-14.999999999998348,,-94.99999999997844
2018.08.06,55.000000000005045,-17.000000000000348,-122.99999999999534,-32.999999999994145,,-117.9999999999848
2018.08.06,12.000000000012001,-68.99999999999685,-151.9999999999966,-73.99999999999629,,-282.9999999999777
2018.08.06,4.000000000004,-51.99999999999649,-143.00000000000423,-48.99999999999905,,-239.9999999999958
2018.08.06,90.00000000001229,-80.99999999999774,-165.9999999999995,-87.99999999999919,,-244.99999999998414
2018.08.06,247.00000000001944,-66.99999999999484,-153.00000000000313,-86.99999999999264,,-59.99999999997115
2018.08.06,326.0000000000041,-57.99999999999139,-139.99999999999568,-115.99999999999389,,12.000000000023164
2018.08.06,355.0000000000164,-64.99999999999284,-102.00000000000209,-119.99999999999788,,68.0000000000236
2018.08.06,310.0000000000103,-71.99999999999429,-116.00000000000499,-107.99999999999699,,14.000000000014026
2018.08.06,334.00000000001205,-73.00000000000084,-151.9999999999966,-78.00000000000028,,31.000000000014325
2018.08.06,548.9999999999995,7.0000000000014495,-199.00000000000472,-68.99999999999685,,287.99999999999943
2018.08.06,582.0000000000158,14.999999999998348,-207.99999999999707,-48.99999999999905,,340.000000000018
2018.08.06,652.0000000000082,46.00000000000159,-153.00000000000313,-49.99999999999449,,495.0000000000121
2018.08.06,630.0000000000194,36.999999999998145,-146.99999999999713,-65.99999999999939,,454.0000000000211
2018.08.06,712.0000000000015,58.000000000002494,-158.99999999999804,-90.99999999999665,,520.0000000000093
2018.08.06,571.0000000000103,25.00000000000835,-168.00000000000148,-87.99999999999919,,340.00000000001796
2018.08.06,636.0000000000143,62.000000000006494,-170.99999999999892,-92.99999999999864,,434.0000000000232
2018.08.06,492.0000000000035,36.999999999998145,-165.00000000000404,-2.999999999997449,,361.0000000000002
2018.08.06,503.000000000009,19.00000000000235,-170.99999999999892,9.999999999998899,,361.00000000001137
2018.08.06,478.0000000000006,-26.999999999999247,-146.00000000000168,2.000000000002,,307.00000000000165
2018.08.06,489.0000000000061,-34.99999999999615,-138.00000000000477,11.00000000000545,,327.00000000001063
2018.08.06,540.0000000000072,-25.999999999992696,-129.00000000000134,-46.00000000000159,,339.0000000000115
2018.08.06,531.0000000000148,-32.999999999994145,-126.0000000000039,-41.000000000002146,,331.00000000001455
2018.08.06,567.0000000000064,-37.99999999999359,-139.99999999999568,-15.999999999993797,,373.00000000002325
2018.08.06,579.0000000000184,-0.999999999995449,-121.99999999999989,8.000000000008,,464.0000000000311
2018.08.06,565.9999999999999,-3.999999999992898,-114.00000000000298,39.00000000000014,,487.0000000000041
2018.08.06,543.0000000000045,-14.999999999998348,-122.99999999999534,6.0000000000060005,,411.00000000001694
2018.08.06,537.0000000000097,-5.999999999994898,-109.00000000000354,4.000000000004,,426.00000000001523
2018.08.06,551.0000000000126,1.0000000000065512,-116.00000000000499,11.00000000000545,,447.00000000001967
2018.08.06,537.0000000000097,4.000000000004,-102.99999999999754,19.999999999997797,,458.00000000001387
2018.08.06,553.0000000000035,11.00000000000545,-97.9999999999981,18.0000000000069,,484.0000000000178
2018.08.07,530.0000000000082,31.999999999998696,-100.99999999999554,56.0000000000005,,517.0000000000118
2018.08.07,554.00000000001,43.999999999999595,-100.99999999999554,51.000000000001044,,548.000000000015
2018.08.07,551.0000000000126,36.999999999998145,-58.99999999999794,38.0000000000047,,567.0000000000175
2018.08.07,551.0000000000126,43.999999999999595,-53.999999999998494,79.00000000000685,,620.0000000000205
2018.08.07,541.0000000000136,34.000000000000696,-65.99999999999939,79.00000000000685,,588.0000000000218
2018.08.07,537.0000000000097,24.000000000001798,-75.9999999999983,64.0000000000085,,549.0000000000217
2018.08.07,536.0000000000032,1.0000000000065512,-68.99999999999685,41.000000000002146,,509.0000000000151
2018.08.07,523.0000000000068,-15.999999999993797,-94.00000000000519,45.000000000006146,,458.000000000014
2018.08.07,514.9999999999987,-35.999999999991594,-114.00000000000298,39.00000000000014,,404.0000000000043
2018.08.07,573.0000000000013,-37.99999999999359,-124.00000000000189,41.9999999999976,,453.00000000000335
2018.08.07,551.0000000000126,-17.000000000000348,-105.99999999999498,72.0000000000054,,500.0000000000227
2018.08.07,535.0000000000188,-34.000000000000696,-92.00000000000318,56.0000000000005,,465.0000000000154
2018.08.07,553.0000000000035,-24.999999999997247,-61.999999999995396,65.00000000000395,,531.0000000000148
2018.08.07,588.0000000000107,-29.000000000001247,-55.000000000005045,57.00000000000705,,561.0000000000114
2018.08.07,562.0000000000181,-34.99999999999615,-90.0000000000012,64.0000000000085,,501.0000000000292
2018.08.07,525.0000000000199,-86.99999999999264,-70.99999999999883,19.00000000000235,,386.00000000003075
2018.08.07,537.0000000000097,-51.000000000001044,-73.99999999999629,34.000000000000696,,446.000000000013
2018.08.07,512.0000000000014,-113.99999999999189,-90.0000000000012,-20.999999999993246,,287.00000000001506
2018.08.07,363.0000000000022,-281.99999999999335,-112.000000000001,-175.99999999999838,,-206.9999999999905
2018.08.07,263.00000000001324,-334.9999999999964,-117.99999999999588,-231.99999999999886,,-421.99999999997794
2018.08.07,285.00000000000193,-363.99999999999767,-156.00000000000057,-269.9999999999925,,-504.9999999999888
2018.08.07,355.0000000000164,-363.99999999999767,-185.99999999999727,-241.99999999999778,,-436.9999999999763
2018.08.07,360.0000000000048,-413.99999999999216,-212.00000000000108,-275.99999999999847,,-541.9999999999869
2018.08.07,307.00000000001285,-451.9999999999969,-249.99999999999466,-296.9999999999917,,-691.9999999999704
2018.08.07,268.0000000000016,-461.0000000000003,-236.99999999999832,-327.99999999999494,,-757.999999999992
2018.08.07,318.00000000001825,-446.00000000000193,-199.00000000000472,-317.0000000000006,,-643.9999999999891
2018.08.07,304.00000000001535,-439.0000000000005,-192.00000000000327,-297.9999999999983,,-624.9999999999867
2018.08.07,311.0000000000168,-465.9999999999998,-183.99999999999528,-330.9999999999924,,-669.9999999999707
2018.08.07,331.999999999999,-475.99999999999864,-187.9999999999993,-330.9999999999924,,-662.9999999999914
2018.08.07,355.0000000000164,-483.99999999999557,-139.99999999999568,-351.0000000000013,,-619.9999999999761
2018.08.07,321.0000000000157,-484.999999999991,-119.99999999999788,-352.9999999999922,,-636.9999999999654
2018.08.07,345.0000000000175,-488.999999999995,-102.00000000000209,-356.00000000000074,,-601.9999999999803
2018.08.07,354.0000000000099,-456.00000000000085,-95.99999999999609,-402.00000000000233,,-599.9999999999893
2018.08.07,487.0000000000152,-470.9999999999992,-85.99999999999719,-444.9999999999954,,-514.9999999999766
2018.08.07,497.0000000000141,-470.9999999999992,-41.9999999999976,-498.9999999999939,,-514.9999999999766
2018.08.07,455.0000000000054,-397.99999999999835,-33.000000000005244,-558.9999999999984,,-534.9999999999966
2018.08.07,436.00000000001415,-352.9999999999922,-51.99999999999649,-561.0000000000003,,-529.9999999999749
2018.08.07,392.9999999999989,-378.00000000000057,-65.99999999999939,-579.9999999999916,,-630.9999999999926
2018.08.07,425.0000000000087,-387.99999999999943,-73.00000000000084,-630.9999999999927,,-666.9999999999843
2018.08.07,466.00000000001086,-347.9999999999928,-60.00000000000449,-688.9999999999952,,-630.9999999999816
2018.08.07,482.00000000000466,-332.99999999999443,-48.000000000003595,-803.9999999999936,,-702.999999999987
2018.08.07,560.0000000000049,-297.9999999999983,-29.000000000001247,-810.9999999999951,,-577.9999999999898
2018.08.07,639.0000000000118,-312.9999999999966,-36.999999999998145,-876.9999999999944,,-587.9999999999773
2018.08.07,628.0000000000064,-326.9999999999995,-53.00000000000304,-874.9999999999925,,-626.9999999999886
2018.08.07,613.0000000000191,-327.99999999999494,-49.99999999999449,-891.9999999999928,,-656.9999999999632
2018.08.07,586.0000000000198,-344.99999999999534,-61.999999999995396,-851.0000000000017,,-671.9999999999727
2018.08.07,571.0000000000103,-334.00000000000097,-61.999999999995396,-812.999999999997,,-637.9999999999831
2018.08.07,575.0000000000144,-325.99999999999295,-70.0000000000034,-783.0000000000003,,-603.9999999999823
2018.08.08,564.000000000009,-337.99999999999386,-73.99999999999629,-787.9999999999998,,-635.9999999999809
2018.08.08,579.0000000000184,-280.9999999999979,-109.99999999999899,-807.0000000000022,,-618.9999999999807
2018.08.08,598.0000000000097,-285.9999999999974,-97.9999999999981,-770.9999999999994,,-556.9999999999852
2018.08.08,557.0000000000075,-286.99999999999284,-94.00000000000519,-775.9999999999989,,-599.9999999999893
2018.08.08,544.0000000000111,-352.9999999999922,-107.00000000000153,-829.0000000000019,,-744.9999999999845
2018.08.08,544.0000000000111,-353.99999999999875,-105.99999999999498,-842.9999999999937,,-758.9999999999764
2018.08.08,514.9999999999987,-407.99999999999727,-97.9999999999981,-896.9999999999923,,-887.9999999999889
2018.08.08,557.0000000000075,-385.99999999999744,-58.000000000002494,-886.9999999999934,,-773.9999999999859
2018.08.08,614.0000000000034,-368.00000000000165,-70.0000000000034,-876.9999999999944,,-700.9999999999961
2018.08.08,567.0000000000064,-431.99999999999903,-61.999999999995396,-914.9999999999991,,-841.9999999999872
2018.08.08,605.0000000000111,-400.00000000000034,-46.00000000000159,-891.9999999999928,,-732.9999999999836
2018.08.08,583.0000000000002,-375.9999999999986,-33.000000000005244,-853.9999999999992,,-680.0000000000027
2018.08.08,479.0000000000072,-417.99999999999613,-195.00000000000074,-886.9999999999934,,-1020.9999999999831
2018.08.08,464.00000000001995,-408.9999999999927,-178.00000000000037,-873.999999999997,,-996.9999999999702
2018.08.08,404.0000000000044,-417.0000000000007,-163.99999999999747,-876.9999999999944,,-1053.9999999999882
2018.08.08,426.00000000001523,-402.9999999999978,-180.0000000000024,-873.999999999997,,-1030.999999999982
2018.08.08,401.00000000000693,-418.9999999999916,-221.99999999999997,-876.9999999999944,,-1116.999999999979
2018.08.08,438.00000000000506,-391.9999999999924,-190.99999999999673,-859.9999999999941,,-1004.9999999999782
2018.08.08,482.00000000000466,-357.99999999999164,-178.00000000000037,-895.9999999999968,,-949.9999999999842
2018.08.08,588.0000000000107,-346.9999999999973,-173.9999999999964,-929.9999999999975,,-862.9999999999806
2018.08.08,529.0000000000017,-388.9999999999949,-182.00000000000438,-923.9999999999915,,-965.9999999999891
2018.08.08,595.0000000000122,-385.99999999999744,-180.99999999999784,-946.0000000000024,,-917.9999999999854
2018.08.08,695.0000000000011,-356.9999999999962,-185.00000000000182,-893.9999999999948,,-740.9999999999916
2018.08.08,877.0000000000166,-265.99999999999955,-192.00000000000327,-879.9999999999919,,-460.9999999999782
2018.08.08,886.000000000009,-268.99999999999704,-192.99999999999872,-862.9999999999916,,-438.9999999999784
2018.08.08,921.0000000000163,-275.99999999999847,-134.0000000000008,-870.9999999999995,,-359.9999999999826
2018.08.08,905.0000000000002,-274.9999999999919,-139.99999999999568,-846.0000000000023,,-355.99999999998965
2018.08.08,1120.0000000000098,-248.99999999999923,-163.99999999999747,-919.9999999999986,,-212.99999999998556
2018.08.08,1287.000000000016,-241.99999999999778,-156.99999999999602,-936.999999999999,,-48.99999999997681
2018.08.08,1268.0000000000025,-239.0000000000003,-158.0000000000026,-883.0000000000005,,-12.000000000000796
2018.08.08,1303.0000000000098,-178.99999999999582,-148.0000000000037,-849.9999999999952,,126.000000000015
2018.08.08,1296.0000000000082,-90.0000000000012,-116.00000000000499,-778.0000000000009,,312.00000000000114
2018.08.08,1269.000000000009,-146.99999999999713,-170.99999999999892,-681.9999999999937,,269.00000000001944
2018.08.08,1214.0000000000039,-168.99999999999693,-136.99999999999824,-686.9999999999932,,221.00000000001546
2018.08.08,1204.000000000005,-237.99999999999378,-82.99999999999974,-734.0000000000014,,149.00000000001012
2018.08.08,1168.0000000000134,-331.999999999999,-94.00000000000519,-801.9999999999916,,-59.99999999998238
2018.08.08,1028.0000000000066,-318.99999999999153,-70.99999999999883,-820.999999999994,,-182.99999999997783
2018.08.08,1114.000000000015,-296.9999999999917,-65.00000000000395,-851.9999999999972,,-99.99999999997783
2018.08.08,1196.0000000000193,-305.99999999999517,-55.000000000005045,-890.9999999999974,,-55.999999999978286
2018.08.08,1194.0000000000061,-298.9999999999937,-70.0000000000034,-913.9999999999926,,-88.99999999998352
2018.08.08,1141.9999999999986,-403.99999999999324,-99.00000000000463,-924.9999999999981,,-285.99999999999727
2018.08.08,1063.0000000000139,-478.9999999999961,-90.99999999999665,-720.9999999999939,,-227.99999999997277
2018.08.08,1053.9999999999993,-485.99999999999756,-119.99999999999788,-690.0000000000017,,-241.99999999999778
2018.08.08,1056.0000000000125,-485.99999999999756,-129.9999999999968,-705.0000000000001,,-264.9999999999819
2018.08.08,1058.0000000000034,-476.9999999999941,-107.00000000000153,-691.9999999999926,,-217.99999999998482
2018.08.08,1096.0000000000082,-456.00000000000085,-87.99999999999919,-665.9999999999999,,-113.99999999999181
2018.08.08,1123.0000000000073,-443.99999999999994,-49.99999999999449,-675.9999999999989,,-46.99999999998613
2018.08.08,1139.0000000000011,-442.9999999999934,-39.999999999995595,-707.000000000002,,-50.99999999998988
