date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.05.21,0.0,-43.999999999999595,-12.000000000000455,-43.999999999999595,-27.999999999994696,-261.0000000000001,-4.0000000000048885,-9.999999999998899,-14.000000000002899,-193.00000000001205,-15.999999999993797,-11.00000000000545,-64.99999999999773,-37.00000000000614,-96.9999999999942,-60.00000000000449,,-896.000000000015
2018.05.21,56.0000000000005,-63.99999999999739,-11.00000000000989,41.9999999999976,16.0000000000049,-201.00000000000674,-6.000000000000227,41.000000000002146,82.99999999999974,-211.9999999999891,168.0000000000126,-9.999999999998899,-91.99999999998454,-42.00000000000159,-198.99999999999807,60.99999999999994,,-369.999999999969
2018.05.21,80.00000000000229,-15.00000000000945,-44.00000000001114,20.999999999993246,97.00000000000264,-316.0000000000052,-4.9999999999954525,46.00000000000159,155.00000000000514,-225.9999999999991,208.00000000000819,103.99999999999298,-12.999999999976808,-40.99999999999682,-185.99999999999284,39.999999999995595,,-94.99999999998508
2018.05.21,95.99999999999609,-4.000000000004,-39.00000000000148,-18.0000000000069,-90.99999999999665,-315.0000000000208,55.00000000000682,45.000000000006146,2.000000000002,-219.99999999999886,292.00000000000335,217.0000000000005,16.000000000019554,-6.000000000000227,-89.9999999999892,37.99999999999359,,-21.999999999990038
2018.05.21,119.00000000000244,12.999999999996348,-24.00000000000091,-19.00000000000235,-81.9999999999932,-336.00000000000296,49.99999999999716,80.00000000000229,6.0000000000060005,-180.00000000000682,272.00000000000557,184.99999999999073,22.00000000001978,-16.999999999995907,56.000000000011596,37.99999999999359,,183.00000000002342
2018.05.21,127.99999999999478,22.0000000000109,-3.0000000000001137,-13.00000000000745,-70.99999999999883,-316.0000000000052,46.00000000000648,90.0000000000012,36.0000000000027,-224.99999999999432,278.00000000000045,191.99999999999218,20.000000000010232,-33.00000000000125,2.0000000000095497,42.999999999993044,,196.00000000001438
2018.05.21,133.00000000000534,19.999999999997797,25.99999999999625,-63.00000000000195,-161.99999999999548,-314.00000000001427,-30.000000000001137,95.00000000000064,4.000000000004,-268.0000000000007,190.00000000000128,165.9999999999995,-66.99999999997885,-94.99999999999886,-32.99999999998704,20.999999999993246,,-376.99999999998033
2018.05.21,231.0000000000034,140.99999999999113,98.99999999998954,-80.99999999999774,-232.99999999999432,-338.0000000000161,28.999999999996362,124.00000000000189,-44.99999999999504,-207.9999999999984,107.00000000001265,114.99999999999844,0.0,-108.99999999999466,47.000000000011255,-20.0000000000089,,-141.00000000000043
2018.05.21,224.9999999999974,151.9999999999966,119.99999999999034,-75.00000000000284,-173.00000000000094,-362.00000000001785,19.000000000005457,180.0000000000024,26.999999999999247,-241.99999999999022,31.000000000003247,26.999999999999247,20.000000000010232,-168.00000000000637,-44.999999999987494,-13.00000000000745,,-277.00000000000904
2018.05.21,187.9999999999993,109.00000000000354,82.99999999999841,17.000000000000348,-110.99999999999443,-302.0000000000023,13.00000000000523,192.00000000000327,21.00000000000435,-224.99999999999432,-85.99999999998609,-150.00000000000568,-8.99999999998613,-177.0000000000067,-33.999999999991815,7.0000000000014495,,-463.99999999995157
2018.05.21,197.00000000000273,106.99999999999044,87.99999999999386,24.000000000001798,-129.00000000000134,-203.00000000001984,16.000000000005343,195.00000000000074,21.00000000000435,-139.00000000001,-149.9999999999835,-300.00000000001137,-9.999999999990905,-183.9999999999975,-45.99999999999227,18.999999999991246,,-494.00000000001626
2018.05.21,224.000000000002,139.00000000000023,138.9999999999958,36.999999999998145,-141.99999999999767,-236.00000000001398,15.000000000000568,216.0000000000051,68.00000000000139,-181.0000000000116,-370.999999999988,-436.00000000001415,-24.999999999977263,-200.00000000000284,-46.999999999997044,58.99999999999794,,-741.0000000000015
2018.05.21,285.00000000000193,192.99999999999872,188.0000000000024,21.999999999999797,-232.99999999999432,-118.00000000001809,-3.0000000000001137,243.99999999999977,-34.99999999999615,-62.00000000001182,-391.9999999999924,-374.0000000000077,-60.000000000002274,-256.0000000000002,1.0000000000047748,-8.000000000008,,-608.0000000000236
2018.05.21,239.99999999999577,148.99999999999915,217.9999999999893,29.999999999996696,-231.99999999999886,-79.00000000000685,-69.00000000000261,248.99999999999923,-41.000000000002146,-103.00000000000864,-407.99999999998613,-389.0000000000171,-118.99999999999977,-284.000000000006,-0.999999999990564,0.999999999995449,,-838.0000000000432
2018.05.21,261.0000000000001,171.00000000001003,269.999999999996,-9.00000000000345,-222.99999999999542,-76.0000000000094,-132.000000000005,253.99999999999866,-15.999999999993797,-157.0000000000107,-427.99999999998397,-400.00000000000034,-198.99999999998386,-344.99999999999886,-60.99999999999284,-21.999999999999797,,-1111.9999999999725
2018.05.21,248.99999999999923,161.00000000001114,337.99999999999386,-18.0000000000069,-200.99999999999562,-32.0000000000098,-171.99999999999704,231.99999999999886,-27.999999999994696,-193.9999999999884,-417.0000000000007,-324.0000000000132,-235.99999999999,-347.0000000000084,-59.99999999998806,-42.0000000000087,,-1090.9999999999984
2018.05.21,253.0000000000032,170.00000000000347,350.9999999999991,-43.00000000000415,-217.99999999999596,-65.00000000000395,-174.99999999999716,234.00000000000088,-19.999999999997797,-237.99999999999955,-385.99999999999744,-287.000000000015,-227.99999999998022,-359.99999999999943,-59.99999999998806,-63.00000000000195,,-1134.999999999974
2018.05.21,239.99999999999577,182.99999999999983,402.000000000001,-36.999999999998145,-219.99999999999798,-104.00000000001519,-295.99999999999227,224.9999999999974,-12.999999999996348,-423.0000000000018,-337.99999999999386,-228.00000000000597,-367.999999999995,-433.00000000000693,-159.9999999999966,-51.000000000001044,,-1621.0000000000073
2018.05.21,212.99999999999653,192.99999999999872,417.0000000000016,-79.00000000000685,-285.00000000000193,-60.99999999999994,-322.9999999999933,207.00000000000162,-112.99999999999643,-360.99999999999,-426.9999999999996,-274.00000000001864,-289.99999999999204,-433.00000000000693,-116.99999999999022,-81.00000000000884,,-1814.0000000000064
2018.05.21,227.99999999999488,255.00000000000523,454.9999999999983,-151.00000000000114,-288.9999999999948,21.999999999988695,-295.0000000000017,197.00000000000273,-98.99999999999353,-286.00000000000136,-516.9999999999897,-297.9999999999983,-243.99999999999977,-430.0000000000068,-58.9999999999975,-130.0000000000079,,-1641.0000000000027
2018.05.21,282.99999999999994,395.99999999999636,418.99999999999693,-165.9999999999995,-309.99999999999915,15.999999999993797,-286.00000000000136,187.00000000000384,-98.99999999999353,-231.99999999999932,-536.9999999999875,-344.00000000001097,-133.99999999998613,-388.00000000000523,-49.99999999999716,-147.00000000000824,,-1391.9999999999973
2018.05.21,239.0000000000003,364.9999999999931,438.99999999999295,-108.00000000000809,-302.9999999999977,29.999999999996696,-295.0000000000017,202.0000000000022,-117.99999999999588,-157.0000000000107,-715.9999999999833,-523.0000000000068,-110.99999999999,-433.9999999999975,-39.99999999999204,-125.00000000000844,,-1655.000000000007
2018.05.21,204.00000000000418,249.99999999999466,435.99999999999284,-68.00000000000139,-280.00000000000244,157.99999999999147,-340.0000000000034,195.00000000000074,-104.99999999999955,-199.99999999998863,-854.9999999999835,-611.000000000006,-272.99999999999613,-549.0000000000066,-131.9999999999908,-126.0000000000039,,-2295.9999999999986
2018.05.21,197.00000000000273,248.00000000000378,397.99999999999613,-9.999999999998899,-226.99999999999943,163.9999999999864,-346.9999999999942,236.00000000000287,-83.9999999999952,-211.00000000001273,-902.0000000000028,-873.0000000000126,-275.99999999998204,-510.9999999999957,-155.9999999999917,-91.00000000000774,,-2445.0000000000014
2018.05.21,234.00000000000088,266.999999999995,411.00000000000136,13.999999999991797,-203.99999999999307,122.99999999998423,-275.99999999999625,290.00000000000136,9.00000000000345,-32.00000000001069,-967.9999999999911,-852.0000000000083,-213.99999999999864,-506.0000000000002,-157.99999999998704,-74.00000000000739,,-1936.0000000000146
