names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['NZDCAD'],80.0,0.3812301587301588,B
GBPUSD,15,"['AUDCAD', 'EURCAD', 'CADJPY', 'NZDCAD', 'CADCHF']",100.0,0.3954523809523809,B
USDJPY,10,['EURCHF'],80.0,-0.38699999999999996,S
USDCAD,10,['GBPUSD'],80.0,0.19716666666666668,B
NZDUSD,10,['USDCHF'],100.0,1.0,B
EURCHF,20,"['EURAUD', 'GBPAUD', 'AUDCHF']",80.0,0.4613593073593076,B
CADCHF,10,"['GBPUSD', 'NZDJPY', 'GBPJPY']",100.0,-1.0,S
AUDCHF,10,['EURNZD'],100.0,-0.9380000000000002,S
NZDCHF,10,"['GBPUSD', 'NZDJPY']",80.0,-0.96,S
GBPAUD,10,"['AUDCAD', 'CADJPY']",100.0,1.0,B
EURCAD,10,"['GBPUSD', 'AUDNZD']",100.0,1.0,B
EURAUD,10,"['USDCAD', 'USDCHF', 'EURNZD']",100.0,-0.52,S
EURNZD,20,['NZDCHF'],100.0,0.3507998112998113,B
CADJPY,20,['GBPUSD'],80.0,-0.10033445312857074,S
NZDCAD,15,"['NZDJPY', 'CADJPY', 'EURNZD', 'GBPJPY', 'GBPUSD']",100.0,0.98,B
AUDNZD,10,"['USDCAD', 'EURCAD', 'EURNZD', 'CADCHF']",100.0,0.78,B
