date,USDCHF,GBPUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2017.02.06,131.99999999999878,34.000000000000696,9.000000000000341,-116.00000000000499,168.99999999999693,29.999999999996696,-205.99999999999508,-45.000000000006146,-263.99999999999756,381.0000000000091,-192.00000000001438,-129.00000000000134,-302.0000000000023,-82.99999999999841,200.99999999999562,-143.99999999998857,,-525.0000000000106
2017.02.06,106.00000000000608,21.999999999988695,-1.9999999999953388,-116.99999999998934,161.99999999999548,28.999999999990145,-186.99999999999272,-63.00000000000195,-236.99999999999832,293.99999999999426,-158.0000000000137,-100.99999999999554,-248.99999999998812,-91.99999999999875,184.99999999999073,-82.00000000000429,,-490.0000000000126
2017.02.06,131.00000000000333,-12.000000000012001,-54.000000000002046,-82.00000000000429,153.99999999999858,17.999999999984695,-185.00000000000182,-33.000000000005244,-245.99999999999068,347.9999999999928,-167.00000000000603,-140.99999999999113,-289.9999999999903,-109.00000000000887,206.99999999999054,-139.00000000000023,,-600.0000000000426
2017.02.06,164.00000000000858,-1.0000000000065512,-147.99999999999613,-38.0000000000047,114.99999999999844,23.999999999979593,-183.99999999999528,-36.0000000000027,-232.99999999999432,412.9999999999967,-160.00000000000458,-144.0000000000108,-248.00000000000378,-151.00000000001046,185.99999999999727,-112.000000000001,,-553.0000000000497
2017.02.06,177.00000000000495,4.000000000004,-162.00000000000614,-31.000000000003247,78.00000000000028,28.999999999990145,-190.00000000000128,-55.000000000005045,-203.99999999999307,400.00000000000034,-162.00000000001768,-114.99999999999844,-191.99999999999218,-158.00000000000125,144.99999999999514,-48.99999999998794,,-485.0000000000115
2017.02.06,168.00000000000148,52.99999999999194,-185.99999999999284,-45.99999999999049,95.99999999999609,18.999999999991246,-190.99999999999673,-35.00000000000725,-215.99999999999397,493.99999999999443,-180.0000000000024,-137.00000000000932,-226.99999999999943,-183.9999999999975,157.99999999999147,-92.00000000000318,,-506.0000000000265
2017.02.06,136.00000000000279,31.999999999987594,-143.00000000000068,-72.99999999998974,107.00000000000153,-7.0000000000014495,-182.99999999999983,-23.00000000000635,-203.99999999999307,438.00000000000506,-198.00000000000927,-123.99999999999079,-231.99999999998778,-170.0000000000017,152.99999999999204,-86.99999999999264,,-577.9999999999842
2017.02.06,219.99999999999798,48.99999999998794,-245.9999999999951,-5.999999999994898,68.00000000000139,8.999999999992347,-207.00000000000162,-13.00000000000745,-227.99999999999488,609.9999999999994,-224.000000000002,-150.99999999999002,-270.99999999999903,-203.00000000000296,154.99999999999403,-131.99999999999878,,-570.0000000000136
2017.02.06,331.999999999999,-93.00000000000975,-350.9999999999991,43.999999999999595,43.999999999999595,-38.0000000000047,-268.0000000000016,-80.99999999999774,-286.99999999999284,475.0000000000032,-391.000000000008,22.0000000000109,-441.99999999998687,-253.0000000000001,156.00000000000057,-127.99999999999478,,-1258.9999999999825
2017.02.06,341.0000000000024,-107.99999999999699,-346.9999999999942,41.000000000002146,46.00000000000159,-12.000000000012001,-276.9999999999939,-70.0000000000034,-293.99999999999426,493.99999999999443,-379.0000000000182,-28.999999999990145,-425.99999999999307,-254.0000000000049,153.99999999999858,-153.00000000000313,,-1273.000000000005
2017.02.06,379.0000000000071,-297.9999999999983,-271.0000000000008,99.00000000000463,39.999999999995595,-39.00000000001125,-270.99999999999903,-146.00000000000168,-314.99999999999864,144.99999999999514,-396.00000000001853,139.00000000000023,-503.99999999999335,-155.00000000000114,186.99999999999272,-78.00000000000028,,-1484.0000000000277
2017.02.06,336.00000000000296,-266.999999999995,-174.99999999999716,-4.000000000004,124.00000000000189,-38.0000000000047,-297.9999999999983,-160.00000000000458,-365.99999999999966,82.00000000000429,-448.000000000004,171.00000000001003,-607.9999999999864,-149.0000000000009,226.99999999999943,-136.99999999998712,,-1709.999999999963
2017.02.06,313.00000000000773,-28.000000000005798,-134.00000000000034,-119.00000000000244,217.0000000000005,-67.00000000001705,-347.9999999999928,-202.0000000000022,-437.999999999994,269.9999999999925,-577.0000000000052,276.9999999999939,-792.9999999999993,-192.99999999999784,254.99999999999412,-184.00000000000637,,-1751.0000000000346
2017.02.06,419.00000000000273,-96.00000000000719,-167.0000000000016,-121.99999999999989,65.99999999999939,9.999999999998899,-432.9999999999945,-240.00000000000688,-369.99999999999255,276.00000000000955,-632.0000000000103,252.0000000000078,-546.000000000002,-222.0000000000084,60.99999999999994,-31.000000000003247,,-1775.0000000000082
2017.02.06,473.0000000000012,-56.99999999999594,-222.99999999999898,-93.99999999999409,10.999999999994348,-46.0000000000127,-456.00000000000085,-216.0000000000051,-354.9999999999942,465.0000000000043,-748.0000000000153,279.00000000000705,-585.9999999999976,-249.00000000000944,8.999999999992347,-38.0000000000047,,-1831.0000000000298
2017.02.06,458.00000000000284,38.0000000000047,-156.99999999999648,-112.000000000001,49.99999999999449,-10.000000000021103,-454.9999999999943,-217.0000000000005,-383.0,564.9999999999933,-697.0000000000143,232.99999999999432,-594.99999999999,-210.00000000000796,45.99999999999049,-79.00000000000685,,-1525.0000000000525
2017.02.06,412.00000000000125,-279.00000000000705,-42.00000000000159,-31.000000000003247,85.99999999999719,-84.0000000000174,-373.00000000000114,-184.00000000000637,-384.9999999999909,143.00000000000423,-646.0000000000132,272.99999999998994,-703.9999999999935,-66.0000000000025,153.99999999999858,-127.99999999999478,,-1854.0000000000405
2017.02.06,377.0000000000051,-60.000000000015596,-102.99999999999443,12.000000000012001,60.00000000000449,-134.00000000001188,-322.00000000000006,-136.00000000000279,-330.9999999999924,470.9999999999992,-614.0000000000034,248.00000000000378,-666.9999999999953,-85.99999999999852,151.9999999999966,-117.99999999999588,,-1250.9999999999893
2017.02.06,375.0000000000031,-73.00000000001194,-37.00000000000614,114.0000000000141,24.999999999997247,-138.0000000000159,-259.9999999999936,-104.00000000000409,-298.9999999999937,523.0000000000068,-509.00000000000387,198.00000000000927,-601.9999999999915,33.999999999991815,179.99999999999127,-112.000000000001,,-685.000000000008
2017.02.06,350.00000000000585,-19.00000000001345,143.00000000000068,194.0000000000053,66.99999999999484,-193.00000000002092,-192.99999999999872,-75.00000000000284,-320.9999999999935,614.0000000000034,-460.000000000016,212.99999999999653,-727.9999999999953,223.99999999998954,295.0000000000008,-188.9999999999947,,-78.00000000003848
2017.02.06,390.0000000000015,-215.00000000000963,254.0000000000049,482.00000000000466,-44.99999999999504,-269.00000000000813,-56.99999999999594,-58.99999999999794,-237.99999999999378,459.0000000000094,-310.0000000000103,283.000000000011,-659.999999999994,498.9999999999952,353.99999999999875,-85.00000000000173,,783.000000000019
2017.02.06,443.99999999999994,-377.0000000000051,216.99999999999875,533.0000000000057,-112.000000000001,-294.0000000000165,-68.00000000000139,-63.99999999999739,-212.99999999999653,324.9999999999975,-361.0000000000113,326.0000000000041,-642.9999999999936,506.0000000000002,313.99999999999204,-42.999999999993044,,489.9999999999824
2017.02.06,409.0000000000038,-285.00000000000193,126.00000000000477,547.0000000000086,-56.99999999999594,-264.0000000000198,-34.000000000000696,-82.99999999999974,-240.99999999999122,348.9999999999993,-256.00000000001177,314.99999999999864,-656.9999999999965,442.99999999999784,387.99999999999943,-59.99999999999339,,640.0000000000015
2017.02.06,375.9999999999986,-360.0000000000048,1.0000000000047748,663.0000000000135,-92.99999999999864,-212.00000000001216,60.99999999999994,53.999999999998494,-178.00000000000037,483.0000000000112,-17.000000000000348,0.0,-469.99999999999267,423.9999999999924,425.99999999999307,-160.00000000000458,,997.9999999999982
2017.02.06,322.00000000000006,-458.00000000000284,-70.99999999999795,963.0000000000027,-121.00000000000443,-264.0000000000198,272.00000000000557,105.99999999999498,-115.99999999999389,384.00000000000654,312.9999999999855,-28.999999999990145,-401.00000000000693,563.999999999993,617.9999999999964,-136.99999999998712,,1944.9999999999816
2017.02.06,179.00000000000693,-402.9999999999978,25.99999999999625,963.0000000000027,-121.00000000000443,-325.0000000000197,385.000000000002,202.0000000000022,-9.999999999998899,422.9999999999956,435.9999999999919,-126.0000000000039,-272.99999999998994,641.9999999999959,609.9999999999994,-116.00000000000499,,2491.999999999973
2017.02.06,228.00000000000597,-348.00000000001495,42.00000000000159,868.000000000002,-43.00000000000415,-327.00000000001063,292.9999999999988,134.99999999999625,-121.99999999999989,434.000000000001,268.0000000000016,-1.999999999990898,-503.99999999999335,592.9999999999893,639.0000000000007,-188.9999999999947,,1964.9999999999884
2017.02.06,253.99999999999866,-356.00000000000074,61.99999999999761,923.0000000000072,-22.999999999995246,-327.00000000001063,302.9999999999977,132.99999999999423,-161.00000000000003,462.9999999999912,281.99999999998226,4.000000000004,-585.9999999999976,638.9999999999958,707.9999999999975,-239.99999999999577,,2077.999999999966
2017.02.06,239.0000000000003,-377.0000000000051,72.99999999999329,1002.9999999999983,-21.999999999999797,-292.00000000000335,361.0000000000002,119.00000000000244,-149.99999999999457,377.0000000000051,436.9999999999985,-17.000000000000348,-516.0000000000053,701.9999999999982,768.9999999999975,-207.00000000000162,,2498.9999999999836
2017.02.06,182.00000000000438,-139.00000000000023,320.99999999999795,903.9999999999937,36.0000000000027,-360.0000000000048,347.0000000000084,107.00000000000153,-164.99999999999292,570.0000000000039,320.9999999999935,96.99999999999153,-641.0000000000027,825.9999999999934,769.999999999993,-211.99999999998997,,2963.9999999999927
2017.02.06,221.99999999999997,-256.00000000001177,262.00000000000045,936.0000000000035,-31.000000000003247,-350.00000000000585,336.00000000000296,108.99999999999244,-126.99999999999933,487.99999999999955,312.9999999999855,82.00000000000429,-550.9999999999903,801.9999999999925,709.9999999999995,-167.00000000000603,,2777.9999999999645
2017.02.06,84.0000000000063,-85.00000000000173,578.9999999999935,757.0000000000076,88.99999999999464,-385.00000000001313,335.0000000000075,97.00000000000264,-144.99999999999514,459.0000000000094,268.0000000000016,148.99999999999915,-635.9999999999922,926.0000000000019,732.9999999999948,-175.99999999999838,,3049.000000000018
2017.02.06,-17.999999999995797,-60.000000000015596,682.0000000000022,690.9999999999972,175.99999999999838,-427.0000000000218,375.9999999999986,136.99999999999824,-156.99999999999602,411.0000000000058,290.9999999999968,126.0000000000039,-716.9999999999899,962.9999999999939,797.9999999999987,-249.99999999999466,,3021.9999999999804
2017.02.06,29.000000000001247,-158.99999999999804,596.9999999999942,670.9999999999993,143.9999999999997,-401.00000000000693,330.0000000000081,131.99999999999878,-157.99999999999147,346.0000000000019,235.99999999999176,104.99999999999955,-686.9999999999932,884.0000000000003,744.0000000000002,-238.0000000000049,,2575.0000000000005
2017.02.06,-17.999999999995797,-153.00000000000313,686.000000000007,584.0000000000067,165.00000000000404,-401.00000000000693,314.0000000000032,142.99999999999312,-146.99999999999713,303.0000000000088,207.99999999998596,86.0000000000083,-662.9999999999914,897.9999999999961,708.999999999993,-241.00000000000233,,2473.00000000001
2017.02.06,16.0000000000049,-205.99999999999508,632.9999999999956,619.000000000014,134.99999999999625,-386.00000000001967,309.0000000000037,137.9999999999937,-140.99999999999113,275.000000000003,217.0000000000005,69.9999999999923,-629.9999999999973,878.0000000000001,697.9999999999986,-229.99999999999687,,2395.0000000000023
2017.02.06,-35.999999999991594,-148.00000000001478,709.9999999999937,547.999999999993,170.00000000000347,-411.0000000000058,306.00000000000625,139.00000000000023,-137.9999999999937,273.0000000000121,177.99999999998929,107.99999999999699,-658.0000000000031,888.9999999999958,686.9999999999932,-225.99999999999287,,2390.9999999999827
2017.02.06,-35.999999999991594,-212.99999999999653,658.0000000000013,598.999999999994,151.00000000000114,-417.0000000000007,326.0000000000041,176.99999999999383,-105.99999999999498,225.99999999999287,184.99999999999073,137.00000000000932,-696.999999999992,894.999999999996,670.9999999999993,-263.99999999999756,,2292.0000000000086
2017.02.07,11.00000000000545,-188.9999999999947,570.0000000000074,642.0000000000092,146.00000000000168,-428.00000000000614,331.999999999999,146.99999999999713,-145.9999999999906,286.00000000000847,190.99999999998562,130.99999999999224,-730.9999999999927,849.9999999999943,708.999999999993,-253.99999999999866,,2267.0000000000105
2017.02.07,-19.999999999997797,-181.00000000000892,593.0000000000035,531.0000000000148,138.00000000000477,-443.99999999999994,289.0000000000059,176.99999999999383,-118.99999999999133,336.00000000000296,85.99999999998609,87.99999999999919,-682.9999999999892,789.999999999992,629.9999999999973,-256.99999999999613,,1954.000000000017
2017.02.07,11.00000000000545,-151.9999999999966,646.0000000000008,550.000000000006,146.99999999999713,-410.0000000000215,275.99999999999847,175.99999999999838,-153.99999999999858,419.9999999999982,114.99999999999844,39.00000000001125,-692.0000000000038,844.9999999999989,659.999999999994,-290.9999999999968,,2185.9999999999895
2017.02.07,48.99999999999905,-165.9999999999995,558.9999999999975,605.0000000000111,114.99999999999844,-421.0000000000047,277.000000000005,235.99999999999176,-148.99999999999915,595.0000000000122,110.99999999999443,-62.000000000006494,-690.9999999999972,813.999999999993,653.999999999999,-365.99999999999966,,2159.999999999995
2017.02.07,80.99999999999774,-209.9999999999991,655.0000000000011,629.0000000000128,136.00000000000279,-426.00000000001523,267.00000000000614,219.99999999999798,-195.00000000000074,557.0000000000075,83.9999999999952,-25.00000000000835,-790.0000000000018,905.0000000000011,702.9999999999981,-407.99999999998613,,2183.000000000009
2017.02.07,153.00000000000313,-148.00000000001478,686.9999999999976,737.0000000000099,16.0000000000049,-436.00000000001415,273.000000000001,224.000000000002,-126.99999999999933,768.0000000000131,82.99999999998863,-18.0000000000069,-672.0000000000059,990.9999999999997,622.0000000000003,-320.9999999999935,,2831.999999999986
2017.02.07,146.00000000000168,-146.00000000000168,587.9999999999939,693.0000000000102,87.99999999999919,-460.000000000016,253.99999999999866,251.99999999999667,-193.99999999999417,815.0000000000101,14.000000000002899,-39.999999999995595,-838.0000000000055,893.0000000000007,686.9999999999932,-452.00000000000796,,2299.9999999999864
2017.02.07,131.00000000000333,-52.000000000007596,549.0000000000066,680.0000000000139,107.99999999999699,-462.0000000000068,258.9999999999981,187.9999999999993,-200.99999999999562,774.9999999999924,20.999999999982144,82.00000000000429,-856.9999999999967,855.9999999999945,700.0000000000006,-378.999999999996,,2397.999999999989
2017.02.07,175.99999999999838,-48.000000000003595,561.000000000007,655.0000000000056,570.0000000000039,-461.0000000000003,209.00000000000364,78.00000000000028,-689.9999999999907,618.9999999999918,-72.0000000000054,289.0000000000059,-1841.0000000000036,847.999999999999,1288.0000000000002,-927.9999999999955,,1253.0000000000164
2017.02.07,199.00000000000472,-117.99999999999588,561.000000000007,665.0000000000044,631.0000000000038,-462.0000000000068,197.00000000000273,31.999999999998696,-771.9999999999949,466.00000000001086,-95.00000000000064,373.00000000000114,-1997.0000000000043,854.9999999999898,1378.0000000000014,-973.0000000000016,,940.0000000000202
2017.02.07,240.00000000000688,-154.0000000000097,509.00000000000034,669.9999999999928,543.0000000000045,-451.0000000000014,170.99999999999892,112.99999999999643,-710.999999999995,601.000000000007,-136.00000000000279,265.0000000000041,-1987.9999999999898,820.999999999998,1274.9999999999927,-1009.9999999999998,,758.0000000000034
2017.02.07,339.0000000000004,-154.0000000000097,480.99999999999454,722.0000000000005,585.0000000000022,-459.0000000000094,125.00000000000844,-251.00000000000122,-825.9999999999934,41.000000000002146,-225.00000000000853,889.9999999999908,-2110.9999999999964,829.9999999999983,1357.9999999999925,-672.0000000000059,,672.9999999999654
2017.02.07,314.99999999999864,-185.99999999999727,552.9999999999973,756.0000000000011,607.0000000000019,-459.0000000000094,163.00000000000205,-263.0000000000021,-831.9999999999994,-69.9999999999923,-152.0000000000188,906.0000000000068,-2115.0,908.0000000000013,1411.9999999999911,-661.0000000000005,,881.9999999999809
2017.02.07,326.9999999999995,-218.00000000000708,439.00000000000716,835.000000000008,492.999999999999,-456.00000000001194,197.00000000000273,-216.0000000000051,-729.9999999999973,12.999999999996348,-85.00000000000173,818.0000000000076,-1899.9999999999907,872.9999999999905,1320.9999999999943,-577.0000000000052,,1133.9999999999861
2017.02.07,326.9999999999995,-205.99999999999508,534.9999999999966,842.0000000000094,539.0000000000006,-469.0000000000083,203.00000000000873,-218.00000000000708,-773.9999999999969,18.999999999991246,-93.00000000000975,844.0000000000003,-2011.9999999999916,950.9999999999934,1389.9999999999911,-636.9999999999986,,1240.9999999999834
2017.02.07,292.9999999999988,-175.99999999999838,573.9999999999981,808.0000000000088,575.0000000000033,-461.0000000000003,209.00000000000364,-291.0000000000079,-785.9999999999978,-147.00000000000824,-70.0000000000145,963.0000000000027,-2027.000000000001,958.999999999989,1411.9999999999911,-553.9999999999878,,1280.9999999999795
2017.02.07,412.00000000000125,-232.99999999999432,587.0000000000033,873.999999999997,529.9999999999972,-475.0000000000032,156.00000000000057,-253.0000000000032,-827.0,49.99999999999449,-185.00000000001293,910.9999999999951,-2119.9999999999886,1009.9999999999909,1396.9999999999927,-665.9999999999889,,1167.9999999999816
2017.02.07,443.0000000000045,-388.0000000000106,507.000000000005,936.0000000000035,436.9999999999985,-492.0000000000035,170.00000000000347,-214.00000000000307,-759.999999999994,-21.00000000000435,-194.0000000000053,873.999999999997,-2021.0000000000061,993.9999999999998,1327.0000000000005,-622.9999999999958,,974.9999999999894
2017.02.07,556.0000000000009,-443.99999999999994,442.0000000000073,1100.9999999999964,300.99999999999574,-475.0000000000032,177.00000000000495,-123.00000000000644,-703.9999999999935,290.00000000001245,-148.99999999999915,676.0000000000099,-1882.9999999999902,1045.0000000000018,1266.0000000000005,-665.9999999999889,,1410.0000000000484
2017.02.07,569.0000000000084,-544.0000000000111,275.0000000000057,1244.0000000000007,161.99999999999548,-474.0000000000189,248.00000000000378,-92.99999999999864,-575.9999999999987,249.00000000001032,-12.000000000012001,611.9999999999903,-1628.0000000000073,1009.0000000000003,1189.9999999999911,-530.9999999999926,,1699.9999999999673
2017.02.07,846.0000000000023,-1161.000000000012,209.99999999999375,1549.0000000000005,17.000000000000348,-288.0000000000216,214.99999999999852,-148.0000000000037,-634.0000000000013,-224.000000000002,168.99999999999693,473.99999999999665,-1480.999999999999,1159.9999999999966,1215.9999999999948,-533.0000000000057,,1386.999999999935
2017.02.07,774.000000000008,-1124.9999999999982,287.00000000000614,1530.000000000009,95.00000000000064,-332.00000000002115,256.0000000000007,-169.00000000000804,-657.9999999999919,-346.0000000000019,192.99999999999872,571.0000000000103,-1597.0000000000039,1203.9999999999936,1307.999999999998,-541.9999999999981,,1449.0000000000023
2017.02.07,920.9999999999941,-1293.9999999999952,137.00000000000045,1750.000000000007,-112.99999999999643,-306.00000000000625,273.000000000001,-123.00000000000644,-558.9999999999984,-221.00000000000452,254.999999999983,445.99999999999085,-1356.999999999986,1232.99999999999,1191.9999999999932,-463.9999999999977,,1769.9999999999686
2017.02.07,941.9999999999984,-1181.999999999994,0.0,1727.0000000000118,-112.99999999999643,-295.0000000000008,241.99999999999778,-106.00000000000608,-573.0000000000013,-8.000000000008,207.99999999998596,405.9999999999952,-1370.9999999999889,1114.999999999995,1172.9999999999907,-502.00000000000244,,1662.999999999977
2017.02.07,833.0000000000059,-1151.0000000000132,123.00000000000466,1723.000000000008,-58.99999999999794,-360.0000000000048,322.00000000000006,-87.99999999999919,-544.9999999999955,-106.00000000000608,274.9999999999808,455.0000000000054,-1402.9999999999986,1204.9999999999982,1237.9999999999948,-489.99999999999045,,1971.9999999999923
2017.02.07,840.0000000000074,-1073.0000000000127,93.00000000000352,1720.9999999999948,-112.000000000001,-322.00000000000006,318.00000000000716,-87.99999999999919,-500.00000000000045,7.0000000000014495,314.99999999999864,405.0000000000109,-1253.9999999999995,1182.0000000000023,1175.9999999999993,-424.00000000000216,,2284.0000000000105
2017.02.07,914.9999999999991,-1290.0000000000134,-84.00000000000318,1832.0000000000114,-185.00000000000182,-258.0000000000027,322.00000000000006,-77.00000000000485,-481.9999999999935,-133.00000000000534,408.9999999999927,303.0000000000088,-1137.9999999999945,1118.9999999999998,1156.0000000000014,-414.9999999999876,,1994.000000000006
2017.02.07,875.0000000000035,-1062.0000000000073,-66.0000000000025,1750.000000000007,-141.99999999999767,-247.00000000001944,308.00000000000824,-101.00000000000664,-496.99999999999187,41.000000000002146,395.99999999999636,333.0000000000055,-1153.000000000004,1081.9999999999936,1156.0000000000014,-402.9999999999978,,2269.9999999999905
2017.02.07,777.0000000000055,-1100.9999999999964,33.00000000000125,1622.9999999999966,-70.99999999999883,-283.000000000011,308.00000000000824,-63.99999999999739,-495.000000000001,-82.00000000000429,350.9999999999902,310.9999999999946,-1195.999999999997,1072.0000000000027,1154.999999999995,-446.9999999999974,,1890.999999999991
2017.02.07,777.0000000000055,-1131.0000000000152,93.00000000000352,1553.0000000000043,-24.999999999997247,-303.0000000000088,268.0000000000016,-92.99999999999864,-539.999999999996,-181.00000000000892,251.00000000000122,391.9999999999924,-1316.9999999999905,1072.9999999999932,1167.9999999999914,-476.9999999999941,,1507.9999999999836
2017.02.07,831.000000000004,-1336.0000000000039,-82.99999999999841,1593.0,-150.00000000000568,-347.0000000000084,270.99999999999903,-45.000000000006146,-456.00000000000085,-265.0000000000041,156.99999999998494,364.9999999999931,-1215.9999999999948,979.9999999999898,1033.9999999999905,-415.99999999999415,,916.999999999945
2017.02.07,757.0000000000076,-1171.000000000011,40.99999999999682,1452.9999999999932,-70.99999999999883,-335.00000000001864,229.00000000000142,-48.99999999999905,-478.9999999999961,-171.99999999999437,132.99999999998312,350.00000000000585,-1235.9999999999927,969.9999999999989,1030.999999999993,-449.9999999999948,,1000.9999999999743
2017.02.07,763.9999999999981,-943.000000000005,72.00000000000273,1456.0000000000127,-43.00000000000415,-299.00000000000483,224.000000000002,-63.00000000000195,-513.9999999999923,100.99999999999554,170.99999999998784,333.0000000000055,-1262.9999999999918,996.9999999999999,1075.999999999999,-478.0000000000006,,1591.000000000003
2017.02.07,804.0000000000047,-1002.9999999999983,-105.00000000000398,1452.0000000000089,-143.9999999999997,-322.00000000000006,192.99999999999872,-34.000000000000696,-446.9999999999974,151.00000000001222,83.9999999999952,306.9999999999906,-1149.0,859.9999999999994,944.9999999999958,-419.9999999999982,,1172.0000000000075
2017.02.07,731.9999999999993,-1041.000000000003,39.00000000000148,1326.000000000005,-112.99999999999643,-319.0000000000026,172.00000000000549,-63.99999999999739,-422.00000000000017,-75.00000000000284,49.99999999999449,357.99999999999164,-1099.0000000000055,885.9999999999957,883.9999999999959,-346.9999999999862,,966.9999999999948
2017.02.07,675.9999999999989,-551.0000000000126,144.99999999999602,1309.0000000000045,32.999999999994145,-323.0000000000066,204.99999999999963,-179.00000000000693,-522.9999999999957,229.00000000001253,104.99999999999955,577.0000000000052,-1316.0000000000061,956.0000000000031,1062.9999999999918,-334.9999999999964,,2070.999999999981
2017.02.07,614.9999999999989,-31.000000000003247,227.99999999999443,1299.0000000000057,109.00000000000354,-350.00000000000585,247.00000000000833,-138.00000000000477,-557.9999999999918,909.0000000000042,146.00000000000168,533.99999999999,-1412.9999999999975,1012.999999999991,1157.9999999999923,-436.9999999999985,,3330.999999999988
2017.02.07,623.0000000000069,8.999999999992347,245.9999999999951,1418.0000000000082,97.00000000000264,-335.00000000001864,307.0000000000017,-99.00000000000463,-547.999999999993,1044.0000000000005,279.99999999999136,441.0000000000025,-1380.0000000000034,1101.9999999999895,1227.9999999999957,-482.00000000000466,,3950.9999999999627
2017.02.07,514.9999999999987,116.00000000000499,483.99999999999466,1415.0000000000107,207.99999999999707,-333.0000000000055,389.000000000006,-124.00000000000189,-580.9999999999982,957.9999999999922,434.9999999999854,487.99999999999955,-1441.9999999999877,1280.9999999999918,1371.9999999999955,-493.99999999999443,,4686.999999999989
2017.02.07,600.0000000000006,123.99999999999079,465.0000000000034,1526.0000000000052,85.99999999999719,-339.0000000000004,387.000000000004,-70.0000000000034,-522.9999999999957,1221.0000000000055,422.9999999999956,397.0000000000029,-1333.9999999999907,1336.999999999989,1294.9999999999907,-479.0000000000072,,5115.999999999987
2017.02.07,544.0,465.0000000000043,394.999999999996,1442.9999999999943,134.0000000000008,-357.00000000000733,382.00000000000455,-65.99999999999939,-523.9999999999911,1588.0000000000116,392.9999999999989,411.0000000000058,-1361.9999999999966,1230.9999999999945,1295.999999999997,-499.9999999999893,,5473.000000000025
2017.02.07,575.9999999999987,336.00000000000296,332.9999999999984,1502.0000000000034,107.00000000000153,-342.00000000002007,392.9999999999989,-63.00000000000195,-522.0000000000002,1479.9999999999925,429.99999999999704,384.00000000000654,-1334.9999999999973,1222.999999999999,1302.9999999999986,-500.9999999999959,,5303.999999999982
