date,EURUSD,EURCHF,EURNZD,empty,sum
2018.04.02,146.99999999998602,-41.000000000002146,-628.0000000000064,,-522.0000000000225
2018.04.02,130.99999999999224,-73.00000000001194,-598.999999999994,,-541.0000000000136
2018.04.02,131.99999999999878,-111.00000000001664,-648.9999999999885,,-628.0000000000064
2018.04.02,162.99999999997982,-124.00000000001299,-648.0000000000041,,-609.0000000000373
2018.04.03,142.99999999998204,-140.0000000000068,-585.9999999999976,,-583.0000000000224
2018.04.03,153.9999999999875,-134.99999999999625,-644.0000000000001,,-625.0000000000089
2018.04.03,157.99999999999147,-104.99999999999955,-645.999999999991,,-592.9999999999991
2018.04.03,181.9999999999933,-90.00000000001229,-645.0000000000067,,-553.0000000000257
2018.04.03,158.99999999999804,-85.00000000000173,-652.0000000000082,,-578.0000000000118
2018.04.03,192.99999999999872,-33.00000000001635,-761.999999999996,,-602.0000000000136
2018.04.03,175.99999999999838,-69.00000000000794,-712.0000000000015,,-605.000000000011
2018.04.03,150.99999999999002,-110.00000000001009,-753.0000000000036,,-712.0000000000236
2018.04.03,112.000000000001,-134.99999999999625,-844.0000000000003,,-866.9999999999956
2018.04.03,154.99999999999403,-141.00000000001333,-964.9999999999936,,-951.000000000013
2018.04.03,120.99999999999334,-158.99999999999804,-875.999999999988,,-913.9999999999926
2018.04.03,95.999999999985,-182.99999999999983,-909.0000000000042,,-996.0000000000191
2018.04.03,75.99999999998718,-192.99999999999872,-831.000000000004,,-948.0000000000155
2018.04.03,100.99999999999554,-185.00000000001293,-700.999999999996,,-785.0000000000134
2018.04.03,115.99999999998278,-180.0000000000024,-646.9999999999976,,-711.0000000000173
2018.04.03,91.99999999998099,-189.00000000001694,-523.9999999999911,,-621.0000000000271
2018.04.03,86.99999999999264,-187.00000000000384,-401.99999999999125,,-502.00000000000244
2018.04.03,84.99999999997954,-214.00000000000307,-299.00000000000483,,-428.00000000002836
2018.04.03,12.999999999996348,-202.9999999999976,-286.99999999999284,,-476.9999999999941
2018.04.03,-55.000000000005045,-194.0000000000053,-5.999999999994898,,-255.00000000000523
2018.04.03,-168.0000000000126,-225.00000000000853,-45.99999999999049,,-439.00000000001165
2018.04.03,-139.00000000000023,-248.00000000000378,-72.99999999998974,,-459.99999999999375
2018.04.03,-115.00000000002063,-263.99999999999756,-75.00000000000284,,-454.00000000002103
2018.04.03,-114.0000000000141,-182.99999999999983,-76.99999999999375,,-374.0000000000077
2018.04.03,1.999999999990898,-158.0000000000137,32.0000000000098,,-124.00000000001299
2018.04.03,61.99999999998429,-197.00000000000273,120.99999999999334,,-14.00000000002511
2018.04.03,37.99999999998249,-239.99999999999577,143.00000000000423,,-59.00000000000904
2018.04.03,64.99999999998174,-231.0000000000034,180.0000000000024,,13.99999999998073
2018.04.03,219.99999999999798,-219.99999999999798,239.00000000001143,,239.00000000001143
2018.04.03,134.99999999999625,-284.00000000001756,120.99999999999334,,-28.00000000002798
2018.04.03,42.999999999993044,-343.00000000000443,140.99999999999113,,-159.00000000002024
2018.04.03,78.99999999998464,-337.0000000000095,473.99999999999665,,215.9999999999718
2018.04.03,202.9999999999976,-194.0000000000053,670.9999999999993,,679.9999999999916
2018.04.03,528.9999999999795,-200.00000000000017,954.9999999999948,,1283.999999999974
2018.04.03,533.99999999999,-182.0000000000155,790.0000000000018,,1141.9999999999764
2018.04.03,445.99999999999085,-273.0000000000121,778.000000000012,,950.9999999999908
2018.04.03,430.9999999999814,-300.00000000001137,797.0000000000033,,927.9999999999734
2018.04.03,438.9999999999894,-241.00000000000233,897.9999999999987,,1095.999999999986
2018.04.03,502.9999999999868,-243.00000000001543,1021.0000000000052,,1280.9999999999766
2018.04.03,481.99999999998244,-250.00000000001688,1049.9999999999955,,1281.999999999961
2018.04.03,479.99999999999153,-317.0000000000117,1059.9999999999943,,1222.999999999974
2018.04.03,451.0000000000014,-331.0000000000146,961.0000000000118,,1080.9999999999986
2018.04.03,528.9999999999795,-289.0000000000059,994.000000000006,,1233.9999999999795
2018.04.03,491.99999999998136,-280.0000000000136,892.0000000000039,,1103.9999999999716
2018.04.03,473.99999999999665,-302.0000000000023,933.000000000006,,1105.0000000000005
2018.04.03,518.9999999999806,-282.0000000000045,761.0000000000117,,997.9999999999877
2018.04.03,470.9999999999992,-251.00000000000122,771.9999999999949,,991.9999999999928
2018.04.03,471.9999999999835,-267.0000000000172,785.9999999999978,,990.9999999999641
2018.04.04,485.99999999998647,-273.9999999999965,859.9999999999941,,1071.999999999984
2018.04.04,490.999999999997,-273.9999999999965,839.0000000000119,,1056.0000000000125
2018.04.04,470.9999999999992,-249.00000000001032,873.999999999997,,1095.999999999986
2018.04.04,461.99999999998465,-248.00000000000378,927.0000000000111,,1140.999999999992
2018.04.04,461.0000000000003,-265.0000000000041,910.0000000000108,,1106.000000000007
2018.04.04,409.99999999999926,-276.00000000000955,900.9999999999962,,1034.999999999986
2018.04.04,400.00000000000034,-280.0000000000136,873.999999999997,,993.9999999999839
2018.04.04,383.99999999998437,-273.0000000000121,792.9999999999993,,903.9999999999716
2018.04.04,400.9999999999847,-266.0000000000107,846.9999999999977,,981.9999999999718
2018.04.04,401.99999999999125,-251.00000000000122,970.0000000000042,,1120.9999999999943
2018.04.04,320.9999999999935,-269.00000000000813,1127.9999999999957,,1179.9999999999811
2018.04.04,367.99999999999056,-253.00000000001432,1380.0000000000034,,1494.9999999999795
2018.04.04,375.9999999999986,-259.0000000000092,1381.00000000001,,1497.9999999999993
2018.04.04,356.00000000000074,-251.00000000000122,1465.0000000000052,,1570.0000000000048
2018.04.04,351.99999999999676,-246.99999999999721,1505.0000000000007,,1610.0000000000002
2018.04.04,354.9999999999942,-229.99999999999687,1520.9999999999945,,1645.9999999999918
2018.04.04,378.999999999996,-223.00000000001762,1381.00000000001,,1536.9999999999884
2018.04.04,394.9999999999898,-219.99999999999798,1374.0000000000086,,1549.0000000000005
2018.04.04,410.99999999998363,-216.00000000001617,1431.0000000000045,,1625.999999999972
2018.04.04,447.99999999998175,-243.00000000001543,1442.9999999999943,,1647.9999999999607
2018.04.04,458.9999999999872,-279.00000000000705,1567.0000000000073,,1746.9999999999875
2018.04.04,241.99999999998667,-314.99999999999864,1207.0000000000025,,1133.9999999999905
2018.04.04,44.99999999998394,-309.0000000000037,794.9999999999901,,530.9999999999703
2018.04.04,144.99999999999514,-372.00000000001677,998.00000000001,,770.9999999999884
2018.04.04,225.99999999999287,-374.0000000000077,1103.0000000000095,,954.9999999999948
2018.04.04,264.9999999999819,-336.00000000000296,1171.9999999999952,,1100.999999999974
2018.04.04,320.9999999999935,-331.999999999999,1075.0000000000036,,1063.9999999999982
2018.04.04,336.9999999999873,-388.0000000000106,1187.0000000000048,,1135.9999999999816
2018.04.04,265.99999999998846,-391.000000000008,1149.0,,1023.9999999999804
2018.04.04,293.99999999999426,-394.00000000000546,1269.9999999999934,,1169.9999999999823
2018.04.04,297.9999999999983,-384.00000000000654,1299.99999999999,,1213.9999999999818
2018.04.04,184.99999999999073,-459.0000000000094,1293.9999999999952,,1019.9999999999766
2018.04.04,191.99999999999218,-473.0000000000123,1228.0000000000068,,946.9999999999867
2018.04.04,203.99999999998198,-575.9999999999987,1336.0000000000039,,963.999999999987
2018.04.04,95.00000000000064,-614.0000000000034,1180.0000000000032,,661.0000000000005
2018.04.04,93.99999999999409,-634.0000000000013,1288.0000000000002,,747.9999999999931
2018.04.04,154.99999999999403,-645.0000000000067,1192.9999999999995,,702.9999999999868
2018.04.04,180.99999999998673,-622.9999999999958,1248.0000000000045,,805.9999999999955
2018.04.04,215.99999999999397,-602.999999999998,1449.0000000000114,,1062.0000000000073
2018.04.04,214.99999999998744,-605.0000000000111,1493.000000000011,,1102.9999999999873
2018.04.04,248.99999999998812,-568.9999999999973,1597.0000000000039,,1276.9999999999948
2018.04.04,305.9999999999841,-536.0000000000032,1605.000000000012,,1374.999999999993
2018.04.04,340.9999999999913,-575.9999999999987,1825.9999999999943,,1590.9999999999868
2018.04.04,367.99999999999056,-567.0000000000064,1865.0000000000055,,1665.9999999999895
2018.04.04,349.99999999998363,-567.0000000000064,1791.9999999999936,,1574.999999999971
2018.04.04,356.9999999999851,-557.0000000000075,1841.0000000000036,,1640.9999999999814
2018.04.04,365.99999999999966,-602.999999999998,1811.9999999999914,,1574.9999999999932
2018.04.04,387.99999999998835,-601.000000000007,1824.0000000000034,,1610.9999999999848
2018.04.05,337.99999999999386,-625.0000000000089,1906.0000000000077,,1618.9999999999927
2018.04.05,362.99999999998,-609.0000000000151,1903.0000000000102,,1656.999999999975
2018.04.05,342.9999999999822,-599.0000000000161,1933.9999999999914,,1677.9999999999575
2018.04.05,334.9999999999964,-578.0000000000118,2062.000000000008,,1818.9999999999927
2018.04.05,332.9999999999833,-565.0000000000155,1932.0000000000005,,1699.9999999999682
2018.04.05,318.9999999999804,-571.0000000000103,1998.000000000011,,1745.999999999981
2018.04.05,300.99999999999574,-601.000000000007,1944.9999999999968,,1644.9999999999854
2018.04.05,288.99999999998374,-601.000000000007,1947.999999999994,,1635.999999999971
2018.04.05,298.9999999999826,-601.000000000007,1903.0000000000102,,1600.999999999986
2018.04.05,353.99999999998766,-634.0000000000013,1885.0000000000034,,1604.9999999999898
2018.04.05,376.9999999999829,-646.0000000000132,1827.000000000001,,1557.9999999999707
2018.04.05,387.99999999998835,-629.0000000000128,1828.9999999999918,,1587.9999999999673
2018.04.05,368.9999999999971,-635.0000000000077,1710.999999999996,,1444.9999999999852
2018.04.05,319.999999999987,-645.0000000000067,1693.9999999999955,,1368.9999999999757
2018.04.05,339.99999999998477,-648.0000000000041,1557.9999999999927,,1249.9999999999734
2018.04.05,384.9999999999909,-644.0000000000001,1578.999999999997,,1319.9999999999877
2018.04.05,402.9999999999978,-632.0000000000103,1512.0000000000023,,1282.9999999999898
2018.04.05,413.99999999998107,-622.9999999999958,1408.0000000000093,,1198.9999999999945
2018.04.05,435.9999999999919,-618.0000000000074,1452.0000000000089,,1269.9999999999934
2018.04.05,526.9999999999886,-584.0000000000067,1611.0000000000068,,1553.9999999999886
2018.04.05,554.9999999999944,-571.0000000000103,1617.0000000000018,,1600.999999999986
2018.04.05,482.999999999989,-551.9999999999969,1703.00000000001,,1634.000000000002
2018.04.05,546.9999999999864,-573.0000000000013,1644.000000000001,,1617.999999999986
2018.04.05,503.99999999999335,-550.000000000006,1560.9999999999902,,1514.9999999999775
2018.04.05,384.9999999999909,-578.9999999999961,1347.9999999999936,,1153.9999999999884
2018.04.05,354.9999999999942,-529.0000000000017,1313.0000000000086,,1139.0000000000011
2018.04.05,403.99999999998215,-538.0000000000163,1232.000000000011,,1097.9999999999768
2018.04.05,390.9999999999858,-539.0000000000006,1312.000000000002,,1163.9999999999873
2018.04.05,376.9999999999829,-575.0000000000144,1408.0000000000093,,1209.9999999999777
2018.04.05,534.9999999999966,-565.0000000000155,1676.9999999999952,,1646.9999999999764
2018.04.05,569.9999999999816,-575.9999999999987,1831.0000000000048,,1824.9999999999877
2018.04.05,564.9999999999933,-587.0000000000042,1930.9999999999939,,1908.999999999983
2018.04.05,617.0000000000009,-574.0000000000078,1868.000000000003,,1910.999999999996
2018.04.05,504.9999999999999,-594.0000000000057,1764.00000000001,,1675.000000000004
2018.04.05,620.9999999999827,-541.0000000000136,1783.0000000000014,,1862.9999999999704
2018.04.05,764.9999999999934,-523.0000000000068,1617.0000000000018,,1858.9999999999884
2018.04.05,863.9999999999981,-433.0000000000167,1740.0000000000082,,2170.9999999999895
2018.04.05,890.9999999999974,-405.0000000000109,1723.9999999999923,,2209.9999999999786
2018.04.05,754.9999999999945,-417.0000000000007,1595.9999999999975,,1933.9999999999914
2018.04.05,779.9999999999807,-441.0000000000025,1550.9999999999914,,1889.9999999999695
2018.04.05,814.999999999988,-445.0000000000065,1574.9999999999932,,1944.9999999999745
2018.04.05,827.0,-483.0000000000112,1601.9999999999923,,1945.9999999999811
2018.04.05,797.9999999999876,-485.0000000000021,1614.0000000000043,,1926.9999999999898
2018.04.05,797.9999999999876,-522.0000000000002,1571.9999999999957,,1847.9999999999832
2018.04.05,817.000000000001,-514.9999999999987,1554.9999999999952,,1856.9999999999975
2018.04.05,807.9999999999865,-529.0000000000017,1503.9999999999943,,1782.999999999979
2018.04.05,792.9999999999993,-534.9999999999966,1489.000000000007,,1747.0000000000098
2018.04.05,781.9999999999939,-540.0000000000072,1537.999999999995,,1779.9999999999818
2018.04.06,789.9999999999797,-537.0000000000097,1709.000000000005,,1961.999999999975
2018.04.06,790.9999999999861,-521.0000000000159,1666.0000000000118,,1935.999999999982
2018.04.06,786.9999999999822,-536.0000000000032,1635.999999999993,,1886.9999999999718
2018.04.06,725.9999999999823,-551.9999999999969,1496.9999999999927,,1670.9999999999782
2018.04.06,675.9999999999877,-502.00000000000244,1144.999999999996,,1318.9999999999811
2018.04.06,648.9999999999885,-504.0000000000156,1079.0000000000077,,1223.9999999999807
2018.04.06,669.9999999999928,-494.00000000001666,1174.0000000000084,,1349.9999999999845
2018.04.06,661.9999999999848,-470.00000000001484,1208.000000000009,,1399.999999999979
2018.04.06,595.9999999999966,-465.0000000000043,1194.9999999999905,,1325.9999999999827
2018.04.06,596.9999999999809,-514.9999999999987,1212.9999999999975,,1294.9999999999795
2018.04.06,592.9999999999991,-522.0000000000002,1137.9999999999945,,1208.9999999999934
2018.04.06,623.9999999999801,-513.0000000000078,1150.0000000000066,,1260.9999999999789
2018.04.06,634.9999999999856,-497.0000000000141,1232.000000000011,,1369.9999999999823
2018.04.06,719.9999999999873,-462.0000000000068,1333.0000000000064,,1590.9999999999868
2018.04.06,763.9999999999869,-456.00000000001194,1391.0000000000089,,1698.9999999999839
2018.04.06,766.9999999999843,-466.00000000001086,1340.000000000008,,1640.9999999999814
2018.04.06,777.9999999999898,-455.0000000000054,1275.0000000000039,,1597.9999999999882
2018.04.06,767.9999999999909,-432.0000000000102,1283.0000000000118,,1618.9999999999925
2018.04.06,803.9999999999825,-423.0000000000178,1303.999999999994,,1684.9999999999588
2018.04.06,798.9999999999942,-460.000000000016,1126.0000000000048,,1464.999999999983
2018.04.06,824.9999999999868,-470.00000000001484,1139.0000000000011,,1493.9999999999732
2018.04.06,891.9999999999817,-431.0000000000036,1244.0000000000007,,1704.9999999999789
2018.04.06,854.9999999999835,-434.000000000001,1256.999999999997,,1677.9999999999795
2018.04.06,822.9999999999959,-459.0000000000094,1103.0000000000095,,1466.9999999999961
2018.04.06,769.9999999999818,-460.000000000016,1034.0000000000016,,1343.9999999999675
2018.04.06,715.9999999999833,-482.00000000000466,1012.9999999999973,,1246.999999999976
2018.04.06,732.9999999999836,-517.0000000000119,985.999999999998,,1201.9999999999695
2018.04.06,733.9999999999902,-544.0000000000111,1014.0000000000038,,1203.9999999999827
2018.04.06,766.0,-572.0000000000169,1001.9999999999918,,1195.999999999975
2018.04.06,779.9999999999807,-581.0000000000093,1044.0000000000005,,1242.9999999999718
2018.04.06,778.9999999999964,-641.0000000000027,1080.9999999999986,,1218.9999999999923
2018.04.06,624.9999999999867,-629.0000000000128,1161.9999999999964,,1157.9999999999702
2018.04.06,391.9999999999924,-554.00000000001,951.9999999999973,,789.9999999999797
2018.04.06,391.9999999999924,-504.0000000000156,973.0000000000016,,860.9999999999784
2018.04.06,430.9999999999814,-442.00000000000904,947.9999999999933,,936.9999999999657
2018.04.06,440.9999999999803,-426.00000000001523,851.0000000000017,,865.9999999999668
2018.04.06,412.9999999999967,-479.0000000000072,946.0000000000024,,879.9999999999918
2018.04.06,393.99999999998323,-480.99999999999807,1070.9999999999998,,983.999999999985
2018.04.06,401.99999999999125,-484.00000000001774,1120.0000000000098,,1037.9999999999832
2018.04.06,424.99999999998647,-504.9999999999999,1133.0000000000061,,1052.9999999999927
2018.04.06,422.9999999999956,-507.000000000013,1035.0000000000082,,950.9999999999908
2018.04.06,373.00000000000114,-507.9999999999973,978.9999999999966,,844.0000000000005
2018.04.06,297.9999999999983,-442.00000000000904,948.9999999999999,,804.9999999999891
2018.04.06,332.9999999999833,-373.00000000000114,940.0000000000075,,899.9999999999897
2018.04.06,283.99999999999534,-439.0000000000116,895.0000000000014,,739.9999999999851
2018.04.06,329.99999999998585,-387.000000000004,1123.0000000000073,,1065.999999999989
2018.04.06,323.99999999999096,-371.00000000001023,1149.0,,1101.9999999999807
2018.04.06,370.999999999988,-395.000000000012,1116.9999999999902,,1092.9999999999663
