names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['AUDNZD', 'GBPCHF', 'GBPUSD', 'EURGBP']",80.0,-0.17700000000000002,S
USDCAD,20,"['USDCHF', 'GBPCAD']",100.0,-0.21177489177489175,S
AUDUSD,10,['EURCHF'],80.0,1.0,B
NZDUSD,10,"['EURUSD', 'EURNZD']",100.0,1.0,B
EURCHF,10,"['NZDJPY', 'CHFJPY']",100.0,0.3069523809523808,B
CHFJPY,30,"['GBPCAD', 'EURGBP', 'GBPCHF']",80.0,-0.4227725052725054,S
CADCHF,10,"['GBPAUD', 'CHFJPY', 'EURCHF']",80.0,0.58,B
AUDCHF,10,"['EURGBP', 'GBPCHF', 'GBPUSD', 'EURCHF', 'AUDNZD']",80.0,0.92,B
NZDCHF,30,"['EURGBP', 'GBPCHF', 'AUDNZD', 'USDJPY']",100.0,-0.9353333333333335,S
EURGBP,10,"['AUDNZD', 'GBPCHF', 'GBPUSD', 'EURGBP']",80.0,0.281,B
GBPJPY,20,"['CHFJPY', 'AUDNZD', 'NZDJPY']",100.0,-0.3265396825396825,S
GBPCAD,15,['NZDCAD'],80.0,-1.0,S
GBPAUD,10,['USDJPY'],100.0,0.6310952380952384,B
EURJPY,10,"['NZDUSD', 'AUDUSD', 'AUDCHF', 'NZDCHF']",100.0,-0.38,S
EURCAD,10,"['GBPAUD', 'CHFJPY', 'EURCHF']",80.0,-0.3,S
EURAUD,10,"['EURGBP', 'GBPUSD', 'GBPCHF']",80.0,-0.3556031746031745,S
CADJPY,10,"['GBPAUD', 'CHFJPY', 'EURCHF']",80.0,0.52,B
AUDJPY,15,"['GBPAUD', 'CHFJPY', 'EURCHF', 'EURAUD']",100.0,0.24,B
NZDJPY,15,"['USDCHF', 'EURCHF', 'NZDUSD']",80.0,0.28,B
NZDCAD,15,"['GBPAUD', 'AUDUSD', 'NZDUSD']",100.0,-0.5383333333333333,S
AUDNZD,10,"['EURGBP', 'GBPUSD', 'GBPCHF', 'NZDCAD', 'AUDCHF', 'GBPJPY']",80.0,0.6,B
