date,GBPUSD,EURUSD,CADCHF,EURJPY,EURCAD,EURAUD,empty,sum
2018.02.12,-112.000000000001,-46.0000000000127,-129.00000000000134,-104.99999999998977,-39.00000000001125,-96.00000000000719,,-527.0000000000232
2018.02.12,97.9999999999981,31.000000000003247,-107.00000000000153,-13.999999999981583,95.999999999985,-28.000000000005798,,75.99999999999741
2018.02.12,107.00000000001265,-2.0000000000131024,-110.99999999999443,-181.99999999998795,70.99999999999883,17.999999999984695,,-98.9999999999993
2018.02.12,113.00000000000753,5.999999999994898,-90.99999999999665,-100.99999999999909,98.99999999998244,-14.000000000002899,,11.99999999998623
2018.02.12,110.00000000001009,73.99999999999629,-85.99999999999719,-269.9999999999818,64.99999999998174,-15.00000000000945,,-122.00000000000034
2018.02.12,65.00000000000395,83.9999999999952,-95.99999999999609,-239.99999999998067,89.99999999999008,25.999999999992696,,-70.99999999999483
2018.02.12,177.00000000000495,170.00000000000347,-119.99999999999788,-96.99999999997999,75.99999999998718,-20.000000000020002,,185.9999999999977
2018.02.12,231.0000000000034,275.000000000003,-97.9999999999981,27.000000000015234,118.99999999998023,76.99999999999375,,630.9999999999975
2018.02.12,236.00000000001398,258.99999999998704,-98.99999999999353,23.000000000024556,126.99999999998823,125.99999999998168,,672.0000000000019
2018.02.12,236.00000000001398,268.9999999999859,-124.99999999999733,55.00000000000682,152.99999999998093,206.99999999997942,,794.9999999999698
2018.02.12,347.0000000000084,346.9999999999862,-122.99999999999534,163.0000000000109,179.99999999998016,140.99999999999113,,1054.9999999999814
2018.02.12,350.00000000000585,343.99999999998875,-120.99999999999334,182.00000000001637,182.99999999999983,106.99999999999044,,1045.000000000008
2018.02.12,520.0000000000093,388.9999999999949,-143.9999999999997,190.00000000002615,151.9999999999966,104.99999999999955,,1212.0000000000268
2018.02.12,551.0000000000126,363.0000000000022,-129.9999999999968,167.0000000000016,143.99999999998857,82.99999999998863,,1177.9999999999968
2018.02.12,485.0000000000021,339.0000000000004,-149.99999999999457,131.00000000000023,145.99999999997948,128.99999999997914,,1079.9999999999668
2018.02.12,553.0000000000035,336.00000000000296,-136.99999999999824,99.00000000001796,132.99999999998312,92.99999999998754,,1076.9999999999968
2018.02.12,466.00000000001086,346.9999999999862,-142.99999999999312,166.00000000002524,146.99999999998602,70.99999999999883,,1054.0000000000139
2018.02.12,391.000000000008,332.9999999999833,-151.9999999999966,145.00000000001023,135.9999999999806,165.9999999999995,,1018.999999999985
2018.02.12,414.00000000000324,390.9999999999858,-151.00000000000114,158.00000000001546,186.99999999998164,231.99999999998778,,1230.9999999999727
2018.02.12,243.99999999999977,249.99999999999466,-142.99999999999312,-61.9999999999834,116.99999999998934,314.99999999999864,,721.0000000000059
2018.02.12,175.99999999999838,167.9999999999904,-163.99999999999747,-219.99999999999886,117.99999999999588,261.0000000000001,,338.9999999999884
2018.02.12,302.0000000000023,193.99999999998306,-134.0000000000008,-161.00000000000136,113.99999999999189,261.9999999999845,,576.9999999999595
2018.02.12,465.0000000000043,254.999999999983,-95.00000000000064,22.00000000001978,114.99999999999844,221.99999999998886,,983.9999999999936
2018.02.12,361.9999999999957,193.99999999998306,-107.99999999999699,5.000000000023874,-12.000000000012001,107.99999999999699,,548.9999999999907
2018.02.12,256.00000000001177,143.00000000000423,-104.99999999999955,-57.999999999992724,-19.00000000001345,45.99999999999049,,263.0000000000008
2018.02.12,293.0000000000099,188.9999999999947,-107.00000000000153,-25.999999999982037,-65.00000000000395,-45.000000000006146,,239.0000000000109
2018.02.12,459.99999999999375,214.00000000000307,-119.99999999999788,-33.999999999991815,-62.000000000006494,-87.00000000001484,,370.99999999998585
2018.02.12,449.0000000000105,190.00000000000128,-47.9999999999925,-74.99999999998863,-2.0000000000131024,-59.000000000009045,,455.0000000000086
2018.02.12,404.0000000000044,164.99999999999292,-87.99999999999919,-75.9999999999934,24.999999999986144,-146.00000000000168,,283.9999999999891
2018.02.12,231.0000000000034,93.99999999999409,-90.99999999999665,-152.9999999999916,7.999999999985796,-230.00000000001907,,-141.00000000002402
2018.02.12,63.000000000013046,-15.00000000000945,-68.00000000000139,-276.9999999999868,68.00000000000139,-412.00000000001234,,-640.9999999999956
2018.02.12,12.000000000012001,-92.00000000000318,-12.999999999996348,-335.9999999999843,44.99999999998394,-424.00000000000216,,-807.9999999999901
2018.02.12,-7.999999999985796,-68.00000000000139,-9.00000000000345,-381.0000000000002,91.99999999998099,-344.00000000001097,,-718.0000000000209
2018.02.12,89.00000000000574,34.99999999998504,-70.0000000000034,-295.99999999999227,78.99999999998464,-359.0000000000204,,-522.0000000000407
2018.02.12,-103.99999999999298,68.00000000000139,-24.000000000001798,-396.99999999999136,223.99999999997976,-338.0000000000161,,-571.0000000000211
