date,GBPUSD,USDJPY,NZDUSD,EURGBP,GBPAUD,EURJPY,EURAUD,AUDJPY,empty,sum
2016.07.25,-141.99999999999767,15.000000000000568,26.000000000003798,-73.99999999999629,-244.9999999999841,-7.999999999995566,-14.000000000002899,31.999999999996476,,-409.9999999999757
2016.07.25,-167.00000000000603,76.00000000000762,-7.0000000000014495,-113.99999999999189,-261.0000000000001,45.99999999999227,-8.999999999992347,76.99999999999818,,-358.99999999999375
2016.07.25,-76.99999999999375,129.0000000000049,-26.000000000003798,-37.99999999999359,-136.99999999998712,97.99999999999898,-58.000000000002494,131.9999999999908,,23.000000000013898
2016.07.25,4.999999999988347,237.00000000000898,-7.0000000000014495,-4.999999999999449,-49.99999999999449,230.00000000000398,-59.99999999999339,231.99999999999932,,582.0000000000118
2016.07.25,0.0,175.00000000001137,-148.99999999999915,-4.999999999999449,-200.99999999998454,146.0000000000008,-194.99999999998963,253.0000000000001,,24.000000000039506
2016.07.25,-191.99999999999218,181.0000000000116,-126.0000000000039,-112.99999999999643,-498.9999999999828,134.00000000000034,-242.99999999999324,274.0000000000009,,-583.9999999999557
2016.07.25,-106.00000000000608,350.9999999999991,-73.99999999999629,-39.00000000000014,-483.99999999999557,301.00000000000193,-354.9999999999942,445.99999999999795,,40.00000000000671
2016.07.25,-130.0000000000079,453.00000000000296,131.99999999999878,-7.9999999999968985,-228.99999999999034,343.0000000000035,-207.00000000000162,390.99999999999113,,744.9999999999998
2016.07.25,-273.9999999999965,517.0000000000101,190.99999999999673,-61.999999999995396,-522.9999999999845,373.9999999999952,-346.0000000000019,487.99999999999955,,365.0000000000233
2016.07.25,-242.00000000000887,412.00000000000614,195.00000000000074,-78.99999999999574,-498.9999999999828,302.99999999999727,-300.99999999999574,417.99999999999216,,207.0000000000132
2016.07.25,-201.99999999999108,399.0000000000009,146.00000000000168,-90.99999999999665,-429.99999999999704,344.99999999999886,-214.99999999998744,397.99999999999613,,350.00000000002535
2016.07.25,-102.00000000000209,368.0000000000092,64.99999999999284,-65.99999999999939,-488.9999999999839,358.99999999999466,-315.99999999998295,465.999999999994,,285.00000000002234
2016.07.25,-217.0000000000005,301.00000000000193,102.00000000000209,-139.99999999999568,-563.0000000000024,289.99999999999204,-239.99999999999577,378.0000000000001,,-88.99999999999818
2016.07.25,-225.00000000000853,191.0000000000025,148.0000000000037,-157.99999999999147,-530.9999999999926,189.99999999999773,-183.99999999998417,277.9999999999916,,-290.99999999998124
2016.07.25,-182.99999999999983,193.00000000001205,161.00000000000003,-130.99999999999224,-461.99999999998465,189.99999999999773,-175.99999999999838,274.0000000000009,,-133.99999999996442
2016.07.25,-119.00000000000244,143.00000000000068,120.99999999999334,-117.99999999999588,-414.00000000000324,167.99999999999216,-160.99999999998892,250.99999999999056,,-129.0000000000137
2016.07.25,-72.0000000000054,58.000000000006935,48.000000000003595,-95.00000000000064,-458.00000000000284,93.00000000000352,-237.99999999998266,240.99999999999966,,-422.99999999997783
2016.07.25,-73.00000000001194,29.000000000010573,-12.000000000000899,-83.9999999999952,-574.9999999999922,42.999999999992156,-357.99999999999164,269.999999999996,,-759.9999999999931
2016.07.25,-136.00000000000279,7.000000000005002,-41.9999999999976,-98.99999999999353,-638.9999999999895,-19.000000000005457,-380.9999999999869,241.99999999999022,,-1066.9999999999807
2016.07.25,-174.00000000000747,60.000000000002274,14.000000000002899,-95.00000000000064,-641.999999999987,-4.0000000000048885,-397.0000000000029,260.9999999999957,,-977.000000000002
2016.07.25,-66.00000000001049,115.0000000000091,137.9999999999937,-14.999999999998348,-427.99999999998397,37.9999999999967,-363.0000000000022,272.99999999999613,,-307.99999999999943
2016.07.25,-184.00000000000637,168.00000000000637,112.000000000001,-80.99999999999774,-565.9999999999999,82.99999999999841,-354.9999999999942,296.99999999999704,,-525.9999999999953
2016.07.25,-19.999999999997797,133.00000000000978,68.99999999999685,-82.99999999999974,-578.9999999999961,200.9999999999934,-361.9999999999957,381.9999999999908,,-258.9999999999985
2016.07.25,112.000000000001,230.00000000000398,126.0000000000039,-24.999999999997247,-395.99999999999636,343.0000000000035,-309.99999999998806,448.99999999999807,,529.0000000000288
2016.07.25,147.00000000000824,230.00000000000398,58.000000000002494,-45.99999999999049,-332.9999999999833,399.0000000000009,-220.99999999998232,441.99999999999307,,676.0000000000525
2016.07.25,170.99999999998784,165.00000000000625,78.99999999999574,-61.999999999995396,-286.99999999999284,373.9999999999952,-159.99999999998238,390.00000000000057,,670.000000000015
2016.07.25,9.999999999998899,62.00000000001182,56.0000000000005,-135.99999999999167,-561.9999999999958,221.00000000000364,-251.99999999998556,336.9999999999891,,-263.9999999999691
2016.07.25,-107.99999999999699,171.00000000000648,17.999999999995797,-210.99999999999451,-732.9999999999836,341.99999999999875,-266.999999999995,425.9999999999877,,-361.99999999998136
2016.07.25,-164.00000000000858,144.00000000000546,34.000000000000696,-217.0000000000005,-590.0000000000016,269.999999999996,-133.99999999998968,306.99999999998795,,-350.00000000001023
2016.07.25,-205.99999999999508,94.99999999999886,26.999999999999247,-237.99999999999378,-837.9999999999832,209.00000000000318,-307.99999999999716,356.9999999999993,,-901.9999999999684
2016.07.25,-235.00000000000742,75.00000000000284,22.999999999995246,-258.9999999999981,-841.9999999999872,186.9999999999976,-271.99999999998334,323.99999999999807,,-998.9999999999822
2016.07.25,-414.00000000000324,36.000000000001364,107.00000000000153,-296.9999999999917,-568.9999999999973,36.000000000001364,18.0000000000069,63.99999999999295,,-1018.9999999999882
2016.07.25,-378.00000000001165,35.0000000000108,129.9999999999968,-284.9999999999908,-536.9999999999875,48.99999999999238,21.00000000000435,71.99999999998852,,-892.999999999997
2016.07.25,-273.0000000000121,22.00000000000557,146.99999999999713,-240.99999999999122,-425.99999999999307,70.99999999999795,39.999999999995595,76.99999999999818,,-583.0000000000019
2016.07.25,-381.0000000000091,-169.9999999999875,102.99999999999754,-315.9999999999941,-507.9999999999973,-131.00000000000023,106.00000000000608,-97.00000000000841,,-1393.999999999993
2016.07.25,-195.00000000001182,-33.999999999991815,153.99999999999858,-133.99999999998968,-153.9999999999875,-70.00000000000739,85.00000000000173,-44.00000000001114,,-391.9999999999991
2016.07.25,-212.99999999999653,21.000000000000796,168.00000000000148,-178.00000000000037,-157.99999999999147,36.000000000001364,157.00000000000713,-10.000000000005116,,-176.99999999998275
