date,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.06.20,-224.99999999998633,479.99999999998977,504.9999999999999,-692.9999999999992,-483.0000000000001,-379.0000000000049,16.0000000000049,-392.9999999999989,1061.000000000001,-1457.9999999999984,1.999999999990898,-683.9999999999957,-1087.9999999999939,-261.0000000000001,469.99999999999267,204.99999999998852,,-2925.0000000000095
2016.06.20,-257.99999999998045,370.9999999999951,507.9999999999973,-770.9999999999994,-483.99999999999557,-390.00000000000057,-80.99999999999774,-361.0000000000002,832.0000000000105,-1478.999999999999,128.99999999997914,-662.9999999999914,-1194.0000000000027,-329.999999999997,432.9999999999945,97.9999999999981,,-3639.999999999989
2016.06.20,-208.99999999999253,408.9999999999918,506.9999999999908,-809.0000000000042,-536.9999999999986,-341.99999999999875,-137.9999999999937,-423.0000000000067,1042.0000000000095,-1417.0000000000016,268.9999999999859,-813.9999999999814,-1224.0000000000036,-398.9999999999938,470.9999999999992,124.99999999999733,,-3489.0
2016.06.20,-188.9999999999947,381.0000000000002,575.9999999999987,-833.0000000000059,-572.9999999999902,-291.000000000011,-222.99999999999542,-560.0000000000049,1548.000000000016,-1328.000000000003,437.99999999998283,-885.9999999999868,-1200.0000000000027,-374.999999999992,471.99999999999466,136.00000000000279,,-2906.9999999999914
2016.06.20,-188.9999999999947,362.99999999999955,645.0000000000067,-804.0000000000047,-572.9999999999902,-67.99999999999784,-226.00000000000398,-590.0000000000016,1473.9999999999975,-1272.0000000000055,271.99999999998334,-967.9999999999911,-1149.000000000001,-284.9999999999908,471.99999999999466,224.000000000002,,-2673.999999999998
2016.06.20,-73.99999999999629,268.0000000000007,598.999999999994,-678.0000000000008,-483.99999999999557,-65.00000000001194,-115.99999999999389,-495.000000000001,1466.9999999999961,-1152.000000000001,248.99999999998812,-863.9999999999981,-990.9999999999997,-182.99999999999983,402.9999999999978,244.9999999999841,,-1871.0000000000373
2016.06.20,-68.99999999998573,332.9999999999984,723.9999999999914,-708.0000000000086,-517.0000000000008,-21.000000000000796,-141.99999999999767,-548.9999999999995,1585.9999999999986,-1079.9999999999982,273.9999999999965,-1057.9999999999811,-1010.0000000000051,-124.99999999999733,370.9999999999991,249.99999999999466,,-1740.9999999999964
2016.06.20,-91.99999999998099,345.9999999999894,696.999999999992,-670.000000000004,-503.99999999999335,-62.00000000001182,-68.99999999999685,-485.0000000000021,1444.000000000001,-1128.0,259.9999999999936,-922.999999999985,-971.9999999999942,-85.99999999999719,367.99999999999056,304.9999999999997,,-1570.9999999999993
2016.06.20,7.0000000000014495,411.9999999999919,679.0000000000074,-641.9999999999982,-432.9999999999945,-88.99999999999864,-82.99999999999974,-448.9999999999994,1690.999999999998,-1115.9999999999995,302.9999999999866,-855.9999999999901,-1013.0000000000052,-85.99999999999719,281.99999999999335,174.99999999999181,,-1218.000000000012
2016.06.20,-39.999999999995595,420.0000000000017,634.0000000000013,-657.0000000000076,-407.99999999999727,-76.99999999999818,-153.00000000000313,-436.9999999999985,1685.0000000000032,-1137.0000000000005,284.9999999999797,-754.9999999999945,-1012.0000000000005,-123.99999999999079,250.9999999999901,130.99999999999224,,-1394.0000000000182
2016.06.20,-164.99999999999292,351.99999999998965,594.0000000000057,-797.9999999999987,-490.999999999997,-125.0,-210.99999999999451,-490.999999999997,1585.000000000014,-1285.000000000011,300.99999999999574,-814.999999999988,-1161.9999999999918,-218.99999999999142,291.99999999999227,93.99999999999409,,-2543.999999999971
2016.06.20,-166.99999999998383,348.99999999998954,723.0000000000069,-902.0000000000028,-553.999999999999,-88.00000000000807,-278.00000000000045,-516.0000000000053,1246.0000000000139,-1182.0000000000023,448.9999999999883,-929.000000000002,-1218.0000000000036,-287.9999999999994,356.9999999999962,59.99999999999339,,-2938.000000000019
2016.06.20,-262.999999999991,302.99999999999727,873.999999999997,-926.0000000000045,-608.9999999999928,-131.00000000000023,-278.00000000000045,-548.9999999999995,1251.000000000002,-1274.000000000001,537.9999999999941,-977.99999999999,-1216.9999999999986,-297.9999999999983,224.9999999999974,73.99999999999629,,-3257.9999999999923
2016.06.20,-156.99999999998494,310.99999999999284,1018.0000000000077,-874.0000000000081,-535.999999999992,-90.00000000000341,-292.00000000000335,-546.9999999999975,1195.0000000000127,-1195.0000000000073,559.9999999999827,-895.9999999999857,-1185.9999999999927,-102.99999999999754,148.99999999999915,52.99999999999194,,-2589.999999999986
2016.06.20,-191.99999999999218,358.99999999999466,984.000000000007,-885.0000000000025,-548.9999999999995,-88.00000000000807,-331.999999999999,-548.9999999999995,1312.000000000002,-1267.00000000001,535.9999999999809,-870.9999999999995,-1212.9999999999939,-123.99999999999079,193.99999999999417,34.000000000000696,,-2651.0000000000155
2016.06.20,-124.99999999999733,295.0000000000017,920.9999999999941,-885.0000000000025,-536.9999999999986,-65.00000000001194,-293.99999999999426,-533.0000000000057,1529.0000000000025,-1197.0000000000027,515.9999999999832,-905.0000000000002,-1206.9999999999936,-163.99999999999747,194.99999999998963,38.99999999998904,,-2417.000000000044
2016.06.20,-68.99999999998573,286.00000000000136,834.0000000000014,-778.0000000000009,-431.99999999999903,39.00000000000148,-248.00000000000378,-506.0000000000064,2202.000000000015,-1017.0000000000101,509.99999999998823,-902.9999999999872,-1040.9999999999968,-84.99999999999064,140.99999999999113,8.999999999992347,,-1057.9999999999895
2016.06.20,118.00000000001809,198.99999999999807,734.9999999999968,-738.0000000000053,-397.99999999999835,208.99999999998897,-295.99999999999625,-553.0000000000035,2159.0,-840.0000000000034,578.9999999999961,-986.9999999999824,-984.9999999999994,-113.99999999999189,206.99999999999054,34.000000000000696,,-670.9999999999914
2016.06.20,91.00000000001884,87.0000000000033,741.9999999999982,-717.000000000001,-400.9999999999958,376.99999999999534,-268.0000000000016,-534.0000000000011,2154.999999999996,-713.9999999999986,610.9999999999837,-1012.9999999999973,-873.0000000000047,-108.99999999999244,214.99999999999852,106.99999999999044,,-244.00000000000807
2016.06.20,134.00000000001188,123.99999999999523,747.9999999999931,-753.9999999999991,-466.9999999999952,423.0000000000018,-326.0000000000041,-609.9999999999994,2173.0000000000027,-654.0000000000106,702.9999999999869,-1099.9999999999898,-908.0000000000013,-146.99999999999713,296.9999999999917,124.99999999999733,,-239.00000000001597
2016.06.20,146.00000000000168,-138.00000000000523,608.9999999999928,-724.9999999999978,-444.9999999999954,470.9999999999894,-297.00000000000284,-587.0000000000042,1249.0000000000111,-634.0000000000003,582.999999999978,-1044.0000000000005,-840.999999999994,-137.9999999999937,285.9999999999974,153.00000000000313,,-1352.0000000000205
2016.06.20,101.00000000001774,-189.00000000000716,720.0000000000095,-700.0000000000006,-451.9999999999969,625.0,-302.0000000000023,-614.9999999999989,1995.9999999999977,-387.00000000000045,593.9999999999834,-1120.9999999999943,-697.0000000000027,-135.99999999999167,337.99999999999386,167.9999999999904,,-57.00000000000222
2016.06.20,171.00000000001003,-210.99999999999852,699.0000000000052,-711.000000000006,-456.00000000000085,741.9999999999902,-359.99999999999363,-677.0000000000053,2130.999999999994,-307.00000000000216,712.9999999999859,-1164.9999999999939,-667.0000000000016,-145.9999999999906,314.99999999999864,188.9999999999947,,259.99999999998636
2016.06.20,126.0000000000039,-293.00000000000637,825.9999999999934,-696.0000000000077,-451.9999999999969,831.9999999999936,-329.999999999997,-661.0000000000005,2141.000000000015,-287.00000000000614,611.9999999999903,-1112.0000000000018,-581.0000000000031,-69.9999999999923,220.99999999999343,177.99999999998929,,453.9999999999674
2016.06.20,157.00000000000713,-168.00000000000637,829.9999999999974,-665.9999999999999,-402.9999999999978,822.9999999999933,-282.99999999999994,-595.0000000000011,2523.0000000000086,-280.00000000000114,585.9999999999976,-1024.999999999987,-575.0000000000028,12.000000000000899,192.99999999999872,184.99999999999073,,1313.9999999999982
2016.06.20,226.99999999999943,-230.00000000000398,781.9999999999939,-653.999999999999,-388.9999999999949,792.0000000000016,-287.0000000000039,-585.0000000000022,2469.9999999999945,-258.0000000000098,629.9999999999973,-1054.9999999999836,-588.9999999999986,-39.999999999995595,229.99999999999687,168.99999999999693,,1212.9999999999886
2016.06.20,219.99999999999798,-316.0000000000025,753.9999999999881,-647.0000000000086,-415.99999999999415,897.9999999999961,-300.0000000000003,-611.000000000006,2018.0000000000086,-184.0000000000117,651.9999999999859,-1107.999999999998,-542.0000000000016,-51.99999999999649,218.99999999999142,158.99999999999804,,743.9999999999467
2016.06.20,93.00000000000975,-246.00000000000932,834.0000000000014,-717.000000000001,-493.99999999999443,784.9999999999966,-310.9999999999946,-646.0000000000022,2171.000000000012,-356.00000000000875,561.9999999999958,-1322.9999999999852,-646.0000000000008,-53.999999999998494,176.99999999999383,163.00000000000205,,-7.9999999999836575
2016.06.21,129.00000000000134,-338.99999999999864,794.9999999999901,-724.0000000000024,-484.999999999991,747.9999999999905,-287.9999999999994,-629.9999999999973,1499.000000000006,-296.0000000000065,621.9999999999892,-1308.9999999999825,-623.9999999999952,-136.99999999999824,245.99999999999068,204.00000000000418,,-588.9999999999992
2016.06.21,134.00000000001188,-212.0000000000033,787.0000000000043,-699.0000000000052,-471.99999999999466,811.9999999999976,-287.9999999999994,-624.0000000000023,2066.0000000000123,-239.00000000000432,666.9999999999953,-1174.9999999999927,-603.9999999999992,-103.99999999999298,209.9999999999991,144.99999999999514,,404.0000000000216
2016.06.21,141.00000000001333,-165.99999999999682,817.000000000001,-726.9999999999999,-401.99999999999125,792.0000000000016,-310.9999999999946,-556.0000000000009,2225.0000000000105,-291.000000000011,650.9999999999794,-1014.9999999999882,-629.0000000000049,-69.9999999999923,134.99999999999625,35.999999999991594,,630.0000000000139
2016.06.21,141.00000000001333,-219.0000000000083,853.9999999999992,-714.999999999999,-373.99999999999653,813.999999999993,-314.99999999999864,-548.0000000000041,2143.000000000006,-291.000000000011,592.9999999999991,-895.0000000000014,-628.0000000000001,-46.999999999997044,126.99999999999933,55.99999999998939,,695.999999999983
2016.06.21,97.00000000001374,-259.00000000000034,865.0000000000047,-734.0000000000014,-527.9999999999951,810.9999999999928,-298.9999999999937,-658.9999999999985,2113.000000000009,-258.0000000000098,596.9999999999809,-1166.0000000000005,-570.999999999998,-26.999999999999247,162.99999999999093,121.99999999999989,,266.9999999999957
2016.06.21,87.99999999999919,-323.99999999999807,882.000000000005,-763.9999999999981,-505.99999999999534,872.9999999999905,-322.00000000000006,-640.0000000000073,2035.000000000009,-221.00000000000364,557.9999999999918,-1114.9999999999993,-591.9999999999987,-65.99999999999939,211.99999999998997,126.99999999998823,,224.9999999999739
2016.06.21,19.00000000001345,-524.0000000000009,885.0000000000025,-828.0000000000065,-493.99999999999443,867.999999999995,-426.00000000000415,-660.000000000005,1724.9999999999989,-306.0000000000116,570.9999999999882,-1044.9999999999848,-706.9999999999936,-179.99999999999127,233.99999999998977,51.99999999998539,,-816.0000000000191
2016.06.21,-18.999999999991246,-307.00000000000216,923.0000000000072,-848.0000000000043,-535.999999999992,853.9999999999992,-432.9999999999945,-685.9999999999977,1378.0000000000125,-346.00000000000364,731.9999999999993,-1101.9999999999807,-713.9999999999986,-183.99999999999528,242.99999999999324,68.99999999998573,,-975.9999999999632
2016.06.21,-90.99999999999665,-275.0000000000057,936.9999999999878,-860.0000000000052,-535.999999999992,759.0000000000003,-400.9999999999958,-679.0000000000074,1462.0000000000077,-487.000000000009,530.9999999999926,-1028.9999999999911,-745.0000000000045,-163.99999999999747,302.9999999999977,112.000000000001,,-1163.0000000000177
2016.06.21,-120.99999999999334,-222.99999999999898,865.0000000000047,-983.0000000000006,-551.9999999999969,598.9999999999895,-553.999999999999,-694.0000000000057,1127.9999999999957,-707.0000000000078,518.9999999999806,-994.9999999999903,-1028.9999999999964,-376.99999999999403,262.999999999991,-58.000000000002494,,-2919.0000000000246
2016.06.21,-113.99999999999189,-287.9999999999967,936.0000000000035,-978.0000000000011,-542.9999999999935,549.9999999999972,-529.0000000000017,-682.0000000000048,1290.9999999999977,-712.0000000000033,766.0,-968.9999999999976,-1015.0000000000006,-345.99999999999073,279.99999999999136,-62.000000000006494,,-2414.9999999999986
2016.06.21,-71.99999999998319,-151.00000000001046,943.000000000005,-934.0000000000015,-526.9999999999997,570.999999999998,-478.9999999999961,-655.0000000000056,1353.000000000004,-695.0000000000074,648.9999999999885,-948.9999999999999,-980.000000000004,-265.99999999999955,214.99999999999852,-22.0000000000109,,-1999.000000000024
2016.06.21,-56.99999999999594,-152.00000000000102,974.9999999999925,-880.000000000003,-448.9999999999994,658.9999999999918,-400.9999999999958,-563.9999999999978,1654.0,-552.0000000000067,672.9999999999902,-797.9999999999876,-835.9999999999985,-163.99999999999747,142.99999999999312,-52.000000000007596,,-801.0000000000233
2016.06.21,-48.99999999998794,-182.00000000000216,1004.9999999999892,-821.000000000005,-428.9999999999905,646.0000000000008,-353.0000000000033,-536.9999999999986,1678.0000000000018,-573.0000000000075,617.9999999999852,-747.9999999999931,-783.9999999999918,-69.9999999999923,95.99999999999609,-46.999999999997044,,-549.9999999999961
2016.06.21,-13.999999999980695,-126.00000000000477,1025.0000000000093,-824.999999999998,-402.9999999999978,594.9999999999989,-337.99999999999386,-502.9999999999979,1636.0000000000152,-533.0000000000013,654.9999999999834,-740.9999999999917,-792.9999999999922,-79.99999999999119,104.99999999999955,-49.00000000001015,,-388.99999999995293
2016.06.21,-32.999999999994145,-81.00000000000307,1025.0000000000093,-869.0000000000086,-435.9999999999919,522.9999999999961,-393.9999999999944,-539.0000000000006,1507.0000000000139,-675.0000000000114,679.9999999999917,-773.9999999999858,-923.9999999999924,-141.99999999999767,102.99999999999754,-66.99999999999484,,-1095.9999999999661
2016.06.21,-63.99999999999739,16.999999999995907,1041.000000000003,-894.0000000000059,-439.99999999999596,376.99999999999534,-417.99999999999613,-544.0,1507.9999999999982,-868.0000000000092,667.9999999999798,-781.9999999999939,-1027.000000000001,-159.9999999999935,71.99999999999429,-112.000000000001,,-1626.0000000000273
2016.06.21,-58.99999999998684,112.99999999999955,998.00000000001,-847.0000000000089,-401.99999999999125,268.99999999999125,-368.00000000000165,-496.00000000000756,1888.0000000000007,-966.9999999999987,625.9999999999932,-746.9999999999866,-1063.0000000000023,-127.99999999999478,55.99999999998939,-109.00000000000354,,-1235.9999999999982
2016.06.21,-36.999999999998145,203.99999999999352,971.9999999999951,-948.9999999999999,-480.99999999999807,104.99999999998977,-443.99999999999994,-556.0000000000009,1978.9999999999975,-1067.0000000000073,700.999999999996,-895.0000000000014,-1260.000000000005,-240.99999999999122,93.99999999999409,-131.99999999999878,,-2007.0000000000346
2016.06.21,-115.99999999998278,277.000000000001,954.9999999999948,-970.0000000000042,-542.9999999999935,36.99999999999193,-429.99999999999704,-572.0000000000058,1922.0000000000016,-1144.0000000000055,805.9999999999956,-902.0000000000028,-1257.000000000005,-251.99999999999667,212.99999999999653,-97.00000000001374,,-2073.000000000026
2016.06.21,-183.99999999998417,313.99999999999295,1038.99999999999,-1038.0000000000057,-685.9999999999977,-93.00000000000352,-453.99999999999886,-675.0000000000034,1985.9999999999989,-1319.0000000000027,799.9999999999785,-1140.999999999992,-1417.0000000000016,-313.99999999999204,259.9999999999936,-78.00000000000028,,-3000.0000000000277
2016.06.21,-174.99999999999181,316.0000000000025,1093.999999999995,-1056.0000000000014,-679.9999999999917,-49.000000000006594,-507.9999999999973,-717.000000000001,1757.0000000000086,-1293.0000000000064,872.9999999999905,-1239.9999999999966,-1420.9999999999923,-287.9999999999994,314.99999999999864,27.999999999983594,,-3044.0000000000055
2016.06.21,-150.99999999999002,251.99999999999534,1105.0000000000005,-1068.0000000000023,-695.9999999999966,-31.00000000000591,-485.99999999999756,-714.999999999999,1861.0000000000016,-1146.000000000001,908.999999999982,-1370.9999999999889,-1367.999999999995,-261.0000000000001,329.999999999997,12.999999999996348,,-2823.000000000003
2016.06.21,-125.99999999998168,256.9999999999908,1120.0000000000098,-1141.0000000000032,-835.9999999999923,-40.00000000000625,-520.9999999999936,-792.0000000000039,1829.0000000000139,-1140.0000000000005,1094.9999999999793,-1594.999999999991,-1448.9999999999982,-383.0,422.00000000000017,45.99999999999049,,-3253.999999999986
2016.06.21,-78.99999999998464,179.00000000000205,1113.9999999999927,-1158.0000000000034,-910.9999999999951,15.999999999991132,-563.0000000000024,-877.0000000000056,1973.0000000000025,-1060.0000000000023,1249.9999999999955,-1814.9999999999889,-1429.000000000002,-423.9999999999911,563.9999999999978,116.00000000000499,,-3103.999999999988
2016.06.21,-119.99999999998678,212.0000000000033,1133.9999999999907,-1155.000000000006,-915.9999999999945,-31.00000000000591,-536.9999999999986,-872.0000000000061,2164.9999999999945,-1049.0000000000066,1095.999999999986,-1844.9999999999854,-1372.0,-409.99999999999926,492.999999999999,148.99999999999915,,-3058.0000000000164
2016.06.21,-153.9999999999875,287.9999999999967,1212.9999999999975,-1131.0000000000043,-866.0000000000001,-258.0000000000098,-443.0000000000045,-756.0000000000011,2048.0000000000055,-1243.000000000009,1064.9999999999827,-1601.9999999999923,-1469.9999999999989,-323.99999999999096,507.9999999999973,177.00000000000495,,-2948.000000000013
2016.06.21,-108.99999999998133,388.9999999999958,1080.9999999999986,-1085.9999999999982,-844.0000000000003,-323.0000000000075,-407.0000000000018,-702.9999999999981,2061.000000000002,-1291.000000000011,1085.999999999987,-1634.9999999999864,-1495.999999999995,-336.9999999999984,477.99999999998954,140.99999999999113,,-2995.0000000000136
2016.06.21,66.00000000001049,473.99999999998954,1025.9999999999936,-1058.0000000000034,-756.9999999999966,-344.99999999999886,-395.0000000000009,-682.0000000000048,1916.0000000000066,-1207.0000000000077,1219.9999999999989,-1724.9999999999989,-1521.9999999999914,-343.9999999999999,496.99999999999187,140.99999999999113,,-2695.000000000021
2016.06.21,5.000000000010552,545.0000000000017,1048.0000000000045,-1102.000000000003,-825.9999999999934,-405.00000000000114,-432.9999999999945,-755.0000000000057,1885.0000000000034,-1263.0000000000052,1226.9999999999782,-1902.999999999988,-1572.0000000000027,-363.99999999999767,516.9999999999897,154.99999999999403,,-3241.0000000000095
2016.06.21,114.0000000000141,417.99999999999216,1124.9999999999982,-1240.0000000000077,-995.9999999999969,-315.00000000001194,-622.9999999999958,-956.0000000000013,1632.0000000000111,-1131.0000000000002,1450.99999999998,-2299.999999999991,-1631.0000000000002,-533.99999999999,536.9999999999986,157.99999999999147,,-4291.000000000008
2016.06.21,148.99999999999915,242.999999999995,930.0000000000086,-1218.000000000008,-994.9999999999903,-90.00000000000341,-597.9999999999985,-950.0000000000064,1232.000000000011,-942.0000000000073,1435.9999999999927,-2267.9999999999814,-1579.9999999999982,-497.99999999999847,615.9999999999943,201.99999999999108,,-4331.0
2016.06.21,302.0000000000023,352.99999999999443,784.9999999999912,-1005.0000000000003,-856.9999999999967,-51.00000000000193,-478.9999999999961,-870.0000000000041,1783.0000000000014,-728.9999999999992,1436.9999999999993,-2444.999999999986,-1384.0000000000005,-454.9999999999943,637.9999999999941,302.9999999999866,,-2674.000000000009
2016.06.21,463.0000000000134,363.9999999999901,665.9999999999889,-996.000000000008,-822.9999999999959,-131.00000000000023,-436.9999999999985,-840.0000000000074,1761.9999999999968,-683.0000000000069,1599.9999999999793,-2527.999999999997,-1388.0000000000052,-436.9999999999985,624.9999999999977,331.999999999999,,-2451.0000000000528
2016.06.21,686.0000000000089,344.99999999999886,638.9999999999895,-887.9999999999999,-707.9999999999975,12.000000000000455,-443.99999999999994,-838.0000000000055,1734.9999999999977,-490.99999999999966,1622.9999999999966,-2524.9999999999995,-1319.9999999999932,-391.9999999999924,584.9999999999911,218.99999999999142,,-1762.000000000013
2016.06.21,493.0000000000101,373.9999999999952,716.9999999999899,-855.0000000000058,-705.9999999999956,-368.9999999999998,-329.999999999997,-722.0000000000005,2027.000000000001,-634.0000000000003,1230.999999999982,-2257.9999999999823,-1287.9999999999968,-343.9999999999999,542.9999999999935,292.00000000000335,,-1829.000000000003
2016.06.21,511.000000000017,414.0000000000015,733.9999999999902,-792.0000000000039,-736.9999999999987,-270.00000000001023,-149.99999999999457,-670.000000000004,1936.0000000000043,-618.9999999999998,1215.9999999999948,-2305.0000000000014,-1177.9999999999973,-194.99999999998963,550.9999999999903,421.99999999998903,,-1132.0000000000123
2016.06.21,645.0000000000067,426.9999999999925,726.9999999999887,-756.0000000000011,-685.9999999999977,-138.00000000000523,-168.00000000000148,-677.0000000000053,1863.999999999999,-453.00000000000296,1384.9999999999918,-2393.999999999985,-1132.000000000005,-181.9999999999933,607.9999999999974,455.99999999998977,,-474.0000000000315
2016.06.21,673.0000000000125,414.0000000000015,682.0000000000048,-778.0000000000009,-714.999999999999,-100.00000000000853,-258.0000000000027,-773.9999999999969,1880.000000000015,-404.0000000000106,1449.9999999999957,-2529.9999999999877,-1126.9999999999955,-248.99999999999923,674.9999999999923,451.99999999998573,,-708.9999999999936
2016.06.21,717.000000000012,445.99999999999795,720.9999999999939,-791.0000000000084,-707.9999999999975,16.999999999995907,-336.00000000000296,-802.9999999999982,1780.0000000000039,-440.00000000001194,1563.9999999999877,-2543.999999999991,-1212.9999999999939,-230.99999999999233,601.9999999999915,383.0,,-836.0000000000132
