date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.28,0.0,-9.000000000014552,-43.99999999999693,-29.999999999996696,0.0,0.0,0.0,-76.99999999999818,-46.00000000000159,0.0,-92.00000000000318,-311.9999999999834,-378.999999999996,-93.99999999999409,-6.000000000017103,-76.99999999999375,-36.000000000001364,-29.000000000010573,0.0,-18.999999999991246,0.0,-64.0000000000196,,-1314.0000000000182
2019.01.28,204.00000000000418,76.99999999999375,-9.000000000000341,-51.000000000001044,50.0000000000056,140.0000000000068,9.999999999998899,-60.000000000002274,-66.99999999999484,39.00000000000014,-89.00000000000574,-305.9999999999832,-346.0000000000019,-93.99999999999409,86.99999999999264,-112.000000000001,-9.000000000000341,-45.000000000001705,69.00000000000261,-7.0000000000014495,55.000000000005045,-60.99999999999994,,-524.9999999999782
2019.01.28,201.99999999999108,78.00000000000028,-21.000000000000796,-87.00000000000374,53.999999999998494,165.9999999999995,34.000000000000696,-82.99999999999841,-100.99999999999554,53.999999999998494,-84.0000000000063,-317.99999999998363,-310.0000000000103,-146.99999999999136,53.999999999998494,-148.00000000001478,-70.99999999999795,-97.99999999999898,73.99999999999807,-31.999999999998696,39.00000000000014,-91.00000000001884,,-836.0000000000342
2019.01.28,207.00000000000162,99.99999999998899,21.000000000000796,-97.9999999999981,73.99999999999629,141.99999999999767,15.999999999993797,-60.000000000002274,-71.99999999999429,60.99999999999994,-46.00000000000159,-235.99999999999,-367.99999999999056,-91.99999999999875,104.99999999999955,-114.0000000000141,-13.999999999995794,-73.0000000000075,52.99999999999727,56.0000000000005,84.0000000000063,-77.00000000001594,,-331.00000000002615
2019.01.28,143.00000000000423,102.99999999998644,111.0000000000042,-75.00000000000284,109.99999999999899,62.99999999999084,26.999999999999247,16.000000000005343,-29.000000000001247,80.00000000000229,-46.00000000000159,-131.00000000000023,-381.0000000000091,-0.999999999990564,132.99999999998312,-66.00000000001049,72.99999999999329,43.99999999999693,13.999999999995794,21.00000000000435,140.0000000000068,7.0000000000014495,,355.99999999995725
2019.01.28,140.99999999999113,99.99999999998899,174.0000000000066,-119.00000000000244,119.99999999999788,42.999999999993044,2.999999999997449,63.00000000000239,-78.00000000000028,86.0000000000083,-21.00000000000435,45.000000000015916,-255.00000000000523,38.000000000010914,107.99999999999699,-58.000000000002494,96.9999999999942,45.99999999999227,3.0000000000001137,50.0000000000056,148.0000000000037,-12.000000000012001,,721.9999999999784
2019.01.28,100.99999999999554,102.99999999998644,205.0000000000125,-109.00000000000354,124.99999999999733,4.000000000004,2.999999999997449,87.0000000000033,-63.00000000000195,82.99999999999974,-19.999999999997797,51.00000000001614,-262.999999999991,102.00000000000387,110.99999999999443,-25.00000000000835,120.99999999999511,50.99999999998772,-9.000000000000341,74.00000000000739,138.00000000000477,-48.000000000003595,,821.9999999999991
2019.01.28,100.99999999999554,117.99999999999588,118.00000000000921,-261.0000000000001,178.99999999999582,-8.000000000008,17.000000000000348,1.0000000000047748,-205.99999999999508,138.00000000000477,37.99999999999359,-1.999999999981128,-181.9999999999933,-30.9999999999917,65.99999999998829,102.00000000000209,27.000000000001023,-152.00000000000102,64.99999999999773,92.99999999999864,192.00000000000327,-36.0000000000138,,377.0000000000069
2019.01.28,80.99999999999774,82.99999999998863,92.00000000001296,-207.00000000000162,226.99999999999943,-2.999999999997449,5.000000000010552,-15.000000000000568,-168.99999999999693,190.00000000000128,31.000000000003247,-37.00000000000614,-139.00000000000023,-27.000000000001023,87.99999999999919,225.99999999999287,30.000000000001137,-147.00000000000557,168.99999999999693,182.99999999999983,280.9999999999979,-17.000000000000348,,924.9999999999919
2019.01.28,59.99999999999339,78.00000000000028,141.00000000000534,-192.00000000000327,243.00000000000432,-1.999999999990898,8.000000000008,43.99999999999693,-144.99999999999514,223.00000000000654,37.99999999999359,63.99999999999295,-103.00000000000864,42.00000000000159,79.99999999999119,326.0000000000041,60.99999999999284,-89.00000000001285,165.99999999999682,139.00000000000023,311.00000000000574,92.99999999998754,,1585.9999999999704
