date,USDJPY,EURCHF,GBPCAD,EURJPY,AUDJPY,NZDJPY,empty,sum
2016.05.02,-427.99999999999727,221.00000000000452,-46.999999999997044,-564.0000000000072,-418.99999999999693,-484.99999999999943,,-1721.9999999999932
2016.05.02,-399.0000000000009,221.00000000000452,51.99999999998539,-548.0000000000018,-397.00000000000557,-447.9999999999933,,-1519.0000000000118
2016.05.02,-420.0000000000017,221.99999999998886,58.99999999998684,-558.0000000000069,-365.99999999999966,-468.9999999999941,,-1532.0000000000268
2016.05.02,-379.0000000000049,211.00000000000563,46.999999999997044,-522.9999999999961,-317.0000000000073,-456.99999999999363,,-1417.9999999999993
2016.05.02,-337.0000000000033,217.0000000000005,116.99999999998934,-484.99999999999943,-353.00000000000864,-432.9999999999927,,-1274.000000000014
2016.05.02,-355.99999999999454,234.99999999998522,107.99999999999699,-524.0000000000009,-400.0000000000057,-451.9999999999982,,-1389.000000000017
2016.05.02,-341.99999999999875,208.99999999999253,248.00000000000378,-468.0000000000035,-398.00000000001035,-423.0000000000018,,-1174.0000000000182
2016.05.02,-521.0000000000008,218.99999999999142,215.99999999999397,-566.0000000000025,-524.0000000000009,-515.9999999999911,,-1692.00000000001
2016.05.02,-201.00000000000762,241.00000000000233,226.99999999999943,-320.99999999999795,-374.00000000000944,-450.00000000000284,,-878.0000000000161
2016.05.02,-222.99999999999898,262.999999999991,286.99999999999284,-504.0000000000049,-373.00000000000466,-519.999999999996,,-1070.0000000000207
2016.05.02,-225.9999999999991,290.9999999999968,262.999999999991,-506.0000000000002,-400.0000000000057,-495.9999999999951,,-1074.0000000000123
2016.05.02,-227.00000000000387,272.99999999998994,272.00000000000557,-495.9999999999951,-438.0000000000024,-471.00000000000364,,-1087.0000000000095
2016.05.02,-192.00000000000728,224.99999999998633,187.00000000000384,-579.9999999999983,-463.0000000000081,-486.99999999999477,,-1310.0000000000182
2016.05.02,-299.99999999999716,266.999999999995,120.99999999999334,-686.9999999999976,-587.0000000000033,-563.0000000000024,,-1749.0000000000123
2016.05.02,-439.9999999999977,261.0000000000001,75.00000000000284,-781.9999999999965,-713.0000000000081,-655.0000000000011,,-2254.0000000000005
2016.05.02,-441.0000000000025,246.99999999999721,161.99999999999548,-716.9999999999987,-777.000000000001,-694.9999999999932,,-2221.0000000000027
2016.05.02,-390.00000000000057,229.99999999999687,217.0000000000005,-686.000000000007,-808.0000000000069,-712.0000000000033,,-2149.0000000000205
2016.05.02,-399.0000000000009,214.00000000000307,472.00000000000574,-777.000000000001,-862.000000000009,-733.0000000000041,,-2085.0000000000064
2016.05.02,-396.0000000000008,251.99999999998556,621.9999999999892,-754.0000000000049,-764.00000000001,-631.0000000000002,,-1671.0000000000412
2016.05.02,-493.9999999999998,251.00000000000122,232.99999999999432,-768.0000000000007,-786.0000000000014,-646.0000000000008,,-2210.0000000000073
2016.05.02,-471.00000000000364,256.99999999999613,241.00000000000233,-1126.9999999999955,-715.0000000000034,-652.9999999999916,,-2467.9999999999955
2016.05.02,-591.9999999999987,215.99999999999397,693.9999999999947,-1183.0000000000068,-673.0000000000018,-655.9999999999917,,-2194.0000000000105
2016.05.02,-493.9999999999998,194.0000000000053,700.999999999996,-1046.0000000000064,-615.0000000000091,-515.9999999999911,,-1776.000000000005
2016.05.02,-362.99999999999955,156.99999999998494,434.000000000001,-983.9999999999947,-686.000000000007,-528.9999999999964,,-1971.0000000000116
2016.05.02,-347.999999999999,224.99999999998633,622.9999999999958,-963.9999999999986,-695.999999999998,-542.0000000000016,,-1702.000000000015
2016.05.02,-409.9999999999966,278.9999999999848,736.0000000000033,-1001.0000000000048,-776.0000000000105,-643.0000000000007,,-1815.0000000000243
2016.05.02,-365.99999999999966,217.99999999998488,692.9999999999881,-1007.000000000005,-825.0000000000028,-655.0000000000011,,-1942.0000000000357
2016.05.02,-242.999999999995,200.99999999998454,625.9999999999932,-1057.0000000000023,-859.9999999999994,-652.9999999999916,,-1986.0000000000107
2016.05.02,-299.99999999999716,236.99999999999832,594.0000000000057,-1052.9999999999973,-932.0000000000022,-652.000000000001,,-2105.9999999999936
2016.05.02,-320.0000000000074,262.00000000000665,680.9999999999983,-980.9999999999945,-891.0000000000053,-576.9999999999982,,-1826.0000000000005
2016.05.02,-290.9999999999968,285.00000000000193,639.9999999999961,-1057.0000000000023,-870.0000000000045,-587.0000000000033,,-1880.0000000000086
2016.05.02,-305.0000000000068,278.9999999999848,822.9999999999959,-1000.0,-877.0000000000095,-569.9999999999932,,-1650.0000000000289
2016.05.02,-302.0000000000067,303.9999999999932,764.9999999999934,-1003.0000000000001,-920.0000000000017,-593.0000000000035,,-1749.0000000000255
2016.05.02,-253.0000000000001,320.9999999999935,639.9999999999961,-1003.0000000000001,-938.0000000000024,-611.9999999999948,,-1845.0000000000077
2016.05.02,-207.00000000000784,319.999999999987,592.9999999999991,-1052.9999999999973,-957.9999999999984,-659.9999999999966,,-1965.000000000014
2016.05.03,-218.00000000000352,248.00000000000378,581.9999999999936,-1031.9999999999964,-938.0000000000024,-646.0000000000008,,-2004.000000000006
2016.05.03,-222.99999999999898,270.99999999999903,642.9999999999936,-1028.000000000006,-903.9999999999964,-640.0000000000006,,-1881.000000000009
2016.05.03,-221.9999999999942,323.99999999999096,602.999999999998,-971.0000000000036,-911.0000000000014,-640.9999999999911,,-1818.0000000000014
2016.05.03,-192.99999999999784,331.999999999999,581.9999999999936,-953.000000000003,-921.999999999997,-771.9999999999914,,-1925.9999999999966
2016.05.03,-213.99999999999864,327.99999999999494,536.9999999999875,-980.000000000004,-962.0000000000033,-822.0000000000027,,-2113.0000000000264
2016.05.03,-233.99999999999466,334.9999999999964,565.9999999999999,-957.9999999999984,-902.000000000001,-795.9999999999923,,-1988.99999999999
2016.05.03,-201.99999999999818,346.0000000000019,497.99999999999847,-924.0000000000066,-871.0000000000093,-759.9999999999909,,-1913.0000000000045
2016.05.03,52.99999999999727,339.0000000000004,495.99999999998533,-753.0000000000001,-823.0000000000075,-715.0000000000034,,-1403.0000000000282
2016.05.03,-28.999999999996362,329.00000000000153,434.000000000001,-832.0000000000078,-853.9999999999992,-713.9999999999986,,-1665.9999999999995
2016.05.03,-84.00000000000318,336.00000000000296,383.0,-900.0000000000057,-966.9999999999987,-769.999999999996,,-2002.0000000000005
2016.05.03,1.0000000000047748,348.9999999999993,418.9999999999916,-870.9999999999951,-1143.0000000000007,-790.9999999999968,,-2035.9999999999968
2016.05.03,-10.99999999999568,309.99999999998806,482.00000000000466,-861.0000000000042,-1141.0000000000055,-828.000000000003,,-2049.0000000000155
2016.05.03,18.000000000000682,295.0000000000008,449.9999999999948,-784.000000000006,-1156.000000000006,-802.9999999999973,,-1980.0000000000127
2016.05.03,22.999999999996135,299.00000000000483,529.0000000000017,-740.9999999999997,-1168.9999999999968,-774.0000000000009,,-1832.9999999999945
2016.05.03,36.000000000001364,302.9999999999866,539.0000000000006,-745.0000000000045,-1281.000000000006,-759.9999999999909,,-1908.0000000000127
2016.05.03,-16.000000000005343,282.9999999999888,485.0000000000021,-742.0000000000044,-108.00000000000409,-689.9999999999977,,-788.0000000000207
2016.05.03,219.99999999999886,333.9999999999899,505.99999999998425,-555.9999999999974,462.0000000000033,45.000000000001705,,1010.9999999999806
2016.05.03,259.00000000000034,336.9999999999873,514.9999999999987,-531.0000000000059,471.00000000000364,72.00000000000273,,1122.9999999999868
2016.05.03,340.999999999994,367.99999999999056,537.9999999999941,-656.0000000000059,414.0000000000015,-39.00000000000148,,965.9999999999727
2016.05.03,408.00000000000125,307.99999999999716,661.9999999999848,-649.0000000000009,352.99999999999443,-155.00000000000114,,926.9999999999757
2016.05.03,387.00000000000045,222.99999999999542,590.0000000000016,-823.9999999999981,197.9999999999933,-253.0000000000001,,320.9999999999926
2016.05.03,504.0000000000049,-43.00000000001525,753.9999999999881,-733.0000000000041,88.99999999999864,-253.99999999999068,,316.9999999999816
2016.05.03,521.0000000000008,-127.99999999999478,777.9999999999898,-974.9999999999943,141.9999999999959,-256.9999999999908,,81.00000000000671
2016.05.03,471.00000000000364,-83.9999999999952,766.0,-915.0000000000063,206.99999999999363,-224.99999999999432,,220.00000000000148
2016.05.03,317.99999999999784,-1.0000000000065512,790.0000000000018,-1028.9999999999964,366.9999999999902,-81.99999999999363,,362.9999999999934
2016.05.03,402.000000000001,-8.000000000008,766.0,-1015.0000000000006,453.00000000000296,34.99999999999659,,632.9999999999919
2016.05.03,444.0000000000026,-97.9999999999981,792.9999999999993,-865.9999999999997,525.9999999999962,55.999999999997385,,854.9999999999978
2016.05.03,367.00000000000443,-100.0000000000112,993.9999999999837,-885.0000000000051,557.0000000000022,70.00000000000739,,1002.9999999999815
2016.05.03,299.99999999999716,21.999999999988695,1054.9999999999836,-939.0000000000072,473.99999999998954,22.00000000000557,,933.9999999999575
2016.05.03,340.0000000000034,-35.00000000000725,910.9999999999951,-849.0000000000038,536.0000000000014,67.00000000000728,,969.9999999999962
2016.05.03,295.99999999999227,-9.000000000014552,841.9999999999872,-807.0000000000022,619.9999999999903,150.00000000000568,,1091.9999999999588
2016.05.03,168.99999999999693,-42.0000000000087,1046.999999999998,-802.0000000000067,801.9999999999925,218.00000000000352,,1391.9999999999754
2016.05.03,206.99999999999363,-43.00000000001525,1041.9999999999873,-781.0000000000059,826.9999999999982,234.00000000000887,,1485.9999999999668
2016.05.03,93.99999999999409,-59.000000000009045,1153.000000000004,-801.0000000000019,899.0000000000009,278.0000000000058,,1563.999999999994
2016.05.03,-3.0000000000001137,-11.00000000000545,1227.9999999999848,-804.000000000002,765.0000000000006,355.000000000004,,1529.9999999999818
2016.05.03,-76.00000000000762,-5.999999999994898,1265.9999999999893,-742.999999999995,786.9999999999919,359.00000000000887,,1586.9999999999925
2016.05.03,-144.99999999999602,-12.000000000012001,1346.999999999987,-722.999999999999,831.9999999999936,341.0000000000082,,1639.9999999999818
2016.05.03,-128.0000000000001,28.999999999990145,1283.9999999999964,-728.9999999999992,884.0000000000003,341.0000000000082,,1680.9999999999957
2016.05.03,-153.99999999999636,39.999999999995595,1305.0000000000007,-685.0000000000023,954.9999999999983,405.00000000000114,,1865.999999999997
2016.05.03,-125.0,22.999999999995246,1456.9999999999973,-843.9999999999941,966.9999999999987,397.99999999999613,,1875.9999999999934
2016.05.03,-87.0000000000033,31.999999999987594,1517.999999999997,-870.0000000000045,914.0000000000015,411.00000000000136,,1917.9999999999795
2016.05.03,-37.00000000000614,5.999999999994898,1556.9999999999861,-780.0000000000011,977.9999999999944,442.99999999999784,,2166.999999999966
2016.05.03,-121.99999999999989,-8.000000000008,1661.9999999999857,-789.0000000000015,1048.9999999999923,486.0000000000042,,2277.9999999999727
2016.05.03,-243.99999999999977,-4.000000000004,1795.9999999999975,-853.9999999999992,973.9999999999895,471.00000000000364,,2138.9999999999877
2016.05.03,-231.99999999999932,4.999999999988347,1706.9999999999918,-792.0000000000016,960.9999999999985,468.0000000000035,,2116.9999999999814
2016.05.03,-248.00000000000466,60.99999999999994,1683.9999999999966,-826.9999999999982,911.0000000000014,424.0000000000066,,2005.0000000000016
2016.05.03,-314.00000000000716,41.99999999998649,1644.9999999999854,-844.9999999999989,908.9999999999918,391.9999999999959,,1828.9999999999536
2016.05.03,-451.0000000000076,2.999999999997449,1631.0000000000048,-1004.9999999999955,826.9999999999982,311.9999999999976,,1316.999999999995
2016.05.04,-561.9999999999976,-43.00000000001525,1673.9999999999977,-1031.9999999999964,753.9999999999907,185.00000000000227,,975.9999999999816
2016.05.04,-1230.000000000004,-46.0000000000127,1734.9999999999977,-1787.9999999999968,250.99999999999056,-244.99999999999034,,-1323.000000000016
2016.05.04,-698.0000000000075,-21.00000000000435,1686.999999999994,-1212.9999999999939,640.9999999999911,131.00000000000023,,526.9999999999798
2016.05.04,-638.9999999999958,-14.000000000002899,1631.999999999989,-1159.000000000006,566.9999999999931,-16.999999999995907,,369.9999999999817
2016.05.04,-631.0000000000002,-22.0000000000109,1600.9999999999857,-1159.9999999999966,566.9999999999931,-19.99999999999602,,334.999999999975
2016.05.04,-506.0000000000002,-28.000000000005798,1622.9999999999966,-1001.0000000000048,619.9999999999903,144.00000000000546,,851.9999999999815
2016.05.04,-474.9999999999943,-21.00000000000435,1600.0000000000014,-998.0000000000047,646.9999999999914,108.00000000000409,,860.9999999999935
2016.05.04,-430.9999999999974,-11.00000000000545,1627.0000000000007,-948.0000000000075,694.9999999999932,156.0000000000059,,1087.9999999999893
2016.05.04,-743.9999999999998,-12.000000000012001,1607.9999999999873,-1216.9999999999986,473.99999999998954,103.00000000000864,,211.999999999975
2016.05.04,-920.0000000000017,-14.000000000002899,1729.0000000000027,-1362.9999999999995,494.99999999999034,164.00000000000148,,90.99999999999045
2016.05.04,-1034.9999999999966,66.99999999999484,1804.0000000000057,-1427.9999999999973,485.99999999999,219.99999999999886,,113.99999999999557
2016.05.04,-918.9999999999969,82.00000000000429,1795.9999999999975,-1290.0000000000064,424.99999999999716,262.00000000000045,,355.99999999999613
2016.05.04,-897.9999999999961,78.00000000000028,1740.9999999999925,-1319.0000000000027,402.000000000001,278.99999999999636,,282.99999999999125
2016.05.04,-1135.9999999999957,96.99999999999153,1675.9999999999886,-1518.0000000000007,253.99999999999068,177.99999999999727,,-449.0000000000282
2016.05.04,-1082.9999999999984,119.99999999998678,1676.9999999999952,-1468.999999999994,203.99999999999352,161.00000000000136,,-390.0000000000156
2016.05.04,-1009.0000000000003,144.99999999999514,1716.9999999999907,-1445.0000000000073,215.0000000000034,191.0000000000025,,-186.00000000001592
2016.05.04,-1000.0,160.00000000000458,1787.9999999999895,-1442.9999999999977,268.0000000000007,177.99999999999727,,-49.000000000005684
2016.05.04,-921.0000000000065,160.00000000000458,1829.9999999999982,-1370.0000000000045,265.00000000000057,180.99999999999739,,144.99999999998977
2016.05.04,-927.0000000000067,117.99999999999588,1768.9999999999984,-1338.9999999999986,301.9999999999925,216.00000000000819,,138.99999999998965
2016.05.04,-730.9999999999945,85.99999999998609,1842.9999999999945,-1218.0000000000036,411.9999999999919,289.0000000000015,,680.9999999999759
2016.05.04,-692.0000000000073,85.99999999998609,1680.999999999999,-1195.999999999998,417.0000000000016,231.99999999999932,,527.9999999999809
2016.05.04,-707.9999999999984,79.99999999999119,1427.9999999999848,-1234.9999999999995,368.9999999999998,224.00000000000375,,157.99999999998147
2016.05.04,-897.9999999999961,49.99999999999449,1367.9999999999914,-1263.0000000000052,498.9999999999952,287.9999999999967,,43.99999999997647
2016.05.04,-814.0000000000072,8.999999999992347,1217.9999999999857,-1201.0000000000077,478.9999999999992,316.0000000000025,,6.999999999964871
2016.05.04,-644.0000000000055,-14.000000000002899,1234.9999999999861,-1078.000000000003,629.9999999999955,457.9999999999984,,586.9999999999686
2016.05.04,-638.0000000000052,38.99999999998904,1296.9999999999925,-1076.0000000000077,676.9999999999925,469.0000000000083,,767.9999999999694
2016.05.04,-602.0000000000039,99.00000000000463,1585.9999999999986,-956.0000000000031,894.999999999996,510.0000000000051,,1531.9999999999977
2016.05.04,-612.9999999999995,78.99999999998464,1590.0000000000025,-905.0000000000011,881.0000000000002,510.9999999999957,,1542.9999999999825
2016.05.04,-534.000000000006,79.99999999999119,1658.0000000000039,-1007.9999999999956,760.9999999999957,394.999999999996,,1351.9999999999852
2016.05.04,-531.0000000000059,92.00000000000318,1697.9999999999995,-1025.9999999999964,735.99999999999,370.00000000000455,,1338.999999999995
2016.05.04,-426.00000000000193,117.99999999999588,1812.999999999998,-1031.9999999999964,837.9999999999939,450.00000000000284,,1760.9999999999923
2016.05.04,-379.99999999999545,113.99999999999189,2153.999999999989,-796.999999999997,837.9999999999939,358.0000000000041,,2286.9999999999864
2016.05.04,-394.999999999996,131.99999999999878,2454.0000000000005,-858.9999999999947,896.0000000000008,403.0000000000058,,2631.0000000000155
2016.05.04,-552.0000000000067,147.99999999999258,2503.999999999995,-1122.0,765.9999999999911,323.0000000000075,,2066.9999999999795
2016.05.04,-962.0000000000033,160.99999999998892,2495.0000000000027,-1433.0000000000068,543.9999999999969,85.00000000000796,,889.9999999999865
2016.05.04,-828.000000000003,246.99999999999721,2851.9999999999877,-1408.0000000000014,566.9999999999931,115.99999999999966,,1545.9999999999732
2016.05.04,-858.9999999999947,235.99999999999176,2771.999999999997,-1331.0000000000032,649.9999999999915,266.9999999999959,,1734.9999999999777
2016.05.04,-929.000000000002,235.99999999999176,3203.0000000000005,-1376.0000000000048,768.0000000000007,379.0000000000049,,2280.999999999991
2016.05.04,-957.9999999999984,239.99999999999577,3197.9999999999895,-1486.9999999999948,674.9999999999972,380.00000000000966,,2047.9999999999986
2016.05.04,-951.0000000000076,207.00000000000162,3293.999999999997,-1439.0000000000073,737.9999999999995,418.99999999999693,,2267.99999999998
2016.05.04,-1031.000000000006,221.99999999998886,3373.0000000000036,-1489.0000000000043,763.9999999999958,487.99999999999955,,2326.9999999999773
2016.05.04,-1010.0000000000051,238.99999999998923,3343.9999999999914,-1477.0000000000039,747.9999999999905,454.9999999999983,,2298.9999999999604
2016.05.04,-920.0000000000017,234.00000000000088,3283.999999999998,-1414.0000000000014,751.9999999999953,453.00000000000296,,2388.9999999999945
2016.05.04,-881.0000000000002,232.99999999999432,3279.999999999994,-1412.0000000000061,765.9999999999911,448.99999999999807,,2434.9999999999714
2016.05.04,-766.0000000000053,231.99999999998778,3363.000000000005,-1262.0000000000005,866.9999999999902,420.0000000000017,,2853.999999999979
2016.05.04,-743.9999999999998,234.99999999998522,3350.9999999999927,-1222.999999999999,899.0000000000009,435.0000000000023,,2952.9999999999823
2016.05.04,-778.0000000000058,248.00000000000378,3408.9999999999955,-1263.0000000000052,920.9999999999923,436.9999999999976,,2973.9999999999786
2016.05.04,-829.9999999999983,234.99999999998522,3369.0,-1243.9999999999998,858.9999999999947,385.0000000000051,,2773.999999999987
2016.05.05,-774.0000000000009,205.99999999999508,3205.9999999999977,-1207.9999999999984,882.9999999999956,472.999999999999,,2785.999999999988
2016.05.05,-826.9999999999982,229.99999999999687,3390.9999999999886,-1221.0000000000036,826.9999999999982,415.9999999999968,,2815.9999999999786
2016.05.05,-835.9999999999985,224.99999999998633,3356.0000000000036,-1228.999999999999,799.9999999999972,367.00000000000443,,2682.999999999994
2016.05.05,-769.0000000000055,235.99999999999176,3339.000000000003,-1194.0000000000027,828.000000000003,383.0000000000098,,2823.0
2016.05.05,-739.0000000000043,238.99999999998923,3361.999999999998,-1162.0000000000061,816.0000000000025,423.0000000000018,,2938.9999999999814
2016.05.05,-763.0000000000052,238.99999999998923,3424.000000000005,-1206.0000000000032,786.9999999999919,387.00000000000045,,2867.999999999978
2016.05.05,-957.9999999999984,242.99999999999324,3388.9999999999977,-1379.000000000005,691.0000000000025,271.0000000000008,,2256.999999999991
2016.05.05,-981.9999999999993,249.99999999999466,3394.9999999999923,-1397.9999999999961,703.000000000003,277.000000000001,,2244.9999999999955
2016.05.05,-963.9999999999986,268.9999999999859,3214.000000000006,-1388.0000000000052,611.9999999999948,344.0000000000083,,2086.999999999991
2016.05.05,-956.0000000000031,265.99999999998846,3173.0000000000036,-1367.999999999995,414.0000000000015,268.0000000000007,,1796.9999999999961
2016.05.05,-948.0000000000075,293.99999999999426,3232.999999999997,-1362.9999999999995,408.00000000000125,210.99999999999852,,1834.999999999984
2016.05.05,-909.000000000006,297.9999999999983,3279.999999999994,-1346.999999999994,405.9999999999917,216.00000000000819,,1943.9999999999923
2016.05.05,-896.0000000000008,295.0000000000008,3279.999999999994,-1323.9999999999982,390.99999999999113,198.0000000000075,,1943.9999999999945
2016.05.05,-939.9999999999977,290.9999999999968,3183.999999999987,-1382.9999999999955,364.9999999999949,182.00000000000216,,1698.9999999999877
2016.05.05,-941.0000000000025,306.00000000000625,3090.999999999999,-1341.9999999999986,361.99999999999477,168.00000000000637,,1644.0000000000052
2016.05.05,-923.0000000000018,312.9999999999855,3075.0000000000055,-1314.9999999999977,375.99999999999056,130.00000000000966,,1655.9999999999914
2016.05.05,-906.9999999999965,313.99999999999204,3068.000000000004,-1325.0000000000027,316.0000000000025,106.00000000000875,,1572.0000000000082
2016.05.05,-795.0000000000017,337.99999999999386,3102.999999999989,-1243.9999999999998,347.999999999999,162.00000000000614,,1911.9999999999866
2016.05.05,-817.0000000000073,299.99999999998914,3039.999999999998,-1236.9999999999948,337.99999999999386,186.00000000000705,,1809.9999999999861
2016.05.05,-855.000000000004,280.9999999999979,2841.0000000000045,-1298.0000000000018,228.9999999999992,87.0000000000033,,1284.9999999999986
2016.05.05,-1064.9999999999977,239.99999999999577,2841.0000000000045,-1382.000000000005,254.99999999999545,45.000000000001705,,933.9999999999949
2016.05.05,-987.9999999999995,229.99999999999687,2871.0000000000014,-1269.0000000000055,358.99999999999466,129.0000000000049,,1331.9999999999927
2016.05.05,-1135.9999999999957,269.9999999999925,2654.000000000001,-1138.999999999996,369.99999999999034,222.99999999999898,,1241.9999999999911
2016.05.05,-1150.9999999999964,241.00000000000233,2644.9999999999864,-1147.0000000000055,323.99999999999807,129.0000000000049,,1040.9999999999898
2016.05.05,-1171.0000000000064,261.0000000000001,2793.000000000001,-1153.9999999999964,278.99999999999636,120.00000000000455,,1127.999999999999
2016.05.05,-1131.0000000000002,306.00000000000625,2834.9999999999877,-1114.999999999995,331.00000000000307,156.99999999999648,,1382.9999999999982
2016.05.05,-1090.999999999994,312.9999999999855,2725.999999999984,-1012.0000000000005,450.00000000000284,209.00000000000318,,1594.999999999981
2016.05.05,-1067.9999999999977,390.0000000000015,2526.9999999999905,-867.0000000000044,442.99999999999784,262.00000000000045,,1686.999999999988
2016.05.05,-1064.9999999999977,409.99999999999926,2390.9999999999877,-858.0000000000041,447.9999999999933,230.00000000000398,,1555.9999999999827
2016.05.05,-1085.9999999999986,418.9999999999916,2397.999999999989,-858.0000000000041,391.9999999999959,97.99999999999898,,1362.9999999999727
2016.05.05,-936.9999999999976,400.9999999999847,2710.999999999997,-822.0000000000027,337.0000000000033,97.99999999999898,,1787.9999999999832
2016.05.05,-884.0000000000003,395.99999999999636,2495.9999999999873,-730.9999999999945,350.9999999999991,100.00000000000853,,1727.9999999999964
2016.05.05,-849.0000000000038,373.99999999998545,2410.9999999999854,-662.9999999999967,375.99999999999056,72.00000000000273,,1720.9999999999636
2016.05.05,-1112.9999999999995,458.9999999999872,2407.0000000000036,-786.0000000000014,363.9999999999901,28.000000000005798,,1358.999999999986
2016.05.05,-1272.0000000000055,509.00000000000387,2821.9999999999914,-814.0000000000072,287.9999999999967,-30.9999999999917,,1501.9999999999877
2016.05.05,-1230.000000000004,543.0000000000045,2764.9999999999955,-753.0000000000001,372.99999999999045,-6.999999999990791,,1690.9999999999955
2016.05.05,-1167.0000000000016,570.9999999999882,3098.999999999985,-688.0000000000024,444.9999999999932,40.00000000000625,,2299.999999999969
2016.05.05,-1165.9999999999968,615.9999999999943,3038.999999999992,-743.9999999999998,409.9999999999966,16.000000000005343,,2170.9999999999914
2016.05.05,-1143.0000000000007,716.0000000000056,2851.0000000000036,-728.9999999999992,465.0000000000034,37.00000000000614,,2197.000000000019
2016.05.05,-1111.000000000004,719.9999999999873,2828.9999999999927,-721.9999999999942,506.0000000000002,111.0000000000042,,2332.999999999986
2016.05.05,-1073.0000000000075,682.9999999999892,2933.9999999999923,-698.9999999999981,519.999999999996,125.0,,2489.999999999972
2016.05.05,-1063.0000000000023,680.9999999999983,3010.0000000000014,-587.0000000000033,609.9999999999994,233.0000000000041,,2883.9999999999977
2016.05.05,-1093.0000000000036,700.999999999996,2902.0000000000045,-561.9999999999976,597.999999999999,228.00000000000864,,2774.000000000007
2016.05.05,-1058.0000000000068,692.0000000000038,2896.999999999994,-576.0000000000076,610.99999999999,246.00000000000932,,2811.9999999999827
2016.05.05,-1063.0000000000023,685.0000000000023,3037.000000000001,-576.9999999999982,593.9999999999941,248.00000000000466,,2924.0000000000014
2016.05.05,-1076.0000000000077,655.0000000000056,3147.9999999999955,-596.9999999999942,602.9999999999944,252.00000000000955,,2985.000000000003
2016.05.05,-1055.9999999999973,635.9999999999922,3112.999999999988,-599.0000000000038,604.9999999999898,253.0000000000001,,2951.999999999969
2016.05.05,-1082.9999999999984,635.9999999999922,3044.0000000000023,-626.0000000000048,600.9999999999991,249.00000000000944,,2820.9999999999995
2016.05.06,-1051.0000000000018,591.9999999999925,2966.000000000002,-608.0000000000041,596.0000000000036,237.00000000000898,,2732.0000000000014
2016.05.06,-1048.0000000000018,629.9999999999973,3056.9999999999986,-609.9999999999994,587.0000000000033,243.99999999999977,,2859.9999999999973
2016.05.06,-1099.0000000000036,631.0000000000038,3129.000000000004,-647.9999999999961,518.0000000000007,201.00000000000762,,2732.0000000000164
2016.05.06,-1082.9999999999984,634.0000000000013,3098.999999999985,-626.0000000000048,531.9999999999965,216.00000000000819,,2771.9999999999877
2016.05.06,-1049.9999999999973,644.0000000000001,3130.999999999995,-609.9999999999994,482.9999999999899,194.00000000000261,,2791.999999999991
2016.05.06,-1125.0,636.9999999999986,3127.9999999999973,-668.9999999999969,402.000000000001,141.9999999999959,,2514.999999999996
2016.05.06,-1192.9999999999977,614.0000000000034,3120.999999999996,-727.0000000000039,375.99999999999056,109.99999999999943,,2300.999999999988
2016.05.06,-1188.0000000000023,625.9999999999932,3193.999999999986,-704.0000000000077,397.99999999999613,120.00000000000455,,2445.99999999997
2016.05.06,-1082.9999999999984,634.9999999999856,3237.000000000001,-650.9999999999962,525.9999999999962,171.99999999999704,,2835.9999999999854
2016.05.06,-1039.0000000000014,658.9999999999874,3251.000000000004,-537.9999999999967,634.9999999999909,269.00000000000546,,3236.9999999999895
2016.05.06,-929.000000000002,689.9999999999907,3336.0000000000055,-462.0000000000033,1348.9999999999895,615.9999999999997,,4599.99999999998
2016.05.06,-930.0000000000068,676.9999999999943,3271.999999999986,-490.99999999999966,1357.99999999999,625.0,,4510.999999999964
