date,AUDUSD,NZDUSD,GBPCHF,CHFJPY,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.09.12,-2.999999999997449,-28.000000000005798,-102.99999999998644,-93.99999999999409,-120.00000000000455,-64.99999999999773,-146.0000000000008,-48.000000000003595,,-606.9999999999905
2016.09.12,25.00000000000835,26.999999999999247,-108.99999999998133,-126.99999999999534,-81.00000000001728,-63.99999999999295,-114.00000000000432,8.000000000008,,-434.9999999999756
2016.09.12,-21.999999999999797,27.999999999994696,-158.99999999999804,-141.9999999999959,-180.00000000000682,-93.00000000000352,-124.00000000000944,35.00000000000725,,-657.0000000000115
2016.09.12,-59.99999999999339,-14.999999999998348,-92.99999999998754,-69.00000000000261,-36.000000000001364,-42.999999999992156,7.999999999995566,22.0000000000109,,-285.99999999996896
2016.09.12,-31.999999999998696,-12.000000000000899,-113.99999999999189,69.00000000000261,103.00000000000864,91.00000000000819,49.99999999999716,18.0000000000069,,173.00000000003203
2016.09.12,0.0,58.99999999999794,-125.99999999998168,-54.000000000002046,-13.00000000000523,-37.9999999999967,-11.00000000000989,46.999999999997044,,-136.00000000000057
2016.09.12,-7.9999999999968985,81.9999999999932,-132.99999999998312,-143.00000000000068,-115.0000000000091,-161.99999999999193,-73.99999999999807,102.00000000000209,,-450.9999999999845
2016.09.12,-6.999999999990347,146.99999999999713,-108.99999999998133,-186.9999999999976,-153.99999999999636,-239.99999999999488,-51.00000000000193,131.00000000001444,,-469.9999999999509
2016.09.12,-24.999999999997247,136.99999999999824,-146.99999999998602,-201.00000000000762,-211.00000000001273,-277.000000000001,-55.999999999997385,157.00000000000713,,-622.9999999999966
2016.09.12,-139.99999999999568,12.999999999996348,-131.99999999999878,-64.00000000000716,-27.000000000015234,-125.99999999999056,72.00000000000273,202.9999999999976,,-201.00000000001074
2016.09.12,-154.99999999999403,-48.99999999999905,-202.9999999999976,-31.999999999996476,-94.99999999999886,-96.9999999999942,64.99999999999773,95.00000000000064,,-470.99999999998187
2016.09.12,-118.99999999999133,-31.000000000003247,-175.99999999999838,-58.9999999999975,-96.00000000000364,-129.99999999999545,24.999999999991473,84.0000000000174,,-501.9999999999807
2016.09.12,-113.99999999999189,-48.000000000003595,-158.99999999999804,-34.99999999999659,-51.9999999999925,-97.99999999999898,51.9999999999925,36.0000000000138,,-417.9999999999753
2016.09.12,-78.99999999999574,-46.999999999997044,-176.99999999998272,-1.9999999999953388,-39.99999999999204,-87.0000000000033,60.000000000002274,29.00000000001235,,-342.99999999995157
2016.09.12,-32.999999999994145,-7.9999999999968985,-232.99999999999432,37.9999999999967,-48.00000000000182,-69.99999999999318,75.9999999999934,36.0000000000138,,-241.9999999999764
2016.09.12,-48.99999999999905,-12.000000000000899,-234.00000000000088,7.999999999995566,-93.99999999999409,-102.00000000000387,45.99999999999227,28.000000000005798,,-409.0000000000051
2016.09.12,-49.99999999999449,-9.999999999998899,-262.999999999991,18.000000000000682,-99.99999999999432,-102.99999999999443,36.99999999999193,38.0000000000047,,-432.99999999997584
2016.09.12,-65.99999999999939,24.999999999997247,-348.9999999999993,34.99999999999659,-149.0000000000009,-93.99999999999409,51.00000000000193,94.00000000001629,,-452.9999999999817
2016.09.12,-130.99999999999224,-17.000000000000348,-286.99999999999284,-21.000000000000796,-118.99999999999977,-129.99999999999545,72.99999999999329,100.0000000000112,,-531.999999999977
2016.09.12,-128.99999999999022,-118.00000000000699,-183.99999999998417,-167.0000000000016,-170.99999999999227,-221.00000000000364,22.999999999996135,-34.000000000000696,,-1000.9999999999834
2016.09.12,-146.99999999999713,-121.99999999999989,-103.99999999999298,-70.99999999999795,55.00000000000682,-58.9999999999975,115.99999999999966,-28.999999999990145,,-360.99999999996913
2016.09.12,-280.9999999999979,-172.00000000000549,-93.99999999999409,37.9999999999967,116.99999999999022,36.000000000001364,221.00000000000364,-14.999999999987246,,-149.9999999999928
2016.09.12,-339.99999999999585,-231.0000000000034,-80.99999999999774,7.000000000005002,109.99999999998522,-3.9999999999906777,385.9999999999957,31.000000000003247,,-121.99999999999858
2016.09.12,-346.9999999999973,-229.99999999999687,-139.9999999999846,170.0000000000017,301.9999999999925,243.99999999999977,492.999999999995,78.00000000000028,,570.0000000000105
2016.09.12,-324.9999999999975,-182.00000000000438,-81.9999999999821,266.00000000000534,425.9999999999877,406.9999999999965,560.0000000000023,80.99999999999774,,1151.0000000000055
2016.09.12,-393.9999999999944,-224.9999999999974,-109.99999999998789,338.99999999999864,518.0000000000007,481.9999999999993,582.9999999999984,175.00000000001404,,1368.0000000000314
2016.09.12,-378.00000000000057,-270.0000000000036,-99.99999999998899,388.00000000000523,555.0000000000068,594.9999999999989,643.0000000000007,107.99999999999699,,1541.0000000000157
2016.09.12,-425.99999999999307,-270.0000000000036,-86.99999999999264,420.0000000000017,621.0000000000093,647.9999999999961,683.9999999999975,124.99999999999733,,1715.0000000000127
2016.09.12,-383.99999999999545,-239.0000000000003,-76.99999999999375,421.99999999999704,658.9999999999918,671.0000000000065,680.9999999999974,160.00000000000458,,1893.0000000000077
2016.09.12,-395.0000000000009,-253.99999999999866,-148.99999999999915,438.99999999999295,615.9999999999854,740.9999999999997,729.9999999999898,163.00000000000205,,1890.9999999999711
2016.09.12,-287.9999999999994,-162.0000000000066,-217.99999999998488,456.99999999999363,554.000000000002,733.0000000000041,795.0000000000017,126.0000000000039,,1997.0000000000143
2016.09.12,-219.99999999999798,-200.00000000000017,-208.99999999999253,540.9999999999968,622.9999999999905,840.0000000000034,805.9999999999974,-55.99999999998939,,2125.0000000000077
2016.09.12,-315.9999999999941,-212.00000000000108,-158.99999999999804,475.9999999999991,632.000000000005,799.0000000000066,753.0000000000001,14.000000000002899,,1987.0000000000202
2016.09.12,-347.9999999999928,-257.0000000000072,-268.0000000000016,381.0000000000002,346.00000000000364,689.0000000000072,665.9999999999968,46.999999999997044,,1256.0000000000034
2016.09.12,-183.99999999999528,-84.0000000000063,-427.99999999998397,298.0000000000018,67.99999999998363,588.9999999999986,596.0000000000036,102.00000000000209,,957.0000000000042
2016.09.12,-205.99999999999508,-70.99999999999883,-439.99999999999596,257.000000000005,49.99999999998295,555.9999999999974,552.9999999999973,123.00000000000644,,821.9999999999992
2016.09.12,-205.99999999999508,-92.99999999999864,-370.999999999988,301.9999999999925,205.99999999998886,617.0000000000044,509.00000000000034,87.99999999999919,,1052.0000000000034
2016.09.12,-139.99999999999568,-24.999999999997247,-360.9999999999891,266.00000000000534,135.99999999999568,608.0000000000041,507.99999999999557,133.00000000000534,,1125.000000000024
2016.09.12,-153.99999999999858,-31.999999999998696,-369.99999999998147,311.9999999999976,181.99999999998795,615.0000000000091,545.9999999999923,154.0000000000097,,1253.000000000018
2016.09.12,-87.99999999999919,2.999999999997449,-357.99999999999164,266.00000000000534,145.99999999998658,593.0000000000035,540.9999999999968,42.0000000000087,,1145.0000000000075
2016.09.12,-144.99999999999514,-70.99999999999883,-307.99999999999716,224.00000000000375,221.00000000000364,635.0000000000051,578.000000000003,19.999999999997797,,1154.000000000022
2016.09.12,-183.99999999999528,-136.00000000000279,-346.0000000000019,302.99999999999727,228.999999999985,701.9999999999982,628.0000000000001,50.0000000000167,,1245.999999999997
2016.09.12,182.00000000000438,221.99999999999997,-319.999999999987,346.9999999999942,299.0000000000066,722.999999999999,506.9999999999908,51.000000000001044,,2011.0000000000093
2016.09.12,214.00000000000307,282.99999999999994,-354.9999999999942,325.00000000000284,215.0000000000034,689.9999999999977,454.9999999999983,57.00000000001815,,1884.000000000029
2016.09.12,226.00000000000398,268.0000000000016,-395.99999999999636,301.9999999999925,143.00000000000068,686.000000000007,414.0000000000015,59.000000000009045,,1702.00000000002
2016.09.12,214.00000000000307,270.0000000000036,-413.99999999998107,352.99999999999443,175.99999999998772,778.9999999999964,475.9999999999991,85.00000000000173,,1939.000000000005
2016.09.12,250.00000000000577,310.9999999999946,-400.9999999999847,325.00000000000284,173.00000000000182,768.0000000000007,459.0000000000032,86.0000000000083,,1971.0000000000323
2016.09.12,275.000000000003,331.999999999999,-369.99999999998147,325.00000000000284,191.0000000000025,772.9999999999961,418.99999999999693,84.0000000000174,,2029.0000000000364
2016.09.13,269.00000000000813,322.00000000000006,-381.99999999999346,313.99999999999295,168.00000000000637,745.0000000000045,457.9999999999984,92.00000000000318,,1986.0000000000202
2016.09.13,267.00000000000614,309.99999999999915,-378.999999999996,245.9999999999951,100.99999999999909,677.9999999999973,381.9999999999908,70.99999999999883,,1675.9999999999902
2016.09.13,256.0000000000007,307.0000000000017,-397.99999999998727,206.99999999999363,0.0,632.000000000005,337.99999999999386,73.99999999999629,,1416.000000000004
2016.09.13,221.99999999999997,295.0000000000008,-381.99999999999346,284.000000000006,159.9999999999966,716.9999999999987,415.9999999999968,45.000000000006146,,1757.0000000000116
2016.09.13,236.00000000000287,356.00000000000074,-395.99999999999636,287.9999999999967,177.99999999999727,715.0000000000034,429.9999999999926,138.0000000000159,,1945.0000000000132
2016.09.13,257.0000000000072,351.0000000000013,-390.0000000000015,257.000000000005,100.99999999999909,658.0000000000013,369.99999999999034,129.00000000000134,,1733.000000000004
2016.09.13,185.00000000000182,356.9999999999962,-350.9999999999902,352.00000000000387,280.00000000000114,790.9999999999968,433.9999999999975,144.0000000000108,,2192.000000000018
2016.09.13,65.99999999999939,239.0000000000003,-308.9999999999815,561.9999999999976,544.9999999999875,1022.0000000000056,604.9999999999898,212.99999999999653,,2942.9999999999945
2016.09.13,57.00000000000705,175.99999999999838,-289.9999999999903,566.0000000000025,615.0000000000091,1070.0000000000073,661.9999999999919,155.00000000001623,,3011.0000000000423
2016.09.13,57.00000000000705,187.00000000000384,-251.00000000000122,569.9999999999932,621.0000000000093,1067.0000000000073,667.9999999999922,82.00000000000429,,3001.000000000016
2016.09.13,46.00000000000159,185.99999999999727,-298.9999999999826,537.0000000000061,539.999999999992,1040.0000000000064,646.9999999999914,53.00000000001415,,2750.0000000000264
2016.09.13,70.99999999999883,195.9999999999962,-263.99999999999756,442.99999999999784,449.99999999998863,929.000000000002,617.999999999995,83.00000000001084,,2525.999999999992
2016.09.13,69.00000000000794,207.99999999999707,-286.99999999999284,444.0000000000026,442.99999999998363,932.0000000000022,605.9999999999945,187.00000000000384,,2601.9999999999986
2016.09.13,89.00000000000574,222.99999999999542,-305.9999999999841,364.0000000000043,293.00000000000637,849.0000000000038,527.000000000001,174.00000000000747,,2213.0000000000396
2016.09.13,48.99999999999905,203.99999999999307,-349.99999999998363,185.00000000000227,22.999999999996135,628.0000000000001,384.00000000000034,204.00000000000418,,1327.0000000000114
2016.09.13,9.00000000000345,187.9999999999993,-371.99999999999454,144.00000000000546,-57.00000000001637,578.000000000003,373.9999999999952,202.00000000001327,,1066.0000000000086
2016.09.13,39.00000000000014,202.9999999999976,-369.99999999998147,203.99999999999352,7.000000000005002,638.9999999999958,411.9999999999919,212.00000000001216,,1346.0000000000146
2016.09.13,-30.999999999992145,187.9999999999993,-356.00000000000074,248.00000000000466,88.99999999999864,709.0000000000032,429.00000000000205,242.00000000000887,,1518.0000000000239
2016.09.13,-134.99999999999625,58.99999999999794,-254.999999999983,182.99999999999272,128.99999999999068,624.0000000000094,504.99999999999545,212.00000000001216,,1322.000000000019
2016.09.13,-143.9999999999997,-4.000000000004,-298.9999999999826,185.99999999999284,109.99999999998522,612.000000000009,525.9999999999962,117.00000000001154,,1104.0000000000086
2016.09.13,-258.9999999999981,-92.99999999999864,-350.9999999999902,301.00000000000193,197.00000000000273,710.000000000008,610.99999999999,90.99999999999665,,1207.000000000012
2016.09.13,-300.0000000000003,-119.00000000000244,-312.00000000000114,337.0000000000033,257.000000000005,757.000000000005,706.0000000000031,185.99999999999727,,1512.0000000000098
2016.09.13,-210.99999999999451,9.00000000000345,-358.9999999999982,394.999999999996,308.9999999999975,755.0000000000097,722.999999999999,250.00000000001688,,1871.0000000000296
2016.09.13,-161.00000000000003,48.99999999999905,-313.99999999999204,420.0000000000017,388.9999999999816,795.0000000000017,744.9999999999903,287.000000000015,,2209.9999999999973
2016.09.13,-139.99999999999568,58.99999999999794,-80.99999999999774,296.0000000000065,556.999999999988,703.000000000003,665.9999999999968,252.0000000000078,,2312.0000000000064
2016.09.13,-122.99999999999534,78.00000000000028,39.00000000001125,301.00000000000193,568.9999999999884,731.9999999999993,661.9999999999919,255.00000000000523,,2513.0000000000027
2016.09.13,-67.9999999999903,139.00000000000023,199.00000000001583,221.00000000000364,716.0000000000082,673.0000000000018,641.9999999999959,251.00000000000122,,2773.000000000037
2016.09.13,-117.00000000000044,51.000000000001044,265.0000000000041,-108.00000000000409,314.9999999999977,308.00000000000693,400.99999999999625,229.00000000001253,,1344.0000000000139
2016.09.13,-40.99999999999105,68.00000000000139,272.00000000000557,-67.00000000000728,399.0000000000009,334.0000000000032,474.9999999999943,148.00000000001478,,1588.0000000000218
2016.09.13,-166.99999999999494,-31.999999999998696,392.9999999999989,-120.00000000000455,429.00000000000205,271.0000000000008,506.9999999999908,150.00000000000568,,1431.0000000000002
2016.09.13,-135.99999999999167,0.999999999995449,384.00000000000654,-203.99999999999352,366.9999999999902,176.00000000000193,497.99999999999045,165.9999999999995,,1251.999999999999
2016.09.13,-295.99999999999625,-172.00000000000549,558.9999999999984,-203.99999999999352,530.0000000000011,210.99999999999852,582.9999999999984,104.00000000001519,,1315.0000000000166
2016.09.13,-329.999999999997,-226.99999999999943,760.0000000000051,-189.99999999999773,727.0000000000039,207.00000000000784,601.9999999999897,102.00000000000209,,1651.0000000000143
2016.09.13,-330.9999999999924,-324.9999999999975,741.0000000000139,-123.99999999999523,820.999999999998,213.00000000000807,575.0000000000028,-1.999999999990898,,1568.0000000000468
2016.09.13,-502.9999999999979,-455.0000000000054,886.000000000009,-46.00000000000648,1039.999999999992,254.0000000000049,831.9999999999936,-20.999999999982144,,1987.0000000000077
2016.09.13,-456.9999999999963,-479.0000000000072,883.0000000000116,-156.0000000000059,896.9999999999914,67.99999999999784,756.0000000000002,-122.99999999998423,,1389.0000000000073
2016.09.13,-562.9999999999912,-531.9999999999991,889.0000000000065,40.99999999999682,1228.0000000000086,272.00000000000557,825.0000000000028,-12.999999999996348,,2147.000000000033
2016.09.13,-695.0000000000011,-583.0000000000002,879.0000000000075,213.99999999999864,1361.9999999999948,344.0000000000083,906.9999999999965,28.000000000005798,,2456.00000000001
2016.09.13,-906.9999999999911,-731.0000000000039,690.0000000000128,132.99999999999557,1118.9999999999998,195.0000000000074,875.9999999999906,110.00000000001009,,1485.0000000000211
2016.09.13,-905.0000000000002,-724.0000000000024,491.0000000000192,233.0000000000041,1116.9999999999902,301.00000000000193,899.9999999999915,139.00000000000023,,1552.0000000000043
2016.09.13,-945.9999999999912,-829.9999999999974,333.0000000000055,67.99999999999784,599.9999999999943,-10.99999999999568,625.0,53.00000000001415,,-107.99999999997266
2016.09.13,-773.9999999999969,-661.0000000000005,265.0000000000041,-25.000000000005684,394.9999999999818,-114.99999999999488,536.9999999999919,93.00000000000975,,-285.00000000001023
2016.09.13,-901.9999999999917,-792.0000000000039,262.00000000000665,57.999999999992724,573.0000000000075,7.000000000005002,659.9999999999966,82.00000000000429,,-51.99999999998275
2016.09.13,-923.9999999999915,-828.0000000000065,280.0000000000136,19.000000000005457,537.0000000000061,16.999999999995907,554.000000000002,49.00000000001015,,-295.99999999996464
2016.09.13,-846.9999999999977,-789.0000000000064,296.0000000000074,30.000000000001137,542.0000000000016,31.999999999996476,534.9999999999966,-5.999999999994898,,-206.9999999999959
2016.09.13,-763.9999999999981,-775.0000000000034,321.0000000000157,19.000000000005457,524.0000000000009,13.999999999995794,525.9999999999962,-63.99999999999739,,-198.99999999998465
2016.09.13,-747.9999999999931,-736.9999999999987,365.0000000000153,33.00000000000125,568.9999999999884,61.00000000000705,579.9999999999983,-51.000000000001044,,72.00000000001725
2016.09.13,-752.9999999999926,-723.0000000000069,338.0000000000161,60.99999999999284,612.9999999999995,82.99999999999841,551.9999999999925,-22.999999999995246,,148.00000000000475
2016.09.14,-742.9999999999936,-731.0000000000039,365.99999999999966,57.00000000000216,670.9999999999923,123.00000000000466,667.9999999999922,50.0000000000167,,461.00000000001035
2016.09.14,-744.9999999999957,-746.0000000000023,365.0000000000153,117.00000000000443,747.9999999999905,144.00000000000546,626.9999999999953,-15.999999999993797,,494.00000000001916
2016.09.14,-795.9999999999967,-717.000000000001,402.0000000000135,114.00000000000432,712.9999999999939,156.99999999999648,610.99999999999,55.000000000005045,,539.0000000000053
2016.09.14,-795.9999999999967,-797.0000000000033,365.99999999999966,171.00000000000648,787.9999999999825,221.00000000000364,658.9999999999918,-58.000000000002494,,553.9999999999814
2016.09.14,-773.9999999999969,-806.0000000000067,378.00000000001165,141.9999999999959,716.9999999999845,158.00000000000125,620.9999999999951,-71.99999999998319,,364.0000000000016
2016.09.14,-744.0000000000002,-736.9999999999987,365.0000000000153,168.99999999999693,754.9999999999955,180.00000000000682,640.0000000000006,-129.00000000000134,,499.00000000001455
2016.09.14,-746.9999999999976,-765.0000000000045,384.00000000000654,-99.99999999999432,481.9999999999993,-161.00000000000136,423.9999999999924,-144.99999999999514,,-627.9999999999948
2016.09.14,-693.9999999999947,-780.9999999999984,446.0000000000131,-177.99999999999727,462.99999999999386,-216.99999999999875,399.0000000000009,-171.99999999999437,,-733.9999999999757
2016.09.14,-680.9999999999983,-709.9999999999995,480.99999999999807,-269.00000000000546,301.9999999999925,-340.999999999994,283.00000000000125,-96.99999999999153,,-1031.9999999999966
2016.09.14,-739.9999999999962,-756.9999999999966,365.99999999999966,-468.9999999999941,-18.000000000000682,-555.9999999999974,146.0000000000008,-126.0000000000039,,-2153.9999999999886
2016.09.14,-624.9999999999977,-687.9999999999998,378.00000000001165,-370.00000000000455,76.99999999999818,-447.9999999999933,206.00000000000307,-129.00000000000134,,-1598.9999999999836
2016.09.14,-575.9999999999987,-604.0000000000045,348.9999999999993,-296.99999999999704,146.99999999999136,-375.99999999999056,262.999999999991,-80.99999999999774,,-1175.0000000000068
2016.09.14,-605.9999999999955,-595.0000000000011,311.0000000000168,-358.99999999999466,67.00000000000728,-435.99999999999284,224.00000000000375,-68.00000000000139,,-1461.9999999999577
2016.09.14,-552.9999999999924,-551.9999999999969,331.999999999999,-314.00000000000716,109.00000000000887,-405.9999999999917,247.99999999999045,-37.99999999998249,,-1173.9999999999725
2016.09.14,-574.9999999999922,-546.9999999999975,341.00000000001353,-253.0000000000001,186.00000000000705,-331.00000000000307,277.000000000001,-25.999999999992696,,-927.999999999964
2016.09.14,-605.9999999999955,-590.999999999997,358.00000000001387,-332.9999999999984,105.99999999999454,-432.00000000000216,224.99999999999432,-46.999999999997044,,-1319.9999999999873
2016.09.14,-580.9999999999982,-585.0000000000022,325.0000000000197,-396.0000000000008,-24.00000000000091,-497.99999999999045,182.99999999999272,-85.99999999998609,,-1661.9999999999661
2016.09.14,-572.9999999999902,-573.0000000000013,318.00000000001825,-305.9999999999974,100.99999999999909,-390.99999999999113,231.99999999999932,-72.99999999998974,,-1264.999999999953
2016.09.14,-633.9999999999901,-614.9999999999989,195.00000000001182,-611.9999999999948,-432.00000000001637,-787.9999999999967,-19.000000000005457,-9.999999999998899,,-2914.9999999999895
2016.09.14,-540.9999999999915,-504.00000000000443,118.00000000001809,-694.0000000000026,-557.9999999999927,-884.0000000000003,-91.99999999999875,34.000000000000696,,-3120.9999999999714
2016.09.14,-632.9999999999947,-483.0000000000001,114.0000000000141,-698.0000000000075,-605.0000000000182,-884.0000000000003,-79.00000000000773,102.00000000000209,,-3166.0000000000123
2016.09.14,-695.9999999999966,-551.9999999999969,158.99999999999804,-557.0000000000022,-388.00000000000523,-670.0000000000017,42.999999999992156,164.00000000000858,,-2497.0000000000036
2016.09.14,-640.9999999999916,-463.9999999999977,82.00000000000429,-631.0000000000002,-376.0000000000048,-754.9999999999955,3.0000000000001137,178.00000000001148,,-2603.999999999974
2016.09.14,-611.9999999999903,-441.0000000000025,-139.9999999999846,-421.99999999999704,-415.9999999999968,-662.9999999999967,39.00000000000148,172.0000000000166,,-2482.99999999995
