names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDJPY', 'GBPJPY', 'EURJPY', 'NZDUSD']",80.0,-0.66,B
GBPUSD,15,"['AUDNZD', 'CHFJPY', 'NZDUSD', 'NZDJPY', 'EURUSD']",100.0,0.47583333333333333,S
EURUSD,10,"['NZDUSD', 'NZDJPY', 'AUDNZD', 'CHFJPY', 'NZDCAD', 'AUDUSD', 'EURUSD', 'AUDJPY']",100.0,1.0,S
USDJPY,10,"['NZDJPY', 'GBPJPY', 'EURJPY', 'NZDUSD']",80.0,-0.36,B
AUDUSD,10,"['AUDJPY', 'NZDCHF', 'NZDJPY', 'EURCAD']",80.0,1.0,S
AUDCHF,30,"['NZDJPY', 'USDCAD', 'EURJPY', 'GBPJPY', 'GBPUSD', 'GBPCAD']",80.0,0.7217142857142858,S
EURGBP,15,['GBPCHF'],100.0,0.17800793650793648,S
GBPJPY,10,"['GBPAUD', 'EURCAD', 'NZDCHF']",100.0,0.9263333333333332,S
GBPCAD,15,"['EURCAD', 'NZDCHF', 'EURNZD']",80.0,-1.0,B
EURJPY,15,"['EURCHF', 'GBPAUD']",80.0,-0.52,B
CADJPY,20,"['EURUSD', 'GBPCHF']",80.0,-0.5223333333333334,B
AUDCAD,50,"['EURNZD', 'GBPCAD']",80.0,0.2528451535452476,S
