date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDCAD,empty,sum
2019.07.29,148.99999999999915,-54.99999999998284,-19.999999999997797,45.000000000001705,-12.999999999996348,-41.9999999999976,20.0000000000089,-76.99999999999818,67.00000000001705,82.99999999999841,76.00000000000762,-9.00000000000345,,224.00000000005664
2019.07.29,58.99999999999794,-42.999999999993044,-21.00000000000435,58.000000000006935,-48.99999999999905,-49.99999999999449,-1.999999999990898,-112.99999999999955,112.000000000001,108.00000000000409,85.99999999999852,-90.99999999999665,,54.00000000003047
2019.07.29,82.99999999999974,-53.999999999998494,-55.000000000005045,39.00000000000148,-53.999999999998494,-82.99999999999974,-21.999999999999797,-98.99999999998954,109.00000000000354,121.99999999999989,97.99999999999898,-87.99999999999919,,-3.9999999999866844
2019.07.29,70.99999999999883,-52.99999999999194,-65.00000000000395,25.99999999999625,-60.99999999999994,-83.9999999999952,-29.999999999996696,-85.99999999998431,131.99999999999878,119.99999999999034,76.00000000000762,-112.000000000001,,-65.99999999998124
2019.07.29,80.00000000000229,-30.999999999981043,-58.000000000002494,4.0000000000048885,-48.99999999999905,-78.00000000000028,-44.99999999999504,-30.000000000001137,111.00000000001664,87.99999999999386,55.999999999997385,-100.99999999999554,,-52.99999999995951
2019.07.29,89.00000000000574,-3.999999999981796,-41.000000000002146,16.999999999995907,-7.9999999999968985,-46.999999999997044,-48.99999999999905,-18.000000000000682,97.00000000001374,85.99999999999852,57.00000000000216,-58.000000000002494,,121.00000000003595
2019.07.29,30.000000000007798,-34.99999999998504,-99.00000000000463,-85.99999999999852,-53.00000000000304,-46.999999999997044,-74.99999999999174,76.99999999999818,82.00000000000429,33.00000000000125,4.0000000000048885,-87.00000000000374,,-255.99999999996732
2019.07.29,-7.9999999999968985,-41.99999999998649,-110.99999999999443,-156.99999999999648,-41.9999999999976,-7.9999999999968985,-79.99999999999119,155.00000000000114,82.00000000000429,-31.00000000000591,-42.999999999992156,-65.99999999999939,,-350.99999999995197
2019.07.29,-57.99999999999139,-43.999999999999595,-130.99999999999224,-156.0000000000059,-93.99999999999409,-26.999999999999247,-93.99999999999409,154.00000000002478,9.999999999998899,-10.99999999999568,-6.999999999990791,-92.99999999999864,,-550.9999999999379
2019.07.29,-44.99999999999504,-40.99999999997994,-106.99999999999044,-144.00000000000546,-102.00000000000209,-43.999999999999595,-78.00000000000028,145.00000000001023,17.000000000000348,-22.999999999996135,-3.9999999999906777,-112.000000000001,,-537.9999999999502
2019.07.29,-17.999999999995797,35.00000000000725,-78.00000000000028,-146.0000000000008,-51.99999999999649,-12.000000000000899,-109.99999999999899,225.9999999999991,-22.999999999995246,-55.999999999997385,-33.999999999991815,-77.00000000000485,,-344.9999999999762
2019.07.29,4.999999999999449,46.0000000000127,-65.99999999998829,-102.00000000000387,-29.999999999996696,-5.999999999994898,-106.99999999999044,186.00000000000705,-3.999999999981796,-21.000000000000796,-18.000000000000682,-66.99999999999484,,-183.9999999999331
2019.07.29,36.0000000000027,49.00000000001015,-45.99999999999049,-72.99999999999329,2.999999999997449,4.000000000004,-95.99999999999609,153.00000000002,-8.999999999992347,-10.000000000005116,5.000000000009663,-24.999999999997247,,-8.999999999930619
2019.07.29,43.00000000000415,104.99999999999955,-35.00000000000725,-69.00000000000261,-7.9999999999968985,-12.000000000000899,-125.99999999999278,210.00000000000796,-80.99999999999774,-16.999999999995907,6.000000000000227,-39.999999999995595,,-23.999999999977803
2019.07.29,75.00000000000284,86.0000000000083,-25.999999999992696,-52.99999999999727,-29.999999999996696,-53.00000000000304,-107.99999999999699,170.00000000001592,-44.99999999998394,-10.000000000005116,15.000000000000568,-73.99999999999629,,-52.99999999994442
2019.07.29,72.0000000000054,86.0000000000083,-14.000000000002899,-40.00000000000625,-7.0000000000014495,-31.000000000003247,-95.99999999999609,151.00000000001046,3.0000000000196536,-7.000000000005002,-0.999999999990564,-71.99999999999429,,44.000000000044025
2019.07.29,70.99999999999883,83.00000000001084,-22.999999999995246,-40.00000000000625,-19.00000000000235,-39.999999999995595,-100.00000000000009,147.00000000001978,33.00000000001635,0.999999999990564,-12.999999999991019,-99.00000000000463,,1.000000000041183
2019.07.29,62.000000000006494,96.00000000000719,-19.999999999997797,-4.0000000000048885,-22.999999999995246,-39.00000000000014,-106.99999999999044,118.00000000002342,41.000000000002146,36.99999999999193,1.0000000000047748,-119.00000000000244,,43.00000000004502
2019.07.29,73.00000000000084,43.00000000001525,-1.0000000000065512,37.9999999999967,-19.00000000000235,-43.00000000000415,-52.99999999999194,8.000000000009777,100.0000000000112,63.00000000000239,42.00000000000159,-107.00000000000153,,144.0000000000312
2019.07.29,45.000000000006146,163.00000000000205,25.999999999992696,3.0000000000001137,-39.999999999995595,-44.99999999999504,-117.00000000000044,181.0000000000116,-28.999999999990145,-4.0000000000048885,-3.9999999999906777,-153.99999999999858,,25.000000000037204
2019.07.29,7.0000000000014495,306.00000000000625,43.999999999999595,27.000000000001023,-9.999999999998899,12.000000000000899,-205.99999999999508,304.00000000000205,-179.99999999998016,4.9999999999954525,-3.0000000000001137,-131.99999999999878,,174.00000000003368
2019.07.29,14.999999999998348,375.9999999999986,53.999999999998494,31.999999999996476,-39.00000000000014,-19.999999999997797,-248.99999999999923,378.0000000000143,-318.9999999999804,-2.0000000000095497,22.00000000000557,-148.0000000000037,,100.00000000002103
2019.07.29,13.00000000000745,392.00000000001455,75.00000000000284,49.99999999999716,-7.9999999999968985,9.999999999998899,-243.99999999999977,373.0000000000189,-292.9999999999877,-5.000000000009663,13.999999999995794,-129.9999999999968,,247.0000000000447
2019.07.29,-73.00000000000084,493.0000000000101,21.00000000000435,28.000000000005798,-19.999999999997797,56.0000000000005,-364.9999999999931,510.0000000000193,-513.9999999999923,27.999999999991587,40.99999999999682,-99.00000000000463,,106.00000000003993
2019.07.29,-87.99999999999919,466.00000000001086,25.999999999992696,10.99999999999568,-5.999999999994898,80.99999999999774,-341.99999999999784,501.0000000000048,-435.9999999999919,6.000000000000227,6.000000000000227,-104.00000000000409,,121.00000000001421
2019.07.29,-122.99999999999534,400.00000000000034,12.999999999996348,10.99999999999568,-4.000000000004,107.99999999999699,-302.9999999999977,430.0000000000068,-378.999999999996,18.000000000000682,22.00000000000557,-82.00000000000429,,111.00000000000503
2019.07.29,-68.99999999999685,476.0000000000098,22.0000000000109,42.00000000000159,-2.000000000002,73.99999999999629,-349.99999999999477,472.0000000000084,-495.99999999998533,45.000000000001705,54.000000000002046,-71.99999999999429,,196.00000000005755
2019.07.29,-59.99999999999339,556.0000000000009,11.00000000000545,4.9999999999954525,-19.00000000000235,51.000000000001044,-417.99999999999613,606.000000000023,-636.9999999999986,13.999999999995794,45.000000000001705,-73.00000000000084,,81.00000000003202
2019.07.29,9.00000000000345,700.0000000000117,100.0000000000112,15.000000000000568,4.999999999999449,26.000000000003798,-451.9999999999969,750.0,-824.9999999999868,-69.00000000000261,52.00000000000671,-41.9999999999976,,269.00000000005286
2019.07.29,31.999999999998696,714.999999999999,63.99999999999739,18.000000000000682,36.0000000000027,39.00000000000014,-491.99999999999244,762.0000000000005,-856.9999999999967,-27.000000000001023,58.9999999999975,2.999999999997449,,352.0000000000038
2019.07.29,1.0000000000065512,903.0000000000093,29.999999999996696,48.00000000000182,7.0000000000014495,31.999999999998696,-661.0000000000005,929.000000000002,-1124.9999999999982,42.999999999992156,97.99999999999898,-15.999999999993797,,289.0000000000155
2019.07.29,-19.00000000000235,1296.0000000000082,22.999999999995246,34.000000000006025,11.00000000000545,51.000000000001044,-955.9999999999902,1377.0000000000095,-1723.9999999999923,31.999999999996476,125.0,31.000000000003247,,281.00000000004064
2019.07.29,-78.99999999999574,1134.0000000000127,22.0000000000109,34.99999999999659,-43.00000000000415,38.0000000000047,-835.9999999999923,1201.0000000000218,-1652.9999999999934,33.00000000000125,195.99999999999795,36.999999999998145,,85.00000000005875
2019.07.29,-87.99999999999919,1227.0000000000002,-11.999999999989797,24.00000000000091,6.0000000000060005,95.99999999999609,-931.9999999999995,1312.0000000000118,-1630.9999999999825,63.99999999999295,115.0000000000091,24.000000000001798,,205.00000000004795
2019.07.29,-39.00000000000014,1215.0000000000105,-21.00000000000435,67.99999999999784,24.000000000001798,90.0000000000012,-932.999999999995,1246.0000000000093,-1617.9999999999861,120.99999999999511,149.0000000000009,46.999999999997044,,349.00000000002785
2019.07.29,9.00000000000345,1472.0000000000066,-65.99999999998829,209.99999999999375,95.99999999999609,114.99999999999844,-1159.9999999999943,1350.999999999999,-1842.9999999999945,326.9999999999982,201.00000000000762,75.9999999999983,,788.0000000000243
2019.07.29,-8.999999999992347,1471.0,-90.99999999999665,240.99999999999966,4.000000000004,34.99999999999615,-1174.9999999999927,1311.000000000007,-1909.9999999999895,387.00000000000045,259.00000000000034,-4.999999999999449,,518.0000000000373
2019.07.29,-80.99999999999774,1398.0000000000105,-174.99999999999181,230.99999999999454,-26.999999999999247,56.0000000000005,-1191.9999999999932,1242.0000000000186,-1979.9999999999818,468.0000000000035,338.0000000000081,48.99999999999905,,327.0000000000709
2019.07.29,-46.00000000000159,1572.0000000000177,-136.99999999998712,219.99999999999886,23.00000000000635,80.00000000000229,-1291.9999999999932,1445.999999999998,-2179.999999999982,415.9999999999968,311.00000000000705,95.00000000000064,,508.00000000006406
2019.07.29,-31.999999999998696,1568.0000000000139,-146.00000000000168,230.99999999999454,26.000000000003798,73.00000000000084,-1296.9999999999925,1431.0000000000116,-2160.999999999991,435.0000000000023,314.00000000000716,97.00000000000264,,539.0000000000532
2019.07.29,-46.999999999997044,1533.0000000000066,-140.99999999999113,218.00000000000352,46.999999999997044,104.99999999999955,-1266.999999999996,1406.000000000006,-2118.999999999982,415.9999999999968,305.9999999999974,122.99999999999534,,580.0000000000362
2019.07.29,-88.99999999999464,1493.000000000011,-167.00000000000603,189.00000000000716,36.0000000000027,122.99999999999534,-1256.999999999997,1398.0000000000246,-2073.999999999998,414.0000000000015,289.0000000000015,114.99999999999844,,470.0000000000466
2019.07.29,-69.9999999999923,1472.0000000000066,-184.99999999999073,212.99999999999386,41.9999999999976,114.99999999999844,-1255.9999999999905,1346.0000000000036,-2011.9999999999916,456.99999999999363,289.0000000000015,99.00000000000463,,510.0000000000348
2019.07.29,-98.99999999999353,1517.0000000000127,-214.99999999998744,171.00000000000648,24.999999999997247,117.99999999999588,-1313.999999999993,1445.999999999998,-1999.9999999999795,444.0000000000026,219.99999999999886,38.0000000000047,,351.00000000006304
2019.07.29,-103.99999999999298,1459.0000000000102,-229.99999999999687,171.99999999999704,36.999999999998145,134.99999999999625,-1280.9999999999989,1382.000000000005,-1964.9999999999945,462.0000000000033,243.0000000000092,78.99999999999574,,389.00000000003166
2019.07.29,-105.99999999999498,1518.0000000000193,-219.99999999999798,168.99999999999693,36.0000000000027,134.0000000000008,-1317.999999999997,1450.000000000017,-2071.999999999985,447.9999999999933,255.00000000000966,95.99999999999609,,390.0000000000609
2019.07.29,-100.00000000000009,1512.0000000000023,-198.99999999999363,161.00000000000136,26.999999999999247,119.99999999999788,-1291.9999999999932,1453.000000000003,-2054.9999999999845,414.0000000000015,243.99999999999977,77.00000000000485,,362.0000000000386
2019.07.29,-87.99999999999919,1578.0000000000127,-190.00000000000128,156.0000000000059,38.0000000000047,129.9999999999968,-1310.0,1535.000000000025,-2106.9999999999923,411.00000000000136,186.00000000000705,60.99999999999994,,400.0000000000609
2019.07.30,-126.99999999999933,1594.0000000000066,-207.00000000000162,152.00000000000102,36.999999999998145,141.99999999999767,-1349.0000000000002,1557.0000000000164,-2123.9999999999927,420.99999999999227,192.99999999999784,72.0000000000054,,361.00000000002166
2019.07.30,-93.99999999999409,1574.0000000000086,-202.9999999999976,200.9999999999934,39.00000000000014,129.9999999999968,-1336.9999999999993,1477.0000000000039,-2103.9999999999945,465.999999999994,240.0000000000091,73.00000000000084,,462.0000000000212
2019.07.30,-78.00000000000028,1554.000000000011,-197.99999999998707,194.99999999999318,26.000000000003798,107.00000000000153,-1327.999999999996,1457.000000000022,-2058.9999999999886,453.9999999999935,246.00000000000932,50.0000000000056,,426.0000000000682
2019.07.30,-85.99999999999719,1494.0000000000175,-211.99999999998997,201.99999999999818,19.00000000000235,104.00000000000409,-1290.9999999999977,1382.000000000005,-1980.9999999999884,478.9999999999992,250.0,36.999999999998145,,397.000000000051
2019.07.30,-60.99999999999994,1520.0000000000102,-187.99999999998818,218.9999999999941,39.999999999995595,107.99999999999699,-1290.9999999999977,1395.0000000000102,-1971.999999999996,471.00000000000364,240.99999999999966,43.00000000000415,,525.000000000033
2019.07.30,-71.99999999999429,1583.0000000000011,-170.00000000000347,233.99999999999466,67.00000000000594,139.99999999999568,-1322.000000000001,1439.0000000000214,-2049.9999999999964,465.999999999994,246.9999999999999,68.00000000000139,,630.0000000000191
2019.07.30,-59.99999999999339,1641.0000000000036,-160.99999999998892,290.00000000000625,7.0000000000014495,72.0000000000054,-1359.9999999999945,1441.0000000000025,-2159.999999999984,515.0000000000006,308.00000000000693,11.00000000000545,,544.0000000000714
2019.07.30,-78.00000000000028,1646.000000000014,-160.99999999998892,213.99999999999864,21.00000000000435,97.9999999999981,-1362.999999999992,1529.0000000000248,-2152.9999999999827,433.9999999999975,243.99999999999977,22.999999999995246,,454.00000000006867
2019.07.30,-47.9999999999925,1775.9999999999998,-121.99999999999989,185.00000000000227,45.000000000006146,107.99999999999699,-1427.0000000000005,1713.9999999999986,-2259.9999999999955,358.0000000000041,186.9999999999976,28.000000000005798,,544.000000000023
2019.07.30,-73.99999999999629,2062.000000000008,-124.99999999999733,185.00000000000227,75.9999999999983,150.00000000000568,-1645.9999999999918,2023.0000000000246,-2612.9999999999986,362.99999999999955,176.00000000000193,46.00000000000159,,623.0000000000581
