date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDCAD,empty,sum
2019.07.29,-3.999999999992898,-64.99999999998174,-25.00000000000835,0.0,-21.00000000000435,-51.000000000001044,-23.999999999990695,-129.99999999999545,-17.000000000000348,-19.99999999999602,0.0,-51.99999999999649,,-408.9999999999674
2019.07.29,36.0000000000027,-81.9999999999821,-25.999999999992696,13.00000000000523,-58.99999999999794,-104.99999999999955,-8.999999999992347,-144.9999999999818,17.000000000000348,24.999999999991473,37.9999999999967,-110.99999999999443,,-407.9999999999444
2019.07.29,48.99999999999905,-83.9999999999952,-63.99999999999739,3.0000000000001137,-78.00000000000028,-114.99999999999844,-35.999999999991594,-141.9999999999959,64.0000000000196,96.9999999999942,58.9999999999975,-124.00000000000189,,-370.9999999999702
2019.07.29,70.99999999999883,-63.99999999999739,-69.00000000000794,13.00000000000523,-65.99999999999939,-95.99999999999609,-48.99999999999905,-106.99999999999932,72.0000000000054,103.9999999999992,66.0000000000025,-117.00000000000044,,-241.99999999998846
2019.07.29,70.0000000000034,-63.99999999999739,-72.0000000000054,4.0000000000048885,-71.99999999999429,-93.99999999999409,-57.99999999999139,-96.99999999997999,87.00000000001484,87.99999999999386,55.999999999997385,-124.00000000000189,,-275.9999999999501
2019.07.29,69.00000000000794,-49.99999999999449,-66.99999999999484,-30.000000000001137,-53.00000000000304,-82.00000000000429,-54.999999999993946,-44.999999999987494,84.0000000000174,45.99999999999227,28.000000000005798,-104.00000000000409,,-258.9999999999599
2019.07.29,30.000000000007798,-36.999999999998145,-100.99999999999554,-94.99999999999886,-53.00000000000304,-56.99999999999594,-78.00000000000028,-31.999999999982265,78.00000000000028,15.999999999991132,-9.999999999990905,-92.00000000000318,,-430.99999999996896
2019.07.29,-14.999999999998348,-49.99999999999449,-120.99999999999334,-177.99999999999727,-63.99999999999739,-48.000000000003595,-105.99999999999498,72.00000000000273,24.000000000001798,-70.00000000000739,-61.99999999999761,-90.0000000000012,,-707.9999999999811
2019.07.29,-76.99999999999375,-61.99999999998429,-133.99999999998968,-200.9999999999934,-93.99999999999409,-26.999999999999247,-103.99999999999298,126.00000000000477,-2.999999999997449,-67.00000000000728,-54.000000000002046,-97.00000000000264,,-793.999999999952
2019.07.29,-58.99999999999794,-51.99999999998539,-133.99999999998968,-174.0000000000066,-117.99999999999588,-51.99999999999649,-93.99999999999409,139.00000000001,-2.999999999997449,-42.00000000000159,-24.00000000000091,-117.99999999999588,,-730.9999999999519
2019.07.29,-44.99999999999504,-40.99999999997994,-106.99999999999044,-147.00000000000557,-102.99999999999754,-48.000000000003595,-145.9999999999906,141.00000000001955,-126.99999999998823,-64.99999999999773,-33.999999999991815,-117.99999999999588,,-839.9999999999168
2019.07.29,-17.999999999995797,22.0000000000109,-78.00000000000028,-146.0000000000008,-51.99999999999649,-16.0000000000049,-112.000000000001,183.00000000002115,-38.99999999998904,-67.00000000000728,-45.000000000001705,-78.00000000000028,,-445.99999999996544
2019.07.29,3.0000000000085514,32.0000000000098,-69.00000000000794,-114.00000000000432,-43.999999999999595,-24.000000000001798,-110.99999999999443,149.0000000000009,-30.999999999981043,-31.999999999996476,-24.00000000000091,-75.9999999999983,,-340.99999999996555
2019.07.29,21.999999999999797,37.00000000002035,-53.999999999998494,-79.9999999999983,-9.00000000000345,-12.999999999996348,-131.99999999999878,138.00000000000523,-88.99999999998354,-19.99999999999602,-6.000000000000227,-46.00000000000159,,-251.99999999995137
2019.07.29,43.00000000000415,64.0000000000196,-36.999999999998145,-69.00000000000261,-31.000000000003247,-60.00000000000449,-139.99999999999568,118.00000000002342,-112.99999999998533,-18.000000000000682,6.000000000000227,-75.00000000000284,,-311.99999999994566
2019.07.29,70.0000000000034,83.00000000001084,-26.999999999999247,-55.00000000000682,-31.999999999998696,-63.00000000000195,-117.99999999999588,127.00000000000955,-51.99999999998539,-16.000000000005343,-9.999999999990905,-92.99999999999864,,-185.99999999995907
2019.07.29,68.00000000000139,57.00000000001815,-32.999999999994145,-60.99999999999284,-21.999999999999797,-44.99999999999504,-104.99999999999955,125.0,2.0000000000131024,-25.000000000005684,-30.000000000001137,-107.00000000000153,,-175.99999999995708
2019.07.29,52.000000000007596,79.00000000000685,-26.999999999999247,-40.99999999999682,-29.999999999996696,-53.00000000000304,-118.99999999999133,116.00000000001387,3.0000000000196536,-1.0000000000047748,-15.999999999991132,-122.99999999999534,,-159.99999999993042
2019.07.29,53.999999999998494,12.000000000012001,-21.00000000000435,-10.000000000005116,-38.0000000000047,-65.99999999999939,-110.99999999999443,-24.999999999977263,14.000000000002899,13.999999999995794,-12.999999999991019,-139.99999999999568,,-329.99999999996277
2019.07.29,43.00000000000415,36.0000000000138,-19.999999999997797,-16.000000000005343,-53.00000000000304,-87.99999999999919,-148.99999999999915,5.000000000023874,-126.99999999998823,-22.999999999996135,-12.000000000000455,-158.0000000000026,,-561.9999999999501
2019.07.29,-9.999999999998899,128.000000000017,11.00000000000545,-18.000000000000682,-48.000000000003595,-55.000000000005045,-264.999999999993,158.00000000001546,-342.9999999999822,-43.00000000000637,-27.000000000001023,-168.00000000000148,,-679.9999999999543
2019.07.29,-27.999999999994696,270.00000000001467,19.999999999997797,24.00000000000091,-39.999999999995595,-26.000000000003798,-274.9999999999919,262.00000000000045,-322.00000000000006,-5.000000000009663,-1.9999999999953388,-148.0000000000037,,-269.9999999999809
2019.07.29,-31.999999999998696,351.0000000000124,43.999999999999595,25.99999999999625,-46.999999999997044,-29.000000000001247,-310.9999999999946,350.9999999999991,-401.99999999999125,-22.999999999996135,0.0,-163.00000000000205,,-234.99999999997368
2019.07.29,-93.99999999999409,355.0000000000164,2.999999999997449,-7.999999999995566,-29.999999999996696,9.999999999998899,-387.99999999999943,346.00000000000364,-559.9999999999827,-24.00000000000091,-25.99999999999625,-144.99999999999514,,-560.9999999999444
2019.07.29,-110.99999999999443,439.0000000000116,1.0000000000065512,-10.99999999999568,-19.999999999997797,56.0000000000005,-391.9999999999924,475.00000000002274,-564.9999999999933,-10.99999999999568,-6.999999999990791,-117.99999999999588,,-263.9999999999145
2019.07.29,-148.99999999999915,327.00000000001063,-21.00000000000435,-21.000000000000796,-34.99999999999615,75.9999999999983,-341.99999999999784,355.0000000000182,-436.9999999999985,-2.0000000000095497,-6.999999999990791,-119.99999999999788,,-375.99999999996794
2019.07.29,-154.99999999999403,320.00000000000915,-31.000000000003247,3.0000000000001137,-17.999999999995797,70.99999999999883,-361.9999999999957,350.00000000002274,-523.9999999999911,13.999999999995794,22.00000000000557,-93.99999999999409,,-403.9999999999418
2019.07.29,-105.99999999999498,439.0000000000116,-28.999999999990145,-1.9999999999953388,-22.999999999995246,46.00000000000159,-449.9999999999948,453.00000000000296,-712.9999999999859,-8.000000000009777,34.99999999999659,-80.00000000000229,,-437.9999999999558
2019.07.29,-60.99999999999994,556.0000000000009,11.00000000000545,-24.00000000000091,-27.999999999994696,21.999999999999797,-491.99999999999244,605.0000000000182,-863.9999999999981,-88.99999999999864,27.000000000001023,-73.00000000000084,,-409.99999999996015
2019.07.29,-29.999999999996696,617.0000000000009,53.999999999998494,-12.000000000000455,-7.9999999999968985,12.000000000000899,-503.99999999999335,668.0000000000064,-917.9999999999966,-88.99999999999864,36.000000000001364,-51.000000000001044,,-224.99999999997559
2019.07.29,-24.000000000001798,713.0000000000081,15.00000000000945,18.000000000000682,-9.00000000000345,21.999999999999797,-665.9999999999999,757.000000000005,-1124.9999999999982,-79.00000000000773,49.99999999999716,-36.0000000000027,,-363.99999999999363
2019.07.29,-29.000000000001247,897.0000000000144,4.000000000004,34.000000000006025,-17.999999999995797,7.0000000000014495,-970.9999999999997,917.0000000000016,-1778.9999999999973,18.999999999991246,97.99999999999898,-14.000000000002899,,-834.9999999999791
2019.07.29,-92.99999999999864,1039.000000000012,-1.999999999990898,4.9999999999954525,-51.000000000001044,26.999999999999247,-966.0000000000002,1118.0000000000234,-1769.9999999999827,-21.000000000000796,115.99999999999966,12.000000000000899,,-585.9999999999436
2019.07.29,-126.99999999999933,1084.0000000000182,-53.999999999998494,7.000000000005002,-48.99999999999905,36.0000000000027,-952.9999999999927,1161.0000000000014,-1741.999999999999,18.999999999991246,97.00000000000841,16.0000000000049,,-504.9999999999568
2019.07.29,-100.00000000000009,1061.000000000001,-79.99999999999119,10.000000000005116,-0.999999999995449,70.0000000000034,-949.9999999999953,1108.000000000004,-1638.9999999999905,57.00000000000216,84.00000000000318,-10.999999999994348,,-390.9999999999481
2019.07.29,-61.999999999995396,1175.9999999999993,-133.00000000000534,46.00000000000648,-27.999999999994696,14.999999999998348,-1244.0000000000007,1200.000000000017,-2005.9999999999966,115.99999999999966,102.00000000000387,-58.000000000002494,,-875.9999999999706
