date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.03.05,-87.00000000000374,-185.99999999999727,-73.99999999999629,-22.00000000000557,-96.99999999999153,-73.00000000000084,-63.000000000013046,-7.0000000000014495,-129.0000000000049,-151.00000000000114,-100.99999999999554,-139.99999999998636,-533.99999999999,-102.00000000000209,-39.99999999999204,-442.9999999999934,-327.99999999999494,0.0,-16.000000000005343,-70.00000000000739,-188.9999999999947,-270.99999999999903,-14.000000000002899,,-3136.9999999999795
2018.03.05,-14.999999999998348,-177.00000000000495,16.000000000016,72.99999999999329,-55.99999999998939,-73.00000000000084,-100.0000000000112,78.00000000000028,227.99999999999443,-132.99999999999423,-204.00000000000418,161.00000000000136,-428.00000000000614,-35.999999999991594,277.9999999999916,-352.9999999999811,-195.9999999999962,273.9999999999965,81.00000000000307,108.99999999999466,-168.0000000000126,-266.999999999995,182.99999999999983,,-724.9999999999948
2018.03.05,58.000000000002494,-167.9999999999904,-282.9999999999888,18.000000000000682,31.000000000003247,-36.999999999998145,-160.00000000000458,-99.00000000000463,109.99999999999943,-129.9999999999968,-217.99999999999596,-137.9999999999768,-426.9999999999996,56.000000000011596,-194.00000000001683,-275.000000000003,-165.9999999999995,93.99999999999409,-19.000000000005457,9.000000000000341,-127.99999999999478,-251.99999999999667,86.0000000000083,,-2231.9999999999523
2018.03.05,164.99999999999292,9.999999999998899,-329.99999999998585,-27.000000000001023,134.99999999999625,41.000000000002146,-93.00000000000975,-143.99999999998857,72.00000000000273,-87.99999999999919,-151.9999999999966,-192.99999999998363,-358.9999999999982,66.00000000001049,-269.00000000000546,30.0000000000189,34.000000000000696,150.99999999999002,-45.000000000001705,-55.00000000000682,-112.000000000001,-212.00000000000108,133.99999999998968,,-1240.9999999999764
2018.03.05,129.00000000000134,-65.00000000000395,-161.99999999999548,63.99999999999295,99.00000000000463,-30.000000000007798,-127.00000000001043,-25.999999999992696,236.99999999999477,-139.99999999999568,-161.00000000000003,40.000000000020464,-360.9999999999891,32.999999999994145,-27.000000000015234,-49.99999999999449,22.999999999995246,252.99999999999213,67.99999999999784,40.99999999999682,-150.00000000000568,-212.99999999999653,182.99999999999983,,-342.000000000017
2018.03.05,26.999999999999247,-103.99999999999298,-58.99999999998684,-36.000000000001364,75.00000000000284,-94.00000000000519,-110.00000000001009,-28.999999999990145,278.0000000000058,-139.99999999999568,-124.99999999999733,-25.999999999982037,-409.99999999999926,-42.999999999993044,13.999999999981583,-161.99999999999548,29.00000000001235,339.99999999998477,-1.0000000000047748,-55.00000000000682,-207.00000000000162,-173.9999999999964,225.99999999999287,,-785.9999999999794
2018.03.05,3.999999999992898,-117.99999999999588,-39.999999999995595,-70.99999999999795,42.0000000000087,-68.00000000000139,-5.999999999994898,-56.99999999999594,242.00000000000443,-53.999999999998494,-75.9999999999983,-89.99999999997499,-368.9999999999971,35.00000000000725,-36.000000000001364,-121.99999999999989,-26.999999999999247,363.9999999999866,-11.00000000000989,-85.00000000000796,-151.00000000001222,-176.99999999999383,259.9999999999936,,-610.9999999999814
2018.03.05,13.999999999991797,-85.00000000000173,-34.99999999998504,-28.000000000005798,51.000000000001044,-84.0000000000063,-7.0000000000014495,-55.99999999998939,284.000000000006,-92.99999999999864,-78.00000000000028,-36.000000000001364,-317.9999999999961,-31.999999999987594,12.000000000000455,-88.99999999998354,-105.99999999998388,387.000000000004,13.999999999995794,-42.00000000000159,-164.00000000000858,-166.99999999999494,261.0000000000001,,-396.999999999947
2018.03.05,36.999999999998145,-11.999999999989797,-97.9999999999981,-18.000000000000682,127.99999999999478,41.9999999999976,34.000000000000696,-82.99999999998863,271.0000000000008,-2.000000000002,-9.00000000000345,-125.0,-331.999999999999,134.00000000001188,-44.00000000001114,-123.99999999999079,-166.99999999998383,543.999999999989,-16.999999999995907,-123.99999999999523,-65.99999999999939,-88.99999999999464,243.99999999999977,,124.00000000004007
2018.03.05,22.999999999995246,0.0,-125.99999999998168,-63.00000000000239,164.00000000000858,75.9999999999983,72.0000000000054,-110.99999999999443,231.99999999999932,56.0000000000005,83.9999999999952,-180.99999999998317,-388.9999999999949,236.99999999999832,-111.00000000001842,-157.99999999999147,-262.999999999991,712.0000000000015,-91.99999999999875,-257.99999999999557,-47.00000000000814,-29.000000000001247,269.9999999999925,,98.0000000000336
2018.03.05,66.99999999999484,33.00000000001635,-161.99999999999548,-72.00000000000273,218.00000000000708,83.9999999999952,62.000000000006494,-113.99999999999189,200.00000000000284,41.000000000002146,73.00000000000084,-231.99999999999932,-404.9999999999887,212.99999999999653,-163.0000000000109,-163.00000000000205,-192.99999999999872,672.9999999999902,-106.99999999999932,-242.00000000000443,-79.00000000000685,-44.99999999999504,303.9999999999932,,-8.999999999989598
2018.03.05,34.99999999999615,18.0000000000069,-106.99999999999044,-52.00000000000671,188.00000000001037,80.99999999999774,63.99999999999739,-116.99999999998934,260.9999999999957,47.00000000000814,51.000000000001044,-171.99999999999704,-377.0000000000051,205.99999999999508,-103.00000000000864,-156.00000000000057,-177.99999999998929,634.9999999999856,-82.00000000000784,-192.00000000000728,-68.00000000000139,-73.00000000000084,302.0000000000023,,210.99999999999181
2018.03.05,63.99999999999739,16.000000000016,-130.99999999999224,27.000000000001023,191.00000000000784,73.00000000000084,45.000000000006146,-99.00000000000463,328.00000000000296,24.000000000001798,17.999999999995797,-46.999999999997044,-375.9999999999986,148.99999999999915,-3.0000000000143245,-143.99999999998857,-143.00000000000423,539.0000000000006,6.000000000000227,-66.0000000000025,-80.00000000000229,-95.99999999999609,285.00000000000193,,580.0000000000312
2018.03.05,71.99999999999429,21.00000000000435,-129.99999999998568,-9.000000000000341,191.00000000000784,63.99999999999739,36.999999999998145,-99.00000000000463,271.0000000000008,16.0000000000049,9.00000000000345,-98.99999999998954,-414.9999999999876,134.99999999999625,-68.00000000001205,-132.99999999998312,-137.9999999999937,526.9999999999886,-45.000000000001705,-102.99999999999443,-89.00000000000574,-107.99999999999699,273.9999999999965,,181.000000000037
2018.03.05,42.999999999993044,-46.999999999997044,-120.99999999999334,-7.000000000005002,192.99999999999872,63.99999999999739,4.000000000004,-120.99999999999334,269.00000000000546,21.00000000000435,5.999999999994898,-64.99999999999773,-452.99999999999227,241.00000000000233,-69.00000000001683,-126.99999999998823,-126.99999999998823,527.9999999999951,-40.00000000000625,-115.99999999999966,-89.00000000000574,-112.000000000001,276.9999999999939,,152.00000000000452
2018.03.05,66.99999999999484,12.999999999996348,-198.99999999999363,27.999999999991587,212.99999999999653,74.99999999999174,11.999999999989797,-130.99999999999224,302.0000000000067,25.00000000000835,43.00000000000415,-30.99999999997749,-431.0000000000036,167.00000000000603,-69.99999999999318,-102.00000000000209,-107.99999999999699,576.9999999999831,-24.00000000000091,-121.99999999999989,-92.99999999999864,-65.99999999999939,313.00000000000773,,458.0000000000189
2018.03.05,82.99999999999974,9.999999999998899,-239.99999999999577,24.00000000000091,194.99999999998963,66.99999999999484,-8.999999999992347,-207.99999999998596,251.00000000000477,7.0000000000014495,24.999999999997247,-127.9999999999859,-466.9999999999952,147.99999999999258,-135.00000000001933,-62.99999999999084,-89.99999999999008,544.9999999999955,-37.9999999999967,-158.00000000000125,-85.00000000000173,-78.00000000000028,323.99999999999096,,-19.99999999998886
