date,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.01.02,-18.000000000000682,-11.00000000000545,-96.00000000000719,-249.99999999999466,-54.000000000002046,-71.00000000000995,-46.00000000000159,-26.999999999986812,0.0,-358.9999999999982,-255.00000000000966,-554.9999999999944,-28.999999999996362,-30.000000000001137,0.0,-124.99999999999733,-42.0000000000087,,-1968.0000000000143
2017.01.02,-52.99999999999727,59.99999999999339,-45.000000000006146,-300.00000000001137,9.999999999990905,-71.00000000000995,-53.00000000000304,-47.9999999999734,11.999999999989797,-34.000000000000696,-170.0000000000017,6.000000000017103,-55.999999999997385,-95.00000000001307,-10.000000000005116,-102.00000000000209,4.999999999988347,,-944.0000000000416
2017.01.02,-114.99999999999488,39.00000000001125,-53.00000000000304,-143.00000000000423,-105.00000000000398,-67.00000000000594,-128.00000000000588,6.000000000000227,197.99999999998707,-391.000000000008,-57.00000000000216,-203.99999999998198,-31.999999999996476,-308.00000000000693,-92.00000000001296,-97.9999999999981,-28.000000000005798,,-1578.0000000000318
2017.01.02,-67.99999999999784,12.000000000012001,-54.00000000000959,183.99999999998417,-21.000000000000796,-30.000000000007798,-129.00000000000134,120.00000000000455,190.00000000000128,166.99999999998383,-71.00000000001216,137.00000000000932,-19.99999999999602,-278.0000000000058,-109.00000000000887,-56.0000000000005,15.999999999993797,,-10.00000000005172
2017.01.02,-40.00000000000625,-8.999999999992347,-111.00000000000554,-53.999999999998494,-151.00000000001046,55.99999999998939,-2.999999999997449,169.00000000001114,221.00000000000452,122.99999999998423,-67.00000000000728,154.0000000000097,19.000000000005457,-317.0000000000073,-90.00000000000341,-139.99999999999568,-130.0000000000079,,-370.0000000000277
2017.01.02,-79.00000000000773,-12.999999999996348,87.99999999999919,-83.00000000001084,-264.00000000001,-50.0000000000056,-2.000000000002,155.00000000000114,244.9999999999841,297.9999999999983,-112.00000000000898,151.00000000001222,-158.99999999999181,-262.00000000000045,-166.00000000001103,102.99999999999754,83.9999999999952,,-66.0000000000571
2017.01.02,-64.00000000000716,43.999999999999595,-35.00000000000725,86.99999999999264,-338.99999999999864,-41.000000000002146,-28.000000000005798,164.0000000000157,272.00000000000557,341.99999999999784,-118.99999999999977,191.00000000000784,-15.000000000000568,-296.0000000000065,-131.00000000000023,-66.99999999999484,-25.00000000000835,,-60.00000000001206
2017.01.02,-146.0000000000008,-63.99999999999739,-37.00000000000925,276.9999999999939,-344.99999999999886,47.9999999999925,-92.00000000000318,220.00000000002728,278.00000000000045,276.9999999999939,-129.0000000000049,118.00000000001809,1.9999999999953388,-217.00000000001296,-126.00000000000477,-66.99999999999484,-38.0000000000047,,-41.00000000001017
2017.01.02,-97.99999999999898,-161.99999999999548,-40.00000000000669,251.00000000000122,-352.00000000000387,96.99999999999153,21.00000000000435,219.0000000000225,68.00000000000139,339.0000000000004,-129.0000000000049,109.00000000000354,-60.000000000002274,-291.000000000011,-106.99999999999932,-46.999999999997044,-52.000000000007596,,-234.00000000000213
2017.01.02,-58.000000000006935,-97.9999999999981,-44.0000000000107,675.9999999999877,-142.00000000001012,78.99999999999574,53.00000000000304,296.0000000000207,102.99999999998644,322.00000000000006,19.99999999999602,96.00000000000719,132.000000000005,-91.00000000000819,-73.0000000000075,29.000000000001247,-58.000000000002494,,1241.9999999999593
2017.01.02,-34.99999999999659,-148.99999999999915,-44.0000000000107,204.00000000000418,-268.0000000000007,74.99999999999174,51.000000000001044,269.00000000000546,78.00000000000028,329.99999999998585,13.999999999995794,126.0000000000039,-25.99999999999625,-93.00000000000352,-100.99999999999909,21.00000000000435,-60.99999999999994,,390.99999999998664
2017.01.02,-27.000000000001023,-106.00000000000608,-36.0000000000027,236.99999999999832,-165.99999999999682,83.9999999999952,-36.0000000000027,296.0000000000207,99.00000000000463,398.9999999999938,10.99999999999568,136.00000000000279,12.000000000000455,-70.00000000000739,-70.00000000000739,-36.999999999998145,-36.999999999998145,,688.9999999999911
2017.01.02,1.0000000000047748,-79.99999999999119,-17.000000000000348,63.99999999999739,-311.9999999999976,82.99999999999974,-11.00000000000545,248.00000000001887,53.999999999998494,346.0000000000019,31.999999999996476,133.00000000000534,-96.9999999999942,-115.99999999999966,-97.00000000000841,-61.999999999995396,-8.000000000008,,161.00000000002262
2017.01.02,19.99999999999602,-174.99999999999181,-28.000000000005798,48.99999999998794,-287.00000000000614,112.99999999999643,14.000000000002899,265.0000000000148,55.000000000005045,366.999999999984,30.000000000001137,196.0000000000184,19.000000000005457,-32.00000000001069,-71.00000000001216,-36.0000000000027,-14.000000000002899,,484.99999999997993
2017.01.02,36.99999999999193,-109.00000000000354,-67.00000000000594,-4.000000000004,-240.99999999999966,69.9999999999923,0.999999999995449,269.00000000000546,70.99999999999883,268.0000000000016,21.000000000000796,116.00000000000499,69.00000000000261,-19.000000000005457,-59.00000000001171,-25.999999999992696,-200.00000000000017,,196.99999999997073
2017.01.02,46.999999999997044,-102.00000000000209,-43.00000000000415,414.00000000000324,33.999999999991815,69.9999999999923,-2.000000000002,273.00000000002456,18.999999999991246,286.99999999999284,-138.00000000000523,136.00000000000279,-73.99999999999807,-32.00000000001069,-26.00000000001046,14.999999999998348,-161.99999999999548,,715.9999999999659
2017.01.02,31.00000000000591,-150.99999999999002,-49.00000000001015,583.9999999999845,33.00000000000125,118.99999999999133,21.00000000000435,270.00000000001023,-29.999999999996696,377.9999999999894,-167.0000000000016,150.00000000000568,57.00000000000216,-135.00000000000512,-39.00000000000148,-7.0000000000014495,-161.99999999999548,,902.9999999999932
2017.01.02,57.999999999992724,-83.9999999999952,-34.000000000000696,605.9999999999955,64.99999999999773,118.99999999999133,-0.999999999995449,249.00000000002365,42.999999999993044,278.00000000000045,43.99999999999693,188.00000000001037,109.00000000000887,-139.00000000001,12.000000000000455,-53.999999999998494,-161.00000000001114,,1298.0000000000002
2017.01.02,-46.999999999997044,103.99999999999298,-5.000000000010552,415.99999999999415,232.99999999998988,106.99999999999044,-43.999999999999595,255.00000000002387,309.99999999998806,228.99999999999034,91.99999999999875,258.0000000000027,82.99999999999841,-218.00000000000352,-55.00000000000682,-92.99999999999864,-171.00000000001003,,1453.9999999999436
2017.01.02,102.00000000000387,185.00000000001293,-35.00000000000725,580.0000000000027,384.9999999999909,106.99999999999044,-48.000000000003595,427.0000000000209,436.9999999999985,480.99999999999807,224.99999999999432,345.0000000000175,135.99999999999568,0.999999999990564,103.9999999999992,-132.99999999999423,-114.0000000000141,,3184.999999999996
