date,EURCHF,AUDCAD,empty,sum
2019.10.29,-336.00000000000296,-652.0000000000082,,-988.0000000000111
2019.10.29,-319.0000000000026,-715.0000000000101,,-1034.0000000000127
2019.10.29,-341.99999999999784,-687.9999999999998,,-1029.9999999999977
2019.10.29,-316.0000000000052,-741.0000000000027,,-1057.000000000008
2019.10.29,-299.00000000000483,-768.000000000002,,-1067.0000000000068
2019.10.29,-319.0000000000026,-730.0000000000084,,-1049.000000000011
2019.10.29,-313.99999999999204,-725.000000000009,,-1039.000000000001
2019.10.29,-234.00000000000088,-734.0000000000014,,-968.0000000000023
2019.10.29,-289.0000000000059,-782.0000000000049,,-1071.000000000011
2019.10.29,-310.9999999999946,-803.0000000000092,,-1114.0000000000039
2019.10.29,-317.9999999999961,-848.9999999999998,,-1166.999999999996
2019.10.29,-300.99999999999574,-842.0000000000094,,-1143.0000000000052
2019.10.29,-299.00000000000483,-765.0000000000045,,-1064.0000000000093
2019.10.29,-312.00000000000114,-780.000000000003,,-1092.000000000004
2019.10.29,-296.9999999999917,-773.0000000000015,,-1069.9999999999932
2019.10.30,-336.00000000000296,-746.0000000000023,,-1082.0000000000052
2019.10.30,-344.00000000001097,-719.000000000003,,-1063.0000000000139
2019.10.30,-337.99999999999386,-723.0000000000069,,-1061.000000000001
2019.10.30,-329.00000000000153,-728.0000000000064,,-1057.000000000008
2019.10.30,-322.00000000000006,-726.9999999999999,,-1049.0
2019.10.30,-313.00000000000773,-815.0000000000101,,-1128.0000000000177
2019.10.30,-300.00000000001137,-857.0000000000077,,-1157.000000000019
2019.10.30,-302.0000000000023,-824.0000000000025,,-1126.0000000000048
2019.10.30,-302.0000000000023,-767.0000000000066,,-1069.0000000000089
2019.10.30,-313.00000000000773,-764.0000000000091,,-1077.0000000000168
2019.10.30,-287.9999999999994,-718.0000000000075,,-1006.0000000000068
2019.10.30,-297.9999999999983,-724.0000000000024,,-1022.0000000000007
2019.10.30,-290.9999999999968,-735.0000000000078,,-1026.0000000000045
2019.10.30,-283.99999999999534,-760.0000000000051,,-1044.0000000000005
2019.10.30,-283.99999999999534,-763.0000000000026,,-1046.999999999998
2019.10.30,-270.99999999999903,-760.0000000000051,,-1031.000000000004
2019.10.30,-238.0000000000049,-833.0000000000059,,-1071.000000000011
2019.10.30,-235.00000000000742,-812.0000000000016,,-1047.000000000009
2019.10.30,-243.99999999999977,-834.0000000000014,,-1078.0000000000011
2019.10.30,-262.999999999991,-837.00000000001,,-1100.000000000001
2019.10.30,-245.0000000000063,-838.0000000000055,,-1083.0000000000118
2019.10.30,-161.99999999999548,-824.0000000000025,,-985.999999999998
2019.10.30,-146.00000000000168,-834.0000000000014,,-980.0000000000031
2019.10.30,-140.0000000000068,-858.0000000000032,,-998.00000000001
2019.10.30,-114.99999999999844,-833.0000000000059,,-948.0000000000043
2019.10.30,-192.99999999999872,-817.000000000001,,-1009.9999999999998
2019.10.30,-217.0000000000005,-856.0000000000013,,-1073.0000000000018
2019.10.30,-150.99999999999002,-761.0000000000006,,-911.9999999999906
2019.10.30,-232.99999999999432,-773.0000000000015,,-1005.9999999999958
2019.10.30,-241.00000000000233,-747.0000000000088,,-988.0000000000111
2019.10.30,-235.00000000000742,-699.0000000000052,,-934.0000000000126
2019.10.30,-161.99999999999548,-755.0000000000057,,-917.0000000000011
2019.10.30,-167.9999999999904,-1158.0000000000034,,-1325.9999999999939
2019.10.30,-144.99999999999514,-1257.0000000000082,,-1402.0000000000034
2019.10.30,-109.00000000000354,-1379.000000000008,,-1488.0000000000116
2019.10.30,-66.00000000001049,-1513.0000000000089,,-1579.0000000000193
2019.10.30,-87.99999999999919,-1553.0000000000043,,-1641.0000000000034
2019.10.30,-53.999999999998494,-1551.0000000000023,,-1605.0000000000007
2019.10.30,-46.999999999997044,-1514.0000000000043,,-1561.0000000000014
2019.10.30,-35.999999999991594,-1495.0000000000018,,-1530.9999999999934
2019.10.30,-96.99999999999153,-1547.0000000000095,,-1644.0000000000011
2019.10.30,-110.00000000001009,-1561.0000000000014,,-1671.0000000000114
2019.10.30,-143.00000000000423,-1713.0000000000089,,-1856.0000000000132
2019.10.30,-137.9999999999937,-1717.0000000000018,,-1854.9999999999955
2019.10.30,-164.00000000000858,-1719.0000000000039,,-1883.0000000000125
2019.10.30,-184.00000000000637,-1765.0000000000055,,-1949.0000000000118
2019.10.30,-147.00000000000824,-1753.0000000000045,,-1900.0000000000127
2019.10.30,-191.00000000000784,-1731.0000000000048,,-1922.0000000000127
2019.10.31,-195.9999999999962,-1757.0000000000086,,-1953.0000000000048
2019.10.31,-198.99999999999363,-1727.0000000000007,,-1925.9999999999943
2019.10.31,-187.00000000000384,-1732.0000000000002,,-1919.000000000004
2019.10.31,-167.9999999999904,-1745.0000000000077,,-1912.9999999999982
2019.10.31,-168.99999999999693,-1874.000000000009,,-2043.000000000006
2019.10.31,-170.00000000000347,-1995.0000000000023,,-2165.000000000006
2019.10.31,-116.00000000000499,-1996.0000000000089,,-2112.0000000000136
2019.10.31,-93.00000000000975,-2073.0000000000027,,-2166.0000000000123
2019.10.31,-92.00000000000318,-2114.0000000000045,,-2206.0000000000077
2019.10.31,-75.00000000000284,-2054.0000000000005,,-2129.000000000003
2019.10.31,-58.000000000002494,-2015.0000000000002,,-2073.0000000000027
2019.10.31,-58.000000000002494,-2026.0000000000057,,-2084.000000000008
2019.10.31,-93.00000000000975,-2051.0000000000027,,-2144.0000000000123
2019.10.31,-83.9999999999952,-2046.0000000000034,,-2129.9999999999986
2019.10.31,-73.99999999999629,-2044.0000000000014,,-2117.9999999999977
2019.10.31,-90.99999999999665,-2071.0000000000005,,-2161.9999999999973
2019.10.31,-59.99999999999339,-2013.0000000000093,,-2073.0000000000027
2019.10.31,-69.9999999999923,-1973.0000000000025,,-2042.9999999999948
2019.10.31,-93.99999999999409,-1990.000000000003,,-2083.9999999999973
2019.10.31,-113.00000000000753,-1976.0,,-2089.0000000000077
2019.10.31,-140.0000000000068,-1962.0000000000082,,-2102.000000000015
2019.10.31,-173.00000000000094,-2039.0000000000018,,-2212.0000000000027
2019.10.31,-177.00000000000495,-2041.0000000000039,,-2218.0000000000086
2019.10.31,-49.99999999999449,-1834.0000000000023,,-1883.9999999999968
2019.10.31,-55.000000000005045,-1829.000000000003,,-1884.000000000008
2019.10.31,-106.99999999999044,-1811.000000000007,,-1917.9999999999975
2019.10.31,-62.000000000006494,-1730.0000000000093,,-1792.000000000016
2019.10.31,-11.00000000000545,-1713.0000000000089,,-1724.0000000000143
2019.10.31,32.999999999994145,-1814.0000000000045,,-1781.0000000000105
2019.10.31,25.999999999992696,-1876.0,,-1850.0000000000073
2019.10.31,28.000000000005798,-1876.0,,-1847.999999999994
2019.10.31,31.000000000003247,-1875.0000000000045,,-1844.0000000000014
2019.10.31,147.99999999999258,-1738.0000000000061,,-1590.0000000000136
2019.10.31,130.0000000000079,-1662.000000000008,,-1532.0
2019.10.31,123.99999999999079,-1611.0000000000068,,-1487.000000000016
2019.10.31,39.999999999995595,-1630.0000000000093,,-1590.0000000000136
2019.10.31,1.0000000000065512,-1565.0000000000052,,-1563.9999999999986
2019.10.31,68.00000000000139,-1605.000000000001,,-1536.9999999999995
2019.10.31,130.99999999999224,-1600.0000000000014,,-1469.000000000009
2019.10.31,164.99999999999292,-1614.9999999999998,,-1450.0000000000068
2019.10.31,188.9999999999947,-1595.000000000002,,-1406.0000000000073
2019.10.31,148.99999999999915,-1614.0000000000043,,-1465.0000000000052
2019.10.31,137.00000000000932,-1651.0000000000025,,-1513.9999999999932
2019.10.31,129.00000000000134,-1714.9999999999998,,-1585.9999999999984
2019.10.31,131.99999999999878,-1713.0000000000089,,-1581.00000000001
2019.10.31,140.0000000000068,-1693.0,,-1552.9999999999932
2019.10.31,163.00000000000205,-1678.0000000000018,,-1514.9999999999998
2019.10.31,148.99999999999915,-1651.0000000000025,,-1502.0000000000034
2019.11.01,107.99999999999699,-1661.0000000000014,,-1553.0000000000043
2019.11.01,109.99999999998789,-1661.0000000000014,,-1551.0000000000134
2019.11.01,96.99999999999153,-1662.000000000008,,-1565.0000000000164
2019.11.01,93.99999999999409,-1690.0000000000025,,-1596.0000000000084
2019.11.01,99.00000000000463,-1700.0000000000016,,-1600.999999999997
2019.11.01,95.00000000000064,-1661.0000000000014,,-1566.0000000000007
2019.11.01,103.00000000000864,-1687.0000000000052,,-1583.9999999999966
2019.11.01,56.99999999999594,-1824.0000000000034,,-1767.0000000000075
2019.11.01,26.999999999999247,-1823.000000000008,,-1796.0000000000086
2019.11.01,28.000000000005798,-1775.9999999999998,,-1747.999999999994
2019.11.01,32.999999999994145,-1785.0000000000032,,-1752.000000000009
2019.11.01,55.99999999998939,-1781.0000000000105,,-1725.0000000000211
2019.11.01,59.000000000009045,-1778.0000000000018,,-1718.9999999999927
2019.11.01,53.999999999998494,-1767.0000000000075,,-1713.000000000009
2019.11.01,78.00000000000028,-1755.0000000000066,,-1677.0000000000064
2019.11.01,73.99999999999629,-1750.000000000007,,-1676.0000000000107
2019.11.01,76.0000000000094,-1748.000000000005,,-1671.9999999999957
2019.11.01,93.00000000000975,-1755.0000000000066,,-1661.9999999999968
2019.11.01,63.99999999999739,-1764.00000000001,,-1700.0000000000125
2019.11.01,9.999999999998899,-1756.000000000002,,-1746.0000000000032
2019.11.01,38.99999999998904,-1769.0000000000095,,-1730.0000000000205
2019.11.01,126.0000000000039,-1757.0000000000086,,-1631.0000000000048
2019.11.01,106.99999999999044,-1732.0000000000002,,-1625.0000000000098
2019.11.01,90.99999999999665,-1707.000000000003,,-1616.0000000000064
2019.11.01,86.99999999999264,-1728.0000000000073,,-1641.0000000000146
2019.11.01,120.99999999999334,-1736.000000000004,,-1615.0000000000107
2019.11.01,86.0000000000083,-1760.000000000006,,-1673.9999999999977
2019.11.01,72.99999999998974,-1782.000000000006,,-1709.0000000000161
2019.11.01,86.99999999999264,-1863.0000000000036,,-1776.000000000011
2019.11.01,4.999999999988347,-1867.0000000000075,,-1862.000000000019
2019.11.01,-28.000000000005798,-1892.0000000000048,,-1920.0000000000105
2019.11.01,-28.999999999990145,-1895.0000000000023,,-1923.9999999999925
2019.11.01,-26.999999999999247,-1997.9999999999998,,-2024.999999999999
2019.11.01,-113.99999999999189,-2015.0000000000002,,-2128.9999999999923
2019.11.01,-113.00000000000753,-1954.0000000000002,,-2067.0000000000077
2019.11.01,-48.000000000003595,-1878.0000000000018,,-1926.0000000000055
2019.11.01,25.999999999992696,-1850.0000000000073,,-1824.0000000000146
2019.11.01,32.999999999994145,-1839.0000000000018,,-1806.0000000000077
2019.11.01,48.000000000003595,-1833.0000000000068,,-1785.0000000000032
2019.11.01,86.0000000000083,-1802.0000000000036,,-1715.9999999999955
2019.11.01,124.99999999999733,-1782.000000000006,,-1657.0000000000086
2019.11.01,76.99999999999375,-1813.000000000009,,-1736.0000000000155
2019.11.01,97.9999999999981,-1758.000000000004,,-1660.000000000006
2019.11.01,103.99999999999298,-1787.0000000000052,,-1683.0000000000123
2019.11.01,104.99999999999955,-1800.0000000000016,,-1695.000000000002
2019.11.01,109.00000000000354,-1816.0000000000066,,-1707.000000000003
2019.11.01,109.00000000000354,-1816.0000000000066,,-1707.000000000003
2019.11.01,109.00000000000354,-1816.0000000000066,,-1707.000000000003
