date,NZDCHF,GBPCAD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2017.02.06,-161.99999999999548,-42.0000000000087,-151.9999999999868,-402.00000000000233,-28.999999999990145,,-786.9999999999835
2017.02.06,-152.99999999999204,-42.0000000000087,-163.99999999998727,-375.0000000000031,83.9999999999952,,-649.9999999999959
2017.02.06,-214.99999999999852,-34.000000000000696,-136.99999999998624,-318.99999999999153,-18.999999999991246,,-723.9999999999683
2017.02.06,-208.99999999999253,-12.000000000012001,-172.9999999999876,-266.999999999995,17.000000000000348,,-643.9999999999868
2017.02.06,-208.99999999999253,-32.999999999994145,-178.99999999998784,-313.99999999999204,51.000000000001044,,-683.9999999999656
2017.02.06,-230.99999999999233,95.00000000000064,-77.99999999998875,-258.9999999999981,-107.99999999999699,,-580.9999999999756
2017.02.06,-273.9999999999965,38.0000000000047,74.00000000001228,-202.9999999999976,-97.9999999999981,,-462.9999999999752
2017.02.06,-282.99999999999994,42.999999999993044,84.00000000000318,-202.9999999999976,-160.99999999998892,,-519.9999999999902
2017.02.06,-278.00000000000045,68.99999999998573,81.00000000000307,-158.99999999999804,-197.99999999998707,,-484.9999999999967
2017.02.06,-278.9999999999959,21.00000000000435,85.00000000000796,-142.99999999999312,-184.00000000000637,,-499.9999999999831
2017.02.06,-296.9999999999917,-21.00000000000435,108.00000000000409,-115.99999999999389,-204.00000000000418,,-529.99999999999
2017.02.06,-268.99999999999704,-87.99999999999919,93.00000000000352,-127.99999999999478,-160.00000000000458,,-551.999999999992
2017.02.06,-266.999999999995,-103.99999999999298,90.00000000000341,-127.99999999999478,-148.99999999999915,,-557.9999999999784
2017.02.06,-251.99999999999667,-48.000000000003595,58.000000000006935,-103.99999999999298,-163.9999999999864,,-509.9999999999727
2017.02.06,-262.999999999991,-8.000000000008,27.000000000001023,-114.99999999999844,-153.00000000000313,,-511.9999999999996
2017.02.06,-252.99999999999213,41.99999999998649,3.0000000000001137,-144.99999999999514,-99.00000000000463,,-452.00000000000534
2017.02.06,-234.99999999999633,1.999999999990898,28.000000000005798,-110.99999999999443,-137.9999999999937,,-453.9999999999878
2017.02.06,-242.99999999999324,18.0000000000069,-15.999999999991132,-108.99999999999244,-153.00000000000313,,-502.999999999973
2017.02.06,-286.99999999999284,-4.000000000004,-15.999999999991132,-54.999999999993946,-167.00000000000603,,-528.999999999988
2017.02.06,-329.999999999997,-112.000000000001,-28.999999999996362,-74.99999999999174,-154.99999999999403,,-700.99999999998
2017.02.06,-341.99999999999784,-283.99999999999534,0.0,-134.99999999999625,-180.99999999998673,,-941.9999999999761
2017.02.06,-380.999999999998,-290.00000000001245,12.000000000000455,-152.99999999999204,-153.9999999999875,,-965.9999999999895
2017.02.06,-483.0000000000001,-343.00000000000443,-16.999999999995907,-163.99999999999747,-201.00000000000674,,-1208.0000000000048
2017.02.06,-446.9999999999974,-228.00000000000597,-16.999999999995907,-135.99999999999167,-192.99999999999872,,-1020.9999999999898
2017.02.06,-386.9999999999929,-326.0000000000041,39.00000000000148,-46.00000000000159,-62.99999999999084,,-782.999999999988
2017.02.06,-397.99999999999835,-121.99999999999989,72.00000000000273,1.0000000000065512,-99.99999999998899,,-546.999999999978
2017.02.06,-410.9999999999947,-317.0000000000117,88.00000000000807,-73.99999999999629,-151.9999999999966,,-865.9999999999911
2017.02.06,-398.9999999999938,-344.00000000001097,153.0000000000058,-98.99999999999353,-141.99999999999767,,-830.9999999999902
2017.02.06,-339.99999999999585,-85.00000000000173,168.00000000000637,-110.99999999999443,-140.0000000000068,,-507.9999999999925
2017.02.06,-341.99999999999784,36.999999999998145,245.00000000000455,-143.9999999999997,-194.99999999998963,,-398.9999999999845
2017.02.06,-346.9999999999973,167.9999999999904,405.00000000000114,-293.99999999999426,-200.00000000000017,,-268.0000000000002
2017.02.06,-253.99999999999866,188.9999999999947,455.0000000000125,-308.9999999999926,-121.99999999999989,,-40.99999999998397
2017.02.06,-243.99999999999977,188.9999999999947,389.00000000001,-362.00000000000676,-63.99999999999739,,-91.9999999999992
2017.02.06,-249.99999999999466,293.99999999999426,333.0000000000126,-383.99999999999545,-178.99999999999582,,-185.99999999997905
2017.02.06,-180.99999999999784,439.99999999999596,396.0000000000008,-526.9999999999997,-167.9999999999904,,-39.99999999999119
2017.02.06,-129.00000000000134,685.9999999999866,421.0000000000065,-630.9999999999927,-177.99999999998929,,169.0000000000097
2017.02.06,-130.99999999999224,592.9999999999991,440.00000000001194,-592.0000000000036,-197.99999999998707,,112.00000000002805
2017.02.06,-173.00000000000094,629.9999999999973,445.0000000000074,-534.0000000000011,-255.00000000000523,,112.99999999999739
2017.02.06,-178.99999999999582,710.999999999995,471.00000000000364,-626.9999999999886,-242.99999999999324,,133.00000000002098
2017.02.06,-164.99999999999292,842.9999999999937,475.0000000000085,-640.9999999999916,-221.99999999998886,,290.0000000000289
2017.02.06,-174.99999999999181,780.000000000003,569.0000000000026,-629.0000000000018,-214.99999999998744,,330.0000000000244
2017.02.06,-174.99999999999181,887.9999999999999,588.0000000000081,-663.9999999999868,-239.99999999999577,,397.00000000003354
2017.02.06,-162.99999999999093,841.9999999999872,700.0000000000028,-614.9999999999989,-252.99999999999213,,511.0000000000081
2017.02.06,-163.99999999999747,679.9999999999917,668.0000000000064,-624.9999999999977,-252.0000000000078,,306.99999999999494
2017.02.06,-161.00000000000003,604.9999999999889,681.0000000000116,-549.9999999999949,-252.99999999999213,,322.0000000000134
2017.02.06,-157.99999999999147,563.9999999999867,720.0000000000131,-546.9999999999975,-258.0000000000027,,321.000000000008
2017.02.06,-159.9999999999935,547.999999999993,721.0000000000036,-566.9999999999953,-232.99999999999432,,309.00000000001353
2017.02.06,-161.00000000000003,540.0000000000072,718.0000000000035,-552.9999999999924,-275.9999999999874,,268.0000000000309
2017.02.07,-185.99999999999727,487.99999999999955,680.0000000000068,-561.0000000000003,-336.9999999999873,,84.00000000002143
2017.02.07,-185.99999999999727,493.99999999999443,659.000000000006,-536.9999999999986,-299.00000000000483,,130.99999999999972
2017.02.07,-174.99999999999181,504.9999999999999,692.0000000000073,-494.00000000000557,-309.0000000000037,,219.00000000000608
2017.02.07,-173.00000000000094,537.9999999999941,756.0000000000002,-436.9999999999874,-365.99999999999966,,318.00000000000637
2017.02.07,-203.99999999999307,556.9999999999853,794.0000000000111,-379.9999999999915,-425.99999999999307,,341.0000000000189
2017.02.07,-229.00000000000142,568.9999999999973,881.0000000000002,-372.0000000000057,-458.9999999999872,,390.00000000000324
2017.02.07,-201.99999999999108,697.9999999999986,840.0000000000034,-389.99999999999034,-455.99999999998977,,490.0000000000308
2017.02.07,-214.99999999999852,760.9999999999894,805.0000000000068,-392.00000000000347,-458.00000000000284,,500.9999999999915
2017.02.07,-700.999999999996,770.000000000004,709.0000000000032,-474.00000000000773,-981.999999999994,,-677.9999999999906
2017.02.07,-784.9999999999912,756.0000000000011,707.0000000000078,-521.0000000000048,-997.9999999999878,,-840.9999999999749
2017.02.07,-805.9999999999956,706.0000000000066,705.0000000000125,-517.0000000000008,-1015.9999999999947,,-927.9999999999719
2017.02.07,-856.9999999999967,682.0000000000048,416.000000000011,-796.0000000000078,-1062.0000000000073,,-1616.999999999996
2017.02.07,-853.9999999999992,695.0000000000011,447.00000000000273,-888.9999999999953,-705.0000000000001,,-1305.999999999991
2017.02.07,-852.9999999999926,767.9999999999909,414.0000000000015,-904.0000000000048,-689.9999999999907,,-1264.9999999999957
2017.02.07,-783.0000000000003,811.9999999999905,438.0000000000024,-871.999999999995,-645.0000000000067,,-1050.000000000009
2017.02.07,-795.0000000000013,851.9999999999861,429.00000000000205,-962.9999999999916,-649.999999999995,,-1126.9999999999995
2017.02.07,-845.9999999999912,798.9999999999942,422.00000000001125,-959.9999999999942,-702.0000000000026,,-1286.9999999999827
