date,GBPUSD,AUDUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.07.05,-414.9999999999876,-146.99999999999713,-35.999999999991594,51.9999999999925,-112.99999999999643,-263.99999999999756,-302.99999999999727,-14.000000000010004,784.0000000000069,436.9999999999985,90.99999999999397,-195.99999999999795,-52.99999999999727,,-176.99999999998101
2021.07.05,-414.9999999999876,-148.99999999999915,-47.9999999999925,1.9999999999953388,-107.99999999999699,-260.00000000000466,-307.9999999999927,-50.99999999998772,785.9999999999978,439.99999999999596,95.99999999998943,-192.00000000000728,-51.00000000000193,,-257.99999999999187
2021.07.05,-356.9999999999851,-118.99999999999133,-18.999999999991246,30.000000000001137,-175.99999999999838,-253.99999999999866,-295.99999999999227,-56.99999999998795,734.9999999999968,514.9999999999987,30.9999999999917,-185.00000000000227,-40.00000000000625,,-191.9999999999651
2021.07.05,-346.0000000000019,-111.99999999998988,-26.999999999999247,52.99999999999727,-178.99999999999582,-287.0000000000039,-283.9999999999918,-64.99999999999773,731.9999999999993,462.9999999999912,27.999999999991587,-180.99999999999739,-73.0000000000075,,-278.00000000000574
2021.07.05,-315.99999999998295,-105.99999999999498,-24.999999999997247,66.0000000000025,-141.00000000000225,-284.0000000000065,-271.99999999999136,-60.000000000002274,798.9999999999942,483.0000000000112,76.99999999999818,-179.00000000000205,-64.99999999999773,,-22.99999999997118
2021.07.05,-302.0000000000023,-132.99999999999423,-35.999999999991594,48.99999999999238,-168.00000000000148,-292.00000000000335,-269.00000000000546,-49.000000000006594,717.000000000012,425.99999999999307,48.99999999999238,-200.00000000000284,-69.00000000000261,,-277.00000000002046
2021.07.05,-386.9999999999818,-156.99999999999602,-63.99999999999739,36.99999999999193,-238.0000000000049,-309.0000000000037,-312.0000000000118,-32.00000000001069,614.0000000000034,405.9999999999952,-46.00000000000648,-219.99999999999886,-93.00000000000352,,-801.0000000000246
2021.07.05,-395.99999999999636,-152.99999999999204,-49.99999999999449,96.9999999999942,-287.9999999999994,-309.0000000000037,-311.00000000000705,-39.99999999999204,527.0000000000108,456.9999999999963,-87.0000000000033,-207.9999999999984,-70.00000000000739,,-830.9999999999928
2021.07.05,-435.9999999999919,-166.99999999999494,-70.99999999999883,81.00000000000307,-312.9999999999966,-324.9999999999975,-352.00000000000387,-31.00000000000591,466.9999999999952,419.9999999999982,-127.00000000000955,-221.00000000000364,-85.99999999999852,,-1161.000000000005
2021.07.05,-421.99999999998903,-166.99999999999494,-69.9999999999923,75.00000000000284,-307.99999999999716,-314.0000000000032,-326.9999999999982,-49.000000000006594,512.0000000000014,422.00000000001125,-112.00000000000898,-216.00000000000819,-81.00000000000307,,-1056.999999999986
2021.07.05,-427.99999999998397,-161.00000000000003,-81.9999999999932,64.99999999999773,-326.0000000000041,-324.00000000000205,-332.9999999999984,-39.99999999999204,486.00000000000864,228.00000000000597,-124.00000000000944,-201.00000000000762,-93.00000000000352,,-1332.9999999999823
2021.07.05,-400.9999999999847,-154.99999999999403,-84.99999999999064,90.99999999999397,-292.9999999999988,-290.9999999999968,-292.0000000000016,-32.00000000001069,513.9999999999923,197.00000000000273,-97.00000000000841,-186.9999999999976,-49.000000000006594,,-1080.0000000000011
2021.07.05,-403.99999999998215,-141.99999999999767,-69.9999999999923,110.99999999999,-287.9999999999994,-300.0000000000003,-307.9999999999927,-34.99999999999659,558.9999999999984,232.99999999999432,-73.0000000000075,-185.00000000000227,-88.99999999999864,,-990.9999999999866
2021.07.05,-402.9999999999978,-168.99999999999693,-237.99999999999378,98.99999999998954,-280.9999999999979,-304.00000000000426,-298.0000000000018,-39.99999999999204,563.0000000000024,-191.99999999999218,-65.00000000001194,-213.00000000000807,-183.9999999999975,,-1725.0000000000025
2021.07.05,-408.9999999999927,-161.99999999999548,-319.99999999999807,54.000000000002046,-271.9999999999945,-400.00000000000034,-361.0000000000184,-88.99999999999864,571.0000000000103,-1076.9999999999945,-84.00000000000318,-233.99999999999466,-265.00000000000057,,-3047.9999999999786
2021.07.05,-390.9999999999858,-157.99999999999147,-65.99999999999939,58.9999999999975,-292.9999999999988,-321.0000000000046,-350.9999999999991,-97.00000000000841,526.0000000000042,353.0000000000033,-103.00000000000864,-254.0000000000049,-112.99999999999955,,-1208.9999999999957
2021.07.05,-363.0000000000022,-149.99999999999457,-82.99999999999974,81.00000000000307,-292.9999999999988,-326.9999999999995,-314.9999999999977,-70.99999999999795,509.00000000000387,188.9999999999947,-94.99999999999886,-230.00000000000398,-99.99999999999432,,-1247.9999999999861
2021.07.05,-356.00000000000074,-145.9999999999906,-73.99999999999629,93.99999999999409,-246.00000000000176,-314.0000000000032,-328.00000000000296,-66.0000000000025,503.000000000009,120.99999999999334,-59.00000000001171,-225.9999999999991,-141.00000000000534,,-1238.0000000000177
2021.07.06,-296.9999999999917,-158.99999999999804,-59.99999999999339,66.0000000000025,-204.00000000000418,-256.99999999999613,-239.00000000000432,-45.99999999999227,459.99999999999375,9.999999999998899,-61.00000000000705,-221.00000000000364,-82.99999999999841,,-1090.999999999994
2021.07.06,-326.9999999999884,-134.99999999999625,-41.9999999999976,73.99999999999807,-275.99999999999847,-273.9999999999965,-278.99999999999636,-37.00000000000614,445.99999999999085,165.9999999999995,-65.00000000001194,-201.99999999999818,-79.00000000000773,,-1030.000000000009
2021.07.06,-430.9999999999814,-293.99999999999426,-455.99999999998977,57.00000000000216,-292.9999999999988,-651.0000000000016,-348.0000000000132,-64.99999999999773,452.99999999999227,-500.9999999999959,-114.00000000000432,-359.99999999999943,-510.9999999999957,,-3513.999999999978
2021.07.06,-420.9999999999825,-303.9999999999932,-450.9999999999903,75.9999999999934,-288.9999999999948,-656.9999999999965,-349.00000000001796,-27.999999999991587,466.00000000001086,-517.9999999999962,-100.00000000000853,-370.9999999999951,-516.0000000000053,,-3461.999999999968
2021.07.06,-424.00000000000216,-279.99999999999136,-393.9999999999944,75.00000000000284,-268.0000000000016,-617.0000000000009,-367.00000000001864,-49.000000000006594,557.9999999999918,-397.0000000000029,-74.00000000001228,-355.000000000004,-457.00000000000784,,-3049.0000000000477
2021.07.06,-418.9999999999916,-288.9999999999948,-399.99999999998926,81.99999999999363,-273.9999999999965,-624.0000000000023,-367.999999999995,-43.00000000000637,578.0000000000118,-392.9999999999989,-66.0000000000025,-362.99999999999955,-471.00000000000364,,-3049.999999999975
2021.07.06,-448.9999999999883,-268.99999999999704,-383.0,120.99999999999511,-248.00000000000378,-600.999999999996,-307.00000000001637,4.9999999999954525,585.9999999999976,-364.00000000000875,-20.000000000010232,-293.99999999999693,-382.000000000005,,-2605.000000000034
2021.07.06,-453.99999999999886,-312.9999999999966,-387.99999999999943,118.99999999999977,-249.99999999999466,-607.9999999999974,-302.99999999999727,58.9999999999975,565.9999999999999,-391.9999999999924,-1.0000000000047748,-329.00000000000773,-403.0000000000058,,-2696.9999999999977
2021.07.06,-451.0000000000014,-301.9999999999912,-375.9999999999986,146.0000000000008,-251.00000000000122,-607.9999999999974,-313.0000000000166,84.00000000000318,547.0000000000086,-401.00000000000693,4.9999999999954525,-335.9999999999985,-397.00000000000557,,-2653.000000000009
2021.07.06,-584.9999999999911,-342.9999999999933,-508.9999999999928,182.99999999999272,-297.9999999999983,-717.000000000001,-391.9999999999959,79.00000000000773,499.000000000005,-634.0000000000013,-31.00000000000591,-338.99999999999864,-504.0000000000049,,-3590.9999999999777
2021.07.06,-629.9999999999973,-407.99999999999727,-568.9999999999973,115.99999999999966,-297.00000000000284,-746.9999999999976,-465.0000000000034,24.00000000000091,496.99999999999187,-748.9999999999997,-46.00000000000648,-409.9999999999966,-582.0000000000078,,-4266.000000000015
2021.07.06,-659.999999999994,-426.9999999999996,-593.9999999999945,36.99999999999193,-290.00000000000136,-761.0000000000006,-520.0000000000102,-15.999999999991132,526.0000000000042,-760.9999999999894,-68.00000000001205,-462.0000000000033,-626.0000000000048,,-4622.000000000005
2021.07.06,-715.9999999999833,-477.99999999998954,-650.9999999999905,-5.000000000009663,-236.99999999999832,-751.0000000000017,-567.0000000000073,-33.999999999991815,522.0000000000002,-865.0000000000047,-91.00000000000819,-510.9999999999957,-682.0000000000022,,-5065.999999999982
2021.07.06,-734.9999999999968,-516.9999999999897,-675.9999999999989,-28.000000000005798,-248.00000000000378,-780.9999999999984,-603.0000000000086,-66.0000000000025,512.0000000000014,-909.0000000000042,-115.99999999999966,-563.0000000000024,-713.9999999999986,,-5444.000000000007
2021.07.06,-706.999999999991,-503.99999999999335,-646.9999999999976,21.000000000000796,-239.0000000000003,-773.9999999999969,-561.000000000007,-38.99999999998727,550.000000000006,-872.9999999999905,-78.00000000000296,-542.0000000000016,-683.0000000000069,,-5075.999999999969
2021.07.06,-714.999999999999,-542.9999999999935,-741.9999999999982,21.99999999999136,-234.99999999999633,-856.9999999999967,-566.0000000000025,-45.99999999999227,574.0000000000078,-1063.9999999999982,-72.00000000000273,-588.9999999999986,-783.0000000000013,,-5615.999999999979
2021.07.06,-736.9999999999877,-539.999999999996,-710.999999999995,9.999999999990905,-234.00000000000088,-822.9999999999959,-563.999999999993,-63.99999999999295,573.0000000000013,-975.9999999999991,-82.00000000000784,-570.0000000000074,-740.9999999999997,,-5458.999999999983
2021.07.06,-753.9999999999881,-594.99999999999,-688.9999999999952,3.0000000000001137,-238.0000000000049,-787.0000000000043,-575.000000000017,-93.99999999999409,595.9999999999966,-855.9999999999901,-91.00000000000819,-625.0,-707.9999999999984,,-5412.999999999994
2021.07.06,-827.9999999999843,-815.9999999999945,-858.9999999999986,-103.00000000000864,-275.000000000003,-870.0000000000041,-646.000000000015,-206.99999999999363,536.0000000000032,-1088.0,-200.00000000000284,-850.9999999999991,-873.0000000000047,,-7080.000000000005
2021.07.06,-818.9999999999919,-740.9999999999917,-836.9999999999989,-76.99999999999818,-314.99999999999864,-907.9999999999977,-717.000000000013,-247.99999999999045,517.9999999999962,-1075.0000000000036,-243.99999999999977,-820.0000000000074,-908.0000000000013,,-7190.999999999995
2021.07.06,-805.9999999999956,-735.9999999999923,-850.9999999999907,-87.0000000000033,-285.00000000000193,-916.0000000000057,-706.0000000000173,-270.9999999999866,571.0000000000103,-1076.9999999999945,-210.00000000000796,-819.0000000000026,-926.0000000000019,,-7118.999999999989
2021.07.06,-747.9999999999931,-686.9999999999932,-747.9999999999931,-48.00000000000182,-282.99999999999994,-844.9999999999958,-662.0000000000061,-219.99999999999886,536.0000000000032,-1018.0000000000077,-195.0000000000074,-760.0000000000051,-816.0000000000025,,-6494.000000000003
2021.07.06,-584.9999999999911,-642.9999999999936,-702.9999999999981,158.99999999999181,-292.9999999999988,-880.000000000003,-312.0000000000118,73.0000000000075,448.000000000004,-1124.9999999999982,-19.000000000005457,-629.9999999999955,-677.0000000000067,,-5186.999999999999
2021.07.06,-452.99999999999227,-632.9999999999947,-673.9999999999968,307.9999999999927,-338.00000000000495,-944.0000000000003,-257.000000000005,266.9999999999959,405.9999999999952,-1256.999999999997,48.99999999999238,-641.0000000000053,-680.9999999999974,,-4848.000000000017
2021.07.06,-432.9999999999945,-639.9999999999961,-645.999999999991,360.99999999999,-343.9999999999999,-970.9999999999997,-187.00000000001182,293.00000000000637,388.0000000000106,-1278.0000000000014,80.99999999998886,-653.9999999999964,-638.9999999999958,,-4668.999999999991
2021.07.06,-325.99999999998187,-620.9999999999937,-629.9999999999973,435.0000000000023,-304.00000000000426,-968.0000000000022,-90.00000000000341,403.99999999999636,439.99999999999596,-1334.9999999999973,167.0000000000016,-646.0000000000008,-637.0000000000005,,-4110.999999999985
2021.07.06,-349.99999999998363,-679.9999999999917,-709.9999999999995,373.9999999999952,-302.9999999999977,-975.0000000000036,-99.00000000001796,336.00000000001273,443.99999999999994,-1407.0000000000027,140.00000000000057,-701.9999999999982,-698.0000000000075,,-4629.9999999999945
2021.07.06,-361.9999999999957,-643.999999999989,-697.9999999999986,346.9999999999942,-219.99999999999798,-977.0000000000057,-33.00000000001546,390.99999999999113,497.99999999999847,-1428.000000000007,214.9999999999892,-626.9999999999953,-671.999999999997,,-4210.000000000029
2021.07.06,-424.99999999998647,-632.9999999999947,-731.9999999999993,391.9999999999959,-243.99999999999977,-968.9999999999976,-33.00000000001546,473.99999999998954,439.99999999999596,-1458.0000000000036,215.99999999999397,-549.0000000000066,-644.0000000000055,,-4165.000000000034
2021.07.06,-422.9999999999956,-634.9999999999967,-732.9999999999948,445.99999999999795,-227.99999999999488,-973.999999999997,9.999999999990905,498.9999999999952,489.99999999999045,-1486.0000000000095,246.9999999999999,-543.9999999999969,-640.0000000000006,,-3971.000000000011
2021.07.06,-563.0000000000024,-630.9999999999927,-746.9999999999976,478.9999999999992,-187.9999999999993,-995.9999999999969,-156.0000000000059,512.0000000000005,564.9999999999933,-1520.9999999999945,338.99999999999864,-507.000000000005,-626.0000000000048,,-4040.000000000008
2021.07.06,-596.9999999999809,-629.9999999999973,-734.9999999999968,462.99999999999386,-187.00000000000384,-973.999999999997,-168.00000000000637,520.0000000000102,547.0000000000086,-1506.0000000000073,321.9999999999885,-522.0000000000056,-632.000000000005,,-4098.999999999998
2021.07.06,-483.99999999999557,-498.9999999999939,-629.9999999999973,426.9999999999925,-138.00000000000477,-941.000000000003,-129.99999999999545,501.0000000000048,689.0000000000063,-1344.9999999999961,375.99999999999056,-436.9999999999976,-570.0000000000074,,-3180.9999999999973
2021.07.06,-288.99999999998374,-391.9999999999924,-546.9999999999975,435.0000000000023,-75.9999999999983,-870.9999999999995,-25.000000000005684,491.00000000001387,763.0000000000026,-1227.0000000000002,424.99999999999716,-370.00000000000455,-531.0000000000059,,-2213.999999999972
2021.07.06,-286.99999999999284,-298.9999999999937,-475.99999999999864,450.00000000000284,63.00000000000195,-772.000000000006,146.99999999999136,552.9999999999973,1015.0000000000103,-1035.9999999999925,607.9999999999899,-206.00000000000307,-391.9999999999959,,-631.999999999989
2021.07.06,-30.999999999981043,-21.999999999999797,-58.99999999999794,578.000000000003,275.000000000003,-439.99999999999596,469.99999999999886,662.0000000000061,1480.999999999999,-93.99999999999409,956.9999999999936,147.00000000000557,128.0000000000001,,4052.0000000000405
2021.07.06,16.000000000016,142.00000000000878,100.00000000000009,691.9999999999931,421.0000000000047,-311.00000000000574,638.9999999999816,787.0000000000061,1778.9999999999973,232.00000000000998,1241.9999999999902,378.0000000000001,331.99999999999363,,6448.999999999995
2021.07.06,58.000000000002494,95.00000000000064,4.000000000004,634.0000000000003,309.99999999999915,-363.0000000000022,614.9999999999807,776.0000000000105,1488.0000000000005,1.999999999990898,1072.9999999999932,304.9999999999926,215.0000000000034,,5211.999999999976
2021.07.06,194.0000000000053,193.00000000000983,90.0000000000012,691.9999999999931,312.9999999999966,-338.00000000000495,717.9999999999893,816.0000000000025,1496.9999999999927,96.99999999999153,1082.9999999999984,373.00000000000466,269.999999999996,,5997.999999999976
2021.07.06,322.00000000000006,283.000000000011,155.00000000000514,746.9999999999999,377.0000000000051,-302.9999999999977,891.9999999999959,876.0000000000048,1635.999999999993,211.99999999998997,1211.999999999989,501.0000000000048,365.99999999999966,,7276.000000000001
2021.07.06,246.00000000001288,235.00000000000742,59.000000000009045,706.9999999999936,314.0000000000032,-382.00000000000455,747.9999999999905,794.0000000000111,1547.9999999999939,42.999999999993044,1091.9999999999986,411.00000000000136,224.99999999999432,,6040.0000000000055
2021.07.06,168.0000000000126,215.00000000000963,14.000000000002899,676.9999999999925,243.99999999999977,-404.0000000000044,665.9999999999968,753.9999999999907,1407.0000000000027,-4.999999999988347,984.9999999999994,394.999999999996,185.00000000000227,,5301.000000000013
2021.07.06,150.00000000000568,215.00000000000963,12.000000000000899,662.9999999999967,251.99999999999667,-404.0000000000044,650.0000000000057,743.9999999999998,1436.9999999999993,1.999999999990898,997.9999999999905,400.99999999999625,185.99999999999284,,5305.99999999998
2021.07.06,70.0000000000145,181.00000000000892,11.00000000000545,674.9999999999972,268.99999999999704,-409.0000000000038,615.9999999999854,757.000000000005,1486.9999999999939,32.0000000000098,1025.9999999999964,390.00000000000057,212.99999999999386,,5318.000000000005
2021.07.06,128.000000000017,177.00000000000495,35.00000000000725,710.9999999999985,278.9999999999959,-409.0000000000038,641.9999999999959,752.0000000000095,1547.9999999999939,62.000000000006494,1058.9999999999975,358.0000000000041,209.99999999999375,,5552.000000000021
2021.07.06,103.00000000000864,166.00000000001057,12.000000000000899,691.9999999999931,275.000000000003,-399.0000000000049,634.9999999999909,736.9999999999948,1500.9999999999968,66.99999999999484,1036.0000000000014,361.0000000000042,207.9999999999984,,5393.999999999994
2021.07.06,110.00000000001009,214.00000000000307,64.0000000000085,718.9999999999941,246.99999999999721,-382.00000000000455,643.0000000000007,766.9999999999959,1489.000000000007,102.00000000000209,1039.999999999992,408.9999999999918,248.00000000000466,,5670.000000000004
2021.07.06,118.00000000001809,217.0000000000005,72.0000000000054,713.9999999999986,248.99999999999923,-368.9999999999971,644.9999999999818,771.9999999999914,1479.9999999999925,99.00000000000463,1030.0000000000011,420.0000000000017,266.00000000000534,,5713.000000000004
2021.07.07,93.00000000000975,229.00000000000142,80.00000000000229,737.9999999999995,314.0000000000032,-329.00000000000153,638.0000000000052,796.999999999997,1367.9999999999914,-17.000000000000348,1081.9999999999936,448.99999999999807,289.0000000000015,,5731.000000000002
2021.07.07,101.00000000001774,224.000000000002,60.00000000000449,762.999999999991,288.9999999999948,-339.0000000000004,668.0000000000064,823.0000000000075,1432.0000000000111,-18.0000000000069,1064.9999999999977,430.9999999999974,265.00000000000057,,5764.000000000024
2021.07.07,131.00000000001444,217.0000000000005,56.0000000000005,731.9999999999993,251.99999999999667,-368.9999999999971,639.9999999999864,775.0000000000057,1465.0000000000052,-8.000000000008,1051.9999999999925,420.0000000000017,251.00000000000477,,5614.000000000003
2021.07.07,141.99999999999767,218.00000000000708,89.00000000000574,730.9999999999945,272.00000000000557,-351.99999999999676,650.0000000000057,775.0000000000057,1485.000000000003,131.99999999999878,1050.9999999999877,408.00000000000125,277.000000000001,,5878.000000000016
2021.07.07,130.0000000000079,211.00000000000563,40.00000000000669,718.9999999999941,256.99999999999613,-407.0000000000018,631.0000000000002,781.0000000000059,1462.999999999992,35.999999999991594,1039.0000000000014,394.999999999996,219.99999999999886,,5514.999999999995
2021.07.07,108.00000000001918,197.00000000000273,-40.99999999999105,746.9999999999999,246.99999999999721,-475.99999999999864,644.0000000000055,783.9999999999918,1483.9999999999964,-126.99999999998823,1045.0000000000018,403.99999999999636,170.0000000000017,,5186.000000000035
2021.07.07,103.00000000000864,218.00000000000708,26.000000000003798,798.0000000000018,251.00000000000122,-422.9999999999956,685.0000000000023,835.000000000008,1486.9999999999939,8.000000000008,1086.999999999989,459.99999999999375,240.99999999999966,,5776.000000000022
2021.07.07,131.99999999999878,209.00000000000364,19.00000000000235,859.9999999999994,282.99999999999994,-411.0000000000058,841.9999999999845,950.9999999999934,1510.0000000000114,-18.999999999991246,1176.9999999999925,518.0000000000007,304.00000000000205,,6374.999999999992
2021.07.07,111.00000000001664,221.99999999999997,20.0000000000089,884.9999999999909,314.0000000000032,-402.9999999999978,847.9999999999848,993.9999999999998,1547.9999999999939,-18.0000000000069,1222.999999999999,548.0000000000018,316.99999999999307,,6608.999999999986
2021.07.07,92.00000000000318,226.00000000000398,8.000000000008,887.0000000000005,321.0000000000046,-407.0000000000018,855.9999999999945,998.9999999999952,1550.0000000000068,-41.000000000002146,1227.9999999999945,549.9999999999972,316.0000000000025,,6585.000000000007
2021.07.07,93.00000000000975,235.00000000000742,8.000000000008,857.9999999999899,366.9999999999951,-382.00000000000455,873.9999999999952,986.9999999999948,1619.9999999999993,8.000000000008,1271.9999999999914,581.9999999999936,334.0000000000032,,6855.999999999991
