date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDNZD,empty,sum
2015.11.23,-39.00000000001125,-167.00000000000603,-1.999999999990898,0.0,-184.00000000000637,-36.999999999998145,-46.999999999997044,-151.00000000001222,-55.99999999998939,-97.00000000000841,-21.00000000000435,-41.9999999999976,-2.0000000000095497,-15.00000000000945,-17.999999999984695,0.0,-70.99999999999795,-120.99999999999334,,-1070.0000000000166
2015.11.23,-42.999999999993044,-177.00000000000495,-1.999999999990898,24.00000000000091,-174.00000000000747,-14.000000000002899,-36.0000000000027,-178.99999999999582,-62.99999999999084,-132.99999999999557,-19.999999999997797,-58.000000000002494,10.99999999999568,90.99999999999665,-39.999999999995595,29.00000000001235,-41.99999999998738,-151.9999999999966,,-977.9999999999583
2015.11.23,-49.99999999999449,-246.99999999999721,-15.999999999993797,36.000000000001364,-235.00000000000742,-26.999999999999247,-43.00000000000415,-266.999999999995,-48.99999999998794,-109.00000000000887,4.000000000004,-54.999999999993946,7.000000000005002,136.99999999998712,-31.999999999987594,55.000000000005045,-41.99999999998738,-224.000000000002,,-1156.9999999999566
2015.11.23,-69.9999999999923,-263.00000000001324,-21.00000000000435,61.99999999999761,-316.0000000000052,-46.999999999997044,36.999999999998145,-294.0000000000165,-52.99999999999194,-112.00000000000898,26.999999999999247,-41.000000000002146,13.00000000000523,173.99999999998528,-8.999999999992347,198.00000000000927,-1.9999999999953388,-412.9999999999967,,-1130.0000000000211
2015.11.23,-86.99999999999264,-202.00000000001327,-80.99999999999774,91.99999999999875,-317.9999999999961,-80.00000000000229,141.00000000000225,-256.99999999999613,-69.9999999999923,-161.00000000000136,36.0000000000027,-68.99999999999685,12.000000000000455,166.99999999998383,45.000000000006146,502.00000000000244,-6.000000000000227,-500.9999999999959,,-836.999999999988
2015.11.23,-85.00000000000173,-153.00000000000313,-86.99999999999264,135.99999999999568,-350.00000000000585,-199.00000000000472,219.00000000000253,-229.99999999999687,-14.000000000002899,-186.00000000000705,43.00000000000415,-178.99999999999582,24.00000000000091,175.99999999999838,97.00000000001374,594.0000000000057,-35.99999999998715,-489.0000000000061,,-718.9999999999832
2015.11.23,-62.99999999999084,-170.00000000000347,-58.000000000002494,112.99999999999955,-422.00000000001125,-236.99999999999832,212.99999999999653,-185.00000000001293,0.0,-179.00000000000205,65.99999999999939,-263.0000000000021,38.000000000010914,217.99999999998488,310.0000000000103,617.0000000000009,-27.999999999991587,-317.0000000000117,,-347.0000000000242
2015.11.23,-181.00000000000892,-150.00000000000568,-289.0000000000059,123.99999999999523,-591.0000000000082,-443.99999999999994,229.99999999999687,-202.00000000001327,19.00000000001345,-207.00000000000784,114.99999999999844,-392.9999999999989,-72.00000000000273,146.99999999998602,431.0000000000036,579.0000000000184,46.00000000000648,-255.00000000000523,,-1093.0000000000382
2015.11.23,-226.99999999999943,4.999999999988347,-370.00000000000364,272.00000000000557,-687.9999999999998,-556.0000000000009,327.99999999999494,-209.9999999999991,99.00000000000463,-225.00000000000853,119.00000000000244,-488.999999999995,-121.00000000000932,136.99999999998712,436.00000000001415,565.9999999999999,65.00000000001194,-143.00000000000423,,-1002.0000000000113
2015.11.23,-258.0000000000027,41.000000000002146,-365.99999999999966,332.00000000000784,-709.0000000000041,-699.0000000000052,434.000000000001,-249.99999999999466,66.99999999999484,-230.00000000000398,116.00000000000499,-575.0000000000033,-66.0000000000025,178.99999999999582,738.0000000000164,772.0000000000172,25.000000000005684,-102.00000000000209,,-550.9999999999724
