date,GBPUSD,USDCAD,AUDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURJPY,EURCAD,CADJPY,AUDCAD,NZDCAD,empty,sum
2018.09.24,26.999999999999247,-65.00000000000395,43.00000000000415,105.99999999998388,-27.000000000001023,78.99999999999574,-9.999999999998899,66.0000000000025,-14.000000000002899,-82.00000000000784,12.000000000000899,8.999999999992347,,143.9999999999642
2018.09.24,31.000000000003247,-41.000000000002146,26.999999999999247,49.99999999999449,-131.00000000000023,25.999999999992696,-45.000000000006146,105.99999999999454,86.0000000000083,-59.00000000001171,7.9999999999968985,24.000000000001798,,81.99999999997098
2018.09.24,63.99999999999739,-66.00000000001049,69.00000000000794,86.99999999999264,-239.00000000000432,65.99999999999939,-4.999999999999449,155.00000000000114,93.00000000000975,-97.99999999999898,48.99999999999905,63.99999999999739,,238.99999999999147
2018.09.24,11.00000000000545,-56.99999999999594,70.99999999999883,48.99999999998794,-237.99999999999955,75.9999999999983,12.000000000000899,155.00000000000114,90.00000000001229,-100.00000000000853,56.99999999999594,81.9999999999932,,207.99999999998994
2018.09.24,-1.0000000000065512,-93.00000000000975,121.00000000000443,56.99999999999594,-188.0000000000024,133.99999999998968,73.00000000000084,120.00000000000455,52.99999999999194,-99.00000000000375,96.99999999999153,131.99999999999878,,405.9999999999552
2018.09.24,32.999999999994145,-119.00000000000244,126.0000000000039,114.99999999999844,-186.9999999999976,155.99999999998948,100.99999999999554,165.99999999999682,42.0000000000087,-136.0000000000099,85.00000000000173,129.00000000000134,,510.9999999999802
2018.09.24,110.99999999999443,-89.00000000000574,162.0000000000066,222.99999999999542,-213.99999999999864,207.99999999999707,168.99999999999693,241.00000000001387,95.00000000000064,-155.00000000000114,151.9999999999966,219.00000000000253,,1121.9999999999986
2018.09.24,100.99999999999554,-58.000000000002494,138.00000000000477,259.9999999999936,-192.99999999999784,209.9999999999991,157.99999999999147,235.00000000001364,96.00000000000719,-153.0000000000058,146.00000000000168,197.00000000000273,,1137.0000000000036
2018.09.24,82.00000000000429,-32.0000000000098,153.99999999999858,243.99999999999977,-177.99999999999727,227.99999999999488,169.99999999999238,219.99999999999886,124.99999999999733,-125.0,181.9999999999933,227.99999999999488,,1297.9999999999673
2018.09.24,22.0000000000109,42.999999999993044,57.00000000000705,241.00000000000233,-129.0000000000049,163.99999999999747,103.99999999999298,132.000000000005,106.00000000000608,-78.00000000000296,110.99999999999443,146.99999999999713,,919.9999999999986
