date,AUDJPY,empty,sum
2017.08.14,-30.000000000001137,,-30.000000000001137
2017.08.14,-78.99999999999352,,-78.99999999999352
2017.08.14,-128.99999999999068,,-128.99999999999068
2017.08.14,-129.99999999999545,,-129.99999999999545
2017.08.14,-137.99999999999102,,-137.99999999999102
2017.08.14,-268.0000000000007,,-268.0000000000007
2017.08.14,-478.9999999999992,,-478.9999999999992
2017.08.14,-491.9999999999902,,-491.9999999999902
2017.08.14,-519.999999999996,,-519.999999999996
2017.08.14,-516.9999999999959,,-516.9999999999959
2017.08.14,-463.99999999999864,,-463.99999999999864
2017.08.14,-399.0000000000009,,-399.0000000000009
2017.08.14,-427.99999999999727,,-427.99999999999727
2017.08.14,-540.9999999999968,,-540.9999999999968
2017.08.14,-539.0000000000015,,-539.0000000000015
2017.08.14,-484.99999999999943,,-484.99999999999943
2017.08.14,-393.99999999999125,,-393.99999999999125
2017.08.14,-385.9999999999957,,-385.9999999999957
2017.08.14,-427.99999999999727,,-427.99999999999727
2017.08.14,-366.9999999999902,,-366.9999999999902
2017.08.14,-399.9999999999915,,-399.9999999999915
2017.08.14,-430.9999999999974,,-430.9999999999974
2017.08.14,-387.999999999991,,-387.999999999991
2017.08.14,-343.0000000000035,,-343.0000000000035
2017.08.14,-314.9999999999977,,-314.9999999999977
2017.08.14,-290.9999999999968,,-290.9999999999968
2017.08.14,-313.99999999999295,,-313.99999999999295
2017.08.14,-343.9999999999941,,-343.9999999999941
2017.08.14,-313.0000000000024,,-313.0000000000024
2017.08.14,-280.00000000000114,,-280.00000000000114
2017.08.14,-231.99999999999932,,-231.99999999999932
2017.08.14,-192.99999999999784,,-192.99999999999784
2017.08.14,-103.9999999999992,,-103.9999999999992
2017.08.14,-158.99999999999181,,-158.99999999999181
2017.08.14,-102.00000000000387,,-102.00000000000387
2017.08.14,-106.99999999999932,,-106.99999999999932
2017.08.14,-76.99999999999818,,-76.99999999999818
2017.08.14,-78.99999999999352,,-78.99999999999352
2017.08.14,-28.999999999996362,,-28.999999999996362
2017.08.14,-16.999999999995907,,-16.999999999995907
2017.08.14,4.0000000000048885,,4.0000000000048885
2017.08.14,-45.99999999999227,,-45.99999999999227
2017.08.14,-87.99999999999386,,-87.99999999999386
2017.08.14,-76.99999999999818,,-76.99999999999818
2017.08.14,-120.99999999999511,,-120.99999999999511
2017.08.14,-116.99999999999022,,-116.99999999999022
2017.08.14,-85.99999999999852,,-85.99999999999852
2017.08.14,-93.00000000000352,,-93.00000000000352
2017.08.15,-45.99999999999227,,-45.99999999999227
2017.08.15,-0.999999999990564,,-0.999999999990564
2017.08.15,-93.99999999999409,,-93.99999999999409
2017.08.15,-131.9999999999908,,-131.9999999999908
2017.08.15,-131.00000000000023,,-131.00000000000023
2017.08.15,-271.99999999999136,,-271.99999999999136
2017.08.15,-518.0000000000007,,-518.0000000000007
2017.08.15,-527.000000000001,,-527.000000000001
2017.08.15,-584.0000000000032,,-584.0000000000032
2017.08.15,-700.0000000000028,,-700.0000000000028
2017.08.15,-691.9999999999931,,-691.9999999999931
2017.08.15,-667.0000000000016,,-667.0000000000016
2017.08.15,-650.9999999999962,,-650.9999999999962
2017.08.15,-677.9999999999973,,-677.9999999999973
2017.08.15,-658.0000000000013,,-658.0000000000013
2017.08.15,-634.0000000000003,,-634.0000000000003
2017.08.15,-603.9999999999992,,-603.9999999999992
2017.08.15,-661.9999999999919,,-661.9999999999919
2017.08.15,-613.9999999999901,,-613.9999999999901
2017.08.15,-539.0000000000015,,-539.0000000000015
2017.08.15,-497.99999999999045,,-497.99999999999045
2017.08.15,-433.9999999999975,,-433.9999999999975
2017.08.15,-485.99999999999,,-485.99999999999
2017.08.15,-506.9999999999908,,-506.9999999999908
2017.08.15,-527.000000000001,,-527.000000000001
2017.08.15,-563.999999999993,,-563.999999999993
2017.08.15,-488.9999999999901,,-488.9999999999901
2017.08.15,-462.99999999999386,,-462.99999999999386
2017.08.15,-486.99999999999477,,-486.99999999999477
2017.08.15,-471.00000000000364,,-471.00000000000364
2017.08.15,-477.99999999999443,,-477.99999999999443
2017.08.15,-549.9999999999972,,-549.9999999999972
2017.08.15,-543.9999999999969,,-543.9999999999969
2017.08.15,-524.0000000000009,,-524.0000000000009
2017.08.15,-515.0000000000006,,-515.0000000000006
2017.08.15,-372.99999999999045,,-372.99999999999045
2017.08.15,-375.0,,-375.0
2017.08.15,-316.99999999999307,,-316.99999999999307
2017.08.15,-355.99999999999454,,-355.99999999999454
2017.08.15,-343.9999999999941,,-343.9999999999941
2017.08.15,-311.9999999999976,,-311.9999999999976
2017.08.15,-326.9999999999982,,-326.9999999999982
2017.08.15,-311.9999999999976,,-311.9999999999976
