date,AUDJPY,empty,sum
2017.08.15,-471.00000000000364,,-471.00000000000364
2017.08.15,-516.9999999999959,,-516.9999999999959
2017.08.15,-483.99999999999466,,-483.99999999999466
2017.08.15,-423.9999999999924,,-423.9999999999924
2017.08.15,-442.99999999999784,,-442.99999999999784
2017.08.15,-429.9999999999926,,-429.9999999999926
2017.08.15,-426.00000000000193,,-426.00000000000193
2017.08.15,-445.99999999999795,,-445.99999999999795
2017.08.15,-503.9999999999907,,-503.9999999999907
2017.08.15,-506.9999999999908,,-506.9999999999908
2017.08.15,-460.9999999999985,,-460.9999999999985
2017.08.15,-335.9999999999985,,-335.9999999999985
2017.08.15,-359.99999999999943,,-359.99999999999943
2017.08.15,-307.00000000000216,,-307.00000000000216
2017.08.15,-280.9999999999917,,-280.9999999999917
2017.08.15,-340.999999999994,,-340.999999999994
2017.08.15,-290.9999999999968,,-290.9999999999968
2017.08.15,-308.9999999999975,,-308.9999999999975
2017.08.15,-298.0000000000018,,-298.0000000000018
2017.08.15,-301.9999999999925,,-301.9999999999925
2017.08.15,-361.99999999999477,,-361.99999999999477
2017.08.15,-361.99999999999477,,-361.99999999999477
2017.08.15,-365.99999999999966,,-365.99999999999966
2017.08.15,-427.99999999999727,,-427.99999999999727
2017.08.15,-468.9999999999941,,-468.9999999999941
2017.08.16,-430.9999999999974,,-430.9999999999974
2017.08.16,-408.9999999999918,,-408.9999999999918
2017.08.16,-393.0000000000007,,-393.0000000000007
2017.08.16,-442.99999999999784,,-442.99999999999784
2017.08.16,-426.00000000000193,,-426.00000000000193
2017.08.16,-453.00000000000296,,-453.00000000000296
2017.08.16,-605.000000000004,,-605.000000000004
2017.08.16,-578.000000000003,,-578.000000000003
2017.08.16,-578.000000000003,,-578.000000000003
2017.08.16,-644.999999999996,,-644.999999999996
2017.08.16,-596.0000000000036,,-596.0000000000036
2017.08.16,-557.9999999999927,,-557.9999999999927
2017.08.16,-593.0000000000035,,-593.0000000000035
2017.08.16,-579.9999999999983,,-579.9999999999983
2017.08.16,-613.9999999999901,,-613.9999999999901
2017.08.16,-637.999999999991,,-637.999999999991
2017.08.16,-668.9999999999969,,-668.9999999999969
2017.08.16,-664.0000000000015,,-664.0000000000015
2017.08.16,-665.9999999999968,,-665.9999999999968
2017.08.16,-742.999999999995,,-742.999999999995
2017.08.16,-953.9999999999935,,-953.9999999999935
2017.08.16,-890.0000000000006,,-890.0000000000006
2017.08.16,-1141.999999999996,,-1141.999999999996
2017.08.16,-1093.999999999994,,-1093.999999999994
2017.08.16,-1096.999999999994,,-1096.999999999994
2017.08.16,-1102.9999999999945,,-1102.9999999999945
2017.08.16,-947.9999999999933,,-947.9999999999933
2017.08.16,-954.9999999999983,,-954.9999999999983
2017.08.16,-966.9999999999987,,-966.9999999999987
2017.08.16,-972.999999999999,,-972.999999999999
2017.08.16,-948.9999999999981,,-948.9999999999981
2017.08.16,-924.9999999999972,,-924.9999999999972
2017.08.16,-1015.0000000000006,,-1015.0000000000006
2017.08.16,-1170.0000000000018,,-1170.0000000000018
2017.08.16,-1198.9999999999982,,-1198.9999999999982
2017.08.16,-1254.9999999999955,,-1254.9999999999955
2017.08.16,-1218.999999999994,,-1218.999999999994
2017.08.16,-1239.999999999995,,-1239.999999999995
2017.08.16,-1352.0000000000039,,-1352.0000000000039
2017.08.16,-1250.0,,-1250.0
2017.08.16,-1165.9999999999968,,-1165.9999999999968
2017.08.16,-1212.9999999999939,,-1212.9999999999939
2017.08.16,-1069.0000000000027,,-1069.0000000000027
2017.08.16,-1123.9999999999952,,-1123.9999999999952
2017.08.16,-1212.9999999999939,,-1212.9999999999939
2017.08.16,-1295.0000000000018,,-1295.0000000000018
2017.08.16,-1212.0000000000032,,-1212.0000000000032
2017.08.16,-1310.0000000000023,,-1310.0000000000023
2017.08.17,-1280.9999999999918,,-1280.9999999999918
2017.08.17,-1238.99999999999,,-1238.99999999999
2017.08.17,-1180.9999999999973,,-1180.9999999999973
2017.08.17,-1143.9999999999914,,-1143.9999999999914
2017.08.17,-1128.9999999999907,,-1128.9999999999907
2017.08.17,-1161.0000000000014,,-1161.0000000000014
2017.08.17,-1179.9999999999927,,-1179.9999999999927
2017.08.17,-1048.9999999999923,,-1048.9999999999923
2017.08.17,-1134.999999999991,,-1134.999999999991
2017.08.17,-1039.0000000000014,,-1039.0000000000014
2017.08.17,-996.9999999999999,,-996.9999999999999
2017.08.17,-1039.0000000000014,,-1039.0000000000014
2017.08.17,-1126.9999999999955,,-1126.9999999999955
2017.08.17,-1119.9999999999905,,-1119.9999999999905
2017.08.17,-1134.999999999991,,-1134.999999999991
2017.08.17,-1113.99999999999,,-1113.99999999999
2017.08.17,-1155.0000000000011,,-1155.0000000000011
2017.08.17,-1084.0000000000032,,-1084.0000000000032
2017.08.17,-1091.9999999999986,,-1091.9999999999986
2017.08.17,-1295.9999999999923,,-1295.9999999999923
2017.08.17,-1301.9999999999925,,-1301.9999999999925
2017.08.17,-1387.0000000000005,,-1387.0000000000005
2017.08.17,-1427.9999999999973,,-1427.9999999999973
2017.08.17,-1268.9999999999914,,-1268.9999999999914
2017.08.17,-1240.9999999999995,,-1240.9999999999995
2017.08.17,-1194.0000000000027,,-1194.0000000000027
2017.08.17,-1215.0000000000034,,-1215.0000000000034
2017.08.17,-1143.0000000000007,,-1143.0000000000007
2017.08.17,-1164.0000000000014,,-1164.0000000000014
2017.08.17,-1277.000000000001,,-1277.000000000001
2017.08.17,-1256.999999999991,,-1256.999999999991
2017.08.17,-1231.9999999999993,,-1231.9999999999993
2017.08.17,-1153.9999999999964,,-1153.9999999999964
2017.08.17,-1052.9999999999973,,-1052.9999999999973
2017.08.17,-841.9999999999987,,-841.9999999999987
2017.08.17,-921.999999999997,,-921.999999999997
2017.08.17,-959.0000000000032,,-959.0000000000032
2017.08.17,-902.9999999999916,,-902.9999999999916
2017.08.17,-850.9999999999991,,-850.9999999999991
2017.08.17,-735.99999999999,,-735.99999999999
2017.08.17,-685.9999999999928,,-685.9999999999928
2017.08.17,-683.9999999999975,,-683.9999999999975
2017.08.17,-688.0000000000024,,-688.0000000000024
2017.08.17,-618.9999999999998,,-618.9999999999998
2017.08.17,-462.0000000000033,,-462.0000000000033
2017.08.17,-281.9999999999965,,-281.9999999999965
2017.08.17,-304.00000000000205,,-304.00000000000205
2017.08.17,-293.99999999999693,,-293.99999999999693
2017.08.18,-262.999999999991,,-262.999999999991
2017.08.18,-231.99999999999932,,-231.99999999999932
2017.08.18,-209.00000000000318,,-209.00000000000318
2017.08.18,-257.99999999999557,,-257.99999999999557
2017.08.18,-283.00000000000125,,-283.00000000000125
2017.08.18,-7.999999999995566,,-7.999999999995566
2017.08.18,-179.00000000000205,,-179.00000000000205
2017.08.18,-235.99999999999,,-235.99999999999
2017.08.18,-307.9999999999927,,-307.9999999999927
2017.08.18,-334.0000000000032,,-334.0000000000032
2017.08.18,-298.0000000000018,,-298.0000000000018
2017.08.18,-280.9999999999917,,-280.9999999999917
2017.08.18,-310.99999999999284,,-310.99999999999284
2017.08.18,-274.0000000000009,,-274.0000000000009
2017.08.18,-271.0000000000008,,-271.0000000000008
2017.08.18,-237.99999999999955,,-237.99999999999955
2017.08.18,-222.99999999999898,,-222.99999999999898
2017.08.18,-256.0000000000002,,-256.0000000000002
2017.08.18,-120.99999999999511,,-120.99999999999511
2017.08.18,-82.99999999999841,,-82.99999999999841
2017.08.18,-168.99999999999693,,-168.99999999999693
2017.08.18,-253.99999999999068,,-253.99999999999068
2017.08.18,-334.99999999999375,,-334.99999999999375
2017.08.18,-274.9999999999915,,-274.9999999999915
2017.08.18,-335.9999999999985,,-335.9999999999985
2017.08.18,-346.9999999999942,,-346.9999999999942
2017.08.18,-299.99999999999716,,-299.99999999999716
2017.08.18,-296.99999999999704,,-296.99999999999704
2017.08.18,-277.000000000001,,-277.000000000001
2017.08.18,-256.0000000000002,,-256.0000000000002
2017.08.18,-250.99999999999056,,-250.99999999999056
2017.08.18,-230.00000000000398,,-230.00000000000398
2017.08.18,-244.99999999999034,,-244.99999999999034
2017.08.18,37.00000000000614,,37.00000000000614
2017.08.18,33.00000000000125,,33.00000000000125
2017.08.18,5.000000000009663,,5.000000000009663
2017.08.18,-307.00000000000216,,-307.00000000000216
2017.08.18,-619.9999999999903,,-619.9999999999903
2017.08.18,-688.0000000000024,,-688.0000000000024
2017.08.18,-766.9999999999959,,-766.9999999999959
2017.08.18,-760.9999999999957,,-760.9999999999957
2017.08.18,-582.9999999999984,,-582.9999999999984
2017.08.18,-646.0000000000008,,-646.0000000000008
2017.08.18,-575.9999999999934,,-575.9999999999934
2017.08.18,-551.0000000000019,,-551.0000000000019
2017.08.18,-518.9999999999912,,-518.9999999999912
2017.08.18,-506.0000000000002,,-506.0000000000002
2017.08.18,-385.9999999999957,,-385.9999999999957
