date,NZDUSD,CADCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,empty,sum
2015.12.14,-741.9999999999982,-106.00000000000608,-633.0000000000058,-2600.0000000000246,-116.99999999999022,443.99999999999994,-1131.9999999999998,-750.0000000000063,-905.0000000000002,,-6541.000000000031
2015.12.14,-696.999999999992,-90.0000000000012,-630.0000000000083,-2475.000000000005,-175.00000000001137,422.9999999999956,-1190.0000000000023,-751.0000000000017,-909.9999999999997,,-6495.000000000026
2015.12.14,-668.9999999999974,-153.00000000000313,-639.0000000000007,-2493.000000000034,-253.00000000001432,346.9999999999862,-1173.0000000000018,-736.0000000000033,-853.0000000000038,,-6622.000000000073
2015.12.14,-633.9999999999901,-182.00000000000438,-640.0000000000073,-2485.000000000026,-155.00000000000114,236.99999999999832,-1119.9999999999877,-700.0000000000006,-809.0000000000042,,-6488.000000000024
2015.12.14,-559.9999999999939,-177.00000000000495,-580.0000000000027,-2300.000000000013,-180.00000000000682,165.9999999999995,-1073.9999999999973,-658.9999999999985,-761.0000000000006,,-6125.000000000018
2015.12.14,-557.9999999999918,-178.00000000000037,-557.0000000000075,-2344.000000000035,-96.00000000000364,193.99999999998306,-1055.000000000006,-644.9999999999956,-724.0000000000024,,-5963.000000000059
2015.12.15,-549.9999999999949,-170.99999999999892,-550.000000000006,-2401.0000000000086,-86.00000000001273,164.99999999999292,-990.000000000002,-644.0000000000001,-648.0000000000041,,-5875.000000000035
2015.12.15,-692.9999999999992,-195.00000000000074,-640.0000000000073,-2167.00000000003,-84.00000000000318,228.99999999999034,-1180.9999999999877,-692.9999999999992,-770.000000000004,,-6194.000000000041
2015.12.15,-633.9999999999901,-187.9999999999993,-609.9999999999994,-2220.000000000022,-84.00000000000318,238.99999999998923,-1116.9999999999902,-685.0000000000023,-731.0000000000039,,-6030.000000000022
2015.12.15,-800.0000000000007,-187.00000000000384,-790.0000000000018,-2469.00000000001,-49.000000000006594,194.99999999998963,-1553.9999999999886,-770.9999999999994,-978.9999999999966,,-7404.000000000017
2015.12.15,-755.99999999999,-194.0000000000053,-742.0000000000093,-2411.00000000003,8.000000000009777,215.99999999999397,-1475.000000000004,-751.9999999999972,-926.0000000000045,,-7032.000000000036
2015.12.15,-881.9999999999939,-179.00000000000693,-830.0000000000085,-2536.000000000005,38.99999999998727,226.99999999999943,-1638.9999999999905,-792.9999999999993,-1029.9999999999975,,-7623.000000000015
2015.12.15,-894.9999999999902,-102.99999999999754,-760.0000000000051,-2709.000000000028,185.00000000000227,288.99999999998374,-1617.0000000000018,-807.0000000000022,-1019.9999999999986,,-7437.000000000036
2015.12.15,-914.9999999999991,-102.99999999999754,-780.000000000003,-2666.0000000000127,132.000000000005,288.99999999998374,-1642.9999999999945,-785.0000000000024,-1053.9999999999993,,-7525.00000000002
2015.12.15,-911.9999999999906,-92.00000000000318,-740.0000000000073,-2779.0000000000427,144.00000000000546,304.9999999999997,-1553.9999999999886,-821.000000000005,-1020.9999999999941,,-7470.000000000027
2015.12.15,-935.9999999999924,-163.99999999999747,-780.000000000003,-3117.9999999999986,117.999999999995,178.99999999999582,-1652.000000000009,-977.0000000000057,-1022.9999999999961,,-8353.000000000011
2015.12.15,-854.9999999999947,-167.00000000000603,-721.000000000005,-2973.0000000000255,144.00000000000546,110.99999999999443,-1536.9999999999884,-909.9999999999997,-929.000000000002,,-7837.000000000021
2015.12.15,-906.9999999999911,-168.99999999999693,-750.0000000000063,-2968.9999999999995,145.00000000001023,137.9999999999937,-1598.9999999999948,-873.999999999997,-951.0000000000018,,-7935.9999999999845
2015.12.15,-924.9999999999981,-118.00000000000699,-728.0000000000064,-2679.000000000009,167.0000000000016,263.99999999999756,-1492.9999999999889,-760.0000000000051,-993.9999999999949,,-7266.000000000009
2015.12.15,-996.9999999999924,-95.00000000000064,-790.0000000000018,-2342.000000000022,224.99999999999432,395.99999999999636,-1580.0000000000036,-639.0000000000007,-1080.0000000000032,,-6902.000000000033
2015.12.15,-1017.9999999999967,-97.9999999999981,-820.0000000000097,-2311.000000000041,151.9999999999868,400.9999999999847,-1645.0000000000075,-644.9999999999956,-1139.9999999999966,,-7124.000000000074
2015.12.15,-1063.9999999999982,-73.00000000000084,-840.0000000000074,-2340.0000000000086,144.00000000000546,444.9999999999843,-1696.0000000000086,-656.9999999999965,-1215.9999999999948,,-7297.000000000024
2015.12.15,-988.9999999999955,-38.0000000000047,-739.0000000000008,-2280.0000000000155,110.99999999999,493.99999999999443,-1482.0000000000055,-634.0000000000013,-1119.9999999999989,,-6677.000000000037
2015.12.15,-1000.9999999999964,-46.999999999997044,-716.0000000000056,-2275.000000000027,121.00000000000932,499.9999999999893,-1394.9999999999907,-561.0000000000003,-1071.9999999999952,,-6446.000000000014
2015.12.15,-1160.9999999999898,-119.00000000000244,-870.0000000000041,-2582.00000000004,116.99999999999022,314.99999999999864,-1811.000000000007,-646.9999999999976,-1254.999999999995,,-8013.000000000047
2015.12.15,-1212.9999999999975,-90.99999999999665,-835.000000000008,-2545.0000000000196,175.99999999998772,422.9999999999956,-1703.9999999999943,-651.0000000000016,-1358.0000000000036,,-7798.000000000039
2015.12.15,-1102.9999999999984,-1.0000000000065512,-816.0000000000056,-2342.000000000022,193.9999999999884,569.9999999999816,-1706.0000000000075,-512.0000000000014,-1290.0000000000023,,-7006.000000000073
2015.12.15,-1113.9999999999927,-124.99999999999733,-841.0000000000028,-2479.0000000000314,243.99999999999977,273.9999999999965,-1810.0000000000005,-495.9999999999964,-1241.9999999999986,,-7589.000000000022
2015.12.15,-1045.9999999999914,-234.99999999999633,-867.0000000000067,-2330.000000000032,173.00000000000182,96.99999999999153,-1817.000000000002,-412.00000000000125,-1119.9999999999989,,-7557.000000000035
2015.12.15,-1017.9999999999967,-263.0000000000021,-837.00000000001,-2319.0000000000045,152.9999999999916,65.99999999998829,-1740.9999999999925,-372.0000000000057,-1019.9999999999986,,-7351.000000000031
2015.12.15,-923.9999999999915,-214.00000000000307,-704.0000000000047,-2403.000000000022,296.99999999999704,178.99999999999582,-1350.9999999999911,-389.000000000006,-883.9999999999959,,-6393.000000000022
2015.12.15,-1024.9999999999982,-275.000000000003,-819.0000000000031,-3084.0000000000423,146.99999999999136,-78.00000000000028,-1760.000000000006,-585.0000000000022,-954.9999999999948,,-8434.000000000056
2015.12.15,-1007.9999999999978,-322.00000000000006,-865.0000000000047,-2957.0000000000095,156.0000000000059,-160.00000000000458,-1865.99999999999,-568.9999999999973,-1031.000000000004,,-8622.000000000004
2015.12.15,-945.9999999999912,-306.00000000000625,-847.0000000000089,-2196.0000000000423,187.00000000001182,-51.000000000001044,-1757.0000000000086,-404.99999999999983,-958.0000000000033,,-7279.000000000051
2015.12.15,-976.9999999999945,-278.00000000000045,-867.0000000000067,-2022.0000000000127,97.99999999998477,-12.000000000012001,-1800.0000000000016,-324.9999999999975,-1027.9999999999957,,-7211.000000000036
2015.12.15,-966.0000000000002,-323.0000000000066,-909.0000000000042,-2027.000000000001,21.99999999999136,-85.00000000000173,-1865.99999999999,-331.999999999999,-1039.9999999999966,,-7526.000000000007
2015.12.15,-949.9999999999953,-292.00000000000335,-903.0000000000093,-1991.0000000000316,-104.99999999998977,-48.000000000003595,-1897.9999999999998,-380.00000000000256,-1095.999999999997,,-7663.000000000034
2015.12.15,-883.9999999999959,-358.0000000000028,-861.0000000000007,-1747.0000000000318,-155.00000000000114,-218.00000000000708,-1835.0000000000089,-341.0000000000024,-1049.0,,-7448.000000000051
2015.12.15,-784.9999999999912,-353.99999999999875,-855.0000000000058,-1405.0000000000118,-145.00000000001023,-310.0000000000103,-1834.0000000000023,-212.00000000000108,-866.0000000000001,,-6766.000000000032
2015.12.15,-715.9999999999944,-409.0000000000038,-807.0000000000022,-1511.00000000004,-164.0000000000157,-590.0000000000016,-1971.999999999996,-197.00000000000273,-800.9999999999961,,-7167.000000000054
2015.12.15,-711.9999999999905,-424.00000000000216,-790.0000000000018,-1612.0000000000357,-194.99999999999318,-567.0000000000064,-1936.0000000000043,-80.00000000000229,-804.0000000000047,,-7120.000000000041
2015.12.15,-600.999999999996,-402.00000000000233,-792.0000000000039,-2035.000000000009,-194.99999999999318,-560.0000000000049,-1896.0000000000089,36.999999999998145,-766.9999999999955,,-7211.0000000000155
2015.12.15,-544.0,-550.000000000006,-867.0000000000067,-1800.0000000000239,-199.99999999998863,-681.0000000000205,-1882.000000000006,161.99999999999548,-785.0000000000024,,-7147.000000000058
2015.12.15,-520.9999999999936,-661.0000000000005,-858.0000000000032,-1822.0000000000348,-341.0000000000082,-881.0000000000207,-1882.000000000006,219.99999999999798,-602.999999999998,,-7349.000000000067
2015.12.15,-507.9999999999973,-726.9999999999999,-899.0000000000053,-1788.000000000034,-348.99999999998954,-1018.0000000000077,-1967.999999999992,273.000000000001,-507.9999999999973,,-7492.000000000023
2015.12.15,-494.9999999999899,-812.0000000000016,-868.000000000002,-1902.000000000026,-264.00000000001,-1212.000000000013,-1920.999999999995,314.99999999999864,-402.00000000000233,,-7561.000000000041
2015.12.15,-475.99999999999864,-731.9999999999993,-796.0000000000078,-1801.0000000000305,-106.99999999999932,-967.0000000000067,-1696.999999999993,219.00000000000253,-509.00000000000387,,-6866.0000000000355
2015.12.15,-555.9999999999899,-597.0000000000031,-917.0000000000011,-2228.00000000003,-191.0000000000025,-863.0000000000138,-2146.9999999999877,53.00000000000304,-649.999999999995,,-8096.00000000002
2015.12.15,-557.9999999999918,-577.0000000000052,-892.9999999999993,-2216.00000000004,-221.00000000000364,-859.0000000000098,-2117.9999999999977,43.999999999999595,-702.9999999999981,,-8101.0000000000455
2015.12.15,-663.999999999998,-536.9999999999986,-970.9999999999997,-2316.000000000029,-200.9999999999934,-808.0000000000088,-2329.9999999999877,27.999999999994696,-817.000000000001,,-8616.000000000024
2015.12.15,-662.9999999999914,-563.0000000000024,-984.000000000007,-2380.0000000000045,-206.99999999999363,-783.0000000000003,-2341.9999999999995,-53.999999999998494,-836.9999999999989,,-8812.999999999995
2015.12.15,-658.9999999999985,-612.9999999999969,-1073.0000000000018,-2469.00000000001,-209.00000000000318,-703.0000000000092,-2282.9999999999905,-82.00000000000429,-868.000000000002,,-8959.000000000018
2015.12.15,-665.9999999999999,-585.0000000000022,-1072.0000000000064,-2511.0000000000186,-151.00000000001046,-632.0000000000103,-2285.0000000000036,-104.99999999999955,-873.0000000000016,,-8880.000000000053
2015.12.15,-732.9999999999948,-558.9999999999984,-1088.0,-2467.0000000000414,-111.99999999999477,-587.0000000000042,-2387.000000000006,-94.00000000000519,-941.000000000003,,-8968.00000000005
2015.12.16,-605.0,-565.9999999999999,-983.0000000000006,-2446.999999999999,-179.00000000000205,-629.0000000000128,-2170.0000000000055,-34.99999999999615,-787.9999999999998,,-8402.000000000016
2015.12.16,-727.9999999999953,-563.9999999999978,-1078.0000000000011,-2571.0000000000123,-168.00000000000637,-606.0000000000176,-2288.0000000000014,-109.00000000000354,-946.0000000000024,,-9058.000000000038
2015.12.16,-725.9999999999933,-541.0000000000026,-1074.0000000000082,-2592.0000000000164,-80.0000000000125,-501.0000000000181,-2265.9999999999905,-106.00000000000608,-936.999999999999,,-8823.000000000047
2015.12.16,-639.0000000000007,-546.9999999999975,-970.9999999999997,-2456.0000000000136,-21.99999999999136,-533.0000000000057,-2029.9999999999984,-39.00000000000014,-797.9999999999987,,-8035.000000000005
2015.12.16,-629.9999999999973,-580.9999999999982,-970.0000000000042,-2648.000000000028,-21.99999999999136,-614.0000000000034,-2039.9999999999973,-89.00000000000574,-763.9999999999981,,-8358.000000000022
2015.12.16,-562.9999999999912,-548.0000000000041,-920.0000000000097,-2440.0000000000423,58.9999999999975,-510.00000000001046,-1880.9999999999993,-100.99999999999554,-707.000000000002,,-7611.000000000056
2015.12.16,-558.9999999999984,-492.999999999999,-873.0000000000016,-2502.000000000004,43.00000000000637,-438.00000000000506,-1801.9999999999925,-138.00000000000477,-719.000000000003,,-7481.000000000002
2015.12.16,-463.9999999999977,-461.0000000000003,-751.0000000000017,-2409.000000000017,-2.0000000000095497,-352.000000000019,-1492.9999999999889,-84.0000000000063,-587.0000000000042,,-6603.000000000045
2015.12.16,-526.9999999999997,-468.00000000000176,-809.0000000000042,-2414.000000000005,32.00000000001069,-416.00000000001637,-1692.9999999999889,-70.0000000000034,-659.999999999994,,-7025.000000000003
2015.12.16,-565.9999999999999,-487.0000000000041,-840.0000000000074,-2492.0000000000277,61.00000000000705,-414.00000000000324,-1702.0000000000034,-131.00000000000333,-690.9999999999972,,-7262.00000000004
2015.12.16,-572.9999999999902,-484.00000000000665,-855.0000000000058,-2524.000000000015,126.00000000000477,-403.00000000002,-1716.0000000000064,-146.99999999999713,-707.000000000002,,-7283.000000000039
2015.12.16,-648.9999999999995,-478.0000000000006,-930.0000000000086,-2737.0000000000337,87.99999999999386,-440.00000000001813,-1968.9999999999986,-261.0000000000001,-805.9999999999956,,-8182.000000000061
2015.12.16,-617.9999999999964,-475.99999999999864,-906.0000000000068,-2663.9999999999995,100.99999999999909,-467.0000000000174,-1929.000000000003,-233.00000000000543,-781.9999999999939,,-7974.000000000022
2015.12.16,-579.9999999999916,-473.99999999999665,-879.0000000000075,-2646.000000000015,223.99999999998954,-464.00000000001995,-1872.9999999999914,-217.99999999999596,-748.9999999999997,,-7659.000000000029
2015.12.16,-575.9999999999987,-472.00000000000574,-874.0000000000081,-2602.0000000000377,252.00000000000955,-447.0000000000196,-1824.0000000000034,-192.00000000000327,-751.9999999999972,,-7487.000000000066
2015.12.16,-591.9999999999925,-456.9999999999963,-845.0000000000068,-2558.000000000016,209.00000000000318,-422.00000000001125,-1795.9999999999975,-175.99999999999838,-739.0000000000008,,-7376.000000000016
2015.12.16,-615.9999999999943,-438.00000000000506,-862.0000000000072,-2682.0000000000286,276.00000000001046,-376.00000000002075,-1793.0000000000002,-212.00000000000108,-763.9999999999981,,-7467.000000000044
2015.12.16,-559.9999999999939,-429.0000000000016,-806.0000000000067,-2566.0000000000236,305.0000000000068,-381.0000000000091,-1719.0000000000039,-163.99999999999747,-741.0000000000027,,-7061.000000000031
2015.12.16,-554.9999999999944,-399.0000000000049,-811.0000000000061,-2468.0000000000036,254.99999999999545,-242.00000000000887,-1656.9999999999973,-185.99999999999727,-790.0000000000018,,-6853.000000000019
2015.12.16,-503.99999999999335,-319.99999999999807,-661.0000000000005,-2456.0000000000136,293.00000000000637,-301.0000000000179,-1510.9999999999957,-217.99999999999596,-727.9999999999953,,-6406.000000000005
2015.12.16,-495.9999999999964,-383.0,-737.0000000000099,-2511.0000000000186,151.00000000001046,-493.0000000000101,-1767.0000000000075,-182.00000000000438,-756.0000000000011,,-7174.000000000038
2015.12.16,-512.9999999999968,-292.9999999999988,-737.0000000000099,-2608.0000000000327,236.99999999999477,-287.000000000015,-1763.0000000000034,-155.00000000000514,-841.0000000000028,,-6960.00000000007
2015.12.16,-495.9999999999964,-265.99999999999955,-718.0000000000075,-2539.0000000000246,195.99999999999795,-257.0000000000183,-1709.000000000005,-129.00000000000134,-815.9999999999945,,-6734.000000000048
2015.12.16,-447.99999999999284,-319.0000000000026,-753.0000000000036,-2785.9999999999995,123.99999999999523,-361.0000000000113,-1802.999999999999,-155.00000000000514,-788.9999999999952,,-7290.000000000014
2015.12.16,-483.99999999999557,-297.00000000000284,-757.0000000000076,-2751.000000000037,146.99999999999136,-281.0000000000201,-1885.9999999999877,-190.00000000000128,-900.0000000000008,,-7399.00000000006
2015.12.16,-473.99999999999665,-350.00000000000585,-765.0000000000045,-2734.000000000014,122.99999999999045,-475.0000000000032,-1879.9999999999927,-195.9999999999962,-795.0000000000013,,-7546.000000000025
2015.12.16,-483.0000000000001,-361.0000000000002,-760.0000000000051,-2637.0000000000005,103.999999999985,-416.00000000001637,-1784.999999999992,-204.99999999999963,-783.0000000000003,,-7326.000000000028
2015.12.16,-447.99999999999284,-373.99999999999653,-746.0000000000023,-2694.0000000000186,108.00000000000409,-409.0000000000149,-1760.000000000006,-146.00000000000168,-739.0000000000008,,-7208.000000000028
2015.12.16,-454.9999999999943,-492.999999999999,-809.0000000000042,-2690.999999999999,-74.99999999998863,-624.0000000000023,-1852.000000000009,-114.00000000000298,-653.999999999999,,-7766.999999999998
2015.12.16,-485.99999999999756,-489.0000000000061,-866.0000000000001,-2881.0,-158.00000000001546,-564.000000000009,-1899.0000000000061,-216.0000000000051,-770.9999999999994,,-8330.00000000004
2015.12.16,-502.9999999999979,-402.9999999999978,-809.0000000000042,-2948.0000000000396,-122.99999999999045,-390.0000000000015,-1800.0000000000016,-292.9999999999988,-797.9999999999987,,-8067.000000000033
2015.12.16,-494.9999999999899,-414.00000000000324,-816.0000000000056,-2823.00000000002,120.00000000000455,-393.0000000000211,-1785.9999999999986,-292.9999999999988,-778.0000000000009,,-7678.000000000033
2015.12.16,-587.9999999999997,-184.00000000000637,-762.0000000000072,-2711.000000000041,64.99999999999773,-210.0000000000213,-1991.0000000000093,-353.99999999999875,-971.9999999999951,,-7707.000000000081
2015.12.16,-628.9999999999907,-197.99999999999818,-792.9999999999993,-2889.000000000008,21.99999999999136,-247.00000000001944,-2089.999999999992,-489.0000000000061,-1090.000000000002,,-8403.000000000025
2015.12.16,-617.9999999999964,-60.99999999999994,-686.0000000000089,-3192.000000000039,46.999999999997044,-213.00000000001873,-2092.000000000005,-561.0000000000003,-1144.999999999996,,-8521.000000000067
2015.12.16,-640.9999999999916,114.00000000000298,-753.9999999999991,-3166.0000000000023,42.00000000000159,9.999999999998899,-2058.9999999999886,-768.000000000002,-1471.0,,-8692.99999999998
2015.12.16,-701.9999999999915,224.9999999999974,-753.9999999999991,-2964.000000000011,228.00000000000864,637.9999999999831,-2025.9999999999945,-882.000000000005,-1644.9999999999964,,-7882.000000000007
2015.12.16,-711.9999999999905,234.99999999999633,-641.0000000000027,-3111.0000000000414,185.00000000000227,248.99999999998812,-2141.9999999999995,-821.000000000005,-1561.9999999999968,,-8320.00000000005
2015.12.16,-675.9999999999989,239.0000000000003,-629.0000000000018,-3191.0000000000327,92.99999999998931,164.99999999999292,-2184.000000000008,-709.0000000000041,-1354.999999999995,,-8247.000000000058
2015.12.16,-705.0000000000001,121.99999999999989,-704.0000000000047,-3289.0000000000086,69.99999999999318,-4.000000000004,-2296.000000000009,-680.0000000000028,-1349.0000000000002,,-8835.000000000036
2015.12.16,-910.9999999999951,61.999999999995396,-864.0000000000092,-3708.0,68.00000000001205,-120.00000000000898,-2685.999999999988,-863.9999999999981,-1519.0000000000036,,-10541.999999999996
2015.12.16,-916.99999999999,136.99999999999824,-772.000000000006,-3639.000000000037,185.00000000000227,112.99999999998533,-2412.9999999999986,-953.9999999999993,-1634.000000000002,,-9894.000000000047
2015.12.16,-789.9999999999907,-109.00000000000354,-834.0000000000014,-3515.0000000000236,-156.0000000000059,-287.9999999999994,-2628.000000000008,-873.999999999997,-1493.9999999999952,,-10688.000000000024
2015.12.16,-1303.999999999994,104.99999999999955,-1096.0000000000082,-4159.000000000024,282.0000000000107,354.9999999999942,-2849.999999999997,-1275.0000000000039,-1878.9999999999973,,-11821.000000000018
2015.12.16,-1068.9999999999977,-107.00000000000153,-896.000000000008,-3889.0000000000314,76.99999999999818,-110.00000000001009,-2380.9999999999886,-1109.0000000000043,-1614.0000000000043,,-11098.000000000045
2015.12.16,-857.9999999999922,-248.00000000000378,-1136.999999999999,-3850.0000000000423,147.99999999999613,-298.00000000002046,-2859.999999999996,-858.9999999999986,-1476.999999999995,,-11439.000000000051
