date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.02,119.99999999998678,-70.99999999999883,-34.99999999999659,-148.99999999999915,-44.0000000000107,-268.0000000000007,-95.99999999999609,-104.00000000000409,78.00000000000028,-430.9999999999814,-90.99999999999397,-69.00000000000794,-211.00000000000563,-194.0000000000053,80.99999999999774,-14.000000000002899,,-1498.0000000000186
2017.01.02,133.99999999998968,-114.0000000000141,-27.000000000001023,-106.00000000000608,-36.0000000000027,-165.99999999999682,-112.99999999999643,-85.00000000000173,99.00000000000463,-590.0000000000016,-121.99999999999989,-73.00000000001194,-374.0000000000077,-165.00000000000404,7.9999999999968985,-49.99999999999449,,-1780.0000000000473
2017.01.02,126.99999999998823,-90.00000000001229,1.0000000000047748,-79.99999999999119,-17.000000000000348,-311.9999999999976,-112.99999999999643,-39.00000000000014,53.999999999998494,-575.9999999999987,-114.99999999999488,-104.99999999999955,-378.00000000001165,-148.0000000000037,-15.999999999993797,-79.99999999999119,,-1886.9999999999998
2017.01.02,7.0000000000014495,-50.0000000000167,19.99999999999602,-174.99999999999181,-28.000000000005798,-287.00000000000614,-150.99999999999002,-46.00000000000159,55.000000000005045,-525.999999999982,-93.99999999999409,-104.99999999999955,-328.00000000001717,-167.00000000000603,-24.000000000001798,-72.99999999998974,,-1971.9999999999998
2017.01.02,110.99999999999443,-63.99999999999739,36.99999999999193,-109.00000000000354,-67.00000000000594,-240.99999999999966,-207.99999999999707,-68.00000000000139,70.99999999999883,-520.9999999999936,-121.99999999999989,-65.00000000000395,-319.0000000000026,-148.99999999999915,-68.00000000000139,-129.00000000000134,,-1911.0000000000214
2017.01.02,12.999999999996348,-76.0000000000094,46.999999999997044,-102.00000000000209,-43.00000000000415,33.999999999991815,-161.99999999999548,-58.99999999999794,18.999999999991246,-429.99999999999704,-140.99999999999113,-107.00000000001265,-281.0000000000201,-192.99999999999872,-19.999999999997797,-25.999999999992696,,-1527.0000000000427
2017.01.02,76.99999999999375,-23.00000000001745,31.00000000000591,-150.99999999999002,-49.00000000001015,33.00000000000125,-161.99999999999548,-212.00000000000108,-29.999999999996696,-569.9999999999816,-81.99999999999363,-187.00000000000384,-352.000000000019,-312.00000000000114,-43.999999999999595,-90.99999999999665,,-2124.0000000000055
2017.01.02,58.99999999998684,-49.00000000001015,57.999999999992724,-83.9999999999952,-34.000000000000696,64.99999999999773,-158.99999999999804,-77.00000000000485,42.999999999993044,-508.9999999999817,-102.99999999999443,-56.000000000011596,-361.0000000000113,-311.00000000000574,-103.99999999999298,-97.9999999999981,,-1720.0000000000343
2017.01.02,-418.0000000000073,-121.99999999999989,-46.999999999997044,103.99999999999298,-5.000000000010552,232.99999999998988,-164.99999999999292,-361.9999999999957,309.99999999998806,-516.9999999999897,-283.9999999999918,234.00000000000088,-466.00000000001086,-134.0000000000008,-171.99999999999437,-333.9999999999899,,-2145.000000000009
2017.01.02,53.999999999998494,-134.00000000001188,102.00000000000387,185.00000000001293,-35.00000000000725,384.9999999999909,-227.99999999999488,-56.99999999999594,436.9999999999985,-1025.9999999999936,-430.9999999999974,261.9999999999845,-781.0000000000094,-168.00000000000148,-224.000000000002,-211.00000000000563,,-1870.0000000000305
2017.01.02,17.999999999984695,-78.00000000000028,307.9999999999927,89.00000000000574,146.99999999999713,488.9999999999901,-201.99999999999108,-32.999999999994145,116.99999999998934,-1109.9999999999889,-734.9999999999994,78.99999999998464,-864.0000000000203,-334.00000000000097,-187.9999999999993,-241.00000000000233,,-2538.000000000052
2017.01.02,126.0000000000039,-51.000000000001044,521.0000000000008,-184.00000000000637,175.99999999999838,518.9999999999912,-255.99999999998957,-210.99999999999451,-151.9999999999966,-1305.999999999985,-621.9999999999999,-480.00000000001376,-925.0000000000202,-665.0000000000044,-154.99999999999403,-278.00000000000045,,-3943.000000000012
2017.01.02,46.999999999997044,180.0000000000024,500.0,-543.999999999989,213.99999999999199,403.99999999999636,-298.9999999999937,-287.9999999999994,-387.000000000004,-1376.9999999999839,-417.0000000000016,-758.0000000000142,-811.0000000000061,-821.000000000005,87.00000000000374,-305.9999999999841,,-4575.999999999989
2017.01.02,336.9999999999873,209.9999999999991,558.9999999999975,-340.9999999999913,281.99999999999335,504.99999999999545,-287.9999999999994,-231.0000000000034,-337.99999999999386,-1406.9999999999804,-412.9999999999967,-733.0000000000059,-880.0000000000141,-826.0000000000045,139.00000000000023,-313.99999999999204,,-3739.000000000008
2017.01.02,236.99999999999832,209.9999999999991,599.0000000000038,-278.00000000000045,294.9999999999897,448.99999999999807,-305.99999999999517,-171.99999999999437,-764.0000000000091,-1282.9999999999898,-399.0000000000009,-705.0000000000001,-773.0000000000015,-729.9999999999973,172.00000000000549,-239.99999999999577,,-3687.99999999999
2017.01.02,468.9999999999861,262.999999999991,466.99999999999875,-272.00000000000557,224.9999999999974,328.00000000000296,-394.9999999999898,-58.99999999999794,-722.0000000000005,-785.9999999999978,-324.99999999998863,-702.0000000000026,-590.0000000000016,-728.0000000000064,40.00000000000669,-222.99999999999542,,-3010.000000000003
2017.01.02,275.9999999999874,292.00000000000335,429.9999999999926,-22.999999999995246,261.99999999999557,307.9999999999927,-378.999999999996,-41.000000000002146,-507.000000000013,-766.9999999999843,-229.99999999998977,-415.0000000000098,-614.0000000000034,-511.0000000000059,-70.0000000000034,-252.99999999999213,,-2242.000000000023
2017.01.02,393.99999999998323,286.99999999999284,539.0000000000015,29.00000000001235,269.9999999999925,376.99999999999534,-351.99999999999676,-41.9999999999976,-445.0000000000065,-750.9999999999906,-283.9999999999918,-392.9999999999989,-541.0000000000136,-541.0000000000026,-41.9999999999976,-266.999999999995,,-1762.0000000000134
2017.01.02,478.0000000000006,316.99999999998954,557.0000000000022,29.00000000001235,266.999999999995,402.000000000001,-374.999999999992,-61.999999999995396,-395.000000000012,-756.0000000000011,-244.99999999999034,-436.9999999999985,-520.0000000000093,-494.00000000000557,-37.99999999999359,-266.999999999995,,-1538.9999999999927
2017.01.02,449.9999999999948,354.9999999999942,590.999999999994,-4.999999999988347,236.99999999999832,384.00000000000034,-419.9999999999982,-83.9999999999952,-400.00000000000034,-715.9999999999833,-228.9999999999992,-537.0000000000097,-435.0000000000076,-461.0000000000003,-34.99999999999615,-243.99999999999977,,-1548.999999999996
2017.01.02,350.9999999999902,412.9999999999967,459.99999999999375,76.0000000000094,221.99999999999997,289.0000000000015,-464.9999999999932,-75.9999999999983,-453.0000000000145,-637.9999999999831,-195.99999999999795,-557.0000000000075,-368.00000000001273,-436.9999999999985,-212.99999999999653,-265.99999999998846,,-1857.9999999999993
2017.01.02,404.9999999999887,422.9999999999956,453.9999999999935,4.000000000004,278.9999999999959,232.99999999998988,-474.9999999999921,-41.000000000002146,-346.0000000000019,-698.999999999983,-86.99999999998909,-443.0000000000156,-476.0000000000098,-445.0000000000065,-198.99999999999363,-348.9999999999993,,-1762.000000000025
2017.01.02,512.0000000000014,401.99999999999125,519.0000000000055,8.000000000008,265.99999999999955,243.99999999999977,-567.9999999999907,-68.00000000000139,-415.0000000000098,-686.9999999999932,-113.99999999999011,-490.0000000000126,-436.9999999999985,-604.0000000000045,-219.00000000000253,-543.0000000000045,,-2194.0000000000027
2017.01.02,504.9999999999999,343.99999999998875,542.0000000000016,-109.00000000000354,165.9999999999995,262.999999999991,-656.9999999999965,-36.999999999998145,-689.0000000000063,-487.99999999999955,-193.9999999999884,-607.0000000000019,-367.0000000000062,-434.9999999999965,-353.0000000000033,-475.0000000000032,,-2591.0000000000223
2017.01.02,448.9999999999883,370.999999999988,573.9999999999981,-205.99999999999508,215.99999999999397,281.9999999999965,-667.9999999999908,-63.00000000000195,-649.0000000000107,-445.99999999999085,-186.9999999999976,-616.0000000000165,-285.00000000000193,-463.0000000000023,-358.9999999999982,-553.0000000000035,,-2603.0000000000446
2017.01.02,532.9999999999835,363.9999999999866,480.000000000004,-144.99999999999514,202.9999999999976,301.9999999999925,-684.9999999999911,-70.99999999999883,-612.9999999999969,-430.9999999999814,-155.00000000000114,-619.000000000014,-228.00000000000597,-384.00000000000654,-337.99999999999386,-531.9999999999991,,-2319.00000000002
2017.01.02,357.99999999999164,326.0000000000041,319.9999999999932,-53.999999999998494,207.99999999999707,274.0000000000009,-644.0000000000001,-63.00000000000195,-575.0000000000144,-451.0000000000014,-185.99999999999284,-597.0000000000031,-324.0000000000132,-392.00000000000347,-304.9999999999997,-485.99999999998647,,-2591.000000000028
2017.01.02,357.99999999999164,384.9999999999909,367.00000000000443,-68.99999999998573,233.99999999998977,262.999999999991,-569.9999999999927,-87.00000000000374,-624.0000000000023,-472.9999999999901,-112.99999999999955,-612.9999999999969,-279.00000000000705,-383.0,-231.0000000000034,-495.000000000001,,-2330.000000000015
2017.01.02,434.9999999999854,409.99999999999926,391.9999999999959,-14.999999999987246,225.99999999999287,262.00000000000045,-583.0000000000002,-63.00000000000195,-574.0000000000078,-392.9999999999989,-129.99999999999545,-537.0000000000097,-182.0000000000155,-387.99999999999943,-241.00000000000233,-466.9999999999952,,-1848.0000000000398
2017.01.02,469.99999999999267,412.9999999999967,507.000000000005,-323.0000000000066,229.99999999999687,242.999999999995,-586.9999999999931,-58.99999999999794,-622.0000000000115,-339.99999999998477,-104.99999999998977,-649.0000000000107,-197.00000000000273,-434.9999999999965,-234.00000000000088,-417.99999999998505,,-2105.999999999993
2017.01.02,529.999999999986,429.99999999999704,400.99999999999625,-160.00000000000458,224.9999999999974,284.9999999999966,-625.9999999999932,-46.00000000000159,-590.0000000000016,-322.9999999999844,-155.9999999999917,-705.0000000000001,-195.00000000001182,-375.0000000000031,-281.99999999999335,-448.9999999999883,,-2036.0000000000005
2017.01.02,510.99999999999477,480.99999999999807,581.9999999999936,92.00000000000318,243.99999999999977,341.99999999999875,-630.9999999999927,-107.99999999999699,-519.0000000000028,-329.00000000000153,-134.00000000000034,-557.0000000000075,-187.00000000000384,-361.0000000000002,-320.9999999999935,-600.0000000000006,,-1495.0000000000118
2017.01.02,495.000000000001,458.00000000000284,608.9999999999947,8.000000000008,262.999999999991,390.99999999999113,-544.0,-112.99999999999643,-514.0000000000144,-364.9999999999931,-155.00000000000114,-710.999999999995,-192.00000000001438,-389.000000000006,-209.9999999999991,-422.9999999999956,,-1392.0000000000264
2017.01.02,495.99999999998533,481.99999999998244,628.0000000000001,31.000000000003247,202.9999999999976,396.99999999999136,-481.9999999999935,-112.99999999999643,-499.000000000005,-359.99999999998255,-292.99999999999216,-750.0000000000063,-186.0000000000195,-378.00000000000057,-154.99999999999403,-348.9999999999993,,-1328.0000000000293
2017.01.02,527.9999999999951,505.99999999998425,647.9999999999961,-46.999999999997044,206.99999999999054,426.9999999999925,-486.999999999993,-117.00000000000044,-517.9999999999962,-351.99999999999676,-257.99999999999557,-809.0000000000152,-131.99999999999878,-356.00000000000074,-139.99999999999568,-470.9999999999992,,-1371.00000000003
2017.01.02,542.9999999999824,499.9999999999893,653.0000000000058,-129.99999999998568,214.99999999999852,456.99999999999363,-450.9999999999903,-166.99999999999494,-524.9999999999977,-280.9999999999979,-259.00000000000034,-798.0000000000098,-90.00000000001229,-355.0000000000053,-87.99999999999919,-246.99999999999721,,-1023.0000000000209
2017.01.02,536.9999999999875,514.9999999999987,670.0000000000017,-41.99999999998649,209.9999999999991,444.0000000000026,-520.9999999999936,-132.99999999999423,-622.9999999999958,-266.999999999995,-184.99999999998806,-710.999999999995,-104.99999999999955,-389.000000000006,-161.00000000000003,-270.99999999999903,,-1031.9999999999632
2017.01.02,482.999999999989,547.999999999993,697.0000000000027,-12.999999999996348,217.99999999999596,292.99999999999216,-434.9999999999965,-134.99999999999625,-765.0000000000157,-217.99999999998488,-222.99999999999898,-680.0000000000139,-51.000000000001044,-401.00000000000693,-80.00000000000229,-343.00000000000443,,-1105.0000000000446
2017.01.03,173.00000000000094,393.99999999998323,545.0000000000017,-113.00000000000753,143.9999999999997,116.99999999999022,-383.0,-244.99999999999523,-805.0000000000113,-198.99999999999363,-219.99999999999886,-726.0000000000044,-190.00000000000128,-453.0000000000034,-120.99999999999334,-364.9999999999931,,-2447.0000000000264
2017.01.03,485.99999999998647,414.00000000000324,469.99999999999886,181.9999999999933,88.99999999999464,165.99999999999682,-451.9999999999969,-39.00000000000014,-443.0000000000156,-156.00000000000057,-115.99999999999966,-458.00000000000284,-136.00000000000279,-179.00000000000693,-153.99999999999858,-51.99999999998539,,-378.0000000000362
2017.01.03,546.9999999999864,392.9999999999989,429.9999999999926,191.00000000000784,67.9999999999903,114.99999999999488,-527.9999999999951,-51.000000000001044,-411.0000000000058,-168.99999999999693,-50.99999999998772,-476.0000000000098,-29.00000000001235,-102.99999999999754,-200.99999999999562,49.99999999999449,,-225.00000000003695
2017.01.03,621.9999999999892,469.99999999999267,558.9999999999975,188.9999999999947,32.999999999994145,224.99999999999432,-538.9999999999895,-46.00000000000159,-449.0000000000105,-97.9999999999981,-158.99999999999181,-510.00000000001046,79.99999999999119,-123.00000000000644,-190.00000000000128,5.999999999994898,,69.99999999993916
2017.01.03,543.999999999989,417.0000000000007,564.9999999999977,114.0000000000141,30.999999999992145,268.99999999999125,-535.999999999992,-43.999999999999595,-462.0000000000068,-74.99999999998064,-146.0000000000008,-502.00000000000244,64.99999999998174,-106.00000000000608,-226.99999999999943,-24.999999999986144,,-118.00000000000769
2017.01.03,514.9999999999987,391.9999999999924,555.9999999999974,104.99999999999955,40.99999999999105,359.99999999999943,-522.0000000000002,-31.000000000003247,-405.9999999999952,-187.99999999998818,-167.99999999999216,-443.0000000000156,-16.000000000016,-111.00000000000554,-258.9999999999981,-110.99999999999443,,-286.00000000003
2017.01.03,432.9999999999945,322.00000000000006,498.00000000000466,104.99999999999955,25.999999999992696,357.9999999999899,-609.9999999999994,-43.00000000000415,-354.9999999999942,-226.99999999999943,-193.9999999999884,-428.00000000000614,-102.00000000000209,-129.9999999999968,-429.99999999999704,-234.00000000000088,,-1011.0000000000073
2017.01.03,414.9999999999876,296.9999999999917,501.99999999999534,59.99999999999339,-100.00000000000009,430.9999999999974,-617.9999999999964,-27.999999999994696,-327.00000000001063,-149.9999999999835,-250.0,-397.0000000000029,-64.0000000000196,-78.00000000000028,-456.00000000000085,-245.99999999999068,,-1009.000000000034
2017.01.03,415.99999999999415,322.9999999999844,539.999999999992,-21.00000000000435,-140.0000000000068,478.9999999999992,-610.9999999999949,-48.99999999999905,-380.00000000000256,159.00000000002024,-253.99999999999068,-480.00000000001376,278.9999999999848,60.99999999999994,-370.9999999999991,-22.999999999995246,,-72.00000000003175
2017.01.03,439.99999999999596,336.00000000000296,570.999999999998,-52.99999999999194,-187.00000000000384,438.99999999999295,-671.9999999999948,-48.99999999999905,-473.99999999999665,248.00000000000378,-221.9999999999942,-563.0000000000024,392.9999999999989,85.99999999999719,-361.9999999999957,9.999999999998899,,-58.999999999990074
2017.01.03,418.9999999999916,303.9999999999932,575.9999999999934,-116.99999999998934,-248.00000000000378,457.9999999999984,-667.9999999999908,-36.999999999998145,-537.0000000000097,371.00000000001023,-247.99999999999045,-568.9999999999973,413.99999999998107,93.99999999999409,-358.9999999999982,25.00000000000835,,-122.00000000000716
2017.01.03,391.9999999999924,256.99999999999613,572.0000000000027,-119.00000000000244,-241.00000000000233,500.0,-655.9999999999899,-10.999999999994348,-529.0000000000017,383.0,-293.99999999999693,-521.0000000000159,395.99999999999636,100.99999999999554,-366.9999999999951,42.0000000000087,,-95.00000000000668
2017.01.03,395.99999999999636,244.9999999999841,567.9999999999978,-126.99999999998823,-237.00000000000944,510.9999999999957,-708.999999999993,-10.999999999994348,-502.00000000000244,347.0000000000084,-313.99999999999295,-480.99999999999807,391.9999999999924,107.99999999999699,-434.000000000001,-32.999999999994145,,-281.00000000000176
2017.01.03,359.99999999998255,204.99999999998852,530.0000000000011,-160.99999999998892,-271.0000000000101,504.99999999999545,-770.9999999999994,-9.999999999998899,-522.0000000000002,343.00000000000443,-304.9999999999926,-482.00000000000466,401.99999999999125,107.99999999999699,-502.00000000000244,-99.99999999998899,,-671.0000000000259
2017.01.03,353.0000000000033,201.99999999999108,504.0000000000049,-163.9999999999864,-287.0000000000039,501.99999999999534,-771.9999999999949,26.999999999999247,-534.9999999999966,487.99999999999955,-293.99999999999693,-479.0000000000072,452.99999999999227,158.0000000000026,-517.0000000000008,-95.00000000000064,,-455.99999999999926
2017.01.03,383.99999999998437,246.99999999999721,543.9999999999969,-109.99999999998789,-259.0000000000092,456.99999999999363,-737.9999999999942,44.99999999999504,-543.0000000000045,527.0000000000108,-277.000000000001,-466.9999999999952,451.99999999998573,163.99999999999747,-497.000000000003,-60.99999999999994,,-132.000000000034
2017.01.03,415.99999999999415,211.99999999998997,531.0000000000059,-144.99999999999514,-252.0000000000078,420.99999999999227,-755.99999999999,34.99999999999615,-565.0000000000155,436.00000000001415,-295.99999999999227,-483.99999999999557,383.0,112.000000000001,-459.99999999999375,-90.99999999999665,,-502.9999999999931
2017.01.03,415.99999999999415,214.99999999998744,536.9999999999919,-167.00000000000603,-282.99999999999994,442.99999999999784,-803.9999999999936,28.000000000005798,-582.0000000000158,423.0000000000178,-449.99999999998863,-512.0000000000014,398.9999999999938,114.99999999999844,-486.999999999993,-106.99999999999044,,-816.0000000000017
2017.01.03,429.99999999999704,214.00000000000307,701.9999999999982,-167.00000000000603,-282.99999999999994,560.0000000000023,-766.0,-87.00000000000374,-612.9999999999969,242.00000000000887,-489.9999999999949,-675.0000000000034,396.9999999999807,43.999999999999595,-442.9999999999934,-14.999999999987246,,-949.9999999999959
2017.01.03,615.9999999999943,458.00000000000284,966.9999999999987,70.99999999999883,-85.00000000000173,620.9999999999951,-667.9999999999908,-177.00000000000495,-479.0000000000072,-21.999999999988695,-555.9999999999974,-636.0000000000143,364.9999999999931,-7.9999999999968985,-303.9999999999932,31.000000000003247,,193.9999999999905
2017.01.03,584.9999999999911,444.9999999999843,1016.9999999999959,-1.999999999990898,-153.00000000000313,646.0000000000008,-774.9999999999924,-317.0000000000006,-641.0000000000027,195.00000000001182,-542.9999999999922,-1012.0000000000128,451.99999999998573,4.999999999999449,-354.9999999999942,16.000000000016,,-437.00000000000375
2017.01.03,668.0000000000019,665.0000000000044,1079.9999999999982,-75.99999999998718,-129.00000000000134,578.9999999999935,-833.9999999999903,-295.99999999999625,-1139.0000000000011,316.0000000000052,-434.99999999998806,-1199.0000000000168,783.9999999999848,-31.999999999998696,-319.99999999999807,2.999999999997449,,-364.9999999999926
2017.01.03,807.0000000000022,740.9999999999917,1203.9999999999936,-60.99999999999994,-79.00000000000685,596.9999999999942,-834.9999999999968,-241.00000000000233,-1133.0000000000061,504.9999999999999,-436.9999999999976,-1252.0000000000086,666.9999999999953,-57.00000000000705,-227.99999999999488,14.000000000002899,,211.99999999995902
2017.01.03,878.9999999999853,875.999999999988,1323.9999999999982,-21.00000000000435,-58.000000000002494,542.0000000000016,-812.999999999997,-565.0000000000044,-910.9999999999951,45.000000000006146,-364.9999999999949,-1358.999999999999,930.999999999993,-41.000000000002146,-178.00000000000037,112.000000000001,,397.99999999997317
2017.01.03,974.9999999999925,939.0000000000009,1278.9999999999964,15.00000000000945,-57.00000000000705,531.9999999999965,-795.9999999999967,-600.999999999996,-597.0000000000031,25.00000000000835,-278.99999999999636,-1417.0000000000016,950.9999999999908,-75.9999999999983,-75.00000000000284,190.00000000000128,,1007.9999999999945
2017.01.03,995.9999999999969,970.0000000000042,1341.9999999999986,26.999999999999247,-5.000000000010552,518.0000000000007,-790.9999999999973,-571.9999999999948,-638.0000000000052,-38.99999999998904,-274.0000000000009,-1461.0000000000011,950.9999999999908,-104.99999999999955,-12.999999999996348,218.00000000000708,,1124.000000000003
2017.01.03,1100.9999999999964,1107.999999999998,1459.9999999999936,-26.999999999999247,19.999999999997797,492.999999999995,-758.9999999999985,-671.9999999999948,-777.0000000000055,-72.99999999998974,-214.9999999999892,-1549.0000000000005,1059.9999999999943,-148.0000000000037,38.0000000000047,255.00000000000523,,1315.0000000000039
2017.01.03,1126.999999999989,1158.9999999999989,1415.9999999999968,171.99999999999437,-24.000000000001798,498.9999999999952,-766.0,-624.9999999999977,-592.9999999999991,25.00000000000835,-158.99999999999181,-1507.9999999999982,1151.9999999999975,-36.0000000000027,-105.99999999999498,314.99999999999864,,2047.9999999999925
2017.01.03,1134.999999999997,1159.9999999999832,1417.0000000000016,238.0000000000049,-45.000000000006146,390.99999999999113,-790.9999999999973,-687.9999999999998,-378.00000000001165,35.00000000000725,-109.99999999999943,-1427.0000000000005,1253.9999999999995,97.9999999999981,-139.00000000000023,326.0000000000041,,2475.9999999999714
2017.01.03,1265.9999999999893,1197.0000000000036,1358.000000000004,232.99999999999432,-117.00000000000044,296.99999999999704,-868.9999999999975,-646.9999999999976,-513.0000000000078,238.0000000000049,-51.9999999999925,-1497.000000000015,1388.999999999996,97.00000000000264,-97.00000000000264,415.0000000000098,,2697.999999999988
2017.01.03,1259.9999999999945,1187.999999999989,1364.0000000000043,229.99999999999687,-142.00000000000878,295.99999999999227,-833.9999999999903,-666.9999999999953,-478.0000000000006,388.0000000000106,-56.99999999998795,-1456.0000000000127,1486.9999999999939,214.99999999999852,-60.99999999999994,531.0000000000148,,3264.0
2017.01.03,1227.9999999999848,1184.9999999999916,1368.9999999999998,175.99999999999838,-101.00000000000664,304.9999999999926,-775.9999999999989,-656.000000000001,-702.0000000000026,381.0000000000091,-80.99999999998886,-1510.9999999999957,1356.999999999986,119.00000000000244,19.00000000000235,541.9999999999981,,2853.99999999997
2017.01.03,1119.9999999999877,1146.9999999999868,1394.999999999996,197.00000000000273,-72.0000000000054,360.99999999999,-748.9999999999997,-532.9999999999945,-567.0000000000064,424.00000000000216,-105.99999999999454,-1452.0000000000089,1297.999999999999,131.00000000000333,7.9999999999968985,537.9999999999941,,3139.9999999999495
2017.01.03,1044.9999999999848,1024.0000000000027,1281.9999999999964,-28.999999999990145,-202.0000000000022,438.0000000000024,-763.9999999999981,-421.0000000000047,-1018.0000000000077,623.000000000018,-159.9999999999966,-1581.0000000000102,1311.9999999999798,141.00000000000225,19.00000000000235,554.00000000001,,2262.9999999999886
2017.01.03,1194.9999999999905,1207.9999999999868,1453.000000000003,31.000000000003247,-162.0000000000066,343.9999999999941,-757.999999999992,-507.0000000000019,-1529.0000000000025,790.0000000000018,-162.9999999999967,-2062.000000000008,1575.9999999999995,-41.9999999999976,153.00000000000313,619.9999999999983,,2146.999999999974
2017.01.03,1105.0000000000005,1241.0000000000032,1186.9999999999977,-121.99999999999989,-163.00000000000205,235.99999999999,-685.9999999999977,-368.00000000000165,-1540.000000000008,1036.999999999999,12.000000000000455,-1846.0000000000143,1506.9999999999916,-9.999999999998899,295.99999999999625,731.9999999999993,,2617.9999999999554
2017.01.03,858.0000000000032,870.9999999999995,875.0,-224.000000000002,-289.0000000000059,250.0,-652.9999999999925,-405.9999999999952,-1353.000000000004,967.0000000000067,74.00000000001228,-1826.0000000000166,1370.9999999999889,-1.0000000000065512,31.999999999998696,626.9999999999998,,1172.9999999999864
2017.01.03,757.999999999992,763.9999999999869,566.9999999999931,-72.0000000000054,-343.00000000000443,113.99999999999011,-725.9999999999933,-236.99999999999832,-1120.9999999999943,1060.0000000000164,148.00000000001035,-1371.0000000000111,1343.9999999999895,198.99999999999363,-166.99999999999494,493.0000000000101,,1409.9999999999804
2017.01.03,879.9999999999919,926.999999999989,793.9999999999969,63.000000000013046,-295.0000000000008,179.9999999999926,-697.9999999999986,-234.99999999999633,-931.9999999999995,1091.0000000000198,196.00000000001216,-1239.9999999999966,1396.9999999999816,295.0000000000008,-119.00000000000244,541.0000000000136,,2845.0000000000173
2017.01.03,767.9999999999909,819.9999999999985,614.9999999999949,49.99999999999449,-318.00000000000716,149.0000000000009,-744.9999999999957,-222.99999999999542,-907.9999999999977,1130.0000000000089,227.00000000000387,-1211.0000000000066,1361.9999999999966,312.00000000000114,-209.9999999999991,490.0000000000126,,2308.0000000000014
2017.01.03,747.9999999999931,785.9999999999978,436.9999999999976,19.00000000001345,-337.0000000000095,-39.00000000000148,-718.9999999999918,-151.9999999999966,-1078.0000000000011,1163.000000000003,314.00000000000716,-1120.0000000000098,1326.9999999999893,300.99999999999574,-214.00000000000307,483.0000000000112,,1918.9999999999948
