date,USDJPY,USDCAD,CADCHF,GBPCAD,EURCAD,NZDJPY,NZDCAD,empty,sum
2020.10.19,-1.0000000000047748,-41.99999999998649,-43.999999999999595,-73.00000000001194,-41.000000000002146,-60.000000000002274,-82.99999999999974,,-344.00000000000693
2020.10.19,7.999999999995566,-41.99999999998649,-41.000000000002146,9.999999999998899,-59.99999999999339,-63.00000000000239,-108.00000000000809,,-295.999999999998
2020.10.19,-4.0000000000048885,-80.99999999999774,-107.99999999999699,256.99999999999613,-109.00000000000354,27.000000000001023,-9.00000000000345,,-27.000000000009432
2020.10.19,31.999999999996476,-17.000000000000348,-100.00000000000009,248.99999999998812,-89.00000000000574,9.000000000000341,-18.0000000000069,,65.99999999997186
2020.10.19,64.00000000000716,-70.99999999999883,-119.99999999999788,256.99999999999613,-136.00000000000279,103.9999999999992,42.999999999993044,,140.99999999999605
2020.10.19,58.000000000006935,-83.9999999999952,-131.00000000000333,265.0000000000041,-127.99999999999478,109.99999999999943,45.99999999999049,,136.00000000000765
2020.10.19,87.0000000000033,-137.9999999999937,-156.00000000000057,304.9999999999997,-137.00000000000932,204.9999999999983,102.99999999999754,,268.9999999999953
2020.10.19,7.000000000005002,-175.99999999999838,-168.00000000000148,354.9999999999942,-136.00000000000279,183.00000000000693,112.99999999999643,,177.9999999999999
2020.10.19,45.000000000001705,-136.00000000000279,-168.99999999999693,329.00000000000153,-175.99999999999838,165.99999999999682,88.99999999999464,,147.9999999999966
2020.10.19,36.000000000001364,-109.99999999998789,-159.9999999999935,307.99999999999716,-175.99999999999838,127.00000000000955,73.99999999999629,,99.0000000000246
2020.10.19,10.000000000005116,-104.99999999999955,-158.99999999999804,385.99999999999744,-184.99999999999073,141.00000000000534,109.99999999999899,,198.0000000000186
2020.10.19,15.000000000000568,-75.00000000000284,-146.00000000000168,390.9999999999858,-134.99999999999625,146.0000000000008,129.9999999999968,,325.9999999999832
2020.10.19,48.00000000000182,-2.999999999997449,-126.99999999999933,373.99999999998545,-123.00000000000644,102.00000000000387,95.00000000000064,,365.9999999999885
2020.10.19,55.999999999997385,-8.999999999992347,-129.00000000000134,381.99999999999346,-167.00000000000603,79.9999999999983,51.99999999999649,,264.9999999999859
2020.10.19,58.000000000006935,-4.999999999988347,-143.00000000000423,398.9999999999938,-174.00000000000747,87.0000000000033,64.99999999999284,,286.9999999999968
2020.10.19,60.000000000002274,-5.999999999994898,-153.00000000000313,373.99999999998545,-174.00000000000747,61.00000000000705,32.999999999994145,,194.99999999998343
2020.10.19,69.00000000000261,-7.0000000000014495,-149.99999999999457,377.0000000000051,-143.99999999998857,94.99999999999886,63.99999999999739,,304.0000000000194
2020.10.19,58.9999999999975,-76.99999999999375,-158.0000000000026,438.9999999999894,-153.00000000000313,158.00000000000125,110.99999999999443,,378.9999999999831
2020.10.19,37.9999999999967,-21.999999999988695,-144.99999999999514,519.9999999999872,-123.00000000000644,126.00000000000477,123.99999999999079,,517.9999999999891
2020.10.19,61.00000000000705,-46.999999999997044,-209.00000000000364,597.9999999999874,-234.00000000000088,145.00000000001023,108.99999999999244,,422.9999999999955
2020.10.19,72.00000000000273,-98.99999999998244,-166.99999999999494,882.9999999999893,-190.00000000000128,213.99999999999864,153.99999999999858,,867.0000000000107
2020.10.19,21.000000000000796,-60.99999999999994,-76.99999999999375,858.9999999999875,-22.999999999995246,165.99999999999682,161.00000000000003,,1045.9999999999961
2020.10.19,-4.9999999999954525,-66.99999999999484,9.00000000000345,1123.9999999999916,137.9999999999937,185.00000000000227,200.99999999999562,,1584.9999999999964
2020.10.19,-33.00000000000125,-102.99999999998644,9.999999999998899,1158.9999999999989,139.00000000000023,213.99999999999864,235.99999999999176,,1622.0000000000007
2020.10.19,-19.000000000005457,-139.9999999999846,50.0000000000056,1310.9999999999955,286.99999999999284,289.0000000000015,295.99999999999625,,2074.0000000000014
2020.10.19,-28.999999999996362,-126.99999999998823,85.00000000000173,1149.0,354.0000000000099,273.00000000001035,295.0000000000008,,2000.0000000000382
2020.10.19,-43.99999999999693,-136.00000000000279,109.99999999999899,1171.9999999999952,375.9999999999986,323.0000000000075,359.99999999999363,,2160.9999999999945
2020.10.19,-13.999999999995794,-163.00000000000205,133.00000000000534,1078.9999999999854,446.9999999999974,313.0000000000024,307.99999999999716,,2102.99999999999
2020.10.19,-46.00000000000648,-124.99999999999733,163.99999999999747,1228.9999999999911,504.9999999999999,296.0000000000065,336.9999999999984,,2359.999999999989
2020.10.19,-54.000000000002046,-247.99999999998158,180.0000000000024,1190.0000000000023,611.000000000006,308.00000000000693,272.99999999998994,,2260.0000000000236
2020.10.19,-37.9999999999967,-146.00000000000168,224.000000000002,1140.999999999992,680.9999999999983,285.0000000000108,300.99999999999574,,2448.000000000001
2020.10.19,-33.00000000000125,-144.99999999999514,226.99999999999943,1058.0000000000034,608.9999999999928,292.0000000000016,302.9999999999977,,2310.999999999998
2020.10.19,19.000000000005457,-264.9999999999819,167.00000000000603,824.0000000000025,492.0000000000035,293.00000000000637,186.99999999999272,,1717.0000000000346
2020.10.19,6.000000000000227,-300.99999999999574,167.00000000000603,997.0000000000034,495.000000000001,340.0000000000034,224.9999999999974,,1929.000000000016
2020.10.19,31.00000000000591,-309.99999999998806,170.00000000000347,971.9999999999951,597.0000000000031,334.0000000000032,193.99999999999417,,1988.0000000000168
2020.10.19,102.00000000000387,-346.9999999999862,156.99999999999602,862.9999999999916,435.0000000000076,290.9999999999968,63.99999999999739,,1565.000000000007
2020.10.19,84.99999999999375,-299.99999999998914,170.00000000000347,791.9999999999927,469.99999999999267,219.99999999999886,14.999999999998348,,1451.9999999999907
2020.10.19,46.999999999997044,-325.99999999998187,185.00000000000182,865.999999999989,529.0000000000017,246.00000000000932,65.99999999999939,,1613.0000000000164
2020.10.19,49.000000000006594,-289.9999999999903,195.9999999999962,824.0000000000025,517.0000000000119,216.00000000000819,48.99999999999905,,1561.000000000034
2020.10.19,42.00000000000159,-317.9999999999961,170.99999999999892,705.0000000000001,462.0000000000068,218.00000000000352,37.99999999999359,,1318.0000000000086
2020.10.19,21.000000000000796,-366.999999999984,162.0000000000066,556.0000000000009,429.99999999999704,206.00000000000307,5.999999999994898,,1014.0000000000193
2020.10.19,79.9999999999983,-265.99999999998846,192.00000000000327,547.999999999993,503.99999999999335,179.00000000000205,-7.0000000000014495,,1230.0
2020.10.19,55.999999999997385,-236.99999999999832,209.00000000000364,558.9999999999984,531.9999999999991,174.99999999999716,26.999999999999247,,1320.9999999999966
2020.10.19,63.00000000000239,-65.99999999998829,255.00000000000523,510.99999999999477,561.0000000000115,29.000000000010573,-51.000000000001044,,1302.0000000000348
2020.10.19,46.999999999997044,-24.999999999986144,273.9999999999965,615.9999999999943,652.9999999999925,-1.9999999999953388,-45.000000000006146,,1517.9999999999925
2020.10.19,49.000000000006594,8.000000000008,278.9999999999959,597.0000000000031,690.9999999999972,-33.00000000000125,-62.000000000006494,,1529.000000000003
2020.10.19,36.000000000001364,-17.000000000000348,261.0000000000001,601.9999999999915,649.0000000000107,-27.000000000001023,-62.000000000006494,,1441.9999999999957
2020.10.19,64.00000000000716,16.000000000016,343.9999999999999,605.9999999999955,687.9999999999998,-15.000000000000568,-45.000000000006146,,1658.0000000000116
2020.10.20,46.999999999997044,-25.999999999992696,273.000000000001,553.9999999999878,602.999999999998,-49.99999999999716,-112.000000000001,,1288.9999999999932
2020.10.20,58.000000000006935,-7.0000000000014495,273.000000000001,583.0000000000002,628.9999999999907,-48.00000000000182,-106.00000000000608,,1381.9999999999893
2020.10.20,102.00000000000387,-19.999999999997797,267.00000000000614,671.9999999999837,655.9999999999899,12.000000000000455,-73.00000000000084,,1615.9999999999854
2020.10.20,88.99999999999864,11.00000000000545,278.9999999999959,658.0000000000031,669.0000000000085,-84.99999999999375,-161.00000000000003,,1460.0000000000182
2020.10.20,72.00000000000273,15.00000000000945,272.00000000000557,699.0000000000052,665.0000000000044,-111.99999999999477,-182.00000000000438,,1429.0000000000282
2020.10.20,87.0000000000033,9.999999999998899,262.00000000000665,672.9999999999902,672.0000000000059,-132.99999999999557,-224.000000000002,,1347.0000000000075
2020.10.20,215.99999999999397,-37.99999999998249,270.99999999999903,611.9999999999903,656.9999999999965,-49.99999999999716,-260.00000000000466,,1407.9999999999955
2020.10.20,183.00000000000693,-54.99999999998284,278.00000000000045,626.9999999999998,682.0000000000048,-58.9999999999975,-256.0000000000007,,1400.000000000031
2020.10.20,158.00000000000125,-14.999999999987246,287.0000000000039,655.9999999999899,682.0000000000048,-137.00000000000045,-308.00000000000824,,1323.0000000000039
2020.10.20,215.99999999999397,90.00000000001229,302.0000000000023,673.9999999999968,744.0000000000114,-226.99999999998965,-393.00000000001,,1406.0000000000173
2020.10.20,176.00000000000193,41.000000000002146,287.9999999999994,658.0000000000031,703.9999999999935,-197.9999999999933,-355.0000000000053,,1314.0000000000016
2020.10.20,144.99999999999602,36.999999999998145,300.99999999999574,656.9999999999965,710.0000000000106,-218.9999999999941,-361.0000000000002,,1270.0000000000025
2020.10.20,179.00000000000205,26.0000000000149,302.0000000000023,659.999999999994,733.0000000000059,-195.99999999999795,-367.0000000000062,,1337.000000000015
2020.10.20,171.00000000000648,-35.999999999991594,287.9999999999994,658.0000000000031,723.0000000000069,-159.9999999999966,-353.0000000000033,,1291.000000000024
