date,USDJPY,USDCAD,CADCHF,GBPCAD,EURCAD,NZDJPY,NZDCAD,empty,sum
2020.10.19,-6.000000000000227,-61.99999999998429,-70.0000000000034,-114.0000000000141,-134.99999999999625,-132.99999999999557,-138.00000000000477,,-657.9999999999986
2020.10.19,-10.000000000005116,-75.99999999998718,-82.00000000000429,-141.99999999999767,-90.99999999999665,-102.99999999999443,-164.00000000000858,,-667.9999999999939
2020.10.19,-36.000000000001364,-87.99999999999919,-110.99999999999443,-29.00000000001235,-119.00000000000244,-78.00000000000296,-135.00000000000733,,-596.00000000002
2020.10.19,-4.0000000000048885,-97.9999999999981,-126.99999999999933,229.99999999999687,-158.99999999999804,8.000000000009777,-25.00000000000835,,-175.00000000000207
2020.10.19,27.000000000001023,-78.99999999998464,-126.99999999999933,197.99999999998707,-157.00000000000713,2.0000000000095497,-35.00000000000725,,-171.0000000000007
2020.10.19,52.99999999999727,-102.00000000000209,-143.9999999999997,232.99999999999432,-167.00000000000603,91.00000000000819,15.999999999993797,,-20.000000000014218
2020.10.19,57.00000000000216,-165.9999999999995,-163.00000000000205,261.9999999999845,-157.00000000000713,112.00000000000898,42.999999999993044,,-12.000000000020002
2020.10.19,-1.0000000000047748,-185.99999999999727,-173.9999999999964,275.9999999999874,-157.00000000000713,143.00000000000068,71.99999999999429,,-27.000000000023192
2020.10.19,-6.000000000000227,-207.00000000000162,-185.99999999999727,280.9999999999979,-202.9999999999976,129.0000000000049,59.99999999999339,,-132.0000000000005
2020.10.19,21.000000000000796,-150.99999999999002,-173.9999999999964,251.00000000000122,-194.99999999998963,124.00000000000944,52.99999999999194,,-70.99999999997264
2020.10.19,-21.000000000000796,-142.99999999998204,-187.9999999999993,222.99999999999542,-245.99999999999068,111.0000000000042,54.999999999993946,,-208.99999999997922
2020.10.19,-15.000000000000568,-105.99999999998388,-165.00000000000404,353.99999999998766,-195.9999999999962,114.00000000000432,100.99999999999554,,87.00000000000281
2020.10.19,13.999999999995794,-75.99999999998718,-148.99999999999915,334.9999999999964,-144.99999999999514,72.00000000000273,73.99999999999629,,125.00000000000976
2020.10.19,31.999999999996476,-31.999999999987594,-143.00000000000423,340.9999999999913,-174.99999999999181,67.00000000000728,46.999999999997044,,137.00000000000847
2020.10.19,51.00000000000193,-17.999999999984695,-146.00000000000168,375.9999999999986,-187.99999999998818,70.00000000000739,42.999999999993044,,188.0000000000264
2020.10.19,45.000000000001705,-18.999999999991246,-156.00000000000057,361.9999999999957,-184.00000000000637,60.000000000002274,30.999999999992145,,138.99999999999363
2020.10.19,52.00000000000671,-28.999999999990145,-158.99999999999804,333.0000000000055,-184.00000000000637,52.00000000000671,23.999999999990695,,89.00000000001508
2020.10.19,54.000000000002046,-82.99999999998863,-158.0000000000026,377.0000000000051,-158.99999999999804,72.00000000000273,49.99999999999449,,153.00000000001512
2020.10.19,22.00000000000557,-92.00000000000318,-173.00000000000094,387.000000000004,-201.99999999999108,117.00000000000443,76.99999999999375,,136.00000000001253
