names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['AUDCAD', 'CADJPY', 'NZDCHF', 'EURJPY']",100.0,-0.86,S
GBPUSD,10,"['GBPAUD', 'AUDUSD', 'AUDCHF', 'GBPCAD']",80.0,0.1,B
EURUSD,10,"['AUDUSD', 'NZDUSD', 'AUDNZD', 'USDJPY', 'GBPAUD']",80.0,-0.72,S
USDJPY,15,"['EURCHF', 'EURAUD', 'CADCHF']",80.0,0.6064761904761906,B
USDCAD,10,"['GBPAUD', 'AUDJPY']",80.0,-0.3745952380952382,S
AUDUSD,10,"['GBPAUD', 'NZDCHF']",80.0,1.0,B
NZDUSD,10,"['GBPAUD', 'NZDCHF']",80.0,1.0,B
GBPCHF,20,['GBPCAD'],80.0,0.7171356976356976,B
EURCHF,10,['EURAUD'],80.0,0.6663333333333337,B
CHFJPY,10,"['USDJPY', 'AUDUSD']",80.0,0.12,B
AUDCHF,10,['CHFJPY'],100.0,0.904,B
NZDCHF,10,['AUDNZD'],100.0,1.0,B
GBPJPY,20,"['USDCHF', 'NZDUSD', 'USDJPY', 'EURCHF', 'GBPUSD']",80.0,-0.5058333333333334,S
GBPCAD,10,"['NZDJPY', 'GBPUSD']",100.0,0.0,S
GBPAUD,10,"['EURGBP', 'EURAUD']",80.0,-0.82,S
EURAUD,10,['EURAUD'],80.0,0.36412698412698424,B
EURNZD,50,"['AUDCHF', 'AUDUSD', 'GBPAUD', 'EURUSD', 'NZDCHF', 'AUDNZD']",100.0,-0.6,S
CADJPY,20,['USDCAD'],80.0,-0.6044649517149518,S
AUDJPY,15,"['CHFJPY', 'EURGBP']",80.0,0.9833333333333334,B
AUDCAD,10,['GBPCHF'],80.0,-0.9640000000000001,S
NZDCAD,10,"['GBPAUD', 'AUDJPY']",80.0,-0.271904761904762,S
