date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.02.12,-138.00000000000477,-112.000000000001,-55.99999999998939,-33.00000000000125,-124.99999999999733,-92.99999999999864,-60.00000000000449,-31.000000000003247,-340.9999999999913,-40.99999999999682,-90.0000000000012,-4.000000000004,-143.00000000000068,-214.00000000000307,-157.99999999999147,-96.00000000000719,-14.000000000002899,-30.9999999999917,-109.99999999999943,-94.00000000000519,-129.00000000000134,,-2112.9999999999964
2018.02.12,-109.99999999999899,97.9999999999981,-85.99999999998609,-23.000000000010346,-124.99999999999733,-4.999999999999449,41.9999999999976,141.99999999999767,-34.99999999998504,-7.999999999995566,-28.000000000005798,129.00000000000134,-232.99999999997567,-297.9999999999983,-281.99999999998226,-28.000000000005798,-35.00000000000725,-25.99999999999625,-21.99999999999136,-121.99999999999989,-134.0000000000008,,-1188.9999999999418
2018.02.12,-109.00000000000354,107.00000000001265,-79.99999999999119,-151.00000000001046,-161.00000000001114,-19.00000000000235,3.999999999992898,190.00000000000128,-32.999999999994145,-46.999999999997044,-8.000000000008,104.99999999999955,-231.99999999999932,-309.99999999998806,-268.0000000000016,17.999999999984695,-120.99999999999334,-63.99999999999295,-128.99999999999068,-95.99999999999609,-151.00000000000114,,-1554.99999999999
2018.02.12,-102.00000000000209,113.00000000000753,-83.9999999999952,-117.00000000000443,-164.00000000000858,-24.000000000001798,-51.000000000001044,194.0000000000053,-28.999999999990145,-16.000000000005343,-21.999999999999797,49.99999999999449,-157.99999999998704,-307.99999999999716,-248.99999999998812,-14.000000000002899,-200.00000000000017,-1.0000000000047748,-93.00000000000352,-112.99999999999643,-92.99999999999864,,-1480.99999999998
2018.02.12,-77.00000000000485,110.00000000001009,-158.99999999999804,-282.0000000000107,-90.00000000001229,29.000000000001247,-29.000000000001247,107.99999999999699,-31.999999999987594,-112.00000000000898,-9.999999999998899,39.999999999995595,-157.99999999998704,-285.99999999998624,-195.9999999999962,-15.00000000000945,-228.00000000000597,-10.99999999999568,-188.0000000000024,-122.99999999999534,-57.00000000000705,,-1766.0000000000043
2018.02.12,-50.0000000000056,65.00000000000395,-201.99999999999108,-293.00000000000637,-86.0000000000083,44.99999999999504,0.999999999995449,78.00000000000028,-19.999999999997797,-106.99999999999932,-6.0000000000060005,59.99999999999339,34.99999999999659,-163.9999999999864,-102.99999999998644,25.999999999992696,-195.9999999999962,48.00000000000182,-165.99999999999682,-107.00000000000153,-58.000000000002494,,-1200.0000000000052
2018.02.12,-17.000000000000348,177.00000000000495,-336.00000000000296,-231.00000000000875,28.000000000005798,90.99999999999665,68.00000000000139,69.9999999999923,20.000000000020002,-18.000000000000682,-17.000000000000348,53.999999999998494,-147.99999999999613,-165.9999999999995,-93.99999999999409,-20.000000000020002,-272.00000000000557,-69.00000000000261,-78.99999999999352,-126.99999999999933,-51.000000000001044,,-1137.0000000000055
2018.02.12,61.999999999995396,231.0000000000034,-360.9999999999891,-249.00000000000944,92.00000000000318,100.99999999999554,76.99999999999375,79.99999999999119,38.0000000000047,67.99999999999784,-33.000000000005244,49.99999999999449,-69.99999999999318,-150.99999999999002,-180.0000000000024,76.99999999999375,-334.9999999999964,-27.000000000001023,-66.0000000000025,-80.00000000000229,-47.00000000000814,,-723.0000000000265
2018.02.12,29.999999999996696,236.00000000001398,-358.9999999999982,-219.99999999999886,79.00000000000685,59.99999999999339,85.99999999999719,106.99999999999044,39.00000000001125,57.00000000000216,-56.0000000000005,75.9999999999983,-72.99999999997908,-129.99999999998568,-234.00000000000088,125.99999999998168,-253.99999999999866,-36.99999999999193,-106.99999999999932,-45.000000000006146,-51.000000000001044,,-669.9999999999683
2018.02.12,22.999999999995246,236.00000000001398,-408.9999999999927,-203.00000000000296,79.99999999999119,73.99999999999629,87.99999999999919,133.00000000000534,68.00000000000139,64.99999999999773,-32.0000000000098,90.0000000000012,-241.99999999999022,-176.99999999998272,-263.99999999999756,206.99999999997942,-296.9999999999917,-109.99999999999943,-84.99999999999375,-39.00000000000014,-26.999999999999247,,-820.9999999999792
