date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDJPY,AUDCAD,empty,sum
2015.08.17,-70.0000000000034,-56.99999999999594,-42.999999999992156,-34.99999999998504,-65.99999999999939,-177.00000000000495,-68.99999999999685,-90.0000000000012,-78.00000000000296,-101.00000000003995,-160.99999999998892,-57.999999999992724,-364.9999999999931,-174.99999999999716,-121.99999999999989,,-1666.9999999999936
2015.08.17,6.0000000000060005,-48.000000000003595,26.00000000001046,-24.999999999986144,-83.9999999999952,-87.99999999999919,-100.00000000000009,-95.00000000000064,-90.00000000000341,-168.0000000000348,-125.99999999998168,-15.999999999991132,-218.99999999999142,-129.0000000000049,-160.00000000000458,,-1315.9999999999804
2015.08.17,21.00000000000435,-21.00000000000435,32.00000000001069,-0.9999999999843467,-64.99999999999284,-68.99999999999685,-107.00000000000153,-76.99999999999375,-72.99999999997908,-87.00000000003705,-44.99999999998394,1.0000000000047748,-49.99999999999449,-91.99999999999875,-136.00000000000279,,-768.99999999995
2015.08.17,85.99999999999719,49.99999999999449,82.00000000000784,13.000000000018552,-47.9999999999925,-85.99999999999719,-104.99999999999955,-41.9999999999976,-21.99999999999136,-78.0000000000225,53.999999999998494,27.000000000015234,-167.9999999999904,-141.9999999999959,-100.00000000000009,,-478.9999999999553
2015.08.17,84.0000000000063,89.99999999999008,79.00000000000773,15.00000000000945,-43.999999999999595,-109.99999999999899,-119.00000000000244,-19.999999999997797,12.000000000000455,-59.00000000003125,82.00000000000429,75.00000000001705,-320.9999999999935,-173.00000000000182,-114.99999999999844,,-523.9999999999885
2015.08.17,89.00000000000574,146.00000000000168,73.0000000000075,69.00000000000794,-7.9999999999968985,-102.00000000000209,-74.00000000000739,24.999999999997247,-1.999999999981128,12.999999999996348,201.99999999999108,162.00000000000614,-344.99999999999534,-158.00000000000125,-131.99999999999878,,-41.99999999996922
2015.08.17,126.99999999999933,143.00000000000423,134.00000000000034,110.00000000001009,16.0000000000049,-70.0000000000034,-123.00000000000644,14.000000000002899,90.00000000000341,15.999999999971593,197.00000000000273,61.00000000000705,-265.99999999998846,-152.00000000000102,-111.00000000000554,,186.00000000000168
2015.08.17,134.99999999999625,161.99999999999548,171.00000000000648,142.0000000000199,39.00000000000014,-36.999999999998145,-100.00000000000009,19.999999999997797,112.00000000002319,104.99999999997733,276.9999999999939,68.00000000001205,-158.99999999999804,-138.00000000000523,-101.00000000000664,,696.0000000000144
2015.08.17,100.00000000000009,126.99999999998823,136.0000000000099,90.00000000001229,-39.999999999995595,-121.00000000000443,-133.00000000000534,21.999999999999797,125.0,110.99999999997223,147.99999999999258,70.99999999999795,-320.9999999999935,-207.9999999999984,-147.00000000000824,,-40.00000000003246
2015.08.17,167.00000000000603,140.99999999999113,115.0000000000091,93.00000000000975,-31.999999999998696,-105.99999999999498,-167.00000000000603,14.000000000002899,79.00000000000773,63.99999999997519,117.00000000001154,86.00000000001273,-299.99999999998914,-198.0000000000075,-136.00000000000279,,-62.999999999973056
2015.08.17,170.00000000000347,156.99999999998494,152.00000000000102,114.0000000000141,-0.999999999995449,-85.99999999999719,-129.9999999999968,11.00000000000545,70.0000000000216,54.999999999960636,147.99999999999258,80.0000000000125,-248.99999999998812,-177.99999999999727,-135.00000000000733,,178.0000000000142
2015.08.17,190.00000000000128,164.99999999999292,165.00000000000625,120.00000000000898,-80.99999999999774,-58.000000000002494,-207.99999999999707,12.999999999996348,105.00000000001819,57.99999999998029,-36.99999999997594,82.99999999999841,-226.99999999999943,-153.99999999999636,-214.99999999999852,,-80.99999999996487
2015.08.17,158.99999999999804,163.00000000000205,162.00000000000614,96.00000000000719,-97.9999999999981,-92.00000000000318,-217.0000000000005,36.0000000000027,117.00000000001864,76.99999999997154,-19.999999999997797,99.99999999999432,-336.9999999999873,-183.9999999999975,-219.99999999999798,,-257.9999999999818
2015.08.17,184.00000000000637,217.0000000000005,150.00000000000568,87.00000000001484,-51.99999999999649,-61.999999999995396,-192.00000000000327,67.00000000000594,121.00000000000932,100.99999999999554,56.000000000011596,147.99999999999613,-319.999999999987,-158.00000000000125,-221.99999999999997,,125.0000000000625
2015.08.17,209.9999999999991,235.99999999999176,146.0000000000008,189.00000000001694,-41.9999999999976,-60.00000000000449,-204.00000000000418,67.00000000000594,54.000000000002046,148.99999999999915,30.0000000000189,195.99999999999795,-360.9999999999891,-149.0000000000009,-233.00000000000543,,228.00000000003072
2015.08.17,204.99999999999963,242.99999999999324,150.00000000000568,189.00000000001694,-37.99999999999359,-56.99999999999594,-195.00000000000074,53.999999999998494,46.999999999997044,149.9999999999613,-2.0000000000131024,204.00000000000773,-331.999999999999,-137.00000000000045,-250.00000000000577,,230.9999999999715
2015.08.17,160.00000000000458,127.99999999999478,138.00000000000523,177.00000000000495,-36.999999999998145,-104.00000000000409,-163.99999999999747,43.00000000000415,73.0000000000075,179.99999999998016,105.00000000002174,70.99999999999795,-309.0000000000037,-189.99999999999773,-214.00000000000307,,57.00000000001677
2015.08.17,141.99999999999767,141.99999999999767,143.00000000000068,191.00000000000784,-48.99999999999905,-144.99999999999514,-156.00000000000057,43.999999999999595,189.99999999999773,289.9999999999903,120.99999999999334,75.9999999999934,-418.9999999999916,-263.9999999999958,-282.0000000000045,,23.99999999999153
2015.08.17,68.99999999999685,19.999999999997797,152.00000000000102,163.00000000000205,-53.999999999998494,-190.99999999999673,-157.00000000000713,38.0000000000047,210.00000000000796,363.9999999999866,178.00000000001148,-91.00000000000819,-462.9999999999912,-308.9999999999975,-270.0000000000036,,-340.99999999999443
2015.08.17,68.99999999999685,39.999999999995595,179.00000000000205,190.00000000000128,-49.99999999999449,-197.99999999999818,-145.00000000000622,99.00000000000463,390.0000000000148,450.9999999999792,282.9999999999888,-79.00000000000773,-570.0000000000039,-332.00000000000784,-263.0000000000021,,63.99999999996277
2015.08.17,68.99999999999685,121.99999999999989,179.00000000000205,200.00000000000017,-44.99999999999504,-188.9999999999947,-253.0000000000032,90.99999999999665,391.00000000001955,461.0000000000003,335.00000000001864,3.0000000000143245,-859.9999999999941,-370.00000000000455,-282.99999999999994,,-148.9999999999431
2015.08.17,178.99999999999582,329.00000000000153,273.00000000001035,434.000000000001,60.99999999999994,-136.99999999999824,-146.99999999999713,141.00000000000225,298.0000000000018,592.9999999999769,478.00000000002285,170.00000000001592,-777.0000000000055,-328.00000000000296,-274.00000000000756,,1293.0000000000168
2015.08.17,60.00000000000449,221.99999999998886,211.00000000001273,365.99999999999966,48.000000000003595,-173.00000000000094,-119.99999999999788,85.99999999999719,252.00000000000955,522.9999999999624,472.9999999999901,109.00000000000887,-773.0000000000015,-332.00000000000784,-241.00000000000233,,710.9999999999666
2015.08.17,-73.00000000000084,53.999999999998494,223.0000000000132,361.0000000000113,50.0000000000056,-197.99999999999818,34.000000000000696,-46.00000000000159,152.00000000001523,396.9999999999807,281.0000000000201,-115.99999999998545,-502.9999999999868,-364.0000000000043,-243.00000000000432,,9.000000000063665
2015.08.17,-19.999999999997797,-45.000000000006146,246.9999999999999,361.0000000000113,70.99999999999883,-216.0000000000051,51.99999999999649,-95.00000000000064,194.00000000001683,486.999999999993,381.0000000000091,-263.00000000000523,-452.99999999999227,-391.00000000000534,-257.0000000000072,,53.00000000000563
2015.08.17,67.00000000000594,75.99999999998718,292.0000000000016,413.00000000001893,90.0000000000012,-133.00000000000534,24.999999999997247,-97.00000000000264,45.000000000015916,293.99999999997203,170.00000000000347,-156.99999999998226,-387.99999999998835,-332.9999999999984,-240.00000000000688,,124.0000000000195
2015.08.17,34.000000000000696,119.99999999998678,289.0000000000015,379.0000000000182,70.0000000000034,-104.00000000000409,36.0000000000027,-65.00000000000395,103.00000000000864,283.99999999999534,213.00000000001873,-118.99999999999977,-350.00000000000585,-287.00000000000614,-250.00000000000577,,353.0000000000101
2015.08.17,19.999999999997797,126.0000000000039,272.00000000000557,299.00000000000483,77.00000000000485,-151.00000000000114,26.999999999999247,-119.99999999999788,-24.999999999977263,8.999999999970143,92.0000000000254,-81.99999999999363,-556.0000000000009,-350.0000000000085,-202.9999999999976,,-564.9999999999653
2015.08.17,129.9999999999968,215.99999999999397,309.0000000000117,460.000000000016,139.00000000000023,-161.00000000000003,36.999999999998145,-15.999999999993797,94.00000000002251,360.9999999999669,347.0000000000084,-16.999999999995907,-611.000000000006,-374.00000000000944,-195.00000000000074,,719.0000000000084
2015.08.17,111.00000000000554,106.99999999999044,295.0000000000017,480.00000000001376,178.00000000000037,-214.99999999999852,51.000000000001044,-117.99999999999588,6.000000000000227,355.99999999997857,363.9999999999866,-132.99999999998136,-621.0000000000049,-442.99999999999784,-219.99999999999798,,198.0000000000018
2015.08.17,29.999999999996696,105.99999999998388,225.00000000000853,382.0000000000157,128.00000000000588,-265.0000000000041,53.999999999998494,-146.99999999999713,-56.99999999998795,176.99999999996052,263.99999999999756,-109.00000000000887,-740.0000000000073,-445.0000000000074,-206.00000000000617,,-603.0000000000515
2015.08.17,-158.0000000000026,-104.99999999999955,53.00000000001148,134.00000000001188,-9.999999999998899,-400.00000000000034,41.000000000002146,-197.99999999999818,-221.99999999998,-25.000000000030553,18.000000000029104,-145.99999999998658,-868.000000000002,-509.00000000000034,-241.00000000000233,,-2635.999999999947
2015.08.17,-70.99999999999883,-76.0000000000094,6.000000000000227,147.00000000000824,-68.99999999999685,-434.9999999999965,-9.00000000000345,-166.99999999999494,-225.9999999999991,-24.000000000024002,-83.99999999997299,-67.00000000000728,-821.9999999999894,-504.99999999999545,-236.99999999999832,,-2638.9999999999777
2015.08.17,-56.99999999999594,-38.0000000000047,13.00000000000523,141.00000000001333,-44.99999999999504,-400.00000000000034,-53.999999999998494,-144.99999999999514,-314.9999999999977,-7.0000000000014495,-131.99999999997658,4.9999999999954525,-1102.000000000003,-504.0000000000049,-270.0000000000036,,-2909.999999999963
2015.08.17,-20.999999999993246,188.9999999999947,85.00000000000796,302.0000000000023,-17.000000000000348,-375.9999999999986,-43.00000000000415,-51.99999999999649,-301.9999999999925,1.9999999999686935,-171.99999999997218,209.00000000000318,-1221.0000000000055,-522.0000000000056,-311.00000000000574,,-2249.9999999999977
2015.08.17,4.000000000004,235.99999999999176,115.99999999999966,221.00000000000452,-78.00000000000028,-419.9999999999982,-239.0000000000003,-85.00000000000173,-519.9999999999818,-419.9999999999982,-694.999999999979,221.00000000000364,-1482.99999999999,-599.0000000000038,-307.99999999999716,,-4048.999999999947
2015.08.17,197.99999999999818,370.00000000000364,133.00000000000978,87.99999999999919,-126.99999999999933,-465.9999999999998,-282.99999999999994,-104.99999999999955,-715.0000000000034,-709.0000000000263,-875.0000000000035,371.0000000000093,-1594.999999999991,-629.9999999999955,-306.00000000000625,,-4651.000000000005
2015.08.17,65.00000000000395,309.0000000000037,102.00000000000387,-10.999999999983245,-151.00000000000114,-492.0000000000035,-275.99999999999847,-92.99999999999864,-625.0,-803.0000000000203,-897.9999999999766,337.99999999999386,-1593.0,-647.0000000000056,-280.00000000000244,,-5054.999999999985
2015.08.17,29.999999999996696,299.99999999998914,103.9999999999992,17.000000000000348,-165.9999999999995,-504.9999999999999,-217.0000000000005,-161.00000000000003,-723.9999999999895,-851.000000000024,-1076.9999999999945,330.0000000000125,-1605.9999999999964,-659.000000000006,-274.00000000000756,,-5459.00000000002
2015.08.17,24.999999999997247,313.99999999999204,102.00000000000387,-58.99999999998684,-148.99999999999915,-490.00000000000153,-192.00000000000327,-139.00000000000023,-667.0000000000016,-980.0000000000252,-1024.0000000000027,317.0000000000073,-1575.9999999999995,-640.0000000000006,-257.0000000000072,,-5415.000000000028
2015.08.17,46.999999999997044,348.9999999999993,112.99999999999955,-182.99999999999983,-142.99999999999312,-480.99999999999807,-202.9999999999976,-126.0000000000039,-680.9999999999832,-1085.0000000000027,-1012.0000000000128,361.99999999999477,-1587.9999999999893,-644.0000000000055,-185.00000000000182,,-5459.999999999997
2015.08.17,46.999999999997044,333.9999999999899,112.99999999999955,-219.99999999999798,-156.99999999999602,-480.99999999999807,-197.99999999999818,-122.99999999999534,-609.9999999999852,-1178.0000000000346,-936.0000000000035,323.0000000000075,-1588.999999999996,-653.0000000000058,-101.00000000000664,,-5429.000000000023
2015.08.17,79.00000000000685,346.0000000000019,147.00000000000557,-284.9999999999797,-136.99999999999824,-485.0000000000021,-206.00000000000617,-126.99999999999933,-620.9999999999809,-1307.999999999998,-995.9999999999969,301.9999999999925,-1584.0000000000077,-665.9999999999968,-84.0000000000063,,-5624.9999999999645
2015.08.17,104.99999999999955,322.00000000000006,184.0000000000117,-57.99999999998029,-81.9999999999932,-446.00000000000193,-167.00000000000603,-163.00000000000205,-610.99999999999,-968.9999999999976,-880.9999999999984,257.000000000005,-1465.9999999999895,-653.9999999999964,-128.00000000000588,,-4756.9999999999445
2015.08.17,104.99999999999955,324.9999999999975,184.0000000000117,-19.999999999997797,-68.99999999999685,-433.0000000000056,-173.00000000000094,-151.9999999999966,-602.0000000000039,-958.0000000000144,-849.0000000000109,266.9999999999959,-1451.9999999999866,-635.0000000000051,-113.00000000000753,,-4575.000000000022
2015.08.17,85.99999999999719,286.99999999999284,141.00000000000534,-52.99999999999194,-46.999999999997044,-394.00000000000546,-114.00000000000298,-180.99999999999784,-650.999999999982,-1009.9999999999998,-762.9999999999803,241.00000000001387,-1282.9999999999898,-557.0000000000022,-82.99999999999974,,-4380.99999999994
