names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPAUD', 'GBPUSD']",100.0,-1.0,B
EURUSD,10,"['GBPAUD', 'GBPUSD']",100.0,0.982,S
USDJPY,10,['GBPUSD'],80.0,-0.958,B
NZDUSD,10,['GBPJPY'],80.0,1.0,S
GBPCHF,20,['EURNZD'],80.0,-0.758431457431458,B
EURCHF,10,"['GBPJPY', 'USDJPY', 'GBPCAD']",80.0,-0.92,B
CADCHF,10,"['EURGBP', 'GBPCHF', 'EURAUD', 'NZDCHF', 'CADCHF', 'AUDNZD']",80.0,-0.48,B
AUDCHF,15,"['EURGBP', 'GBPCHF', 'EURAUD', 'USDCAD']",80.0,-0.7516349206349208,B
NZDCHF,10,"['EURGBP', 'GBPCHF', 'EURAUD', 'NZDCHF', 'CADCHF', 'AUDNZD']",80.0,-0.38,B
GBPAUD,15,"['EURGBP', 'GBPCHF', 'EURAUD', 'NZDCHF', 'CADCHF', 'AUDNZD']",100.0,0.5,S
EURCAD,10,['GBPAUD'],100.0,0.9519999999999998,S
EURAUD,15,"['EURGBP', 'GBPCHF', 'EURAUD', 'NZDCHF', 'CADCHF', 'AUDNZD', 'AUDCHF']",100.0,0.8,S
EURNZD,10,"['EURGBP', 'GBPCHF', 'AUDNZD', 'AUDCHF']",100.0,-0.82,B
CADJPY,10,['EURCAD'],80.0,-1.0,B
AUDJPY,15,['EURCAD'],80.0,-0.6724978354978356,B
NZDCAD,10,['USDJPY'],80.0,1.0,S
AUDNZD,10,"['AUDNZD', 'NZDCHF', 'USDCAD', 'EURAUD', 'CADCHF']",80.0,-1.0,B
