date,GBPUSD,EURUSD,USDJPY,GBPCHF,EURGBP,EURNZD,CADJPY,empty,sum
2015.05.18,-23.00000000001745,0.0,-17.000000000010118,-197.99999999998707,-60.99999999999994,-109.00000000000354,-1.9999999999953388,,-410.0000000000134
2015.05.18,93.99999999999409,51.99999999998539,78.99999999999352,-194.99999999998963,-46.999999999997044,-43.999999999999595,84.00000000000318,,22.999999999989917
2015.05.18,12.999999999996348,27.999999999983594,99.99999999999432,-123.99999999999079,-56.99999999999594,-207.00000000000162,93.99999999999409,,-153.00000000002
2015.05.18,2.999999999997449,18.999999999991246,125.0,-55.99999999998939,-29.999999999996696,-171.99999999999437,94.99999999999886,,-15.999999999992923
2015.05.18,-62.000000000006494,51.000000000001044,112.99999999999955,-24.000000000001798,-15.999999999993797,-120.99999999999334,123.99999999999523,,65.0000000000004
2015.05.18,-53.999999999998494,39.999999999995595,60.99999999999284,-26.999999999999247,-8.999999999992347,-92.00000000000318,120.00000000000455,,38.999999999999716
2015.05.18,0.9999999999843467,47.99999999998139,79.9999999999983,-62.99999999999084,-17.000000000000348,-123.00000000000644,73.99999999999807,,-3.5555558497435413e-11
2015.05.18,82.99999999998863,106.99999999999044,122.99999999999045,-7.999999999985796,-20.999999999993246,-202.9999999999976,81.00000000000307,,161.99999999999596
2015.05.18,134.99999999999625,125.99999999998168,332.9999999999984,56.000000000011596,-26.999999999999247,-252.0000000000078,176.9999999999925,,547.9999999999734
2015.05.18,184.99999999999073,197.00000000000273,382.99999999999557,178.99999999999582,-26.999999999999247,-412.9999999999967,179.9999999999926,,683.9999999999816
2015.05.18,202.9999999999976,158.99999999999804,369.99999999999034,197.00000000000273,-57.99999999999139,-478.0000000000006,121.99999999999989,,514.9999999999966
2015.05.18,186.99999999998164,146.00000000000168,344.99999999999886,171.00000000001003,-44.99999999999504,-418.0000000000073,123.00000000000466,,508.99999999999454
2015.05.18,193.99999999998306,126.99999999998823,353.9999999999992,128.000000000017,-50.99999999998994,-275.9999999999874,140.00000000000057,,616.0000000000107
2015.05.18,187.99999999998818,148.99999999999915,357.9999999999899,111.00000000001664,-36.999999999998145,-408.9999999999927,164.99999999999204,,524.999999999995
2015.05.18,112.000000000001,108.99999999998133,320.99999999999795,96.00000000000719,-20.999999999993246,-282.9999999999888,158.00000000000125,,492.00000000000654
2015.05.18,104.99999999999955,102.00000000000209,317.99999999999784,93.00000000000975,-22.999999999995246,-278.00000000000045,179.00000000000205,,496.0000000000157
2015.05.18,119.99999999998678,147.99999999999258,348.99999999998954,120.00000000000898,-0.999999999995449,-252.0000000000078,203.99999999999352,,687.9999999999682
2015.05.18,115.99999999998278,104.99999999999955,405.00000000000114,160.00000000000458,-40.99999999999105,-251.00000000000122,268.99999999999125,,762.9999999999869
2015.05.18,79.99999999999119,24.999999999986144,346.9999999999942,-2.999999999997449,-100.99999999999554,-218.99999999999142,280.00000000000114,,408.99999999998823
2015.05.18,163.9999999999864,106.99999999999044,306.99999999998795,33.00000000001635,-87.99999999999919,-255.99999999998957,224.00000000000375,,490.99999999999613
2015.05.18,243.99999999999977,241.99999999998667,262.999999999991,-68.99999999998573,-130.99999999999224,-156.00000000000057,164.00000000000148,,557.0000000000005
2015.05.18,534.9999999999966,487.99999999999955,357.9999999999899,38.0000000000047,-20.999999999993246,-171.99999999999437,159.9999999999966,,1385.9999999999998
2015.05.18,534.9999999999966,567.9999999999907,387.999999999991,51.000000000001044,41.000000000002146,-35.999999999991594,96.9999999999942,,1643.999999999984
2015.05.18,596.9999999999809,594.99999999999,352.99999999999443,-5.999999999994898,17.000000000000348,126.0000000000039,99.99999999999432,,1781.999999999969
2015.05.18,692.9999999999881,583.9999999999845,378.0000000000001,-95.999999999985,-34.99999999999615,104.99999999999955,123.99999999999523,,1752.9999999999864
2015.05.18,444.9999999999843,434.9999999999854,393.99999999999125,-26.999999999999247,-11.999999999989797,-143.99999999998857,144.99999999999602,,1235.999999999979
2015.05.18,428.9999999999905,415.99999999999415,356.9999999999993,-193.99999999998306,-5.999999999994898,-160.99999999998892,111.0000000000042,,952.0000000000215
2015.05.18,472.9999999999901,258.99999999998704,367.999999999995,-375.9999999999986,-129.9999999999968,-385.99999999999744,76.99999999999818,,284.99999999997755
2015.05.18,475.99999999998755,303.9999999999932,369.99999999999034,-292.00000000000335,-125.99999999999278,-327.99999999999494,46.999999999997044,,450.99999999997686
2015.05.18,512.9999999999857,422.9999999999956,381.9999999999908,-69.9999999999923,-60.99999999999994,-197.99999999998707,27.999999999991587,,1016.9999999999845
2015.05.18,617.0000000000009,420.9999999999825,405.9999999999917,-72.99999999998974,-65.99999999999939,-140.99999999999113,-55.999999999997385,,1107.9999999999973
2015.05.18,547.999999999993,464.9999999999821,399.0000000000009,-123.99999999999079,-4.999999999999449,-330.0000000000081,-115.0000000000091,,837.9999999999683
2015.05.18,326.9999999999884,503.99999999999335,405.9999999999917,-92.99999999998754,13.00000000000745,-414.9999999999876,-362.99999999999955,,379.0000000000065
2015.05.18,318.9999999999804,730.9999999999927,468.9999999999941,326.0000000000041,253.0000000000032,-241.99999999998667,-402.000000000001,,1453.9999999999868
2015.05.18,587.9999999999885,878.000000000001,468.9999999999941,222.00000000001108,225.00000000000853,-45.000000000006146,-474.00000000000375,,1862.9999999999932
2015.05.18,561.9999999999958,846.9999999999977,486.99999999999477,270.00000000001467,207.00000000000162,-96.99999999999153,-481.9999999999993,,1794.0000000000143
2015.05.18,484.9999999999799,795.9999999999967,533.9999999999918,458.00000000000284,232.00000000000998,-112.000000000001,-640.0000000000006,,1752.99999999998
2015.05.18,597.9999999999874,920.9999999999941,533.9999999999918,496.00000000000756,251.00000000000122,141.99999999999767,-603.9999999999992,,2337.999999999981
2015.05.18,575.9999999999987,946.9999999999867,533.9999999999918,580.0000000000027,277.000000000005,113.99999999999189,-677.0000000000067,,2350.99999999997
2015.05.18,568.9999999999973,902.9999999999872,567.9999999999978,581.0000000000093,268.0000000000016,31.000000000003247,-569.0000000000026,,2350.999999999994
2015.05.18,636.9999999999986,949.9999999999842,582.9999999999984,601.000000000007,263.0000000000021,-76.99999999999375,-512.0000000000005,,2444.9999999999964
2015.05.18,618.9999999999918,973.999999999986,605.9999999999945,526.0000000000042,268.0000000000016,-157.00000000000713,-503.0000000000001,,2332.999999999971
2015.05.18,841.9999999999872,1306.9999999999916,668.9999999999969,641.0000000000027,393.00000000001,195.00000000001182,-573.0000000000075,,3473.9999999999927
2015.05.18,810.999999999984,1339.9999999999857,671.999999999997,763.0000000000026,434.000000000001,310.9999999999946,-558.9999999999975,,3771.9999999999673
2015.05.18,797.9999999999876,1324.9999999999984,684.9999999999881,680.9999999999983,419.00000000000273,282.0000000000045,-591.0000000000082,,3598.999999999971
2015.05.18,834.0000000000014,1329.0000000000025,673.9999999999924,731.9999999999993,418.0000000000073,224.000000000002,-582.9999999999984,,3628.0000000000064
2015.05.18,844.9999999999847,1340.9999999999923,710.9999999999985,697.9999999999986,423.0000000000067,320.00000000000915,-557.0000000000022,,3780.9999999999877
2015.05.18,844.9999999999847,1320.9999999999943,684.9999999999881,788.9999999999952,402.00000000000233,297.9999999999983,-576.9999999999982,,3762.9999999999654
2015.05.19,846.9999999999977,1339.0000000000014,696.9999999999885,872.0000000000061,422.00000000000017,520.0000000000093,-569.0000000000026,,4128.0
2015.05.19,838.9999999999898,1330.9999999999934,694.9999999999932,816.0000000000167,423.0000000000067,601.9999999999915,-551.0000000000019,,4154.99999999999
2015.05.19,810.999999999984,1324.9999999999984,689.9999999999977,865.0000000000047,426.9999999999996,475.0000000000032,-531.9999999999965,,4060.999999999991
2015.05.19,820.9999999999828,1330.9999999999934,698.9999999999981,870.0000000000152,433.0000000000056,56.99999999999594,-495.9999999999951,,3714.999999999997
2015.05.19,769.9999999999818,1278.9999999999857,614.9999999999949,878.000000000001,410.00000000001035,95.00000000000064,-522.0000000000056,,3524.9999999999686
2015.05.19,758.9999999999985,1228.9999999999911,634.9999999999909,897.0000000000144,388.0000000000106,-60.99999999999994,-483.0000000000041,,3364.0000000000014
2015.05.19,766.0,1232.9999999999952,640.0000000000006,889.0000000000065,386.0000000000086,-18.999999999991246,-591.0000000000082,,3304.0000000000114
2015.05.19,830.9999999999818,1288.9999999999845,609.9999999999994,846.9999999999977,399.0000000000049,62.000000000006494,-632.000000000005,,3405.99999999997
2015.05.19,837.9999999999832,1349.0000000000002,580.9999999999889,870.0000000000152,432.0000000000102,266.999999999995,-632.9999999999956,,3703.9999999999973
2015.05.19,875.999999999988,1366.999999999985,604.9999999999898,782.000000000016,417.0000000000007,79.00000000000685,-643.0000000000007,,3482.9999999999854
2015.05.19,977.99999999999,1526.9999999999895,671.999999999997,766.0,463.0000000000023,287.9999999999994,-612.000000000009,,4081.999999999968
2015.05.19,918.9999999999809,1508.9999999999825,697.9999999999933,782.000000000016,501.000000000007,259.9999999999936,-490.0000000000091,,4178.9999999999645
2015.05.19,869.999999999993,1454.999999999984,661.9999999999919,792.9999999999993,486.00000000000864,368.00000000001273,-454.00000000000773,,4179.999999999982
2015.05.19,824.9999999999868,1425.9999999999939,658.9999999999918,900.9999999999962,475.0000000000032,1245.0000000000073,-448.0000000000075,,5082.999999999973
