date,EURCHF,CHFJPY,GBPAUD,EURJPY,EURCAD,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.27,-9.999999999998899,-13.999999999995794,156.00000000000057,-16.000000000005343,-9.999999999998899,-143.00000000000423,-26.00000000001046,32.999999999994145,,-30.0000000000189
2020.01.27,5.000000000010552,-13.999999999995794,160.00000000000458,25.99999999999625,0.9999999999843467,-156.00000000000057,-77.00000000001239,-1.0000000000065512,,-56.0000000000196
2020.01.27,-82.99999999998863,-3.9999999999906777,-52.99999999999194,-137.00000000000045,96.99999999999153,75.99999999998718,84.99999999999375,-48.000000000003595,,-67.00000000000283
2020.01.27,-82.99999999998863,36.000000000001364,-113.99999999999189,-183.00000000000693,53.999999999998494,329.00000000000153,218.9999999999941,126.0000000000039,,384.00000000001194
2020.01.27,50.0000000000167,-96.9999999999942,96.99999999999153,112.99999999999955,36.999999999998145,66.99999999999484,-66.0000000000025,87.99999999999919,,289.0000000000033
2020.01.27,21.00000000000435,-164.99999999999204,139.00000000000023,150.99999999999625,26.999999999999247,165.9999999999995,-56.000000000011596,140.99999999999113,,423.99999999998704
2020.01.27,19.999999999997797,-134.9999999999909,99.00000000000463,114.00000000000432,55.99999999998939,197.00000000000273,-17.000000000010118,139.00000000000023,,472.99999999999807
2020.01.27,49.00000000001015,-96.9999999999942,17.000000000000348,114.99999999999488,129.00000000000134,323.99999999999096,33.999999999991815,154.99999999999403,,725.9999999999893
2020.01.27,11.00000000000545,-84.99999999999375,-35.00000000000725,51.00000000000193,156.00000000000057,461.0000000000003,134.00000000000034,158.99999999999804,,852.0000000000057
2020.01.27,6.000000000017103,-55.999999999997385,-29.999999999996696,16.999999999995907,130.99999999999224,465.0000000000043,149.0000000000009,164.99999999999292,,847.0000000000093
2020.01.27,50.0000000000167,-66.99999999999307,154.0000000000097,81.00000000000307,106.99999999999044,434.000000000001,97.99999999999898,217.0000000000005,,1074.0000000000273
2020.01.27,46.999999999997044,-104.99999999998977,116.00000000000499,117.00000000000443,72.99999999998974,313.99999999999204,33.999999999991815,184.99999999999073,,780.9999999999811
2020.01.27,22.0000000000109,-142.99999999998647,39.00000000001125,131.00000000000023,66.99999999999484,333.9999999999899,31.999999999996476,170.99999999998784,,653.000000000005
2020.01.27,36.0000000000138,-174.99999999999716,62.99999999999084,185.00000000000227,71.99999999998319,276.9999999999939,-28.000000000005798,136.00000000000279,,565.9999999999839
2020.01.27,32.0000000000098,-140.99999999999113,21.00000000000435,140.00000000000057,82.00000000000429,329.00000000000153,18.000000000000682,116.99999999998934,,598.0000000000194
2020.01.27,36.999999999998145,-149.99999999999147,76.99999999999375,155.00000000000114,104.99999999999955,269.9999999999925,-11.00000000000989,109.00000000000354,,591.9999999999873
2020.01.27,43.999999999999595,-151.9999999999868,-198.99999999999363,165.99999999999682,126.0000000000039,324.9999999999975,7.999999999995566,52.000000000007596,,370.0000000000206
2020.01.27,63.99999999999739,-112.99999999999955,-245.0000000000063,146.0000000000008,115.99999999998278,295.99999999998516,6.000000000000227,22.999999999995246,,292.9999999999557
2020.01.27,107.99999999999699,-148.9999999999867,-493.99999999999443,230.99999999999454,243.99999999999977,530.9999999999926,52.99999999999727,25.999999999992696,,549.9999999999928
2020.01.27,53.999999999998494,-180.99999999999739,-703.0000000000092,206.99999999999363,306.9999999999906,583.9999999999845,93.99999999999409,21.00000000000435,,382.9999999999592
2020.01.27,116.00000000000499,-152.9999999999916,-648.0000000000041,245.9999999999951,261.0000000000001,503.99999999999335,33.999999999991815,2.999999999997449,,362.99999999998715
