date,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CADCHF,NZDCHF,GBPAUD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.30,-310.0000000000103,13.999999999995794,-19.00000000000235,-257.0000000000072,-303.9999999999932,-353.0000000000033,-255.00000000000523,-617.9999999999852,470.9999999999992,42.0000000000087,-338.0000000000081,288.9999999999948,-18.0000000000069,-228.00000000000597,,-1884.0000000000293
2020.11.30,-197.00000000000273,63.00000000000239,-31.999999999998696,-239.0000000000003,-315.99999999998295,-368.00000000000165,-257.0000000000072,-374.999999999992,377.0000000000051,82.99999999998863,-313.0000000000024,263.99999999999756,12.999999999996348,-175.00000000001404,,-1472.000000000012
2020.11.30,-226.99999999999943,105.99999999999454,36.999999999998145,-180.0000000000024,-347.9999999999928,-406.00000000000637,-261.0000000000001,-590.999999999986,495.000000000001,150.00000000000568,-308.00000000000693,358.9999999999982,83.9999999999952,-202.00000000001327,,-1292.0000000000143
2020.11.30,-417.0000000000007,118.99999999999977,0.0,-218.00000000000708,-379.99999999998033,-443.0000000000045,-285.00000000000193,-831.9999999999883,478.999999999985,133.00000000000534,-344.0000000000083,358.9999999999982,76.99999999999375,-204.00000000000418,,-1956.0000000000127
2020.11.30,-578.9999999999961,144.99999999999602,-26.000000000003798,-256.0000000000007,-379.99999999998033,-440.00000000000705,-281.00000000000904,-887.9999999999999,504.9999999999999,134.99999999999625,-379.0000000000049,370.00000000000364,90.0000000000012,-256.00000000001177,,-2240.0000000000164
2020.11.30,-497.99999999999847,149.99999999999147,-2.000000000002,-274.00000000000756,-371.99999999999454,-439.0000000000005,-239.0000000000003,-929.9999999999864,619.9999999999983,140.99999999999113,-421.99999999999704,431.99999999999903,83.9999999999952,-256.00000000001177,,-2005.0000000000234
2020.11.30,-548.9999999999995,74.99999999998863,4.000000000004,-282.99999999999994,-411.99999999999017,-478.0000000000006,-265.0000000000041,-994.000000000006,629.9999999999973,164.00000000000858,-433.00000000000693,470.00000000000375,82.99999999999974,-293.0000000000099,,-2281.000000000015
2020.11.30,-407.0000000000018,128.99999999999068,70.0000000000034,-221.00000000000452,-498.9999999999828,-509.9999999999993,-304.00000000000426,-896.9999999999923,459.99999999999375,82.00000000000429,-334.0000000000032,438.00000000000506,46.999999999997044,-367.0000000000062,,-2313.0000000000005
2020.11.30,-313.00000000000773,228.9999999999992,97.9999999999981,-73.00000000000084,-229.99999999999687,-377.0000000000051,-178.00000000000037,-1141.9999999999986,368.9999999999971,121.99999999999989,-257.000000000005,356.9999999999962,129.00000000000134,-199.00000000001583,,-1465.0000000000389
2020.11.30,-275.000000000003,339.9999999999892,261.0000000000001,37.99999999999359,-196.99999999998053,-363.99999999999767,-146.00000000000168,-1288.0000000000002,522.0000000000002,164.99999999999292,-218.00000000000352,417.99999999999613,141.99999999999767,-206.00000000001728,,-808.0000000000339
2020.11.30,-202.9999999999976,287.9999999999967,251.99999999999667,-34.000000000000696,-149.9999999999835,-336.00000000000296,-177.00000000000495,-1123.9999999999916,512.0000000000014,-2.999999999997449,-256.0000000000002,417.99999999999613,41.9999999999976,-306.00000000000625,,-1076.9999999999966
2020.11.30,-273.9999999999965,289.99999999999204,246.99999999999721,-70.0000000000034,-183.99999999998417,-340.00000000000693,-229.00000000000142,-1163.9999999999873,527.9999999999951,-49.99999999999449,-290.9999999999968,422.00000000000017,31.999999999998696,-321.0000000000157,,-1404.0000000000036
2020.11.30,-333.0000000000055,277.9999999999916,243.99999999999977,-73.00000000000084,-192.99999999999872,-331.999999999999,-214.00000000000307,-1231.0000000000043,584.0000000000067,19.999999999997797,-277.000000000001,443.0000000000045,43.999999999999595,-320.00000000000915,,-1360.0000000000214
2020.11.30,-283.99999999999534,251.99999999999534,256.0000000000007,-65.99999999999939,-186.99999999998164,-326.9999999999995,-210.00000000001017,-1197.999999999988,612.9999999999969,28.000000000005798,-273.00000000001035,446.00000000000193,39.999999999995595,-323.0000000000066,,-1232.9999999999945
2020.11.30,-245.0000000000063,281.9999999999965,280.9999999999979,-38.0000000000047,-177.99999999998929,-387.000000000004,-204.99999999999963,-1177.9999999999902,580.0000000000027,36.999999999998145,-251.00000000000477,473.99999999999665,75.9999999999983,-317.0000000000117,,-1069.0000000000205
2020.11.30,-255.00000000000523,324.99999999998863,285.9999999999974,-13.00000000000745,-213.99999999998087,-470.9999999999992,-211.00000000000563,-1272.999999999991,568.9999999999973,63.99999999999739,-250.0,556.9999999999964,163.99999999999747,-300.99999999999574,,-1023.0000000000102
2020.11.30,-224.000000000002,318.9999999999884,285.9999999999974,-12.000000000000899,-257.99999999998045,-536.0000000000032,-246.00000000000176,-1236.9999999999993,540.9999999999915,22.999999999995246,-250.0,595.9999999999966,237.99999999999378,-289.0000000000059,,-1049.000000000031
2020.11.30,-97.9999999999981,355.99999999999454,358.9999999999982,46.00000000000159,-330.9999999999924,-551.0000000000015,-289.0000000000059,-1251.000000000002,556.9999999999853,29.999999999996696,-204.9999999999983,587.0000000000042,191.99999999999218,-304.00000000001535,,-902.0000000000408
2020.11.30,-66.99999999999484,359.99999999999943,378.00000000000057,75.9999999999983,-335.9999999999808,-553.0000000000035,-301.0000000000068,-1272.0000000000064,519.0000000000028,15.00000000000945,-207.9999999999984,480.0000000000027,124.00000000000189,-304.00000000001535,,-1088.999999999991
2020.11.30,-2.0000000000131024,293.99999999999693,383.99999999999545,95.99999999999609,-337.99999999999386,-470.9999999999992,-311.00000000000574,-1123.9999999999916,472.00000000000574,-32.0000000000098,-174.99999999999716,393.9999999999944,47.9999999999925,-292.00000000000335,,-1057.000000000033
2020.12.01,-58.000000000002494,263.9999999999958,343.9999999999999,34.99999999999615,-280.9999999999979,-434.000000000001,-258.0000000000027,-1061.000000000001,383.0,-217.0000000000005,-162.9999999999967,385.99999999999744,19.999999999997797,-383.0,,-1423.0000000000152
2020.12.01,-25.00000000000835,286.9999999999919,322.9999999999955,58.000000000002494,-310.9999999999946,-391.000000000008,-289.0000000000059,-1061.9999999999852,371.99999999999454,-195.00000000001182,-159.9999999999966,375.0000000000031,46.999999999997044,-333.0000000000055,,-1304.0000000000314
2020.12.01,-75.00000000000284,317.99999999999784,343.9999999999999,75.9999999999983,-348.9999999999993,-426.9999999999996,-286.00000000000847,-1122.0000000000007,489.99999999999045,45.000000000006146,-168.99999999999693,399.0000000000049,68.00000000000139,-246.00000000001288,,-934.000000000022
2020.12.01,-144.0000000000108,275.99999999999625,214.00000000000307,-9.999999999998899,-358.9999999999982,-463.9999999999977,-350.00000000000585,-1031.000000000004,278.00000000000045,-69.00000000000794,-210.99999999999852,307.99999999999716,39.00000000000014,-211.00000000000563,,-1734.0000000000305
2020.12.01,-141.99999999999767,286.9999999999919,226.99999999999943,-40.00000000000669,-339.99999999998477,-475.99999999999864,-352.00000000000784,-1017.9999999999856,312.00000000000114,-104.99999999999955,-281.0000000000059,317.9999999999961,56.99999999999594,-263.99999999999756,,-1816.9999999999998
2020.12.01,-192.99999999999872,250.99999999999056,202.9999999999976,-77.00000000000485,-344.99999999999534,-490.00000000000153,-371.00000000001023,-1000.0000000000009,353.99999999998766,-130.0000000000079,-293.99999999999693,390.99999999999693,39.00000000000014,-286.00000000000847,,-1948.0000000000518
2020.12.01,-188.00000000001037,274.0000000000009,200.00000000000017,-60.99999999999994,-343.99999999998875,-496.00000000000756,-348.9999999999993,-984.9999999999915,330.9999999999924,-97.9999999999981,-287.9999999999967,390.0000000000015,59.99999999999339,-241.00000000000233,,-1795.0000000000066
2020.12.01,-217.0000000000005,330.99999999998886,236.00000000000287,-17.000000000000348,-367.99999999999056,-496.00000000000756,-315.0000000000097,-1090.9999999999975,448.9999999999883,26.999999999999247,-261.0000000000099,431.99999999999903,124.00000000000189,-251.00000000000122,,-1417.000000000037
2020.12.01,-253.99999999999866,338.99999999999864,241.00000000000233,-13.00000000000745,-374.999999999992,-473.0000000000012,-284.0000000000065,-1139.0000000000011,512.0000000000014,102.00000000000209,-275.0000000000057,444.9999999999954,131.99999999999878,-235.00000000000742,,-1277.0000000000214
2020.12.01,-320.9999999999935,325.9999999999934,195.9999999999962,-102.99999999999754,-378.999999999996,-447.0000000000085,-343.00000000000443,-1133.0000000000061,516.0000000000053,-21.00000000000435,-358.0000000000041,395.99999999999636,22.999999999995246,-297.0000000000139,,-1945.0000000000414
2020.12.01,-331.999999999999,347.999999999999,163.99999999999747,-134.0000000000008,-386.9999999999818,-458.9999999999983,-369.0000000000082,-1096.9999999999925,456.9999999999963,-76.99999999999375,-436.9999999999976,365.99999999999966,-1.0000000000065512,-300.99999999999574,,-2258.999999999982
2020.12.01,-324.0000000000132,405.9999999999917,141.00000000000225,-175.99999999999838,-402.9999999999978,-485.0000000000021,-414.00000000000324,-1129.9999999999866,417.0000000000007,-180.0000000000024,-501.0000000000048,361.9999999999957,-35.00000000000725,-341.00000000001353,,-2663.000000000039
2020.12.01,-391.000000000008,390.99999999999113,112.000000000001,-195.00000000000074,-415.99999999999415,-497.99999999999847,-438.00000000000506,-1038.99999999999,358.9999999999982,-205.00000000001074,-515.0000000000006,353.99999999999875,-41.9999999999976,-317.9999999999961,,-2841.0000000000127
2020.12.01,-384.00000000000654,365.99999999999966,143.00000000000423,-163.00000000000205,-390.9999999999858,-490.00000000000153,-402.00000000000233,-1042.9999999999939,400.00000000000034,-148.99999999999915,-444.0000000000026,378.00000000000057,0.999999999995449,-320.00000000000915,,-2498.0000000000027
2020.12.01,-388.0000000000106,371.9999999999999,133.00000000000534,-140.0000000000068,-392.9999999999989,-497.99999999999847,-382.00000000000455,-1065.0000000000048,397.99999999998727,-96.00000000000719,-427.0000000000067,377.0000000000051,29.000000000001247,-277.00000000001614,,-2357.0000000000555
2020.12.01,-397.0000000000029,378.9999999999907,146.99999999999713,-126.99999999999933,-391.9999999999924,-504.00000000000443,-380.00000000000256,-1107.999999999998,397.99999999998727,-86.99999999999264,-417.0000000000016,392.00000000000347,53.00000000000304,-270.00000000001467,,-2313.0000000000273
2020.12.01,-422.00000000001125,350.9999999999991,139.00000000000023,-126.0000000000039,-387.99999999998835,-496.00000000000756,-365.0000000000042,-1133.0000000000061,395.99999999999636,-59.99999999999339,-385.0000000000051,388.9999999999949,63.00000000000195,-269.00000000000813,,-2306.0000000000346
2020.12.01,-405.9999999999952,353.9999999999992,136.00000000000279,-131.00000000000333,-392.9999999999989,-497.000000000003,-375.0000000000031,-1154.999999999995,400.00000000000034,-75.00000000000284,-395.00000000001023,387.99999999999943,44.99999999999504,-268.0000000000016,,-2372.0000000000164
2020.12.01,-666.9999999999953,304.9999999999926,160.00000000000458,-162.0000000000066,-417.99999999998505,-519.9999999999983,-373.00000000000114,-1439.9999999999968,485.99999999998647,-62.000000000006494,-409.000000000006,451.0000000000014,61.999999999995396,-328.00000000001717,,-2915.0000000000327
2020.12.01,-644.0000000000001,313.99999999999295,138.00000000000477,-175.99999999999838,-440.9999999999803,-531.9999999999991,-365.0000000000042,-1394.0000000000064,548.9999999999995,-7.0000000000014495,-414.0000000000015,482.00000000000466,88.99999999999464,-333.0000000000055,,-2734.0000000000005
2020.12.01,-804.0000000000047,271.0000000000008,92.99999999999864,-224.9999999999974,-465.99999999998863,-536.0000000000032,-408.00000000000836,-1524.9999999999986,479.99999999999153,-112.000000000001,-433.00000000000693,426.00000000000415,19.00000000000235,-426.9999999999996,,-3647.000000000011
2020.12.01,-794.0000000000058,186.9999999999976,100.99999999999554,-262.00000000000665,-479.99999999999153,-528.0000000000063,-423.0000000000067,-1621.9999999999902,605.9999999999955,-106.99999999999044,-456.00000000000307,485.0000000000021,4.999999999999449,-436.00000000001415,,-3724.000000000025
2020.12.01,-770.000000000004,224.99999999999432,172.00000000000549,-224.9999999999974,-452.99999999999227,-492.999999999999,-372.0000000000057,-1645.9999999999918,767.0000000000066,-29.999999999996696,-411.00000000000136,558.000000000003,29.999999999996696,-504.9999999999999,,-3152.9999999999823
2020.12.01,-558.0000000000141,211.9999999999891,219.99999999999798,-185.00000000000182,-502.9999999999868,-468.00000000000176,-353.0000000000033,-1495.9999999999861,869.999999999993,100.99999999999554,-356.9999999999993,527.9999999999951,22.999999999995246,-456.00000000001194,,-2422.00000000004
2020.12.01,-383.0,278.99999999999636,280.00000000000244,-123.00000000000644,-503.99999999999335,-429.0000000000016,-320.00000000000915,-1434.000000000002,917.9999999999966,170.99999999998784,-370.00000000000455,529.0000000000017,20.999999999993246,-441.0000000000025,,-1806.0000000000412
2020.12.01,-375.9999999999986,346.9999999999942,307.0000000000017,-99.00000000000463,-429.99999999999704,-426.9999999999996,-309.99999999999915,-1502.0000000000034,917.9999999999966,157.00000000000713,-365.99999999999966,546.9999999999975,34.99999999999615,-480.00000000001376,,-1679.0000000000223
2020.12.01,-296.0000000000074,370.9999999999951,304.9999999999997,-95.00000000000064,-386.9999999999818,-387.99999999999943,-257.0000000000072,-1475.9999999999884,848.0000000000043,104.99999999999955,-378.0000000000001,566.9999999999953,59.99999999999339,-478.0000000000006,,-1498.9999999999982
2020.12.01,-231.0000000000034,370.9999999999951,280.9999999999979,-126.99999999999933,-327.99999999999494,-387.000000000004,-282.99999999999994,-1282.0000000000055,819.9999999999985,35.999999999991594,-408.00000000000125,553.999999999999,36.999999999998145,-468.00000000000176,,-1415.0000000000296
2020.12.01,-82.00000000000429,345.9999999999894,287.0000000000039,-135.00000000000733,-322.00000000000006,-363.99999999999767,-263.0000000000021,-1058.9999999999877,855.9999999999901,48.99999999998794,-405.00000000000114,548.0000000000041,-9.00000000000345,-497.0000000000141,,-1050.0000000000425
2020.12.01,-39.00000000001125,355.99999999999454,285.00000000000193,-155.00000000000514,-319.999999999987,-356.00000000000074,-289.0000000000059,-953.9999999999882,851.0000000000017,0.0,-430.0000000000068,512.0000000000014,-41.9999999999976,-506.0000000000064,,-1087.0000000000095
2020.12.01,-134.00000000001188,323.99999999999807,243.00000000000432,-185.00000000000182,-330.9999999999924,-367.0000000000062,-295.0000000000008,-1015.9999999999947,794.9999999999901,-25.00000000000835,-444.0000000000026,487.99999999999955,-60.00000000000449,-496.00000000000756,,-1503.0000000000389
2020.12.01,-265.0000000000041,311.9999999999976,209.00000000000364,-218.00000000000708,-329.99999999998585,-365.0000000000042,-253.0000000000032,-1096.9999999999925,936.9999999999878,106.99999999999044,-462.0000000000033,487.0000000000041,-48.99999999999905,-494.00000000001666,,-1481.000000000032
2020.12.01,-307.00000000001285,328.9999999999935,212.00000000000108,-212.00000000000108,-330.9999999999924,-329.00000000000153,-260.00000000000466,-1228.9999999999911,997.0000000000034,131.99999999999878,-512.0000000000005,544.9999999999955,-30.000000000007798,-574.0000000000078,,-1569.0000000000275
2020.12.01,-320.00000000000915,411.9999999999919,221.99999999999997,-377.0000000000051,-351.99999999999676,-380.00000000000256,-335.0000000000075,-1252.999999999993,1078.0000000000011,-100.0000000000112,-694.0000000000026,487.99999999999955,-275.99999999999847,-736.0000000000033,,-2623.000000000037
2020.12.01,-424.00000000000216,461.9999999999891,209.00000000000364,-397.99999999999835,-441.99999999998687,-263.99999999999756,-324.00000000000205,-1354.999999999995,1150.0000000000066,1.0000000000065512,-799.9999999999972,529.0000000000017,-257.0000000000072,-775.9999999999989,,-2688.9999999999773
2020.12.01,-479.0000000000072,439.9999999999977,231.0000000000034,-368.00000000000165,-473.99999999999665,-235.00000000000742,-287.0000000000039,-1516.0000000000061,1414.9999999999884,219.99999999999798,-750.0,531.0000000000036,-253.0000000000032,-795.0000000000124,,-2320.0000000000473
2020.12.01,-1160.0000000000055,331.99999999999363,138.00000000000477,-451.0000000000014,-446.9999999999974,-80.99999999999774,-204.99999999999963,-2115.0,1587.9999999999893,402.9999999999978,-756.0000000000002,495.9999999999964,-255.00000000000523,-757.0000000000076,,-3270.000000000033
2020.12.01,-1083.9999999999961,337.99999999999386,153.99999999999858,-411.0000000000058,-430.9999999999814,-126.0000000000039,-171.00000000001003,-2054.0000000000005,1639.999999999997,503.000000000009,-697.0000000000027,524.0000000000023,-214.00000000000307,-777.0000000000055,,-2806.000000000008
2020.12.01,-807.0000000000022,351.99999999998965,214.99999999999852,-385.99999999999744,-323.99999999999096,-39.00000000000014,-112.000000000001,-1827.9999999999852,1726.9999999999895,492.9999999999879,-677.9999999999973,580.9999999999982,-204.99999999999963,-765.0000000000157,,-1776.0000000000255
2020.12.01,-1031.000000000004,317.99999999999784,170.99999999999892,-424.9999999999976,-400.00000000000034,-107.00000000000153,-157.00000000000713,-2041.0000000000039,1682.0000000000057,506.0000000000064,-694.0000000000026,602.0000000000025,-167.00000000000603,-748.0000000000153,,-2491.0000000000273
2020.12.01,-1019.9999999999986,321.9999999999885,161.99999999999548,-418.0000000000073,-381.99999999999346,-101.00000000000664,-147.00000000000824,-1964.9999999999945,1659.9999999999948,479.99999999999153,-679.000000000002,570.9999999999993,-167.00000000000603,-717.9999999999964,,-2402.000000000043
2020.12.01,-1032.999999999995,327.99999999998875,151.00000000000114,-392.00000000000347,-395.99999999999636,-119.00000000000244,-153.00000000000313,-1978.9999999999975,1594.999999999991,522.0000000000002,-676.0000000000019,549.9999999999949,-152.00000000000767,-686.0000000000089,,-2440.000000000041
2020.12.01,-1035.0000000000082,364.9999999999949,131.00000000000333,-407.99999999999727,-412.9999999999967,-136.00000000000279,-167.00000000000603,-1944.9999999999968,1557.9999999999927,480.99999999999807,-700.0000000000028,551.0000000000015,-140.0000000000068,-680.0000000000139,,-2538.000000000041
2020.12.01,-997.0000000000034,382.99999999999557,131.99999999999878,-409.99999999999926,-443.99999999999994,-199.00000000000472,-173.00000000000094,-1900.999999999997,1610.0000000000002,536.0000000000032,-728.9999999999992,600.999999999996,-102.00000000000209,-663.999999999998,,-2357.000000000011
2020.12.01,-920.9999999999941,370.9999999999951,178.99999999999582,-399.0000000000049,-450.9999999999792,-160.00000000000458,-148.0000000000037,-1878.0000000000018,1709.000000000005,615.9999999999943,-686.9999999999976,600.0000000000006,-148.99999999999915,-727.9999999999953,,-2045.9999999999895
2020.12.01,-1002.9999999999983,296.99999999999704,112.000000000001,-431.0000000000036,-522.9999999999845,-126.0000000000039,-148.0000000000037,-1834.9999999999866,1766.000000000001,625.9999999999932,-697.0000000000027,580.9999999999982,-146.99999999999713,-712.0000000000015,,-2239.999999999992
2020.12.01,-1027.0000000000002,295.0000000000017,116.00000000000499,-443.0000000000045,-542.9999999999824,-117.00000000000044,-136.00000000000279,-1869.9999999999939,1862.9999999999925,744.9999999999957,-686.000000000007,575.0000000000033,-153.00000000000313,-697.9999999999986,,-2078.9999999999945
2020.12.01,-988.0000000000111,299.99999999999716,92.99999999999864,-438.00000000000506,-556.9999999999853,-116.00000000000499,-145.00000000000622,-1793.0000000000002,1812.999999999998,753.9999999999881,-692.0000000000073,531.9999999999991,-158.99999999999804,-678.0000000000008,,-2074.000000000038
2020.12.02,-1028.0000000000066,281.9999999999965,99.00000000000463,-439.0000000000005,-490.999999999997,-65.99999999999939,-94.00000000000519,-1868.9999999999873,1778.9999999999973,673.9999999999968,-694.0000000000026,553.0000000000035,-148.0000000000037,-733.0000000000059,,-2175.000000000009
2020.12.02,-1004.0000000000049,289.99999999999204,53.999999999998494,-453.0000000000034,-532.9999999999835,-53.00000000000304,-138.00000000000477,-1793.0000000000002,1707.9999999999984,690.9999999999972,-701.0000000000076,512.9999999999968,-140.0000000000068,-690.9999999999972,,-2250.0000000000286
2020.12.02,-1009.9999999999998,265.99999999999113,-12.999999999996348,-473.0000000000012,-530.9999999999926,-92.00000000000318,-160.00000000000458,-1709.000000000005,1605.9999999999964,693.9999999999947,-709.0000000000032,431.99999999999903,-180.0000000000024,-666.000000000011,,-2545.0000000000377
