date,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CADCHF,NZDCHF,GBPAUD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.30,-157.00000000000713,-39.00000000000148,19.999999999997797,5.999999999994898,38.0000000000047,-57.00000000000705,27.999999999994696,-404.9999999999887,212.99999999999653,333.9999999999899,33.999999999991815,56.0000000000005,58.99999999999794,130.99999999999224,,260.99999999995663
2020.11.30,-212.00000000001216,-31.00000000000591,31.999999999998696,-2.000000000002,37.00000000002035,-11.00000000000545,56.99999999999594,-512.0000000000014,319.999999999987,402.9999999999978,18.999999999991246,55.000000000005045,34.000000000000696,105.99999999998388,,294.99999999995373
2020.11.30,-243.99999999999977,33.999999999991815,-39.999999999995595,-53.999999999998494,15.00000000000945,-28.000000000005798,17.999999999995797,-375.9999999999986,215.99999999999397,337.0000000000095,-79.00000000000773,-0.999999999995449,2.999999999997449,131.99999999999878,,-67.00000000000463
2020.11.30,-114.0000000000141,161.00000000000136,-2.000000000002,-77.00000000000485,26.999999999999247,-38.0000000000047,13.999999999991797,-295.0000000000008,333.0000000000055,316.0000000000052,-195.0000000000074,90.99999999999665,12.999999999996348,39.999999999995595,,273.9999999999578
2020.11.30,-56.99999999999594,218.9999999999941,82.00000000000429,-51.000000000001044,26.999999999999247,-26.999999999999247,48.99999999999905,-428.00000000000614,543.999999999989,404.0000000000044,-207.00000000000784,200.00000000000017,46.999999999997044,-38.0000000000047,,763.9999999999724
2020.11.30,202.9999999999976,248.99999999999523,94.00000000000519,-21.00000000000435,-37.99999999998249,-82.99999999999974,23.999999999990695,-90.99999999999665,529.0000000000017,434.000000000001,-197.00000000000273,212.00000000000108,83.9999999999952,-11.00000000000545,,1387.9999999999964
2020.11.30,4.999999999988347,37.9999999999967,-31.000000000003247,-170.00000000000347,-156.00000000000057,-148.0000000000037,-131.00000000000333,-62.99999999999084,381.99999999999346,211.00000000000563,-204.00000000000773,109.00000000000354,-55.000000000005045,-58.000000000002494,,-271.0000000000327
2020.11.30,38.0000000000047,15.000000000000568,9.999999999998899,-194.0000000000053,-179.99999999998016,-200.00000000000017,-178.00000000000037,-116.00000000000499,446.9999999999974,126.99999999998823,-212.0000000000033,197.00000000000273,-51.000000000001044,-148.99999999999915,,-446.00000000000193
2020.11.30,-34.000000000000696,18.000000000000682,-7.9999999999968985,-226.99999999999943,-150.99999999999002,-214.99999999999852,-178.00000000000037,-170.00000000000347,436.9999999999985,76.0000000000094,-249.00000000000944,238.0000000000049,-33.000000000005244,-172.0000000000166,,-668.0000000000072
2020.11.30,-228.00000000000597,-52.00000000000671,-21.00000000000435,-256.0000000000007,-250.99999999997902,-291.0000000000079,-245.0000000000063,-400.00000000000034,463.9999999999977,60.99999999999994,-231.99999999999932,266.999999999995,-26.999999999999247,-201.00000000000674,,-1412.000000000024
2020.11.30,-293.0000000000099,24.00000000000091,22.999999999995246,-218.00000000000708,-173.99999999998528,-253.0000000000032,-169.00000000000804,-591.9999999999925,539.0000000000006,137.9999999999937,-243.0000000000092,331.0000000000035,29.000000000001247,-202.9999999999976,,-1061.0000000000173
2020.11.30,-194.0000000000053,78.99999999999352,-19.00000000000235,-239.0000000000003,-302.9999999999866,-334.00000000000097,-255.00000000000523,-356.9999999999851,472.00000000000574,112.000000000001,-305.0000000000068,288.9999999999948,12.999999999996348,-175.99999999999838,,-1216.9999999999998
2020.11.30,1.999999999990898,131.00000000000023,80.99999999999774,-116.00000000000499,-243.99999999999977,-330.0000000000081,-180.0000000000024,-336.9999999999873,519.0000000000028,221.99999999998886,-213.99999999999864,358.9999999999982,114.00000000000298,-136.00000000000279,,-129.0000000000222
2020.11.30,-116.00000000000499,161.99999999999193,58.000000000002494,-179.00000000000693,-333.9999999999899,-386.0000000000086,-248.99999999999923,-438.00000000000506,565.9999999999999,174.00000000000747,-301.00000000000193,390.0000000000015,90.99999999999665,-195.9999999999962,,-758.0000000000127
2020.11.30,-368.00000000001273,176.00000000000193,16.0000000000049,-204.99999999999963,-374.999999999992,-439.0000000000005,-281.00000000000904,-673.9999999999968,510.99999999999477,156.00000000000057,-335.9999999999985,385.99999999999744,109.99999999999899,-173.00000000000094,,-1496.0000000000111
2020.11.30,-426.00000000001523,167.0000000000016,36.999999999998145,-226.00000000000398,-312.9999999999855,-358.9999999999982,-207.00000000000162,-807.9999999999865,702.9999999999869,253.99999999999866,-353.00000000000864,448.000000000004,112.99999999999643,-234.00000000000088,,-1204.0000000000148
2020.11.30,-451.0000000000014,257.99999999999557,56.99999999999594,-207.99999999999707,-347.9999999999928,-422.00000000000017,-223.00000000000654,-895.9999999999857,714.999999999999,262.00000000000665,-398.00000000001035,504.9999999999999,168.00000000000148,-238.0000000000049,,-1219.0000000000002
2020.11.30,-400.00000000000034,135.99999999999568,82.99999999999974,-217.0000000000005,-397.99999999998727,-470.9999999999992,-253.0000000000032,-889.9999999999908,787.0000000000043,255.99999999998957,-320.99999999999795,575.0000000000033,190.99999999999673,-287.000000000015,,-1209.000000000005
2020.11.30,-252.0000000000078,295.0000000000017,146.00000000000168,-48.000000000003595,-185.99999999999727,-368.00000000000165,-150.00000000000568,-848.9999999999886,490.999999999997,209.9999999999991,-257.000000000005,446.9999999999974,205.99999999999508,-128.000000000017,,-443.00000000003473
2020.11.30,-117.99999999999588,352.99999999999443,341.0000000000024,92.99999999999864,-167.9999999999904,-280.9999999999979,-107.00000000000153,-1139.9999999999854,678.9999999999852,296.9999999999917,-151.00000000001046,458.9999999999983,158.0000000000026,-192.99999999999872,,221.99999999999298
2020.11.30,-114.0000000000141,378.0000000000001,316.0000000000052,60.99999999999994,-149.9999999999835,-318.00000000000716,-116.00000000000499,-1075.9999999999882,645.0000000000067,242.99999999999324,-203.00000000000296,499.000000000005,191.99999999999218,-206.00000000001728,,150.9999999999842
2020.11.30,-129.00000000000134,317.99999999999784,304.00000000000426,-16.0000000000049,-87.99999999999919,-262.00000000000665,-164.00000000000858,-1061.9999999999852,577.0000000000052,15.999999999993797,-239.00000000000432,439.0000000000005,47.9999999999925,-302.0000000000023,,-560.0000000000182
2020.11.30,-265.0000000000041,290.9999999999968,258.0000000000027,-57.00000000000705,-183.99999999998417,-329.00000000000153,-208.00000000000819,-1133.0000000000061,607.0000000000019,48.000000000003595,-264.00000000001,463.0000000000023,70.99999999999883,-300.00000000001137,,-1002.0000000000266
2020.11.30,-259.9999999999936,286.9999999999919,265.99999999999955,-63.99999999999739,-179.99999999998016,-312.00000000000114,-210.00000000001017,-1156.0000000000014,631.0000000000038,41.000000000002146,-268.0000000000007,456.9999999999963,51.000000000001044,-319.0000000000026,,-1035.9999999999923
2020.11.30,-226.00000000001506,292.99999999999216,290.9999999999968,-35.00000000000725,-172.99999999997874,-319.0000000000026,-192.00000000000327,-1163.000000000003,646.9999999999976,72.99999999998974,-242.00000000000443,485.99999999999756,85.99999999999719,-312.00000000000114,,-786.0000000000445
2020.11.30,-177.00000000000495,335.9999999999985,321.0000000000046,4.999999999999449,-174.99999999999181,-387.000000000004,-196.00000000000728,-1170.9999999999886,615.9999999999943,66.99999999999484,-230.00000000000398,560.0000000000049,164.99999999999292,-299.00000000000483,,-565.0000000000159
2020.11.30,-158.0000000000137,336.9999999999891,285.9999999999974,-12.000000000000899,-192.99999999999872,-465.9999999999998,-211.00000000000563,-1061.000000000001,577.0000000000052,63.99999999999739,-249.00000000000944,624.9999999999977,249.99999999999466,-273.9999999999965,,-485.0000000000441
2020.11.30,-41.000000000002146,369.99999999999034,389.000000000006,86.99999999999264,-256.99999999999613,-519.0000000000028,-230.000000000008,-1150.0000000000066,611.9999999999903,103.99999999999298,-168.00000000000637,663.0000000000025,290.00000000000136,-272.00000000000557,,-122.00000000005161
2020.11.30,-15.999999999993797,402.000000000001,434.000000000001,108.99999999999244,-303.9999999999932,-504.9999999999999,-270.0000000000036,-1239.9999999999966,636.9999999999986,76.99999999999375,-168.00000000000637,612.0000000000015,214.00000000000307,-304.00000000001535,,-322.0000000000173
2020.11.30,-2.0000000000131024,402.9999999999916,397.99999999999835,107.00000000000153,-298.9999999999826,-448.9999999999994,-271.0000000000101,-1117.9999999999968,550.9999999999903,63.99999999999739,-171.00000000000648,492.0000000000035,137.9999999999937,-258.0000000000027,,-415.0000000000347
2020.11.30,41.99999999998649,319.9999999999932,419.00000000000273,117.99999999999588,-274.9999999999808,-423.0000000000067,-223.00000000000654,-956.0000000000013,472.00000000000574,-32.0000000000098,-123.00000000000466,512.9999999999968,127.99999999999478,-285.00000000000193,,-305.00000000003615
2020.12.01,-17.000000000000348,290.9999999999968,343.9999999999999,63.00000000000195,-240.9999999999801,-311.00000000000574,-243.00000000000432,-981.999999999994,451.99999999998573,-180.0000000000024,-146.0000000000008,419.9999999999982,53.999999999998494,-331.0000000000146,,-827.0000000000214
2020.12.01,12.999999999996348,331.99999999999363,377.0000000000051,122.99999999999534,-180.99999999998673,-309.0000000000037,-141.00000000000225,-1034.999999999986,524.9999999999977,96.00000000000719,-118.00000000000921,436.00000000000307,119.00000000000244,-226.00000000001506,,10.999999999998067
2020.12.01,-19.999999999997797,346.9999999999942,346.9999999999973,88.99999999999464,-343.99999999998875,-414.9999999999987,-276.00000000000955,-1021.9999999999895,540.9999999999915,127.99999999999478,-152.00000000000102,402.00000000000233,92.99999999999864,-209.9999999999991,,-492.0000000000111
2020.12.01,-83.9999999999952,308.9999999999975,238.0000000000049,36.0000000000027,-326.9999999999884,-439.0000000000005,-298.0000000000094,-844.0000000000003,333.9999999999899,36.999999999998145,-180.00000000000682,327.99999999999494,88.99999999999464,-134.00000000001188,,-935.0000000000296
2020.12.01,-134.99999999999625,330.99999999998886,239.99999999999577,-31.999999999998696,-322.9999999999844,-470.9999999999992,-337.0000000000095,-906.9999999999911,384.9999999999909,-72.0000000000054,-265.00000000000057,402.9999999999978,73.00000000000084,-225.00000000000853,,-1335.0000000000196
2020.12.01,-171.00000000001003,287.9999999999967,217.0000000000005,-53.999999999998494,-328.9999999999793,-483.0000000000001,-348.9999999999993,-905.0000000000002,371.99999999999454,-97.9999999999981,-259.00000000000034,405.9999999999952,71.99999999999429,-235.00000000000742,,-1528.0000000000125
2020.12.01,-154.0000000000097,346.9999999999942,251.99999999999667,-2.999999999997449,-332.9999999999833,-474.00000000000773,-304.9999999999997,-973.0000000000016,446.9999999999974,28.999999999990145,-246.9999999999999,441.99999999999795,127.99999999999478,-207.00000000000162,,-1051.0000000000298
2020.12.01,-184.00000000000637,358.99999999999466,258.9999999999981,7.9999999999968985,-353.99999999998766,-458.00000000000284,-276.00000000000955,-1029.9999999999975,541.9999999999981,137.9999999999937,-243.99999999999977,456.00000000000085,148.99999999999915,-205.00000000001074,,-840.0000000000332
2020.12.01,-248.00000000000378,363.9999999999901,256.99999999999613,-11.00000000000545,-349.99999999998363,-440.00000000000705,-269.00000000000813,-1106.9999999999914,597.0000000000031,150.00000000000568,-270.00000000001023,465.0000000000043,131.99999999999878,-228.00000000000597,,-958.0000000000175
2020.12.01,-286.00000000000847,354.99999999998977,222.99999999999542,-87.99999999999919,-354.9999999999942,-431.0000000000036,-328.0000000000061,-1078.0000000000011,556.0000000000009,1.0000000000065512,-343.0000000000035,424.00000000000216,39.00000000000014,-297.0000000000139,,-1608.000000000035
2020.12.01,-303.0000000000088,426.00000000000193,219.99999999999798,-94.00000000000519,-376.9999999999829,-452.00000000000796,-331.0000000000035,-1042.9999999999939,533.99999999999,7.0000000000014495,-393.0000000000007,448.9999999999994,56.0000000000005,-290.00000000001245,,-1591.0000000000243
2020.12.01,-313.00000000000773,436.9999999999976,177.00000000000495,-135.00000000000733,-400.9999999999847,-482.00000000000466,-386.0000000000086,-1004.0000000000049,475.0000000000032,-86.0000000000083,-445.99999999999795,404.99999999999983,17.999999999995797,-297.0000000000139,,-2038.0000000000364
2020.12.01,-365.0000000000153,394.999999999996,155.00000000000514,-153.99999999999858,-384.9999999999909,-484.00000000000665,-394.00000000000546,-1021.0000000000052,436.9999999999985,-124.99999999999733,-436.9999999999976,397.0000000000029,10.999999999994348,-300.99999999999574,,-2271.000000000016
2020.12.01,-348.9999999999993,378.9999999999907,145.00000000000622,-134.0000000000008,-377.9999999999894,-478.0000000000006,-375.0000000000031,-980.0000000000031,405.9999999999952,-87.99999999999919,-406.0000000000059,378.999999999996,30.999999999992145,-253.00000000001432,,-2101.0000000000355
2020.12.01,-346.0000000000019,399.0000000000009,177.00000000000495,-111.00000000000554,-380.9999999999869,-484.00000000000665,-358.0000000000028,-1048.9999999999889,468.9999999999861,-36.999999999998145,-396.0000000000008,421.0000000000047,60.99999999999994,-267.0000000000172,,-1902.000000000012
2020.12.01,-397.0000000000029,381.9999999999908,148.99999999999915,-113.00000000000753,-377.9999999999894,-487.0000000000041,-357.00000000000733,-1048.0000000000045,407.0000000000018,-43.999999999999595,-385.0000000000051,392.00000000000347,65.99999999999939,-228.00000000000597,,-2041.0000000000318
2020.12.01,-391.000000000008,357.9999999999899,139.00000000000023,-123.00000000000644,-383.0,-490.00000000000153,-361.0000000000002,-1027.0000000000002,414.00000000000324,-42.0000000000087,-381.0000000000002,392.00000000000347,65.99999999999939,-229.00000000001253,,-2058.000000000042
2020.12.01,-363.0000000000022,369.99999999999034,209.9999999999991,-73.00000000000084,-375.9999999999986,-473.0000000000012,-318.00000000000716,-1150.0000000000066,543.0000000000045,53.999999999998494,-335.9999999999985,453.99999999999886,102.99999999999754,-256.00000000001177,,-1611.0000000000382
2020.12.01,-529.0000000000017,324.99999999998863,168.99999999999693,-135.00000000000733,-407.99999999998613,-501.000000000007,-341.0000000000024,-1276.9999999999948,588.9999999999951,49.99999999999449,-368.0000000000092,490.00000000000153,107.99999999999699,-289.0000000000059,,-2117.0000000000405
2020.12.01,-550.000000000006,337.99999999999386,190.00000000000128,-143.9999999999997,-426.9999999999996,-502.9999999999979,-351.0000000000013,-1360.99999999999,651.9999999999859,46.999999999997044,-387.00000000000045,514.0000000000033,95.00000000000064,-330.0000000000081,,-2217.000000000021
2020.12.01,-658.0000000000031,301.00000000000193,190.00000000000128,-204.99999999999963,-427.99999999998397,-489.0000000000061,-390.0000000000015,-1503.9999999999943,695.9999999999856,-56.000000000011596,-424.99999999999716,519.9999999999983,19.00000000000235,-421.0000000000047,,-2850.000000000013
2020.12.01,-731.9999999999993,234.99999999999943,190.99999999999673,-204.99999999999963,-427.99999999998397,-487.0000000000041,-347.0000000000084,-1611.0000000000068,807.0000000000022,56.99999999999594,-379.0000000000049,583.0000000000002,81.9999999999932,-424.00000000000216,,-2658.000000000022
2020.12.01,-540.0000000000072,236.99999999999477,221.99999999999997,-184.00000000000637,-452.99999999999227,-463.9999999999977,-347.0000000000084,-1417.999999999986,870.9999999999995,104.99999999999955,-358.0000000000041,568.0000000000018,53.00000000000304,-438.00000000000506,,-2146.000000000008
2020.12.01,-290.00000000001245,284.9999999999966,297.00000000000284,-104.99999999999955,-494.9999999999788,-392.9999999999989,-293.0000000000099,-1251.9999999999864,1053.9999999999993,307.99999999999716,-311.00000000000705,541.0000000000026,36.0000000000027,-426.00000000001523,,-1044.0000000000068
2020.12.01,-368.9999999999971,381.9999999999908,314.99999999999864,-85.99999999999719,-422.9999999999956,-423.0000000000067,-301.0000000000068,-1421.99999999999,926.999999999989,184.00000000000637,-356.00000000000875,568.9999999999973,64.99999999999284,-424.00000000000216,,-1362.0000000000293
2020.12.01,-276.00000000000955,381.9999999999908,373.99999999999653,-65.00000000000395,-385.99999999999744,-373.00000000000114,-257.0000000000072,-1427.9999999999848,1056.9999999999968,235.99999999999176,-337.0000000000033,614.9999999999989,65.99999999999939,-476.0000000000098,,-868.000000000043
2020.12.01,-181.00000000000892,402.000000000001,341.0000000000024,-72.0000000000054,-287.9999999999994,-375.0000000000031,-243.99999999999977,-1221.9999999999898,883.9999999999959,116.99999999998934,-358.0000000000041,600.0000000000006,80.99999999999774,-435.0000000000076,,-750.0000000000312
2020.12.01,-9.999999999998899,381.9999999999908,311.00000000000574,-113.00000000000753,-322.00000000000006,-361.0000000000002,-256.0000000000007,-912.999999999986,936.9999999999878,140.0000000000068,-386.0000000000099,580.9999999999982,46.999999999997044,-456.00000000001194,,-419.00000000002876
2020.12.01,24.000000000001798,355.99999999999454,317.0000000000006,-124.00000000000189,-299.99999999998914,-328.0000000000061,-257.0000000000072,-889.0000000000065,940.9999999999918,100.99999999999554,-380.00000000000966,558.000000000003,2.000000000002,-483.99999999999557,,-463.0000000000268
2020.12.01,-38.0000000000047,393.99999999999125,300.0000000000003,-139.00000000000023,-299.99999999998914,-356.00000000000074,-282.99999999999994,-930.999999999993,878.9999999999853,26.999999999999247,-426.00000000000193,561.0000000000003,0.0,-487.99999999999955,,-800.0000000000126
2020.12.01,-76.0000000000094,326.9999999999982,253.99999999999866,-161.00000000000003,-295.99999999998516,-282.99999999999994,-221.00000000000452,-870.9999999999995,980.0000000000031,187.99999999998818,-402.000000000001,531.9999999999991,0.0,-455.0000000000054,,-484.0000000000179
2020.12.01,-246.99999999999721,338.99999999999864,221.00000000000452,-207.00000000000162,-296.9999999999917,-302.9999999999977,-212.00000000000108,-1022.9999999999961,1044.9999999999848,217.0000000000005,-457.9999999999984,587.9999999999997,36.999999999998145,-477.0000000000163,,-777.000000000014
2020.12.01,-209.00000000001472,446.9999999999885,314.0000000000032,-187.9999999999993,-322.00000000000006,-324.00000000000205,-255.00000000000523,-1200.0000000000011,1122.9999999999852,137.00000000000932,-512.0000000000005,644.0000000000001,2.999999999997449,-574.0000000000078,,-916.0000000000468
2020.12.01,-185.99999999999727,477.99999999999443,302.9999999999977,-292.9999999999988,-303.9999999999932,-226.99999999999943,-278.00000000000045,-1144.999999999996,1224.9999999999873,14.000000000002899,-643.0000000000007,639.9999999999961,-150.00000000000568,-731.9999999999993,,-1298.0000000000123
2020.12.01,-283.99999999999534,555.9999999999974,250.00000000000577,-341.0000000000024,-428.9999999999905,-230.000000000008,-286.00000000000847,-1143.0000000000052,1424.9999999999875,221.99999999998886,-749.0000000000094,592.0000000000036,-167.00000000000603,-717.000000000012,,-1301.0000000000543
2020.12.01,-334.00000000001205,479.99999999998977,270.99999999999903,-336.9999999999984,-332.9999999999833,-53.00000000000304,-141.00000000000225,-1265.000000000005,1689.9999999999916,465.0000000000043,-692.0000000000073,592.0000000000036,-187.9999999999993,-739.0000000000008,,-584.0000000000231
2020.12.01,-1014.0000000000038,369.99999999999034,204.99999999999963,-370.9999999999991,-402.9999999999978,-69.00000000000794,-158.0000000000026,-2022.999999999997,1685.9999999999875,533.0000000000057,-651.0000000000105,549.9999999999949,-192.00000000000327,-697.9999999999986,,-2235.0000000000423
2020.12.01,-641.0000000000027,408.9999999999918,282.0000000000045,-336.9999999999984,-315.99999999998295,-26.000000000003798,-98.0000000000092,-1699.0000000000061,1797.000000000004,550.000000000006,-644.0000000000055,629.0000000000018,-167.00000000000603,-756.0000000000011,,-1017.0000000000075
2020.12.01,-758.0000000000142,378.0000000000001,258.9999999999981,-352.00000000000784,-311.99999999997897,-38.0000000000047,-96.00000000000719,-1810.0000000000005,1773.9999999999868,547.999999999993,-635.0000000000051,636.0000000000032,-148.99999999999915,-737.0000000000099,,-1292.0000000000464
2020.12.01,-919.0000000000032,330.99999999998886,187.9999999999993,-391.000000000008,-359.99999999998255,-90.0000000000012,-133.00000000000534,-1854.0,1689.9999999999916,520.9999999999936,-642.0000000000101,615.9999999999943,-134.0000000000008,-705.0000000000001,,-1882.0000000000432
2020.12.01,-971.9999999999951,356.9999999999993,190.00000000000128,-372.0000000000057,-368.9999999999971,-48.000000000003595,-97.00000000000264,-1932.0000000000005,1753.0000000000045,642.9999999999936,-640.0000000000006,585.9999999999976,-131.99999999999878,-672.0000000000059,,-1705.0000000000134
2020.12.01,-1022.9999999999961,387.999999999991,160.00000000000458,-379.0000000000071,-391.9999999999924,-119.00000000000244,-153.00000000000313,-1927.9999999999964,1604.9999999999898,526.0000000000042,-673.0000000000018,573.0000000000013,-121.99999999999989,-646.9999999999976,,-2184.000000000006
2020.12.01,-966.0000000000002,384.9999999999909,161.99999999999548,-385.99999999999744,-392.9999999999989,-124.00000000000189,-143.9999999999997,-1846.9999999999986,1642.9999999999945,553.9999999999878,-677.9999999999973,602.999999999998,-101.00000000000664,-655.0000000000056,,-1947.0000000000396
2020.12.01,-895.0000000000014,408.9999999999918,182.99999999999983,-338.00000000000495,-417.99999999998505,-156.00000000000057,-102.00000000000209,-1807.9999999999875,1716.0000000000064,705.0000000000001,-644.0000000000055,670.000000000004,-2.000000000002,-619.000000000014,,-1299.0000000000011
2020.12.01,-906.0000000000068,375.0,187.00000000000384,-397.0000000000029,-440.9999999999803,-87.99999999999919,-139.00000000000023,-1831.0000000000048,1797.000000000004,636.9999999999986,-680.0000000000068,602.999999999998,-145.00000000000622,-706.0000000000066,,-1734.0000000000089
2020.12.01,-998.9999999999943,305.9999999999974,131.99999999999878,-409.99999999999926,-509.99999999998823,-70.0000000000034,-101.00000000000664,-1827.000000000001,1932.0000000000005,852.9999999999926,-647.0000000000056,597.9999999999985,-109.00000000000354,-651.0000000000016,,-1503.0000000000155
2020.12.01,-971.9999999999951,337.99999999999386,124.00000000000189,-417.0000000000007,-531.9999999999991,-112.000000000001,-126.0000000000039,-1767.9999999999918,1885.9999999999877,811.0000000000061,-674.9999999999972,610.9999999999949,-92.99999999999864,-651.0000000000016,,-1576.000000000004
2020.12.01,-920.0000000000097,318.9999999999884,117.00000000000044,-409.0000000000038,-456.9999999999963,-46.00000000000159,-48.000000000003595,-1536.000000000004,1812.999999999998,787.0000000000043,-677.0000000000067,619.0000000000028,-53.00000000000304,-665.0000000000044,,-1156.000000000039
2020.12.02,-910.0000000000108,296.99999999999704,134.99999999999625,-404.0000000000044,-490.999999999997,-14.999999999998348,-62.000000000006494,-1615.9999999999952,1875.9999999999889,846.9999999999977,-626.0000000000048,663.999999999998,-52.000000000007596,-663.0000000000135,,-1020.0000000000605
2020.12.02,-971.0000000000107,308.9999999999975,97.9999999999981,-443.99999999999994,-498.9999999999828,-31.000000000003247,-126.0000000000039,-1666.9999999999964,1815.9999999999955,756.0000000000011,-688.0000000000024,568.9999999999973,-136.99999999999824,-656.0000000000122,,-1671.00000000002
2020.12.02,-977.0000000000057,266.9999999999959,0.999999999995449,-465.0000000000043,-491.99999999998136,-73.00000000000084,-138.00000000000477,-1482.99999999999,1634.000000000002,709.9999999999884,-674.9999999999972,444.9999999999954,-160.00000000000458,-555.0000000000166,,-1961.000000000028
2020.12.02,-943.000000000005,301.9999999999925,21.999999999999797,-462.0000000000068,-487.99999999999955,-80.00000000000229,-138.00000000000477,-1475.9999999999884,1661.0000000000014,713.0000000000081,-698.9999999999981,475.99999999999864,-150.00000000000568,-571.0000000000103,,-1833.0000000000205
