date,USDCHF,EURGBP,empty,sum
2020.12.14,-27.999999999994696,-297.00000000000284,,-324.99999999999756
2020.12.14,-78.00000000000028,-385.99999999999744,,-463.9999999999977
2020.12.14,-63.99999999999739,-387.000000000004,,-451.00000000000136
2020.12.14,41.000000000002146,-458.9999999999983,,-417.99999999999613
2020.12.14,60.99999999999994,-446.00000000000193,,-385.000000000002
2020.12.14,185.00000000000182,-483.0000000000001,,-297.9999999999983
2020.12.14,158.99999999999804,-490.00000000000153,,-331.0000000000035
2020.12.14,117.00000000000044,-480.0000000000027,,-363.0000000000022
2020.12.14,126.0000000000039,-470.9999999999992,,-344.99999999999534
2020.12.14,89.00000000000574,-458.9999999999983,,-369.99999999999255
2020.12.14,97.9999999999981,-448.000000000004,,-350.0000000000059
2020.12.14,91.00000000000774,-443.99999999999994,,-352.9999999999922
2020.12.14,118.00000000000699,-475.99999999999864,,-357.99999999999164
2020.12.14,109.99999999999899,-473.99999999999665,,-363.99999999999767
2020.12.15,119.00000000000244,-471.99999999999466,,-352.9999999999922
2020.12.15,131.00000000000333,-407.99999999999727,,-276.999999999994
2020.12.15,106.00000000000608,-441.0000000000025,,-334.9999999999964
2020.12.15,118.00000000000699,-454.9999999999943,,-336.9999999999873
2020.12.15,124.99999999999733,-449.9999999999948,,-324.9999999999975
2020.12.15,123.00000000000644,-431.0000000000036,,-307.99999999999716
2020.12.15,163.99999999999747,-441.99999999999795,,-278.00000000000045
2020.12.15,152.00000000000767,-436.00000000000307,,-283.9999999999954
2020.12.15,157.00000000000713,-441.0000000000025,,-283.99999999999534
2020.12.15,165.9999999999995,-437.999999999994,,-271.9999999999945
2020.12.15,150.00000000000568,-410.9999999999947,,-260.99999999998903
2020.12.15,131.00000000000333,-407.99999999999727,,-276.999999999994
2020.12.15,116.00000000000499,-405.9999999999952,,-289.9999999999902
2020.12.15,107.00000000000153,-441.0000000000025,,-334.00000000000097
2020.12.15,104.99999999999955,-437.999999999994,,-332.99999999999443
2020.12.15,111.00000000000554,-400.9999999999958,,-289.9999999999902
2020.12.15,89.00000000000574,-432.9999999999945,,-343.99999999998875
2020.12.15,51.000000000001044,-424.00000000000216,,-373.00000000000114
2020.12.15,14.999999999998348,-407.0000000000018,,-392.00000000000347
2020.12.15,2.000000000002,-407.0000000000018,,-404.99999999999983
2020.12.15,73.00000000000084,-448.9999999999994,,-375.9999999999985
2020.12.15,89.00000000000574,-649.999999999995,,-560.9999999999893
2020.12.15,148.0000000000037,-759.999999999994,,-611.9999999999902
2020.12.15,212.00000000000108,-766.0,,-553.9999999999989
2020.12.15,140.0000000000068,-673.0000000000014,,-532.9999999999945
2020.12.15,117.00000000000044,-565.0000000000044,,-448.000000000004
2020.12.15,165.9999999999995,-524.9999999999977,,-358.99999999999824
2020.12.15,106.00000000000608,-361.9999999999957,,-255.9999999999896
2020.12.15,221.99999999999997,-221.99999999999997,,0.0
2020.12.15,9.00000000000345,-154.99999999999403,,-145.9999999999906
2020.12.15,13.00000000000745,-85.99999999999719,,-72.99999999998974
2020.12.15,36.999999999998145,-19.999999999997797,,17.000000000000348
2020.12.15,62.000000000006494,-114.00000000000298,,-51.99999999999649
2020.12.15,48.99999999999905,-187.00000000000384,,-138.00000000000477
2020.12.15,57.00000000000705,-197.99999999999818,,-140.99999999999113
2020.12.15,67.00000000000594,-121.00000000000443,,-53.999999999998494
2020.12.15,143.00000000000423,-80.00000000000229,,63.00000000000195
2020.12.15,126.99999999999933,109.99999999999899,,236.99999999999832
2020.12.15,156.00000000000057,168.99999999999693,,324.9999999999975
2020.12.15,148.0000000000037,161.99999999999548,,309.9999999999992
2020.12.15,200.00000000000017,165.00000000000404,,365.0000000000042
2020.12.15,184.00000000000637,158.99999999999804,,343.00000000000443
2020.12.15,174.00000000000747,51.99999999999649,,226.00000000000398
2020.12.15,175.99999999999838,104.00000000000409,,280.0000000000025
2020.12.15,240.00000000000688,165.9999999999995,,406.00000000000637
2020.12.15,253.99999999999866,268.99999999999704,,522.9999999999957
2020.12.15,275.99999999999847,261.99999999999557,,537.9999999999941
2020.12.15,234.00000000000088,336.9999999999984,,570.9999999999993
2020.12.16,214.99999999999852,407.99999999999727,,622.9999999999958
2020.12.16,235.00000000000742,389.000000000006,,624.0000000000134
2020.12.16,246.00000000000176,297.00000000000284,,543.0000000000045
2020.12.16,246.00000000000176,304.9999999999997,,551.0000000000015
2020.12.16,231.0000000000034,307.0000000000017,,538.0000000000051
2020.12.16,204.99999999999963,297.9999999999983,,502.99999999999795
2020.12.16,196.00000000000728,282.0000000000045,,478.00000000001177
2020.12.16,194.0000000000053,268.0000000000016,,462.0000000000069
2020.12.16,202.9999999999976,307.99999999999716,,510.99999999999477
2020.12.16,216.0000000000051,290.9999999999968,,507.00000000000193
2020.12.16,219.00000000000253,277.000000000005,,496.0000000000075
2020.12.16,252.0000000000078,263.0000000000021,,515.0000000000099
2020.12.16,251.00000000000122,244.99999999999523,,495.9999999999965
2020.12.16,263.0000000000021,285.00000000000193,,548.0000000000041
2020.12.16,258.0000000000027,348.9999999999993,,607.000000000002
2020.12.16,263.0000000000021,372.0000000000057,,635.0000000000077
2020.12.16,248.00000000000378,316.0000000000052,,564.000000000009
2020.12.16,252.0000000000078,361.0000000000002,,613.000000000008
2020.12.16,269.00000000000813,273.9999999999965,,543.0000000000045
2020.12.16,217.0000000000005,365.99999999999966,,583.0000000000002
2020.12.16,212.00000000000108,490.00000000000153,,702.0000000000026
2020.12.16,304.00000000000426,163.00000000000205,,467.0000000000063
2020.12.16,424.00000000000216,253.99999999999866,,678.0000000000008
2020.12.16,336.9999999999984,304.9999999999997,,641.9999999999982
2020.12.16,409.99999999999926,409.0000000000038,,819.0000000000031
2020.12.16,474.00000000000773,356.9999999999962,,831.0000000000039
2020.12.16,424.00000000000216,395.99999999999636,,819.9999999999985
2020.12.16,470.00000000000375,478.0000000000006,,948.0000000000043
2020.12.16,353.0000000000033,446.00000000000193,,799.0000000000052
2020.12.16,361.0000000000002,594.0000000000057,,955.0000000000059
2020.12.16,285.00000000000193,627.9999999999952,,912.9999999999972
2020.12.16,241.99999999999778,568.0000000000018,,809.9999999999995
2020.12.16,136.99999999999824,505.99999999999534,,642.9999999999936
2020.12.16,248.99999999999923,387.99999999999943,,636.9999999999986
2020.12.16,248.99999999999923,334.9999999999964,,583.9999999999957
2020.12.16,257.0000000000072,297.9999999999983,,555.0000000000055
2020.12.16,185.99999999999727,363.99999999999767,,549.999999999995
2020.12.16,136.99999999999824,458.9999999999983,,595.9999999999966
2020.12.16,150.00000000000568,453.99999999999886,,604.0000000000045
2020.12.16,100.00000000000009,304.9999999999997,,404.9999999999998
2020.12.16,75.9999999999983,339.0000000000004,,414.9999999999987
2020.12.16,79.00000000000685,360.0000000000048,,439.0000000000116
2020.12.16,-110.99999999999443,434.9999999999965,,324.00000000000205
2020.12.16,-66.99999999999484,483.99999999999557,,417.00000000000074
2020.12.16,63.99999999999739,343.9999999999999,,407.99999999999727
2020.12.16,229.00000000000142,339.99999999999585,,568.9999999999973
2020.12.16,207.99999999999707,378.00000000000057,,585.9999999999976
2020.12.16,207.00000000000162,378.999999999996,,585.9999999999976
2020.12.17,280.00000000000244,370.00000000000364,,650.0000000000061
2020.12.17,280.9999999999979,400.9999999999958,,681.9999999999936
2020.12.17,262.00000000000665,368.00000000000165,,630.0000000000083
2020.12.17,246.99999999999721,395.99999999999636,,642.9999999999936
2020.12.17,226.00000000000398,383.0,,609.000000000004
2020.12.17,230.000000000008,360.0000000000048,,590.0000000000127
2020.12.17,245.0000000000063,436.00000000000307,,681.0000000000093
2020.12.17,292.00000000000335,441.0000000000025,,733.0000000000059
2020.12.17,285.00000000000193,497.99999999999847,,783.0000000000005
2020.12.17,307.0000000000017,507.9999999999973,,814.9999999999991
2020.12.17,292.00000000000335,487.0000000000041,,779.0000000000075
2020.12.17,306.00000000000625,433.0000000000056,,739.0000000000118
2020.12.17,306.00000000000625,351.0000000000013,,657.0000000000075
2020.12.17,360.0000000000048,387.99999999999943,,748.0000000000042
2020.12.17,367.0000000000062,405.9999999999952,,773.0000000000014
2020.12.17,365.0000000000042,419.9999999999982,,785.0000000000024
2020.12.17,382.00000000000455,495.9999999999964,,878.0000000000009
2020.12.17,426.9999999999996,490.00000000000153,,917.0000000000011
2020.12.17,446.9999999999974,519.0000000000028,,966.0000000000002
2020.12.17,438.00000000000506,553.999999999999,,992.0000000000041
2020.12.17,336.00000000000296,555.0000000000055,,891.0000000000084
2020.12.17,414.00000000000324,551.9999999999969,,966.0000000000002
2020.12.17,416.00000000000523,605.9999999999955,,1022.0000000000007
2020.12.17,463.0000000000023,648.0000000000041,,1111.0000000000064
2020.12.17,514.0000000000033,648.0000000000041,,1162.0000000000073
2020.12.17,404.99999999999983,658.0000000000031,,1063.000000000003
2020.12.17,404.99999999999983,787.9999999999998,,1192.9999999999995
2020.12.17,416.00000000000523,812.0000000000016,,1228.0000000000068
2020.12.17,390.0000000000015,768.9999999999975,,1158.999999999999
2020.12.17,385.99999999999744,580.0000000000027,,966.0000000000002
2020.12.17,409.99999999999926,570.9999999999993,,980.9999999999986
2020.12.17,396.00000000000745,548.0000000000041,,944.0000000000116
2020.12.17,363.0000000000022,572.0000000000058,,935.000000000008
2020.12.17,356.00000000000074,565.9999999999999,,922.0000000000007
2020.12.17,352.00000000000784,363.99999999999767,,716.0000000000055
2020.12.17,323.0000000000066,426.00000000000415,,749.0000000000107
2020.12.17,236.00000000000287,602.999999999998,,839.0000000000008
2020.12.17,316.0000000000052,560.0000000000049,,876.00000000001
2020.12.17,374.0000000000077,587.9999999999997,,962.0000000000073
2020.12.17,372.0000000000057,624.0000000000023,,996.000000000008
2020.12.17,368.00000000000165,512.0000000000014,,880.000000000003
2020.12.17,318.00000000000716,527.9999999999951,,846.0000000000023
2020.12.17,307.99999999999716,570.0000000000039,,878.000000000001
2020.12.17,301.0000000000068,351.99999999999676,,653.0000000000036
2020.12.17,309.99999999999915,344.99999999999534,,654.9999999999945
2020.12.17,297.9999999999983,214.99999999999852,,512.9999999999968
2020.12.17,296.0000000000074,292.00000000000335,,588.0000000000107
2020.12.17,367.0000000000062,319.0000000000026,,686.0000000000089
2020.12.18,351.0000000000013,375.0000000000031,,726.0000000000044
2020.12.18,390.0000000000015,394.00000000000546,,784.0000000000069
2020.12.18,335.0000000000075,365.99999999999966,,701.0000000000072
2020.12.18,326.0000000000041,351.99999999999676,,678.0000000000009
2020.12.18,307.0000000000017,341.0000000000024,,648.0000000000041
2020.12.18,270.99999999999903,319.0000000000026,,590.0000000000016
2020.12.18,282.99999999999994,292.00000000000335,,575.0000000000033
2020.12.18,316.0000000000052,278.9999999999959,,595.0000000000011
2020.12.18,324.9999999999975,277.000000000005,,602.0000000000025
2020.12.18,294.00000000000534,204.00000000000418,,498.00000000000955
2020.12.18,318.00000000000716,192.00000000000327,,510.00000000001046
2020.12.18,318.00000000000716,204.99999999999963,,523.0000000000068
2020.12.18,309.0000000000037,170.00000000000347,,479.00000000000716
2020.12.18,279.00000000000705,175.00000000000293,,454.00000000001
2020.12.18,297.9999999999983,190.99999999999673,,488.999999999995
2020.12.18,314.0000000000032,192.99999999999872,,507.00000000000193
2020.12.18,321.0000000000046,189.00000000000583,,510.00000000001046
2020.12.18,341.0000000000024,231.99999999999886,,573.0000000000013
2020.12.18,331.0000000000035,243.00000000000432,,574.0000000000078
2020.12.18,333.0000000000055,143.9999999999997,,477.00000000000523
2020.12.18,235.00000000000742,89.00000000000574,,324.0000000000132
2020.12.18,248.00000000000378,133.00000000000534,,381.0000000000091
2020.12.18,301.0000000000068,46.00000000000159,,347.0000000000084
2020.12.18,256.0000000000007,-97.9999999999981,,158.0000000000026
2020.12.18,274.00000000000756,-65.00000000000395,,209.0000000000036
2020.12.18,387.99999999999943,6.0000000000060005,,394.00000000000546
2020.12.18,436.9999999999985,100.99999999999554,,537.9999999999941
2020.12.18,492.999999999999,50.0000000000056,,543.0000000000045
2020.12.18,390.0000000000015,90.99999999999665,,480.9999999999981
2020.12.18,358.0000000000028,46.999999999997044,,404.99999999999983
2020.12.18,309.0000000000037,-110.99999999999443,,198.00000000000927
2020.12.18,291.0000000000079,-29.999999999996696,,261.0000000000112
2020.12.18,252.0000000000078,68.99999999999685,,321.00000000000466
2020.12.18,162.0000000000066,-24.999999999997247,,137.00000000000935
2020.12.18,148.0000000000037,-112.000000000001,,36.0000000000027
2020.12.18,124.00000000000189,-68.99999999999685,,55.000000000005045
2020.12.18,228.00000000000597,-39.00000000000014,,189.00000000000583
2020.12.18,252.0000000000078,21.00000000000435,,273.00000000001216
2020.12.18,261.0000000000001,21.999999999999797,,282.9999999999999
2020.12.18,295.0000000000008,46.00000000000159,,341.0000000000024
2020.12.18,318.00000000000716,75.9999999999983,,394.00000000000546
2020.12.18,329.00000000000153,87.99999999999919,,417.00000000000074
2020.12.18,355.0000000000053,90.0000000000012,,445.0000000000065
2020.12.18,365.0000000000042,46.00000000000159,,411.0000000000058
2020.12.18,374.0000000000077,50.0000000000056,,424.0000000000133
2020.12.18,380.999999999998,-87.99999999999919,,292.9999999999988
2020.12.18,404.99999999999983,-126.0000000000039,,278.9999999999959
2020.12.18,458.9999999999983,-110.99999999999443,,348.00000000000387
