date,GBPUSD,EURCHF,GBPJPY,GBPCAD,CADJPY,AUDJPY,empty,sum
2017.10.02,0.0,0.0,-151.9999999999868,-131.99999999999878,-18.999999999991246,-46.00000000000648,,-348.9999999999833
2017.10.02,46.999999999997044,7.0000000000014495,-183.9999999999975,-36.999999999998145,22.00000000000557,-21.000000000000796,,-165.99999999999238
2017.10.02,70.99999999999883,-22.999999999995246,-536.0000000000014,-249.99999999999466,103.9999999999992,1.9999999999953388,,-631.999999999998
2017.10.02,263.99999999999756,114.0000000000141,-555.0000000000068,-261.0000000000001,210.00000000000796,182.99999999999272,,-44.9999999999946
2017.10.02,224.000000000002,97.00000000001374,-524.0000000000009,-161.99999999999548,260.0000000000051,199.99999999998863,,95.00000000001307
2017.10.02,185.00000000001293,89.00000000000574,-489.0000000000043,-160.00000000000458,249.00000000000944,186.9999999999976,,61.000000000016826
2017.10.02,144.99999999999514,31.000000000003247,-522.9999999999961,-201.00000000000674,180.99999999999739,126.99999999999534,,-240.0000000000117
2017.10.02,45.000000000006146,25.999999999992696,-516.9999999999959,-221.00000000000452,204.00000000000773,201.99999999999818,,-260.9999999999957
2017.10.02,-43.999999999999595,29.999999999996696,-543.9999999999827,-126.0000000000039,280.00000000000114,228.9999999999992,,-174.9999999999892
2017.10.02,-113.99999999999189,25.999999999992696,-524.0000000000009,-45.99999999999049,272.99999999999613,146.0000000000008,,-238.99999999999363
2017.10.02,-114.99999999999844,-26.999999999999247,-431.99999999998795,-127.00000000001043,237.00000000000898,58.9999999999975,,-404.99999999998965
2017.10.02,-48.000000000003595,-19.999999999997797,-462.99999999999386,-90.99999999999665,259.00000000000034,78.99999999999352,,-283.99999999999795
2017.10.02,-38.0000000000047,-1.999999999990898,-459.0000000000032,-93.00000000000975,272.00000000000557,70.99999999999795,,-249.000000000005
2017.10.02,-58.000000000002494,19.00000000001345,-437.9999999999882,-87.99999999999919,272.00000000000557,73.99999999999807,,-218.99999999997272
2017.10.02,-4.999999999988347,9.000000000014552,-492.999999999995,-175.99999999999838,243.0000000000092,123.99999999999523,,-297.9999999999627
2017.10.02,-34.000000000000696,15.999999999993797,-519.0000000000055,-198.99999999999363,250.0,155.00000000000114,,-331.0000000000049
2017.10.02,-89.00000000000574,5.999999999994898,-509.9999999999909,-150.99999999999002,266.00000000000534,104.99999999998977,,-372.9999999999966
2017.10.02,-106.99999999999044,-68.99999999998573,-467.9999999999893,-116.99999999998934,243.0000000000092,99.99999999999432,,-417.9999999999512
2017.10.02,-127.99999999999478,-59.99999999999339,-465.0000000000034,-124.99999999999733,236.0000000000042,112.99999999999955,,-428.9999999999851
2017.10.02,-200.00000000000017,-106.00000000000608,-447.00000000000273,-93.99999999999409,246.00000000000932,61.99999999999761,,-538.9999999999961
2017.10.02,-350.00000000000585,-177.99999999998929,-448.99999999998386,-143.00000000000423,204.9999999999983,49.99999999999716,,-864.9999999999877
2017.10.02,-468.9999999999861,-134.99999999999625,-299.99999999998295,-8.999999999992347,201.99999999999818,-38.000000000010914,,-748.9999999999703
2017.10.02,-636.9999999999986,-163.00000000000205,-188.99999999999295,86.99999999999264,168.99999999999693,-36.000000000001364,,-769.0000000000055
2017.10.02,-683.9999999999957,-209.9999999999991,18.000000000000682,243.99999999999977,97.00000000000841,-65.00000000001194,,-599.9999999999978
2017.10.02,-609.9999999999994,-207.00000000000162,120.00000000000455,225.99999999999287,99.00000000000375,-68.00000000001205,,-440.00000000001194
2017.10.02,-683.9999999999957,-344.99999999999534,180.00000000000682,287.9999999999994,87.0000000000033,-79.9999999999983,,-553.9999999999798
2017.10.02,-740.9999999999917,-343.99999999998875,186.00000000000705,209.9999999999991,11.00000000000989,-100.00000000000853,,-777.9999999999729
2017.10.02,-734.9999999999968,-299.00000000000483,257.000000000005,302.0000000000023,33.00000000000125,-56.000000000011596,,-498.00000000000466
2017.10.02,-770.9999999999884,-268.9999999999859,265.0000000000148,310.9999999999946,49.000000000006594,-12.000000000000455,,-426.9999999999588
2017.10.02,-856.9999999999967,-256.99999999999613,337.0000000000175,565.9999999999999,139.00000000001,19.99999999999602,,-51.999999999969305
2017.10.02,-1055.9999999999902,-295.0000000000008,474.9999999999943,655.9999999999899,93.00000000000352,-45.000000000001705,,-172.0000000000049
2017.10.02,-1059.9999999999943,-303.9999999999932,772.0000000000198,906.9999999999911,43.99999999999693,-50.00000000001137,,309.000000000009
2017.10.02,-1095.999999999986,-329.99999999998585,847.0000000000084,875.0000000000035,-25.99999999999625,-67.00000000000728,,203.0000000000366
2017.10.02,-973.0000000000016,-261.0000000000001,706.9999999999936,731.9999999999993,-28.999999999996362,-56.000000000011596,,119.99999999998317
