,name,direction
0,AUDUSD,S
1,NZDUSD,S
2,GBPCHF,S
3,EURCHF,S
4,AUDCHF,S
5,NZDCHF,S
6,EURGBP,S
7,GBPCAD,B
8,GBPAUD,B
9,EURJPY,S
10,EURAUD,B
11,CADJPY,S
12,AUDJPY,S
13,AUDNZD,S
