date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.06.25,-8.999999999992347,-75.00000000000284,-164.99999999999204,-43.999999999999595,0.0,0.0,-63.99999999999739,0.0,-43.99999999998272,-56.000000000011596,-32.999999999994145,-1.9999999999953388,-70.99999999999883,-90.99999999999665,,-653.9999999999634
2018.06.25,107.99999999999699,-28.000000000005798,-112.99999999999955,-34.99999999998504,26.999999999999247,85.99999999998609,-43.999999999999595,195.00000000001182,9.000000000014552,-25.999999999992696,1.0000000000065512,8.000000000009777,-87.00000000000374,-90.99999999999665,,10.000000000041965
2018.06.25,143.00000000000423,-5.999999999994898,-78.99999999999352,-85.99999999998609,9.999999999998899,75.99999999998718,-43.999999999999595,230.00000000001907,14.000000000010004,18.0000000000069,19.999999999997797,27.000000000001023,-150.00000000000568,-123.00000000000644,,50.00000000003881
2018.06.25,-167.00000000000603,-4.000000000004,-92.99999999998931,-90.99999999999665,39.00000000000014,91.99999999998099,-7.0000000000014495,24.000000000001798,54.000000000002046,89.99999999999008,107.99999999999699,60.000000000002274,-151.00000000000114,-66.99999999999484,,-113.00000000001906
2018.06.25,164.99999999999292,25.999999999992696,-69.00000000000261,-109.99999999998789,65.99999999999939,88.99999999998354,-23.00000000000635,286.00000000000847,10.000000000019327,130.0000000000079,90.00000000001229,49.000000000006594,-194.0000000000053,-80.99999999999774,,434.0000000000234
2018.06.25,112.000000000001,-34.000000000000696,-92.99999999998931,-144.99999999999514,31.999999999998696,71.99999999998319,-17.000000000000348,254.00000000002086,-7.999999999981355,107.99999999999699,36.0000000000138,37.9999999999967,-178.00000000000037,-103.00000000000864,,74.00000000003539
2018.06.25,24.000000000001798,-95.00000000000064,-87.99999999999386,-222.99999999999542,-26.000000000003798,0.9999999999843467,-14.000000000002899,211.00000000000563,-299.99999999999716,65.99999999998829,43.999999999999595,-131.00000000000023,-180.0000000000024,-143.00000000000423,,-854.0000000000209
2018.06.25,5.999999999994898,-117.99999999999588,151.00000000001046,-282.9999999999888,-53.999999999998494,-23.00000000001745,92.99999999999864,437.0000000000207,-422.9999999999876,131.99999999999878,181.00000000000892,-243.99999999999977,-226.00000000000398,-31.000000000003247,,-401.9999999999629
2018.06.25,35.999999999991594,-137.00000000000932,174.99999999999716,-252.99999999999213,-53.00000000000304,-63.000000000013046,110.99999999999443,482.00000000000466,-561.9999999999976,97.9999999999981,214.00000000000307,-316.99999999999307,-146.00000000000168,-32.0000000000098,,-447.0000000000307
2018.06.25,62.000000000006494,-116.99999999998934,299.99999999999716,-256.99999999999613,-75.9999999999983,-53.00000000001415,114.00000000000298,481.0000000000203,-577.9999999999887,120.99999999999334,214.00000000000307,-356.9999999999993,-125.00000000000844,-85.00000000000173,,-355.99999999997283
2018.06.25,78.00000000000028,-110.99999999999443,310.0000000000023,-282.0000000000045,-107.00000000000153,-29.00000000001235,124.99999999999733,504.0000000000156,-595.9999999999894,177.00000000000495,239.99999999999577,-412.9999999999967,-99.00000000000463,-114.99999999999844,,-317.9999999999858
2018.06.25,4.000000000004,-164.99999999999292,311.9999999999976,-303.9999999999932,-136.00000000000279,-63.000000000013046,129.00000000000134,506.0000000000064,-597.9999999999848,139.00000000000023,234.00000000000088,-409.9999999999966,-87.00000000000374,-110.99999999999443,,-549.999999999971
2018.06.25,17.000000000000348,-174.00000000000747,305.0000000000068,-312.9999999999855,-143.9999999999997,-65.00000000000395,137.9999999999937,573.0000000000013,-597.9999999999848,114.99999999999844,268.0000000000016,-411.9999999999919,-65.00000000000395,-109.00000000000354,,-463.9999999999786
2018.06.25,58.99999999998684,-127.99999999999478,257.000000000005,-292.9999999999877,-107.99999999999699,-27.00000000002145,120.99999999999334,572.0000000000169,-533.9999999999918,148.99999999999915,241.00000000000233,-371.9999999999999,-79.00000000000685,-117.99999999999588,,-259.9999999999918
2018.06.25,106.99999999999044,-120.00000000000898,302.0000000000067,-285.00000000000193,-121.99999999999989,-43.999999999999595,146.00000000000168,611.000000000006,-530.9999999999917,177.00000000000495,280.9999999999979,-387.00000000000045,-78.00000000000028,-117.99999999999588,,-60.99999999999105
2018.06.25,109.00000000000354,-131.99999999999878,332.00000000000784,-285.00000000000193,-127.99999999999478,-82.00000000000429,166.99999999999494,626.0000000000155,-579.9999999999841,144.99999999999514,261.0000000000001,-417.0000000000016,-47.00000000000814,-113.99999999999189,,-144.99999999996842
2018.06.25,55.000000000005045,-168.99999999999693,365.99999999999966,-312.00000000000114,-112.000000000001,-95.00000000000064,165.9999999999995,583.0000000000002,-697.9999999999933,140.99999999999113,243.99999999999977,-447.00000000000273,-91.00000000000774,-109.00000000000354,,-478.00000000001165
2018.06.25,1.0000000000065512,-241.00000000000233,402.000000000001,-334.9999999999964,-165.9999999999995,-113.00000000000753,158.99999999999804,632.0000000000103,-790.9999999999968,45.99999999999049,212.99999999999653,-492.999999999995,-70.0000000000034,-100.99999999999554,,-856.9999999999935
2018.06.25,-22.999999999995246,-286.00000000000847,290.00000000000625,-333.9999999999899,-207.00000000000162,-112.000000000001,78.00000000000028,453.0000000000145,-786.9999999999919,-2.999999999997449,87.99999999999919,-524.0000000000009,-26.999999999999247,-198.99999999999363,,-1592.9999999999593
2018.06.25,-119.00000000000244,-337.0000000000095,304.00000000000205,-422.9999999999956,-205.99999999999508,-136.00000000000279,70.99999999999883,392.00000000001455,-851.9999999999897,29.999999999996696,79.00000000000685,-531.9999999999965,-57.00000000000705,-185.99999999999727,,-1971.999999999977
2018.06.25,-283.99999999999534,-350.9999999999902,347.999999999999,-419.9999999999982,-187.9999999999993,-232.00000000000998,87.99999999999919,82.00000000000429,-852.9999999999944,-58.000000000002494,-48.000000000003595,-495.9999999999951,-123.00000000000644,-139.00000000000023,,-2673.9999999999927
2018.06.25,-225.99999999999287,-307.99999999999716,344.0000000000083,-330.9999999999924,-104.00000000000409,-212.00000000001216,29.999999999996696,113.00000000000753,-840.999999999994,-144.99999999999514,-102.99999999998644,-427.99999999999727,-112.000000000001,-154.0000000000097,,-2476.9999999999695
2018.06.25,-100.99999999999554,-232.99999999999432,269.00000000000546,-170.99999999998784,-58.000000000002494,-142.0000000000199,24.999999999997247,129.00000000000134,-701.999999999984,-147.99999999999258,-45.000000000006146,-340.999999999994,-138.00000000000477,-144.99999999999514,,-1800.9999999999727
2018.06.25,-90.99999999999665,-82.00000000000429,317.0000000000073,-251.00000000000122,-100.00000000000009,-58.000000000002494,100.00000000000009,282.0000000000045,-525.9999999999962,158.99999999999804,212.99999999999653,-402.9999999999916,-118.00000000000699,-117.99999999999588,,-675.9999999999891
2018.06.25,-229.00000000001253,-245.0000000000063,370.00000000000455,-218.99999999999142,-173.00000000000094,-99.00000000000463,117.00000000000044,189.00000000001694,-709.9999999999937,-59.000000000009045,136.00000000000279,-477.99999999999443,-12.000000000000899,-201.00000000000674,,-1612.9999999999964
2018.06.25,-204.00000000000418,-232.00000000000998,329.00000000000773,-234.00000000000088,-193.99999999999417,-101.00000000001774,102.00000000000209,230.00000000001907,-693.9999999999884,-32.999999999994145,178.00000000001148,-486.0000000000042,17.000000000000348,-194.0000000000053,,-1515.9999999999782
2018.06.25,-177.00000000000495,-201.99999999999108,320.99999999999795,-468.00000000000176,-180.0000000000024,-92.00000000000318,117.00000000000044,320.00000000000915,-668.9999999999969,7.0000000000014495,171.99999999999437,-497.99999999999045,-94.00000000000519,-167.00000000000603,,-1609.9999999999986
2018.06.25,-222.00000000001108,-241.00000000000233,304.00000000000205,-489.0000000000061,-193.99999999999417,-78.00000000000028,107.00000000000153,328.00000000001717,-706.9999999999936,228.99999999999034,205.99999999999508,-500.99999999999056,-138.00000000000477,-150.99999999999002,,-1546.9999999999866
2018.06.25,8.999999999992347,-117.99999999999588,210.99999999999852,-438.00000000000506,-136.99999999999824,1.999999999990898,107.00000000000153,504.9999999999999,-500.99999999999056,367.0000000000062,303.9999999999932,-388.9999999999958,-146.00000000000168,-154.99999999999403,,-378.99999999999864
2018.06.25,180.0000000000024,144.0000000000108,250.0,-360.9999999999891,-134.99999999999625,211.99999999998997,117.99999999999588,687.9999999999998,-200.9999999999934,540.9999999999915,605.9999999999955,-376.99999999999534,-97.00000000000264,-173.00000000000094,,1395.0000000000082
2018.06.25,269.9999999999925,192.99999999999872,225.00000000000853,-276.9999999999939,-126.99999999999933,228.99999999999034,107.99999999999699,753.0000000000036,-108.99999999998045,567.0000000000064,632.0000000000103,-344.99999999999886,-62.000000000006494,-184.00000000000637,,1873.0000000000218
2018.06.25,224.99999999998633,157.99999999999147,192.00000000000728,-269.9999999999925,-161.99999999999548,208.99999999999253,159.9999999999935,794.0000000000058,-69.99999999999318,516.9999999999897,690.0000000000128,-346.9999999999942,-9.999999999998899,-170.00000000000347,,1916.0000000000016
2018.06.25,211.00000000000563,171.00000000001003,194.00000000000261,-278.00000000000045,-185.00000000000182,234.99999999998522,163.99999999999747,838.0000000000055,-94.99999999999886,495.000000000001,744.9999999999957,-378.9999999999907,26.999999999999247,-178.00000000001148,,1964.9999999999986
2018.06.25,249.99999999999466,144.0000000000108,192.00000000000728,-517.9999999999962,-241.99999999999778,185.99999999999727,188.9999999999947,1015.0000000000103,-217.9999999999893,602.999999999998,821.000000000005,-497.99999999999045,-77.00000000000485,-158.99999999999804,,1688.0000000000414
2018.06.25,194.99999999998963,76.0000000000094,219.0000000000083,-531.9999999999991,-239.0000000000003,119.99999999998678,273.9999999999965,1062.0000000000073,-277.9999999999916,645.999999999991,903.0000000000093,-536.0000000000014,-82.99999999999974,-87.99999999999919,,1739.000000000007
2018.06.25,65.00000000000395,165.9999999999995,164.00000000000148,-424.99999999998647,-248.99999999999923,230.9999999999812,221.99999999999997,948.0000000000155,-117.999999999995,636.9999999999986,929.000000000002,-456.00000000000307,-19.00000000000235,-70.99999999999883,,2024.0000000000175
