date,USDCAD,empty,sum
2015.09.23,-461.99999999998465,,-461.99999999998465
2015.09.23,-298.9999999999826,,-298.9999999999826
2015.09.23,-541.9999999999981,,-541.9999999999981
2015.09.23,-960.9999999999897,,-960.9999999999897
2015.09.23,-1014.9999999999882,,-1014.9999999999882
2015.09.23,-766.0,,-766.0
2015.09.23,-839.9999999999964,,-839.9999999999964
2015.09.23,-747.9999999999931,,-747.9999999999931
2015.09.23,-967.9999999999911,,-967.9999999999911
2015.09.23,-1153.9999999999884,,-1153.9999999999884
2015.09.23,-1391.9999999999932,,-1391.9999999999932
2015.09.23,-1249.9999999999955,,-1249.9999999999955
2015.09.23,-1247.9999999999825,,-1247.9999999999825
2015.09.23,-1171.9999999999952,,-1171.9999999999952
2015.09.23,-1205.999999999996,,-1205.999999999996
2015.09.23,-1212.9999999999975,,-1212.9999999999975
2015.09.23,-1261.000000000001,,-1261.000000000001
2015.09.23,-1292.9999999999886,,-1292.9999999999886
2015.09.23,-1295.0000000000018,,-1295.0000000000018
2015.09.23,-1217.0000000000014,,-1217.0000000000014
2015.09.24,-1117.9999999999968,,-1117.9999999999968
2015.09.24,-1096.9999999999925,,-1096.9999999999925
2015.09.24,-1093.999999999995,,-1093.999999999995
2015.09.24,-1107.999999999998,,-1107.999999999998
2015.09.24,-1093.999999999995,,-1093.999999999995
2015.09.24,-1092.9999999999884,,-1092.9999999999884
2015.09.24,-1091.9999999999818,,-1091.9999999999818
2015.09.24,-1109.9999999999889,,-1109.9999999999889
2015.09.24,-1082.9999999999895,,-1082.9999999999895
2015.09.24,-991.9999999999928,,-991.9999999999928
2015.09.24,-979.9999999999809,,-979.9999999999809
2015.09.24,-1015.9999999999947,,-1015.9999999999947
2015.09.24,-993.9999999999837,,-993.9999999999837
2015.09.24,-966.0000000000002,,-966.0000000000002
2015.09.24,-943.9999999999893,,-943.9999999999893
2015.09.24,-983.9999999999849,,-983.9999999999849
2015.09.24,-1000.0000000000009,,-1000.0000000000009
2015.09.24,-985.999999999998,,-985.999999999998
2015.09.24,-1038.99999999999,,-1038.99999999999
2015.09.24,-1040.999999999981,,-1040.999999999981
2015.09.24,-1118.9999999999811,,-1118.9999999999811
2015.09.24,-1129.9999999999866,,-1129.9999999999866
2015.09.24,-1190.0000000000023,,-1190.0000000000023
2015.09.24,-1167.9999999999914,,-1167.9999999999914
2015.09.24,-1245.9999999999916,,-1245.9999999999916
2015.09.24,-1246.9999999999982,,-1246.9999999999982
2015.09.24,-1286.9999999999936,,-1286.9999999999936
2015.09.24,-1658.9999999999882,,-1658.9999999999882
2015.09.24,-1583.9999999999854,,-1583.9999999999854
2015.09.24,-1646.9999999999984,,-1646.9999999999984
2015.09.24,-1710.999999999996,,-1710.999999999996
2015.09.24,-1979.9999999999818,,-1979.9999999999818
2015.09.24,-1957.9999999999932,,-1957.9999999999932
2015.09.24,-1800.999999999986,,-1800.999999999986
2015.09.24,-1620.9999999999836,,-1620.9999999999836
2015.09.24,-1423.999999999981,,-1423.999999999981
2015.09.24,-1546.9999999999873,,-1546.9999999999873
2015.09.24,-1385.9999999999984,,-1385.9999999999984
2015.09.24,-1434.9999999999864,,-1434.9999999999864
2015.09.24,-1375.9999999999995,,-1375.9999999999995
2015.09.24,-1413.999999999982,,-1413.999999999982
2015.09.24,-1290.9999999999977,,-1290.9999999999977
2015.09.24,-1197.999999999988,,-1197.999999999988
2015.09.24,-1152.9999999999818,,-1152.9999999999818
2015.09.24,-1095.0000000000016,,-1095.0000000000016
2015.09.24,-1058.9999999999877,,-1058.9999999999877
2015.09.24,-1000.0000000000009,,-1000.0000000000009
2015.09.24,-858.9999999999875,,-858.9999999999875
2015.09.25,-1283.9999999999964,,-1283.9999999999964
2015.09.25,-1299.99999999999,,-1299.99999999999
2015.09.25,-1305.0000000000007,,-1305.0000000000007
2015.09.25,-1200.0000000000011,,-1200.0000000000011
2015.09.25,-1201.999999999992,,-1201.999999999992
2015.09.25,-1235.9999999999927,,-1235.9999999999927
2015.09.25,-1271.9999999999843,,-1271.9999999999843
2015.09.25,-1297.999999999999,,-1297.999999999999
2015.09.25,-1276.9999999999948,,-1276.9999999999948
2015.09.25,-1291.999999999982,,-1291.999999999982
2015.09.25,-1310.9999999999955,,-1310.9999999999955
2015.09.25,-1220.9999999999832,,-1220.9999999999832
2015.09.25,-1234.0000000000018,,-1234.0000000000018
2015.09.25,-1242.999999999994,,-1242.999999999994
2015.09.25,-1227.9999999999848,,-1227.9999999999848
2015.09.25,-1210.9999999999843,,-1210.9999999999843
2015.09.25,-1090.9999999999975,,-1090.9999999999975
2015.09.25,-1086.9999999999936,,-1086.9999999999936
2015.09.25,-1173.9999999999861,,-1173.9999999999861
2015.09.25,-1160.9999999999898,,-1160.9999999999898
2015.09.25,-1222.9999999999964,,-1222.9999999999964
2015.09.25,-1349.0000000000002,,-1349.0000000000002
2015.09.25,-1363.9999999999875,,-1363.9999999999875
2015.09.25,-1238.99999999999,,-1238.99999999999
2015.09.25,-1289.9999999999911,,-1289.9999999999911
2015.09.25,-1221.9999999999898,,-1221.9999999999898
2015.09.25,-1213.9999999999818,,-1213.9999999999818
2015.09.25,-1228.9999999999911,,-1228.9999999999911
2015.09.25,-1210.9999999999843,,-1210.9999999999843
2015.09.25,-1149.9999999999843,,-1149.9999999999843
2015.09.25,-1083.9999999999961,,-1083.9999999999961
2015.09.25,-1288.0000000000002,,-1288.0000000000002
2015.09.25,-1188.9999999999957,,-1188.9999999999957
2015.09.25,-1053.9999999999993,,-1053.9999999999993
2015.09.25,-1073.9999999999973,,-1073.9999999999973
2015.09.25,-1195.999999999997,,-1195.999999999997
2015.09.25,-1257.9999999999814,,-1257.9999999999814
2015.09.25,-1174.9999999999927,,-1174.9999999999927
2015.09.25,-1173.0000000000018,,-1173.0000000000018
2015.09.25,-1092.9999999999884,,-1092.9999999999884
2015.09.25,-1139.9999999999854,,-1139.9999999999854
2015.09.25,-1141.9999999999986,,-1141.9999999999986
2015.09.25,-1163.9999999999873,,-1163.9999999999873
2015.09.25,-1166.0000000000005,,-1166.0000000000005
2015.09.25,-1135.9999999999814,,-1135.9999999999814
2015.09.25,-1061.000000000001,,-1061.000000000001
2015.09.25,-1062.9999999999918,,-1062.9999999999918
2015.09.25,-1130.9999999999932,,-1130.9999999999932
