names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,20,"['AUDNZD', 'NZDCHF', 'NZDCAD']",100.0,0.98,S
EURUSD,50,"['EURJPY', 'NZDUSD']",100.0,0.7473360528360528,S
USDJPY,50,"['AUDCAD', 'USDJPY']",80.0,0.4684752625397666,S
USDCAD,20,['NZDJPY'],80.0,0.5575945165945169,S
GBPCHF,10,"['NZDCHF', 'NZDCAD', 'NZDUSD', 'EURCHF']",80.0,1.0,S
EURCHF,15,"['AUDNZD', 'NZDJPY']",80.0,0.9925,S
CHFJPY,10,['EURCAD'],80.0,1.0,S
CADCHF,20,"['NZDUSD', 'AUDCHF']",100.0,0.25849999999999995,S
AUDCHF,20,"['AUDCAD', 'NZDJPY', 'GBPUSD', 'NZDUSD', 'AUDUSD']",80.0,0.720468253968254,S
EURGBP,30,"['GBPUSD', 'EURCAD']",80.0,-0.680642135642136,B
GBPJPY,15,"['NZDCHF', 'NZDCAD', 'AUDJPY', 'EURNZD', 'AUDCHF', 'NZDUSD']",100.0,0.5623939393939393,S
GBPCAD,10,"['AUDNZD', 'NZDCHF', 'NZDCAD']",80.0,1.0,S
GBPAUD,10,['GBPCHF'],80.0,-0.9520000000000001,B
EURJPY,30,['CHFJPY'],80.0,1.0,S
EURAUD,10,['GBPCHF'],80.0,-0.9680000000000001,B
CADJPY,15,['NZDUSD'],100.0,1.0,S
NZDJPY,10,"['USDCHF', 'AUDNZD', 'USDJPY']",100.0,0.6,S
