date,GBPUSD,AUDUSD,NZDCHF,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.06.25,-146.00000000000168,2.999999999997449,-44.99999999999504,87.99999999999919,-125.99999999999056,-99.00000000000375,7.0000000000014495,63.99999999999739,,-253.99999999999557
2018.06.25,-175.99999999999838,-21.00000000000435,-59.99999999999339,156.00000000000057,-81.99999999999363,-45.000000000001705,-27.999999999994696,87.99999999999919,,-167.99999999998641
2018.06.25,-195.9999999999962,-5.000000000010552,-54.999999999993946,171.00000000001003,-69.99999999999318,-97.99999999999898,-46.999999999997044,59.99999999999339,,-239.99999999998647
2018.06.25,-194.0000000000053,0.999999999995449,-58.000000000002494,191.99999999999218,-83.99999999998897,-103.9999999999992,-21.999999999999797,39.999999999995595,,-229.00000000001253
2018.06.25,-194.0000000000053,-17.000000000000348,-53.999999999998494,143.00000000000423,10.000000000005116,-61.00000000000705,-88.99999999999464,59.000000000009045,,-202.99999999998738
2018.06.25,-121.99999999999989,-9.00000000000345,-46.999999999997044,129.00000000000134,-52.99999999999727,-90.00000000000341,-90.99999999999665,95.00000000000064,,-187.99999999999574
2018.06.25,-107.99999999999699,100.00000000000009,-2.999999999997449,134.99999999999625,192.99999999999784,126.99999999999534,-12.000000000000899,-1.999999999990898,,430.0000000000033
2018.06.25,-97.9999999999981,125.99999999999278,29.000000000001247,205.00000000001074,246.00000000000932,191.0000000000025,21.999999999999797,-19.999999999997797,,701.0000000000205
2018.06.25,-79.00000000000685,145.9999999999906,63.00000000000195,211.00000000000563,334.0000000000032,295.99999999999227,38.0000000000047,1.999999999990898,,1010.9999999999824
2018.06.25,-117.99999999999588,118.99999999999133,75.00000000000284,293.0000000000099,347.999999999999,313.99999999999295,-2.999999999997449,49.99999999999449,,1077.999999999997
2018.06.25,-87.99999999999919,130.99999999999224,70.0000000000034,306.00000000000625,352.00000000000387,322.9999999999933,-4.999999999999449,66.00000000001049,,1155.000000000011
2018.06.25,-38.99999999998904,195.9999999999962,130.0000000000079,373.00000000000114,383.0000000000098,403.99999999999636,50.0000000000056,75.00000000000284,,1572.000000000031
2018.06.25,-68.00000000000139,166.99999999999494,89.00000000000574,357.00000000000733,368.0000000000092,363.9999999999901,14.000000000002899,76.0000000000094,,1367.0000000000182
2018.06.25,-130.99999999999224,136.99999999999824,121.00000000000443,408.00000000000836,341.99999999999875,355.99999999999454,13.00000000000745,97.9999999999981,,1344.0000000000177
2018.06.25,-117.99999999999588,154.99999999999403,131.00000000000333,411.0000000000058,365.99999999999966,381.0000000000002,16.0000000000049,102.00000000000209,,1444.0000000000143
2018.06.25,-116.99999999998934,143.9999999999997,141.00000000000225,380.00000000000256,365.99999999999966,388.9999999999958,21.999999999999797,109.00000000000354,,1434.0000000000139
2018.06.25,-55.000000000005045,210.99999999999451,128.00000000000588,307.00000000001285,453.00000000000296,436.9999999999976,63.00000000000195,15.999999999993797,,1560.0000000000045
2018.06.25,-48.000000000003595,194.99999999998963,117.00000000000044,324.0000000000132,436.9999999999976,465.999999999994,46.00000000000159,100.99999999999554,,1637.9999999999884
2018.06.25,2.0000000000131024,148.99999999999915,100.00000000000009,302.0000000000023,362.000000000009,405.9999999999917,-7.0000000000014495,167.9999999999904,,1482.0000000000043
2018.06.25,102.00000000000209,206.99999999999054,116.00000000000499,232.99999999999432,499.00000000000944,492.999999999995,-15.999999999993797,120.99999999999334,,1754.999999999996
