date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.09,-135.00000000000733,-70.99999999999883,-265.0000000000041,-133.99999999998968,-346.0000000000019,-76.0000000000094,-78.00000000000028,-285.9999999999974,-136.99999999999824,-32.0000000000098,-431.0000000000036,-204.00000000000773,-696.999999999992,-367.0000000000062,-417.0000000000007,-209.9999999999991,,-3886.0000000000264
2020.03.09,-23.00000000000635,-11.999999999989797,-279.00000000000705,-231.99999999999886,-182.99999999999983,31.000000000003247,0.0,-243.99999999999977,-121.99999999999989,214.00000000000307,-489.0000000000061,-172.00000000001125,-601.9999999999915,-348.9999999999993,-402.00000000000233,-324.00000000000205,,-3188.0000000000073
2020.03.09,224.9999999999974,62.000000000006494,-221.99999999999997,-130.99999999999224,241.00000000000233,56.99999999999594,239.99999999999577,-15.999999999993797,87.00000000000374,214.00000000000307,-466.9999999999952,-67.00000000000728,-97.9999999999981,186.99999999998164,-456.00000000000085,-338.00000000000495,,-482.000000000006
2020.03.09,386.9999999999929,140.0000000000068,-238.0000000000049,-169.99999999999238,252.99999999999213,127.99999999999478,358.9999999999982,55.000000000005045,129.00000000000134,412.9999999999967,-171.99999999999437,36.000000000001364,35.00000000000725,183.99999999998417,-550.000000000006,-411.0000000000058,,577.999999999977
2020.03.09,-12.000000000000899,-27.999999999983594,-300.0000000000003,-252.99999999999213,-76.99999999999375,-175.99999999999838,90.0000000000012,-217.99999999999596,-126.99999999999933,25.999999999992696,-675.0000000000034,-83.00000000001262,-261.0000000000001,-198.00000000000927,-506.0000000000064,-366.9999999999951,,-3164.999999999997
2020.03.09,47.9999999999925,53.00000000001415,-267.00000000000614,-224.9999999999974,83.9999999999952,-36.999999999998145,95.00000000000064,-161.00000000000003,-114.00000000000298,104.99999999999955,-653.999999999999,24.999999999991473,-261.0000000000001,-205.00000000001074,-419.9999999999982,-329.00000000000153,,-2263.0000000000205
2020.03.09,47.9999999999925,146.00000000000168,-182.00000000000438,-161.00000000000003,18.999999999991246,-102.00000000000209,119.99999999999788,-118.99999999999133,-90.99999999999665,200.00000000000017,-431.99999999998795,123.99999999999523,-201.99999999999108,-181.00000000000892,-372.0000000000057,-317.9999999999961,,-1503.0000000000055
2020.03.09,110.99999999999443,221.00000000000452,-38.0000000000047,-78.00000000000028,62.000000000006494,-174.99999999999181,197.99999999999818,55.000000000005045,26.999999999999247,437.99999999998283,160.00000000000458,170.99999999999227,472.00000000000574,367.99999999999056,-224.000000000002,-234.00000000000088,,1533.9999999999843
2020.03.09,632.9999999999947,690.9999999999972,708.999999999993,401.00000000000693,899.0000000000053,109.00000000000354,858.0000000000032,1129.0000000000023,941.9999999999984,805.9999999999956,2129.000000000003,1085.9999999999986,2994.0000000000077,2320.9999999999955,322.9999999999955,-31.000000000003247,,15998.999999999996
2020.03.09,71.99999999999429,531.0000000000148,178.00000000000037,96.00000000000719,154.99999999999403,-259.0000000000092,361.0000000000002,432.0000000000102,390.0000000000015,662.9999999999914,720.0000000000095,1364.999999999995,1485.000000000003,1292.9999999999886,-112.000000000001,-185.99999999999727,,7184.000000000002
