date,EURJPY,NZDCAD,empty,sum
2019.06.10,-40.00000000000625,0.0,,-40.00000000000625
2019.06.10,19.99999999999602,-24.999999999997247,,-5.000000000001226
2019.06.10,22.999999999996135,88.00000000001029,,111.00000000000642
2019.06.10,-61.00000000000705,119.00000000000244,,57.999999999995396
2019.06.10,-88.00000000000807,143.00000000000423,,54.99999999999616
2019.06.10,-84.00000000000318,152.00000000000767,,68.00000000000449
2019.06.10,-123.00000000000466,162.0000000000066,,39.00000000000193
2019.06.10,-124.00000000000944,178.00000000000037,,53.99999999999093
2019.06.10,-99.00000000000375,75.00000000000284,,-24.00000000000091
2019.06.10,-93.00000000000352,57.00000000000705,,-35.999999999996476
2019.06.10,-103.00000000000864,37.00000000000925,,-65.99999999999939
2019.06.10,-91.00000000000819,31.000000000003247,,-60.00000000000494
2019.06.10,-88.00000000000807,-39.00000000000014,,-127.00000000000821
2019.06.10,-106.00000000000875,-69.9999999999923,,-176.00000000000105
2019.06.10,-55.00000000000682,-102.99999999999754,,-158.00000000000438
2019.06.10,-1.0000000000047748,-88.99999999999464,,-89.99999999999942
2019.06.10,14.999999999986358,-122.99999999999534,,-108.00000000000898
2019.06.10,-10.000000000005116,-166.99999999999494,,-177.00000000000006
2019.06.10,-12.000000000000455,-209.9999999999991,,-221.99999999999955
2019.06.10,38.99999999998727,-291.99999999999227,,-253.000000000005
2019.06.10,-54.000000000002046,-330.9999999999924,,-384.99999999999443
2019.06.10,-111.0000000000042,-338.9999999999893,,-449.9999999999935
2019.06.10,-105.00000000000398,-362.99999999999113,,-467.9999999999951
2019.06.10,-118.00000000000921,-362.99999999999113,,-481.00000000000034
2019.06.10,-157.0000000000107,-342.9999999999933,,-500.000000000004
2019.06.10,-139.00000000001,-307.99999999999716,,-447.00000000000716
2019.06.10,-61.00000000000705,-370.9999999999991,,-432.00000000000614
2019.06.10,-32.00000000001069,-372.99999999999,,-405.0000000000007
2019.06.10,-17.000000000010118,-383.99999999999545,,-401.00000000000557
2019.06.10,-39.00000000000148,-396.9999999999918,,-435.9999999999933
2019.06.10,-87.0000000000033,-376.99999999999403,,-463.9999999999973
2019.06.10,-154.00000000001057,-282.99999999999994,,-437.0000000000105
2019.06.10,-148.00000000001035,-307.99999999999716,,-456.0000000000075
2019.06.10,-114.00000000000432,-337.99999999999386,,-451.9999999999982
