date,EURJPY,NZDCAD,empty,sum
2019.06.11,27.999999999991587,-612.9999999999969,,-585.0000000000053
2019.06.11,37.9999999999967,-602.999999999998,,-565.0000000000013
2019.06.11,103.9999999999992,-590.999999999997,,-486.99999999999784
2019.06.11,56.99999999998795,-622.9999999999958,,-566.0000000000078
2019.06.11,71.99999999998852,-660.9999999999894,,-589.0000000000009
2019.06.11,58.9999999999975,-672.9999999999902,,-613.9999999999927
2019.06.11,92.99999999998931,-662.9999999999914,,-570.000000000002
2019.06.11,77.99999999998875,-734.9999999999968,,-657.0000000000081
2019.06.11,128.0000000000001,-705.0000000000001,,-577.0
2019.06.11,134.9999999999909,-673.9999999999968,,-539.0000000000059
2019.06.11,58.9999999999975,-697.9999999999986,,-639.0000000000011
2019.06.11,171.99999999999704,-712.9999999999969,,-540.9999999999999
2019.06.11,138.9999999999958,-747.9999999999931,,-608.9999999999973
2019.06.11,122.99999999999045,-752.9999999999926,,-630.0000000000022
2019.06.11,129.99999999999545,-761.999999999996,,-632.0000000000006
2019.06.11,156.99999999999648,-783.9999999999958,,-626.9999999999993
2019.06.11,205.99999999998886,-839.9999999999964,,-634.0000000000075
2019.06.11,270.9999999999866,-818.9999999999919,,-548.0000000000053
2019.06.11,219.99999999999886,-885.999999999998,,-665.9999999999991
2019.06.11,198.99999999999807,-882.9999999999893,,-683.9999999999912
2019.06.11,169.9999999999875,-907.9999999999977,,-738.0000000000102
2019.06.11,243.99999999999977,-969.9999999999931,,-725.9999999999933
2019.06.11,208.99999999998897,-937.9999999999944,,-729.0000000000055
2019.06.11,231.99999999999932,-859.9999999999941,,-627.9999999999948
2019.06.11,144.99999999999602,-843.9999999999892,,-698.9999999999932
2019.06.11,168.99999999999693,-855.9999999999901,,-686.9999999999932
2019.06.11,43.99999999999693,-742.9999999999936,,-698.9999999999967
2019.06.11,51.9999999999925,-737.9999999999942,,-686.0000000000017
2019.06.11,-5.000000000009663,-685.9999999999977,,-691.0000000000074
2019.06.11,69.99999999999318,-652.9999999999925,,-582.9999999999993
2019.06.11,68.9999999999884,-622.9999999999958,,-554.0000000000074
2019.06.11,95.99999999998943,-660.9999999999894,,-565.0
2019.06.11,135.99999999999568,-675.9999999999989,,-540.0000000000032
2019.06.11,146.99999999999136,-647.9999999999931,,-501.0000000000017
2019.06.11,138.9999999999958,-685.9999999999977,,-547.0000000000019
2019.06.11,116.99999999999022,-690.9999999999972,,-574.0000000000069
2019.06.11,99.99999999999432,-709.9999999999995,,-610.0000000000052
2019.06.11,109.99999999999943,-700.999999999996,,-590.9999999999966
2019.06.11,103.9999999999992,-707.9999999999975,,-603.9999999999983
2019.06.12,157.99999999998704,-744.0000000000002,,-586.0000000000132
2019.06.12,156.99999999999648,-725.9999999999933,,-568.9999999999968
2019.06.12,143.99999999999125,-677.9999999999898,,-533.9999999999985
2019.06.12,117.999999999995,-710.999999999995,,-593.0
2019.06.12,147.99999999999613,-710.999999999995,,-562.9999999999989
2019.06.12,92.99999999998931,-711.9999999999905,,-619.0000000000011
2019.06.12,157.99999999998704,-760.9999999999894,,-603.0000000000024
2019.06.12,141.9999999999959,-802.9999999999982,,-661.0000000000023
2019.06.12,116.99999999999022,-787.9999999999998,,-671.0000000000095
2019.06.12,101.99999999998965,-807.9999999999976,,-706.000000000008
2019.06.12,79.9999999999983,-833.9999999999903,,-753.999999999992
2019.06.12,89.9999999999892,-842.9999999999937,,-753.0000000000045
2019.06.12,81.99999999999363,-853.9999999999992,,-772.0000000000056
2019.06.12,137.99999999999102,-850.9999999999907,,-712.9999999999997
2019.06.12,113.99999999999011,-811.9999999999905,,-698.0000000000003
2019.06.12,157.99999999998704,-839.9999999999964,,-682.0000000000093
2019.06.12,110.99999999999,-856.9999999999967,,-746.0000000000067
2019.06.12,88.99999999999864,-782.9999999999893,,-693.9999999999907
2019.06.12,47.99999999998761,-720.9999999999939,,-673.0000000000063
2019.06.12,-21.000000000000796,-715.9999999999944,,-736.9999999999952
2019.06.12,4.9999999999954525,-693.9999999999947,,-688.9999999999992
2019.06.12,12.999999999991019,-655.9999999999899,,-642.9999999999989
2019.06.12,-67.00000000000728,-645.999999999991,,-712.9999999999983
2019.06.12,-126.00000000000477,-610.9999999999949,,-736.9999999999997
2019.06.12,-172.00000000001125,-661.9999999999959,,-834.0000000000072
2019.06.12,-157.0000000000107,-631.9999999999992,,-789.0000000000099
2019.06.12,-112.00000000000898,-680.9999999999983,,-793.0000000000073
2019.06.12,-155.00000000000114,-709.9999999999995,,-865.0000000000007
2019.06.12,-106.00000000000875,-705.0000000000001,,-811.0000000000089
2019.06.12,-146.0000000000008,-651.999999999997,,-797.9999999999978
2019.06.12,-47.000000000011255,-701.9999999999915,,-749.0000000000027
2019.06.12,-118.99999999999977,-728.9999999999908,,-847.9999999999906
2019.06.12,-34.000000000006025,-746.9999999999976,,-781.0000000000036
2019.06.12,-68.00000000001205,-715.9999999999944,,-784.0000000000065
2019.06.12,-55.00000000000682,-694.9999999999901,,-749.9999999999969
2019.06.12,-28.000000000005798,-698.9999999999941,,-726.9999999999999
2019.06.12,-53.00000000001148,-676.9999999999943,,-730.0000000000058
2019.06.12,-184.0000000000117,-662.9999999999914,,-847.0000000000031
2019.06.12,-107.00000000001353,-651.999999999997,,-759.0000000000106
2019.06.12,-237.00000000000898,-624.9999999999977,,-862.0000000000067
2019.06.12,-294.00000000001114,-585.9999999999976,,-880.0000000000088
2019.06.12,-307.00000000000216,-560.9999999999893,,-867.9999999999915
2019.06.12,-322.00000000000273,-524.9999999999977,,-847.0000000000005
2019.06.12,-355.000000000004,-532.9999999999945,,-887.9999999999985
2019.06.12,-324.0000000000123,-496.99999999999187,,-821.0000000000041
2019.06.12,-320.0000000000074,-505.99999999999534,,-826.0000000000027
2019.06.12,-297.00000000001125,-470.9999999999992,,-768.0000000000105
2019.06.12,-334.0000000000032,-449.9999999999948,,-783.999999999998
2019.06.13,-337.0000000000033,-478.9999999999961,,-815.9999999999993
2019.06.13,-300.00000000001137,-446.9999999999974,,-747.0000000000088
2019.06.13,-312.0000000000118,-455.99999999998977,,-768.0000000000016
2019.06.13,-324.0000000000123,-441.99999999999795,,-766.0000000000102
2019.06.13,-289.0000000000015,-424.9999999999976,,-713.9999999999991
2019.06.13,-291.000000000011,-461.99999999999574,,-753.0000000000068
2019.06.13,-262.00000000000045,-422.9999999999956,,-684.9999999999961
2019.06.13,-315.00000000001194,-452.99999999999227,,-768.0000000000042
2019.06.13,-305.0000000000068,-471.99999999999466,,-777.0000000000015
2019.06.13,-480.000000000004,-397.99999999999835,,-878.0000000000023
2019.06.13,-559.0000000000117,-477.99999999998954,,-1037.0000000000014
2019.06.13,-574.0000000000123,-481.9999999999935,,-1056.000000000006
2019.06.13,-457.00000000000784,-517.9999999999962,,-975.0000000000041
2019.06.13,-469.0000000000083,-527.9999999999951,,-997.0000000000034
2019.06.13,-449.0000000000123,-546.9999999999975,,-996.0000000000098
2019.06.13,-368.0000000000092,-546.9999999999975,,-915.0000000000067
2019.06.13,-415.00000000000625,-529.9999999999972,,-945.0000000000034
2019.06.13,-401.00000000001046,-533.99999999999,,-935.0000000000005
2019.06.13,-413.0000000000109,-552.9999999999924,,-966.0000000000033
2019.06.13,-460.00000000000796,-607.9999999999974,,-1068.0000000000055
2019.06.13,-431.0000000000116,-610.9999999999949,,-1042.0000000000064
2019.06.13,-423.0000000000018,-632.9999999999947,,-1055.9999999999964
2019.06.13,-409.000000000006,-591.9999999999925,,-1000.9999999999985
2019.06.13,-416.000000000011,-682.9999999999892,,-1099.0000000000002
2019.06.13,-365.99999999999966,-699.9999999999895,,-1065.999999999989
2019.06.13,-390.00000000000057,-737.9999999999942,,-1127.9999999999948
2019.06.13,-346.00000000000364,-758.9999999999985,,-1105.0000000000023
2019.06.13,-345.0000000000131,-864.9999999999935,,-1210.0000000000066
2019.06.13,-378.0000000000001,-833.9999999999903,,-1211.9999999999905
2019.06.13,-332.00000000000784,-766.9999999999955,,-1099.0000000000032
2019.06.13,-432.00000000000216,-779.9999999999918,,-1211.999999999994
2019.06.13,-468.0000000000035,-761.999999999996,,-1229.9999999999995
2019.06.13,-458.0000000000126,-749.9999999999951,,-1208.0000000000077
2019.06.13,-515.0000000000006,-733.9999999999902,,-1248.999999999991
2019.06.13,-525.0000000000057,-673.9999999999968,,-1199.0000000000025
2019.06.13,-495.00000000000455,-702.9999999999981,,-1198.0000000000027
2019.06.13,-514.00000000001,-639.9999999999961,,-1154.0000000000061
2019.06.13,-544.0000000000111,-645.999999999991,,-1190.0000000000023
2019.06.13,-556.0000000000116,-625.9999999999932,,-1182.0000000000048
2019.06.13,-521.0000000000008,-655.9999999999899,,-1176.9999999999907
2019.06.13,-565.0000000000119,-589.9999999999906,,-1155.0000000000025
2019.06.13,-590.0000000000034,-589.9999999999906,,-1179.999999999994
2019.06.13,-624.0000000000094,-594.99999999999,,-1218.9999999999995
2019.06.13,-632.000000000005,-594.99999999999,,-1226.999999999995
2019.06.13,-605.000000000004,-587.9999999999997,,-1193.0000000000036
2019.06.13,-621.0000000000093,-594.99999999999,,-1215.9999999999993
2019.06.13,-615.0000000000091,-600.999999999996,,-1216.000000000005
2019.06.13,-592.000000000013,-657.9999999999919,,-1250.000000000005
2019.06.14,-600.0000000000085,-645.999999999991,,-1245.9999999999995
2019.06.14,-593.0000000000035,-597.9999999999985,,-1191.000000000002
2019.06.14,-577.0000000000124,-568.9999999999973,,-1146.0000000000095
2019.06.14,-587.0000000000033,-729.9999999999973,,-1317.0000000000005
2019.06.14,-614.0000000000043,-729.9999999999973,,-1344.0000000000016
2019.06.14,-623.0000000000047,-747.9999999999931,,-1370.9999999999977
2019.06.14,-617.0000000000044,-702.9999999999981,,-1320.0000000000025
2019.06.14,-624.0000000000094,-837.9999999999943,,-1462.0000000000036
2019.06.14,-693.000000000012,-880.9999999999984,,-1574.0000000000105
2019.06.14,-671.0000000000065,-980.9999999999985,,-1652.000000000005
2019.06.14,-644.0000000000055,-952.9999999999927,,-1596.9999999999982
2019.06.14,-695.0000000000074,-1049.9999999999955,,-1745.0000000000027
2019.06.14,-698.0000000000075,-1014.9999999999992,,-1713.0000000000068
2019.06.14,-702.0000000000124,-967.9999999999911,,-1670.0000000000036
2019.06.14,-685.0000000000023,-933.9999999999905,,-1618.9999999999927
2019.06.14,-676.0000000000019,-964.9999999999936,,-1640.9999999999955
2019.06.14,-677.0000000000067,-982.9999999999894,,-1659.9999999999961
2019.06.14,-702.0000000000124,-977.99999999999,,-1680.0000000000023
2019.06.14,-681.0000000000116,-967.9999999999911,,-1649.0000000000027
2019.06.14,-714.0000000000128,-871.999999999995,,-1586.0000000000077
2019.06.14,-818.000000000012,-813.9999999999925,,-1632.0000000000045
2019.06.14,-707.0000000000078,-841.9999999999983,,-1549.0000000000061
2019.06.14,-737.000000000009,-930.999999999993,,-1668.0000000000018
2019.06.14,-715.0000000000034,-911.9999999999906,,-1626.999999999994
2019.06.14,-832.0000000000078,-955.9999999999902,,-1787.9999999999982
2019.06.14,-862.9999999999995,-961.9999999999961,,-1824.9999999999957
2019.06.14,-890.0000000000006,-985.999999999998,,-1875.9999999999986
2019.06.14,-911.0000000000014,-995.9999999999969,,-1906.9999999999982
2019.06.14,-919.0000000000111,-990.9999999999974,,-1910.0000000000086
2019.06.14,-982.0000000000135,-997.9999999999989,,-1980.0000000000123
2019.06.14,-897.0000000000056,-1050.999999999991,,-1947.9999999999964
2019.06.14,-979.0000000000134,-1223.9999999999918,,-2203.0000000000055
2019.06.14,-946.0000000000122,-1114.9999999999993,,-2061.0000000000114
2019.06.14,-984.0000000000089,-1030.999999999993,,-2015.0000000000018
2019.06.14,-1085.000000000008,-1060.9999999999898,,-2145.9999999999977
2019.06.14,-1115.000000000009,-1112.9999999999973,,-2228.0000000000064
2019.06.14,-1187.0000000000118,-1082.9999999999895,,-2270.0000000000014
2019.06.14,-1161.0000000000014,-1141.9999999999986,,-2303.0
2019.06.14,-1165.0000000000064,-1115.9999999999948,,-2281.000000000001
2019.06.14,-1141.0000000000055,-1101.9999999999918,,-2242.9999999999973
2019.06.14,-1164.0000000000014,-1108.9999999999934,,-2272.9999999999945
2019.06.14,-1136.00000000001,-1155.9999999999905,,-2292.0000000000005
2019.06.14,-1134.0000000000005,-1073.9999999999973,,-2207.9999999999977
2019.06.14,-1143.0000000000007,-1063.9999999999982,,-2206.999999999999
2019.06.14,-1121.0000000000093,-1088.0,,-2209.000000000009
2019.06.14,-1172.0000000000114,-1095.999999999997,,-2268.000000000008
2019.06.14,-1164.0000000000014,-1110.9999999999952,,-2274.9999999999964
2019.06.14,-1114.0000000000043,-1102.9999999999984,,-2217.0000000000027
