names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPAUD', 'USDCHF']",100.0,-0.5734047619047624,S
GBPUSD,10,"['USDCAD', 'AUDUSD', 'NZDCAD', 'CADJPY']",100.0,-0.82,S
EURUSD,10,['USDCHF'],80.0,0.6813174603174607,B
USDCAD,10,"['GBPCAD', 'AUDNZD', 'NZDUSD', 'NZDCAD']",100.0,-1.0,S
AUDUSD,10,"['GBPCAD', 'AUDNZD', 'NZDUSD', 'NZDCAD']",100.0,0.96,B
NZDUSD,10,"['EURGBP', 'CADCHF', 'EURCAD', 'GBPCHF', 'GBPUSD']",80.0,-0.6498809523809524,S
CHFJPY,15,['EURNZD'],80.0,-0.510438061938062,S
CADCHF,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF', 'AUDCAD']",100.0,0.56,B
AUDCHF,10,"['GBPAUD', 'USDCHF', 'AUDCAD']",80.0,-0.88,S
NZDCHF,10,['GBPAUD'],80.0,-1.0,S
GBPJPY,10,"['CADJPY', 'AUDCAD']",100.0,-0.84,S
GBPCAD,10,"['GBPCHF', 'NZDUSD', 'GBPJPY']",80.0,-1.0,S
EURJPY,10,['CADJPY'],80.0,-1.0,S
EURCAD,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF', 'AUDCAD']",100.0,-0.54,S
EURAUD,10,['GBPCAD'],100.0,-0.5241190476190478,S
EURNZD,50,['AUDCAD'],80.0,-0.2232615225858391,S
CADJPY,20,"['NZDCAD', 'GBPCAD', 'AUDCAD', 'NZDCHF']",80.0,1.0,B
AUDJPY,15,"['AUDCAD', 'GBPAUD']",80.0,-0.05141414141414141,S
NZDJPY,15,"['GBPAUD', 'USDCHF', 'NZDUSD']",80.0,-1.0,S
NZDCAD,30,"['NZDUSD', 'EURGBP', 'GBPCHF', 'CADCHF', 'EURCAD', 'GBPUSD', 'USDJPY']",100.0,-0.94,S
AUDNZD,10,"['GBPCHF', 'GBPJPY']",100.0,0.9840000000000001,B
