date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.09,40.00000000000669,-28.999999999990145,62.000000000006494,4.999999999988347,47.00000000000814,6.999999999990347,-70.99999999999795,-14.000000000002899,7.9999999999968985,-2.000000000002,-60.000000000002274,7.0000000000014495,-74.00000000001228,-28.000000000005798,56.99999999999594,-37.99999999998249,-67.99999999999784,10.99999999999568,50.0000000000056,70.99999999999883,,-18.999999999999233
2017.10.09,35.00000000000725,64.0000000000196,70.0000000000145,-75.00000000000284,74.00000000000739,32.999999999994145,-152.00000000000102,-99.00000000000463,45.99999999999049,-69.00000000000794,-99.00000000001796,29.999999999996696,-212.99999999999386,-140.0000000000068,45.000000000006146,-7.999999999985796,-174.99999999999716,-94.99999999999886,-65.00000000000395,66.99999999999484,,-725.9999999999898
2017.10.09,51.000000000001044,58.000000000002494,104.99999999999955,-75.00000000000284,69.00000000000794,73.99999999999629,96.00000000000364,-68.99999999999685,25.999999999992696,-77.00000000000485,286.9999999999777,2.999999999997449,100.99999999999909,-196.0000000000184,-8.000000000008,9.000000000014552,66.0000000000025,73.99999999999807,-112.000000000001,17.000000000000348,,498.99999999996146
2017.10.09,9.00000000000345,53.00000000001415,84.0000000000174,-90.99999999999665,26.000000000003798,21.999999999999797,7.999999999995566,-46.999999999997044,17.000000000000348,-63.00000000000195,118.99999999999977,-26.999999999999247,-26.00000000001046,-192.00000000001438,-68.00000000000139,-88.99999999998354,13.00000000000523,36.000000000001364,-75.9999999999983,38.99999999998904,,-252.999999999973
2017.10.09,35.00000000000725,42.0000000000087,103.00000000000864,-77.00000000001594,82.99999999999974,11.999999999989797,-52.99999999999727,-53.00000000000304,52.99999999999194,-38.0000000000047,68.9999999999884,-21.00000000000435,-70.99999999999795,-194.0000000000053,14.000000000002899,-139.9999999999846,-69.99999999999318,28.000000000005798,-51.000000000001044,140.0000000000068,,-188.99999999999736
2017.10.09,19.00000000000235,40.0000000000178,116.00000000000499,-73.99999999999629,92.00000000000318,80.99999999999774,-57.999999999992724,-36.999999999998145,68.99999999999685,-113.00000000000753,36.000000000001364,-14.999999999987246,-116.00000000001387,-207.00000000000162,11.00000000000545,-5.999999999994898,-96.9999999999942,-63.00000000000239,-132.99999999999423,55.000000000005045,,-399.99999999994844
2017.10.09,9.999999999998899,49.00000000001015,102.00000000000209,-77.00000000001594,113.00000000000753,105.99999999999498,-112.99999999999955,-31.999999999998696,98.99999999999353,-142.00000000000878,-33.00000000001546,-12.999999999996348,-164.0000000000157,-196.0000000000184,68.00000000000139,68.00000000000139,-162.9999999999967,-132.000000000005,-170.00000000000347,41.99999999998649,,-578.0000000000776
2017.10.09,-24.999999999997247,78.00000000000028,62.000000000006494,-99.00000000000463,79.00000000000685,94.99999999998954,-75.9999999999934,-17.000000000000348,88.99999999999464,-161.00000000000003,-4.000000000019099,-5.999999999994898,-128.00000000001432,-169.00000000001913,52.000000000007596,106.00000000000608,-132.99999999999557,-125.0,-171.99999999999437,5.999999999994898,,-548.0000000000267
2017.10.09,-12.000000000000899,51.000000000001044,67.00000000001705,-24.000000000001798,91.00000000000774,95.99999999999609,-99.00000000000375,21.999999999999797,92.99999999999864,-150.00000000000568,-32.00000000001069,65.00000000000395,-129.99999999999545,-87.00000000001484,69.00000000000794,90.00000000001229,-146.0000000000008,-123.99999999999523,-115.99999999999389,25.999999999992696,,-249.99999999998582
2017.10.09,-14.999999999998348,95.00000000000064,52.000000000007596,-45.000000000006146,34.000000000000696,112.99999999999643,-121.99999999999989,9.00000000000345,36.999999999998145,-165.9999999999995,-21.000000000015007,90.99999999999665,-146.000000000015,-94.00000000001629,-22.0000000000109,154.0000000000097,-103.9999999999992,-161.00000000000136,-151.00000000000114,-83.00000000001084,,-545.0000000000603
2017.10.09,53.999999999998494,-17.000000000000348,164.00000000000858,28.999999999990145,111.00000000000554,160.99999999998892,-131.00000000000023,-2.000000000002,59.99999999999339,-165.00000000000404,-55.00000000000682,39.999999999995595,-194.99999999999318,-144.0000000000108,-12.000000000012001,112.000000000001,-135.99999999999568,-168.00000000000637,-163.00000000000205,-46.0000000000127,,-503.0000000000645
2017.10.09,31.000000000003247,22.0000000000109,107.00000000001265,-25.00000000000835,82.00000000000429,131.99999999999878,-146.0000000000008,-12.999999999996348,50.99999999998994,-155.00000000000514,-61.00000000000705,25.00000000000835,-176.9999999999925,-143.00000000000423,-5.999999999994898,121.99999999999989,-129.99999999999545,-162.9999999999967,-163.00000000000205,-45.000000000006146,,-654.9999999999816
2017.10.09,11.00000000000545,-27.999999999983594,83.00000000001084,-62.000000000006494,29.000000000001247,134.99999999999625,-134.00000000000034,-21.999999999999797,13.999999999991797,-171.00000000001003,-144.00000000000546,-89.00000000000574,-170.00000000001592,-159.00000000002024,-70.99999999999883,161.00000000001114,-87.0000000000033,-177.99999999999727,-192.00000000000327,-123.00000000000644,,-1197.00000000004
2017.10.09,-7.9999999999968985,-107.99999999999699,58.000000000002494,-75.00000000000284,-19.999999999997797,90.99999999999665,-138.9999999999958,-14.999999999998348,-17.000000000000348,-141.00000000000225,-264.00000000001,-201.99999999999108,-170.99999999999227,-139.00000000000023,-131.99999999999878,93.00000000000975,-51.9999999999925,-147.00000000000557,-146.00000000000168,-121.99999999999989,,-1655.999999999974
2017.10.09,2.000000000002,-139.00000000000023,80.99999999999774,-39.00000000001125,-4.999999999999449,136.99999999999824,-81.99999999999363,0.0,-16.0000000000049,-178.00000000000037,-213.99999999999864,-192.99999999999872,-116.00000000001387,-126.0000000000039,-134.99999999999625,168.99999999999693,-15.000000000000568,-150.99999999999625,-176.99999999999383,-175.00000000001404,,-1372.000000000031
2017.10.09,-14.000000000002899,-96.99999999999153,50.0000000000167,-110.00000000001009,-66.99999999999484,113.99999999999189,-69.99999999999318,-29.999999999996696,-60.99999999999994,-167.00000000000603,-167.0000000000016,-232.99999999999432,-87.00000000001751,-162.00000000001768,-221.00000000000452,161.00000000001114,51.00000000000193,-128.0000000000001,-198.99999999999363,-229.99999999999687,,-1666.9999999999995
2017.10.09,-14.000000000002899,-173.99999999998528,39.00000000001125,-80.99999999999774,-30.999999999992145,133.99999999998968,-90.99999999999397,-17.000000000000348,-24.000000000001798,-186.00000000000838,-282.0000000000107,-299.99999999998914,-97.00000000000841,-120.00000000000898,-129.00000000000134,222.99999999999542,-4.9999999999954525,-167.0000000000016,-207.99999999999707,-207.00000000000162,,-1737.0000000000002
2017.10.09,2.999999999997449,-190.00000000000128,63.99999999999739,-39.00000000001125,-15.999999999993797,162.99999999999093,-93.00000000000352,-0.999999999995449,-23.00000000000635,-204.99999999999963,-286.00000000000136,-265.0000000000041,-104.99999999998977,-100.0000000000112,-144.99999999999514,259.0000000000092,-7.999999999995566,-186.9999999999976,-210.99999999999451,-236.99999999999832,,-1622.0000000000039
2017.10.09,-56.99999999999594,-235.99999999999176,-8.999999999992347,-63.99999999999739,-36.999999999998145,122.99999999999534,-33.00000000000125,29.000000000001247,2.999999999997449,-204.99999999999963,-338.99999999999864,-356.9999999999851,-33.999999999991815,-38.0000000000047,-80.00000000001339,267.0000000000172,9.000000000000341,-144.99999999999602,-180.0000000000024,-194.0000000000053,,-1576.999999999962
2017.10.09,-2.999999999997449,-220.99999999998232,-31.999999999987594,-165.00000000001512,-57.99999999999139,114.99999999999844,-94.99999999999886,-75.9999999999983,-66.00000000001049,-159.00000000000912,-328.00000000000296,-468.00000000000176,-8.000000000009777,-131.00000000001444,-93.00000000000975,282.0000000000045,33.00000000000125,-135.99999999999568,-239.99999999999577,-219.00000000001364,,-2068.00000000003
2017.10.09,-0.999999999995449,-343.99999999998875,-17.999999999984695,-131.99999999999878,-76.99999999999375,104.99999999999955,-192.99999999999784,-53.999999999998494,-79.00000000000685,-151.00000000000114,-586.0000000000127,-574.9999999999922,-133.00000000000978,-107.00000000001265,-147.99999999999258,236.99999999999832,-18.999999999991246,-194.00000000000261,-204.99999999999963,-228.00000000000597,,-2901.9999999999877
