date,USDCHF,EURUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,empty,sum
2015.01.26,388.9999999999949,-936.0000000000035,-25.999999999992696,635.9999999999922,-1490.999999999998,-536.9999999999986,1082.9999999999984,,-882.0000000000075
2015.01.26,530.9999999999926,-1099.0000000000055,-119.99999999999788,777.9999999999898,-1582.0000000000057,-646.9999999999976,1074.9999999999886,,-1064.0000000000355
2015.01.26,566.9999999999953,-1080.9999999999986,-263.99999999999756,818.9999999999919,-1638.0000000000061,-687.0000000000043,824.9999999999886,,-1459.0000000000305
2015.01.26,530.9999999999926,-1034.0000000000016,-317.9999999999961,771.9999999999949,-1683.9999999999966,-609.000000000004,853.0000000000086,,-1489.0000000000023
2015.01.26,855.9999999999901,-922.0000000000006,-186.99999999999272,1292.9999999999886,-1758.000000000004,-526.9999999999997,849.9999999999943,,-395.0000000000239
2015.01.26,960.9999999999897,-992.0000000000151,-190.00000000000128,1411.0000000000066,-2006.999999999992,-519.9999999999983,991.0000000000139,,-345.9999999999966
2015.01.26,1056.9999999999968,-883.0000000000116,-136.99999999999824,1636.9999999999995,-2078.9999999999977,-488.999999999995,1002.0000000000095,,108.00000000000341
2015.01.26,952.9999999999927,-858.0000000000032,-57.99999999999139,1473.9999999999975,-1883.0000000000014,-451.9999999999969,996.0000000000093,,172.00000000000682
2015.01.26,861.9999999999961,-972.0000000000173,-68.00000000000139,1289.0000000000068,-2094.000000000007,-558.9999999999984,971.0000000000036,,-571.0000000000173
2015.01.26,1010.9999999999952,-1168.0000000000134,-15.999999999993797,1465.9999999999895,-2254.999999999996,-658.0000000000031,1194.9999999999932,,-425.0000000000282
2015.01.26,1042.9999999999939,-1268.0000000000025,-12.999999999996348,1553.0000000000043,-2311.0000000000073,-702.0000000000026,1292.0000000000016,,-406.00000000000887
2015.01.26,1145.9999999999914,-1239.0000000000123,76.0000000000094,1831.0000000000048,-2823.0000000000086,-670.000000000004,1318.000000000012,,-361.0000000000075
2015.01.26,1280.9999999999989,-1249.0000000000111,34.000000000000696,2180.000000000004,-2670.000000000006,-590.0000000000016,1219.9999999999989,,205.99999999998408
2015.01.26,1350.9999999999911,-1352.0000000000198,38.0000000000047,2401.999999999993,-2928.000000000008,-587.9999999999997,1586.0000000000127,,508.9999999999741
2015.01.26,1629.9999999999982,-1185.0000000000139,91.00000000000774,2767.000000000008,-2900.0000000000027,-512.9999999999968,1623.9999999999952,,1513.9999999999957
2015.01.26,1760.9999999999905,-1405.0000000000118,60.99999999999994,3024.9999999999886,-3226.000000000007,-551.0000000000015,1832.9999999999984,,1497.9999999999573
2015.01.26,1866.9999999999964,-1408.0000000000093,94.00000000000519,3300.999999999998,-3423.0000000000095,-512.9999999999968,1889.00000000001,,1806.999999999994
2015.01.26,1884.9999999999923,-1453.0000000000155,121.99999999999989,3448.999999999991,-3348.0000000000064,-504.9999999999999,2086.999999999989,,2236.9999999999504
2015.01.26,1804.99999999999,-1351.0000000000132,189.00000000000583,3323.000000000009,-3317.000000000003,-419.9999999999982,2090.0000000000036,,2318.999999999994
2015.01.26,1756.9999999999975,-1324.9999999999984,235.00000000000742,3354.999999999997,-3203.999999999996,-412.9999999999967,2140.0000000000146,,2545.000000000025
2015.01.26,1784.999999999992,-1297.999999999999,212.00000000000108,3374.0000000000105,-3287.999999999991,-363.0000000000022,2174.0000000000064,,2596.0000000000177
2015.01.26,1918.999999999993,-1268.0000000000025,212.00000000000108,3595.999999999999,-3335.00000000001,-375.0000000000031,2234.000000000009,,2982.999999999987
2015.01.26,2003.9999999999948,-1229.0000000000134,211.00000000000563,3590.000000000004,-3474.0000000000105,-380.00000000000256,2192.0000000000073,,2913.9999999999854
2015.01.26,2033.9999999999914,-1177.000000000006,231.0000000000034,3614.9999999999905,-3433.000000000008,-373.99999999999653,2159.9999999999964,,3055.999999999971
2015.01.26,2129.9999999999986,-1192.0000000000152,226.00000000000398,3801.00000000001,-3494.9999999999927,-356.9999999999962,2217.0000000000127,,3330.000000000021
2015.01.26,2317.9999999999977,-1136.0000000000036,159.00000000000912,4102.0000000000055,-3501.999999999994,-256.0000000000007,2271.9999999999914,,3957.0000000000055
2015.01.26,2237.9999999999955,-909.0000000000042,94.00000000000519,3959.0000000000014,-3420.9999999999964,-175.99999999999838,2180.000000000007,,3965.00000000001
2015.01.27,2217.9999999999977,-964.0000000000093,92.99999999999864,3903.9999999999964,-3304.000000000007,-200.00000000000017,2074.9999999999886,,3821.9999999999654
2015.01.27,2187.99999999999,-957.0000000000078,84.0000000000063,3922.000000000003,-3294.000000000008,-193.99999999999417,2187.999999999988,,3936.9999999999777
2015.01.27,2146.999999999999,-948.9999999999999,7.0000000000014495,3861.000000000003,-3273.0000000000036,-187.9999999999993,2192.0000000000073,,3797.000000000008
2015.01.27,2093.999999999996,-1000.0000000000009,-40.99999999999105,3773.000000000004,-3189.9999999999927,-224.000000000002,2324.0000000000123,,3736.0000000000255
2015.01.27,2060.9999999999905,-1002.000000000014,-42.999999999993044,3773.000000000004,-3200.999999999998,-212.00000000000108,2364.0000000000045,,3739.9999999999927
2015.01.27,2077.999999999991,-939.0000000000009,-22.999999999995246,3781.9999999999964,-3226.000000000007,-171.99999999999437,2384.999999999991,,3884.999999999981
2015.01.27,2063.999999999999,-973.0000000000016,-8.999999999992347,3858.99999999999,-3171.000000000002,-126.0000000000039,2402.999999999992,,4046.999999999982
2015.01.27,2096.999999999993,-1083.0000000000118,36.0000000000027,3952.0,-3311.000000000008,-185.99999999999727,2336.999999999989,,3841.9999999999673
2015.01.27,2093.999999999996,-1044.0000000000005,36.0000000000027,3950.000000000009,-3331.0000000000064,-173.00000000000094,2164.999999999992,,3696.999999999992
2015.01.27,2184.9999999999927,-1013.0000000000194,96.00000000000719,4058.000000000006,-3324.0000000000045,-139.99999999999568,1973.0000000000132,,3834.999999999999
2015.01.27,2221.9999999999905,-957.0000000000078,109.99999999999899,4112.999999999989,-3365.000000000007,-112.000000000001,2087.9999999999936,,4098.999999999956
2015.01.27,2194.9999999999914,-941.9999999999984,130.0000000000079,4051.999999999989,-3294.000000000008,-117.00000000000044,1978.0000000000086,,4001.99999999999
2015.01.27,2163.999999999999,-945.0000000000181,21.00000000000435,4021.9999999999923,-3345.000000000009,-105.99999999999498,1971.0000000000036,,3781.999999999977
2015.01.27,2202.9999999999995,-982.0000000000161,-7.0000000000014495,4109.999999999992,-3331.9999999999905,-129.00000000000134,2138.0000000000055,,4000.9999999999873
2015.01.27,2245.9999999999923,-965.0000000000158,37.00000000000925,4129.999999999989,-3488.9999999999977,-137.9999999999937,2193.000000000012,,4013.999999999995
2015.01.27,2295.999999999998,-916.0000000000057,70.99999999999883,4295.999999999989,-3480.0000000000055,-73.99999999999629,2075.9999999999936,,4268.999999999972
2015.01.27,2299.999999999991,-909.0000000000042,64.0000000000085,4245.00000000001,-3351.000000000004,-83.9999999999952,2033.9999999999918,,4298.999999999998
2015.01.27,2338.999999999991,-974.0000000000082,51.000000000001044,4215.999999999997,-3463.000000000005,-73.00000000000084,1771.9999999999914,,3867.9999999999663
2015.01.27,2323.9999999999927,-1012.0000000000128,51.000000000001044,4163.99999999999,-3450.0000000000086,-209.00000000000364,1496.0000000000093,,3363.999999999968
2015.01.27,2066.999999999997,-1043.0000000000161,63.00000000000195,3742.000000000001,-3444.999999999998,-265.99999999999955,1544.9999999999875,,2662.9999999999736
2015.01.27,2278.9999999999977,-1406.0000000000184,28.000000000005798,4055.0000000000086,-4199.000000000008,-439.99999999999596,1592.000000000013,,1909.0000000000025
2015.01.27,2735.999999999994,-1958.9999999999995,-183.99999999999528,4844.000000000004,-5649.000000000004,-712.9999999999969,1824.0000000000123,,899.0000000000144
2015.01.27,2794.999999999992,-1906.0000000000077,-186.99999999999272,4902.000000000006,-5300.000000000005,-709.9999999999995,1812.0000000000118,,1406.000000000006
2015.01.27,2227.999999999997,-1794.0000000000066,-29.000000000001247,4018.0000000000105,-4528.9999999999945,-763.9999999999981,1574.9999999999886,,704.9999999999951
2015.01.27,1801.9999999999925,-1685.0000000000032,-115.99999999999389,3276.9999999999964,-4067.9999999999936,-671.9999999999948,1543.0000000000064,,81.00000000000978
2015.01.27,1358.999999999999,-1544.000000000012,-44.99999999999504,2594.0000000000073,-3375.000000000006,-632.9999999999947,1503.0000000000143,,-140.99999999998704
2015.01.27,1462.999999999992,-1361.0000000000123,-36.999999999998145,2753.99999999999,-3556.999999999999,-497.000000000003,1478.0000000000086,,242.9999999999784
2015.01.27,1932.0000000000005,-1324.000000000014,-57.99999999999139,3515.0000000000014,-3745.9999999999936,-456.00000000000085,1501.0000000000048,,1364.0000000000066
2015.01.27,2013.9999999999936,-1463.0000000000143,-54.999999999993946,3658.000000000006,-3721.999999999992,-444.9999999999954,1501.0000000000048,,1488.0000000000084
2015.01.27,2055.9999999999914,-1537.0000000000107,-73.00000000000084,3926.999999999992,-3728.000000000009,-426.9999999999996,1640.0000000000148,,1857.999999999978
2015.01.27,1852.9999999999936,-1702.0000000000034,-137.9999999999937,3822.9999999999986,-3785.000000000005,-468.00000000000176,1647.9999999999961,,1230.9999999999843
2015.01.27,1549.0000000000005,-1897.9999999999998,-187.9999999999993,3679.00000000001,-3681.9999999999964,-444.9999999999954,1556.0000000000116,,571.0000000000312
2015.01.27,1442.9999999999943,-2347.00000000001,-214.99999999999852,3763.0000000000055,-3815.000000000002,-565.0000000000044,1763.0000000000052,,26.999999999990223
2015.01.27,1728.9999999999916,-2387.000000000006,-408.9999999999927,4059.999999999997,-4304.000000000008,-624.0000000000023,1818.9999999999884,,-116.00000000003206
2015.01.27,1693.9999999999955,-2259.000000000011,-337.99999999999386,3980.000000000006,-4235.0,-585.0000000000022,1811.000000000007,,68.00000000000114
2015.01.27,1828.9999999999918,-2729.0000000000036,-400.00000000000034,4499.000000000008,-4732.999999999998,-697.9999999999986,2114.0000000000045,,-117.99999999999636
2015.01.27,2168.9999999999986,-2543.0000000000064,-347.9999999999928,4952.000000000001,-4705.999999999999,-632.9999999999947,2227.0000000000036,,1118.00000000001
2015.01.27,2121.9999999999905,-2310.000000000012,-268.99999999999704,4855.000000000009,-4779.000000000011,-536.9999999999986,2330.0000000000127,,1411.999999999994
2015.01.27,2234.999999999998,-2252.0000000000095,-225.99999999999287,5000.000000000005,-4731.999999999992,-512.0000000000014,2326.999999999998,,1840.000000000005
2015.01.27,2312.999999999998,-2069.0000000000095,-121.99999999999989,5122.999999999989,-4558.999999999991,-398.9999999999938,2552.9999999999973,,2839.999999999991
2015.01.27,2270.9999999999895,-2151.000000000014,-140.99999999999113,5130.999999999996,-4664.999999999997,-405.9999999999952,2685.0000000000023,,2723.999999999991
2015.01.27,2118.999999999993,-2137.000000000011,-151.9999999999966,4886.999999999997,-4419.999999999991,-383.99999999999545,2758.00000000001,,2671.0000000000064
2015.01.27,2043.9999999999902,-2211.0000000000073,-232.99999999999432,4848.999999999992,-4426.999999999992,-414.9999999999987,2729.99999999999,,2336.9999999999795
2015.01.27,1758.9999999999995,-2280.0000000000155,-317.9999999999961,4335.0,-4392.000000000007,-481.9999999999935,2568.999999999988,,1190.9999999999754
2015.01.27,1864.9999999999945,-2269.00000000001,-347.9999999999928,4478.000000000005,-4368.99999999999,-480.0000000000027,2537.0000000000064,,1414.00000000001
2015.01.27,2022.999999999997,-2310.000000000012,-275.99999999999847,4710.999999999998,-4418.0,-504.00000000000443,2567.0000000000073,,1792.9999999999882
2015.01.27,2041.9999999999993,-2299.0000000000064,-201.99999999999108,4773.999999999989,-4467.9999999999945,-527.9999999999951,2657.000000000011,,1976.0000000000123
2015.01.27,2174.9999999999936,-2329.000000000003,-251.99999999999667,4849.999999999999,-4568.99999999999,-605.9999999999955,2614.0000000000045,,1883.0000000000118
2015.01.28,2067.9999999999923,-2336.0000000000045,-205.99999999999508,4712.999999999989,-4568.99999999999,-570.9999999999993,2489.0000000000045,,1587.999999999997
2015.01.28,2160.999999999991,-2315.0000000000005,-192.99999999999872,4886.999999999997,-4511.000000000009,-536.0000000000032,2413.9999999999873,,1906.999999999964
2015.01.28,2001.9999999999927,-2221.0000000000064,-213.99999999999199,4482.000000000008,-4396.000000000011,-534.0000000000011,2366.0000000000136,,1485.0000000000043
2015.01.28,1863.999999999999,-2185.0000000000146,-175.99999999999838,4285.0000000000055,-4077.000000000008,-544.0,2431.999999999988,,1598.9999999999718
2015.01.28,1905.9999999999966,-2177.000000000007,-142.99999999999312,4457.0,-4393.999999999998,-493.99999999999443,2509.0000000000146,,1664.0000000000186
2015.01.28,1920.999999999995,-2168.0000000000146,-273.9999999999965,4248.999999999992,-4446.0000000000055,-544.9999999999955,2213.9999999999986,,950.9999999999736
2015.01.28,1925.9999999999943,-2062.000000000008,-217.99999999999596,4322.000000000004,-4209.999999999992,-507.9999999999973,2344.999999999999,,1595.0000000000036
2015.01.28,2159.0,-1905.0000000000011,-88.99999999999464,4584.00000000001,-4193.999999999998,-427.99999999999505,2599.9999999999945,,2727.000000000016
2015.01.28,2190.9999999999986,-1879.0000000000084,-92.99999999999864,4630.000000000001,-4226.000000000007,-426.9999999999996,2610.0000000000136,,2805.9999999999995
2015.01.28,2369.9999999999945,-1905.0000000000011,-201.99999999999108,4933.999999999994,-4415.000000000002,-417.0000000000007,2661.0000000000014,,3025.9999999999955
2015.01.28,2383.9999999999973,-1899.0000000000061,-246.99999999999721,5000.000000000005,-4415.000000000002,-395.0000000000009,2632.000000000005,,3060.0000000000005
2015.01.28,2391.999999999994,-1940.0000000000084,-170.99999999999892,5045.000000000011,-4514.999999999991,-427.99999999999505,2762.0000000000005,,3145.000000000012
2015.01.28,2423.9999999999927,-1924.0000000000146,-190.99999999999673,5052.999999999996,-4490.0000000000055,-424.9999999999976,2768.000000000001,,3214.999999999976
2015.01.28,2330.999999999994,-1904.0000000000168,-151.00000000000114,4918.0,-4332.999999999998,-402.9999999999978,2710.000000000008,,3167.9999999999886
2015.01.28,2331.9999999999895,-1885.0000000000034,-107.99999999999699,4933.999999999994,-4383.999999999999,-420.9999999999936,2731.999999999999,,3199.999999999989
2015.01.28,2418.999999999993,-2144.0000000000127,-153.99999999999858,5040.0,-4612.000000000005,-546.000000000002,2691.0000000000027,,2693.999999999978
2015.01.28,2395.999999999998,-2324.999999999999,-368.9999999999971,5110.999999999999,-4724.99999999999,-612.0000000000015,2515.0000000000146,,1991.000000000024
2015.01.28,2260.999999999991,-2279.0000000000086,-451.0000000000014,4926.000000000008,-4650.00000000001,-590.0000000000016,2623.9999999999955,,1840.999999999973
2015.01.28,2422.9999999999973,-2237.0,-290.00000000000136,5176.000000000003,-4802.000000000006,-558.9999999999984,2730.9999999999945,,2441.999999999988
2015.01.28,2576.999999999996,-2202.000000000015,-283.99999999999534,5364.999999999997,-4982.999999999993,-563.0000000000024,2724.9999999999945,,2634.9999999999823
2015.01.28,2330.999999999994,-2000.0000000000018,-373.99999999999653,4915.000000000003,-4720.000000000002,-471.99999999999466,2496.000000000009,,2176.000000000011
2015.01.28,2233.9999999999914,-2085.0000000000036,-359.99999999999363,4824.99999999999,-4676.000000000003,-485.99999999999756,2466.000000000008,,1917.9999999999916
2015.01.28,2078.9999999999977,-2007.0000000000032,-388.9999999999949,4669.999999999996,-4269.000000000001,-366.9999999999951,2271.9999999999914,,1988.9999999999918
2015.01.28,1993.9999999999957,-2171.000000000012,-400.00000000000034,4622.999999999999,-4236.999999999991,-463.0000000000023,2447.0000000000027,,1792.9999999999923
2015.01.28,1898.9999999999952,-2314.000000000016,-503.99999999999335,4601.000000000011,-4296.0,-505.99999999999534,2356.999999999999,,1237.0000000000005
2015.01.28,1934.9999999999977,-2252.0000000000095,-412.9999999999967,4678.000000000005,-4278.999999999999,-475.0000000000032,2331.9999999999936,,1525.9999999999873
2015.01.28,1876.0,-2184.000000000008,-396.9999999999918,4607.99999999999,-4266.000000000003,-392.9999999999989,2558.9999999999973,,1802.9999999999857
2015.01.28,2099.999999999991,-2195.0000000000136,-461.0000000000003,4817.999999999989,-4293.000000000003,-468.9999999999972,2572.0000000000027,,2071.999999999969
2015.01.28,2098.9999999999955,-2165.000000000017,-402.9999999999978,4858.999999999991,-4301.9999999999945,-405.9999999999952,2619.0,,2300.999999999982
2015.01.28,2093.999999999996,-2151.000000000014,-491.99999999999244,4865.000000000008,-4290.000000000005,-385.99999999999744,2731.999999999999,,2371.9999999999945
2015.01.28,2164.9999999999945,-2043.000000000017,-571.9999999999948,4908.000000000001,-4450.000000000009,-373.00000000000114,2600.999999999999,,2235.9999999999727
2015.01.28,2134.999999999998,-2048.0000000000055,-532.9999999999945,4912.99999999999,-4440.9999999999945,-359.99999999999363,2580.0000000000127,,2246.0000000000127
2015.01.28,2283.9999999999973,-2029.9999999999984,-573.0000000000013,5106.000000000011,-4500.000000000004,-343.9999999999999,2509.0000000000146,,2452.000000000019
2015.01.28,2237.0,-1957.0000000000086,-457.99999999999176,4980.000000000006,-4498.999999999997,-348.00000000000387,2467.999999999989,,2422.9999999999945
2015.01.28,2373.999999999998,-1712.0000000000025,-279.99999999999136,5071.000000000004,-4382.000000000008,-253.99999999999866,2223.9999999999895,,3040.999999999991
2015.01.28,2254.0000000000005,-1927.000000000012,-230.99999999999233,4902.999999999991,-4426.999999999992,-354.9999999999942,2246.000000000009,,2463.0000000000105
2015.01.28,2310.9999999999964,-2002.0000000000148,-354.9999999999942,4848.000000000008,-4450.000000000009,-465.0000000000043,2038.9999999999873,,1925.9999999999693
2015.01.28,2395.999999999998,-1951.0000000000139,-352.9999999999922,5014.000000000007,-4554.000000000003,-459.99999999999375,2134.999999999991,,2226.9999999999936
2015.01.28,2464.999999999995,-2124.999999999999,-210.99999999999451,5126.000000000008,-4690.99999999999,-539.999999999996,2151.999999999987,,2176.000000000011
2015.01.28,2402.9999999999995,-2130.0000000000095,-295.99999999999625,5055.999999999994,-4680.999999999991,-509.9999999999993,2330.999999999989,,2172.9999999999864
2015.01.28,2396.9999999999936,-2068.000000000003,-235.99999999999176,5008.999999999996,-4646.0000000000055,-471.99999999999466,2082.999999999998,,2066.9999999999936
2015.01.28,2412.9999999999986,-2009.0000000000164,-262.999999999991,5106.000000000011,-4592.000000000007,-439.0000000000005,2212.9999999999936,,2428.9999999999877
2015.01.28,1863.999999999999,-2197.0000000000045,-388.9999999999949,4318.0,-4541.999999999991,-509.9999999999993,1966.0000000000082,,510.0000000000175
2015.01.28,2325.9999999999945,-1916.0000000000066,-136.99999999999824,4949.000000000004,-4297.999999999991,-359.99999999999363,1860.99999999999,,2424.999999999999
2015.01.28,2479.999999999993,-1656.000000000013,-156.99999999999602,4891.000000000001,-4223.9999999999945,-344.99999999999534,1599.9999999999943,,2588.99999999999
2015.01.28,2607.999999999999,-1482.0000000000055,813.0000000000082,5177.000000000009,-4202.0000000000055,-202.0000000000022,1275.0000000000057,,3987.000000000009
2015.01.28,2633.999999999992,-1446.0000000000139,1021.0000000000052,5082.999999999993,-4191.0,-210.99999999999451,1402.9999999999916,,4292.999999999974
2015.01.28,2493.9999999999964,-1381.00000000001,1068.0000000000023,4899.000000000009,-4009.000000000007,-217.99999999999596,1395.0000000000102,,4248.0000000000055
2015.01.29,2443.9999999999905,-1408.0000000000093,1046.0000000000025,4838.999999999994,-3991.0,-195.00000000000074,1361.9999999999948,,4096.999999999971
2015.01.29,2468.999999999999,-1307.0000000000136,1146.0000000000025,4876.999999999998,-3901.9999999999945,-131.00000000000333,1384.999999999991,,4536.99999999998
2015.01.29,2535.9999999999936,-1371.0000000000111,1009.0000000000043,4987.000000000008,-4088.999999999998,-175.00000000000293,1366.9999999999902,,4263.999999999984
2015.01.29,2612.9999999999986,-1402.9999999999986,1017.0000000000013,5095.999999999989,-4165.000000000007,-193.99999999999417,1485.99999999999,,4449.99999999998
2015.01.29,2627.999999999997,-1461.0000000000011,1009.9999999999998,5156.0000000000055,-4254.999999999997,-214.99999999999852,1627.0000000000095,,4490.000000000015
2015.01.29,2581.9999999999955,-1445.0000000000073,916.0000000000057,5136.999999999992,-4320.000000000002,-192.00000000000327,1820.999999999998,,4498.999999999978
2015.01.29,2733.999999999992,-1423.0000000000186,934.0000000000015,5380.999999999991,-4583.999999999999,-173.00000000000094,1788.000000000011,,4656.999999999976
2015.01.29,2926.999999999991,-1409.0000000000157,980.9999999999985,5679.999999999996,-4583.999999999999,-168.00000000000148,1760.9999999999957,,5187.999999999965
2015.01.29,2920.0000000000005,-1436.000000000015,912.0000000000017,5647.000000000002,-4606.9999999999945,-170.00000000000347,2063.9999999999927,,5329.999999999984
2015.01.29,3061.999999999998,-1389.000000000018,902.0000000000028,5820.000000000003,-4639.000000000005,-173.00000000000094,2217.0000000000127,,5799.999999999993
2015.01.29,3042.0000000000005,-1358.0000000000148,928.0000000000066,5793.000000000004,-4582.000000000008,-153.00000000000313,2143.000000000001,,5812.999999999985
2015.01.29,3090.999999999999,-1286.0000000000093,992.9999999999994,5884.0,-4581.000000000002,-124.99999999999733,2138.0000000000055,,6113.999999999995
2015.01.29,3011.9999999999923,-1269.000000000009,1016.0000000000058,5658.000000000007,-4538.999999999993,-121.99999999999989,2056.999999999988,,5812.999999999992
2015.01.29,2978.999999999998,-1215.0000000000105,1080.9999999999986,5644.999999999989,-4524.0000000000055,-88.99999999999464,2062.999999999988,,5939.999999999963
2015.01.29,3049.9999999999973,-1199.0000000000168,1124.0000000000027,5696.999999999996,-4488.999999999998,-107.00000000000153,1794.9999999999875,,5870.999999999968
2015.01.29,3088.9999999999973,-1255.0000000000061,1128.0000000000068,5821.999999999994,-4540.0,-98.99999999999353,1677.9999999999973,,5822.999999999996
2015.01.29,3001.9999999999936,-1327.0000000000116,1131.9999999999998,5740.999999999996,-4532.999999999998,-117.00000000000044,1731.9999999999993,,5629.999999999979
2015.01.29,2940.9999999999936,-1390.0000000000023,1235.0000000000084,5611.9999999999945,-4528.9999999999945,-176.99999999999383,1818.9999999999884,,5510.9999999999945
2015.01.29,2820.0000000000005,-1544.000000000012,1184.0000000000073,5512.99999999999,-4504.000000000008,-232.99999999999432,1894.0000000000055,,5129.999999999988
2015.01.29,2874.999999999994,-1529.0000000000025,1083.0000000000007,5573.99999999999,-4629.99999999999,-275.000000000003,1663.000000000011,,4761.0
2015.01.29,2886.999999999995,-1389.000000000018,1136.0000000000036,5413.000000000001,-4632.000000000003,-261.99999999999557,1699.9999999999886,,4852.999999999973
2015.01.29,2864.9999999999955,-1490.999999999998,1201.0000000000077,5286.999999999997,-4720.000000000002,-353.99999999999875,1566.0000000000025,,4354.000000000005
2015.01.29,3077.999999999992,-1590.0000000000025,1391.0000000000089,5579.000000000001,-5070.000000000008,-434.000000000001,1574.9999999999886,,4528.99999999998
2015.01.29,3212.999999999999,-1692.0000000000045,1294.0000000000064,5919.999999999992,-5306.0,-436.00000000000307,1759.0000000000146,,4752.000000000004
2015.01.29,3203.0000000000005,-1667.0000000000184,1296.0000000000082,5962.000000000001,-5545.999999999995,-410.9999999999947,1876.0000000000048,,4713.0000000000055
2015.01.29,3779.9999999999945,-1600.0000000000014,1480.999999999999,6858.000000000008,-6113.000000000002,-322.00000000000006,2063.9999999999927,,6147.999999999991
2015.01.29,3745.9999999999936,-1677.0000000000173,1452.0000000000089,6659.999999999999,-6290.000000000006,-463.0000000000023,1835.000000000008,,5262.9999999999845
2015.01.29,3537.999999999997,-1775.0000000000155,1479.0000000000082,6342.000000000004,-5745.999999999995,-512.0000000000014,1829.0000000000077,,5155.000000000004
2015.01.29,3674.999999999995,-1727.0000000000118,1545.0000000000075,6567.999999999996,-5914.999999999993,-451.0000000000014,2127.0000000000095,,5822.000000000003
2015.01.29,3791.0,-1597.0000000000039,1430.000000000009,6776.999999999988,-5866.000000000005,-373.00000000000114,2215.0000000000036,,6376.999999999991
2015.01.29,3588.9999999999977,-1706.0000000000075,1589.000000000007,6462.999999999996,-5823.999999999995,-495.000000000001,1896.9999999999914,,5512.999999999987
2015.01.29,3693.9999999999973,-1761.0000000000125,1438.000000000006,6532.000000000005,-5832.000000000004,-505.99999999999534,1895.0000000000102,,5460.000000000007
2015.01.29,3656.999999999999,-1934.9999999999977,1484.0000000000075,6564.999999999998,-6151.000000000006,-593.9999999999945,1925.9999999999877,,4951.9999999999945
2015.01.29,3871.9999999999977,-1991.0000000000093,1524.0000000000032,6861.99999999999,-6264.999999999998,-637.9999999999941,1848.9999999999895,,5212.999999999979
