date,CHFJPY,GBPJPY,EURJPY,CADJPY,empty,sum
2016.05.09,-1771.000000000001,-2075.9999999999936,-1653.9999999999964,-954.9999999999983,,-6455.999999999989
2016.05.09,-1641.0000000000055,-1848.9999999999895,-1608.000000000004,-850.9999999999991,,-5948.999999999998
2016.05.09,-1483.000000000004,-1637.0000000000005,-1442.9999999999977,-861.9999999999948,,-5424.999999999996
2016.05.09,-1568.000000000012,-1652.0000000000152,-1492.999999999995,-730.9999999999945,,-5444.000000000016
2016.05.09,-1625.0,-1825.9999999999934,-1569.0000000000027,-756.9999999999908,,-5776.999999999987
2016.05.09,-1652.000000000001,-1819.9999999999932,-1561.9999999999977,-800.9999999999877,,-5834.99999999998
2016.05.09,-1582.9999999999984,-1748.9999999999952,-1477.0000000000039,-735.99999999999,,-5544.999999999987
2016.05.09,-1547.0000000000114,-1683.9999999999975,-1451.9999999999982,-718.9999999999941,,-5402.000000000002
2016.05.09,-1509.0000000000005,-1676.9999999999925,-1382.000000000005,-745.9999999999951,,-5313.999999999994
2016.05.09,-1588.9999999999986,-1943.000000000012,-1519.999999999996,-940.9999999999883,,-5992.999999999995
2016.05.09,-1579.9999999999982,-1966.0000000000082,-1506.0000000000002,-1007.9999999999956,,-6060.000000000002
2016.05.09,-1564.0000000000073,-1894.0000000000055,-1483.000000000004,-977.9999999999944,,-5919.000000000011
2016.05.09,-1487.9999999999995,-1783.9999999999918,-1341.9999999999986,-960.9999999999985,,-5574.999999999988
2016.05.09,-1428.0000000000114,-1808.9999999999975,-1334.0000000000032,-1004.9999999999955,,-5576.000000000008
2016.05.09,-1405.0000000000011,-1703.000000000003,-1269.999999999996,-911.0000000000014,,-5289.000000000002
2016.05.10,-1474.0000000000036,-1820.999999999998,-1394.0000000000055,-967.9999999999893,,-5656.999999999996
2016.05.10,-1545.0000000000018,-1943.9999999999884,-1456.9999999999936,-1045.9999999999923,,-5991.999999999976
2016.05.10,-1434.0000000000118,-1830.9999999999889,-1349.9999999999943,-985.99999999999,,-5600.999999999985
2016.05.10,-1459.0000000000032,-1842.9999999999893,-1370.0000000000045,-1000.9999999999906,,-5672.999999999988
2016.05.10,-1510.000000000005,-1920.9999999999923,-1424.9999999999973,-1051.9999999999925,,-5907.999999999987
2016.05.10,-1440.0000000000118,-1807.9999999999927,-1338.9999999999986,-960.9999999999985,,-5548.000000000002
2016.05.10,-1505.0000000000095,-1885.9999999999957,-1403.000000000006,-929.9999999999926,,-5724.000000000004
2016.05.10,-1575.0000000000027,-1967.000000000013,-1450.9999999999934,-922.9999999999876,,-5915.999999999996
2016.05.10,-1559.0000000000118,-1878.0000000000143,-1414.0000000000014,-900.9999999999962,,-5752.000000000024
2016.05.10,-1760.000000000005,-2203.0000000000027,-1668.9999999999968,-1140.0000000000005,,-6772.0000000000055
2016.05.10,-1776.0000000000105,-2263.0000000000055,-1715.0000000000034,-1190.9999999999882,,-6945.000000000007
2016.05.10,-1627.0000000000095,-1973.0000000000132,-1543.0000000000064,-1087.9999999999939,,-6231.000000000023
2016.05.10,-1687.0000000000118,-2144.0000000000055,-1611.9999999999948,-1195.999999999998,,-6639.00000000001
2016.05.10,-1775.0000000000057,-2253.0000000000146,-1715.0000000000034,-1228.999999999999,,-6972.000000000023
2016.05.10,-1800.0000000000114,-2307.9999999999927,-1765.0000000000005,-1260.9999999999957,,-7133.999999999999
2016.05.10,-1826.9999999999982,-2378.999999999991,-1820.999999999998,-1305.9999999999973,,-7332.9999999999845
2016.05.10,-1771.000000000001,-2264.00000000001,-1727.0000000000039,-1214.999999999989,,-6977.000000000004
2016.05.10,-1822.0000000000027,-2362.9999999999995,-1816.0000000000025,-1230.9999999999945,,-7231.999999999999
2016.05.10,-1819.0000000000027,-2353.0000000000086,-1793.0000000000064,-1233.9999999999945,,-7199.000000000012
2016.05.10,-1868.000000000009,-2419.000000000011,-1807.9999999999927,-1350.999999999999,,-7446.000000000012
2016.05.10,-1997.0,-2704.0000000000077,-1965.999999999994,-1396.000000000001,,-8063.000000000003
2016.05.10,-1999.0000000000095,-2652.0000000000155,-2016.999999999996,-1378.9999999999907,,-8047.000000000013
2016.05.10,-2004.000000000005,-2790.999999999997,-2048.000000000002,-1484.9999999999995,,-8328.000000000004
2016.05.10,-2070.0000000000073,-3044.9999999999873,-2162.0000000000064,-1677.9999999999973,,-8954.999999999998
2016.05.10,-2084.000000000003,-3217.0000000000127,-2228.999999999999,-1656.9999999999964,,-9187.000000000011
2016.05.10,-2050.0000000000114,-3532.000000000011,-2329.999999999998,-1719.9999999999989,,-9632.000000000018
2016.05.10,-1960.000000000008,-3316.0000000000027,-2242.0000000000045,-1664.0000000000014,,-9182.000000000016
2016.05.10,-1826.0000000000077,-3112.9999999999995,-2040.0000000000064,-1530.0000000000011,,-8509.000000000015
2016.05.10,-1819.0000000000027,-3061.0000000000073,-2007.000000000005,-1396.000000000001,,-8283.000000000015
2016.05.10,-1962.0000000000032,-3211.999999999989,-2099.9999999999945,-1512.0000000000005,,-8785.999999999987
2016.05.10,-1929.000000000002,-3263.0000000000055,-2231.999999999999,-1546.999999999997,,-8971.000000000004
2016.05.10,-1820.0000000000073,-3212.9999999999936,-2123.9999999999955,-1492.999999999995,,-8649.99999999999
2016.05.10,-1862.9999999999995,-3075.9999999999936,-2108.9999999999945,-1521.000000000001,,-8568.999999999989
2016.05.10,-1841.9999999999986,-3165.999999999997,-2137.0000000000005,-1608.9999999999945,,-8753.99999999999
2016.05.10,-1856.9999999999993,-3223.000000000013,-2174.0000000000064,-1542.9999999999923,,-8797.000000000011
2016.05.10,-1897.0000000000055,-3391.999999999996,-2250.0,-1599.9999999999943,,-9138.999999999996
2016.05.10,-1876.0000000000048,-3375.0,-2242.999999999995,-1516.999999999996,,-9010.999999999996
2016.05.10,-1942.0000000000073,-3500.0,-2337.000000000003,-1635.9999999999957,,-9415.000000000007
2016.05.10,-1931.0000000000116,-3417.000000000002,-2298.000000000002,-1715.999999999994,,-9362.00000000001
2016.05.10,-1942.0000000000073,-3385.9999999999955,-2373.0000000000045,-1722.999999999999,,-9424.000000000007
2016.05.10,-1864.0000000000043,-3318.999999999988,-2290.999999999997,-1750.0,,-9223.999999999989
2016.05.10,-1923.0000000000018,-3430.000000000007,-2302.000000000007,-1933.9999999999975,,-9589.000000000015
2016.05.10,-1894.0000000000055,-3423.000000000002,-2266.999999999996,-1924.9999999999973,,-9509.0
2016.05.10,-1880.0000000000095,-3405.000000000001,-2248.0000000000045,-1894.999999999996,,-9428.000000000011
2016.05.10,-1867.0000000000045,-3413.000000000011,-2239.999999999995,-1979.9999999999898,,-9500.0
2016.05.10,-1859.0000000000089,-3484.000000000009,-2257.9999999999955,-1960.9999999999986,,-9562.000000000013
2016.05.10,-1844.9999999999989,-3481.999999999999,-2253.0,-2001.9999999999955,,-9581.999999999993
2016.05.10,-1825.0000000000027,-3457.999999999998,-2247.0,-1986.9999999999948,,-9516.999999999996
2016.05.11,-1868.000000000009,-3531.000000000006,-2295.000000000002,-1980.9999999999945,,-9675.000000000011
2016.05.11,-1892.00000000001,-3598.9999999999895,-2310.9999999999927,-2037.9999999999968,,-9839.999999999989
2016.05.11,-1865.9999999999995,-3509.999999999991,-2283.0000000000014,-1971.999999999994,,-9630.999999999987
2016.05.11,-1877.0000000000095,-3525.0000000000055,-2260.9999999999955,-1973.9999999999895,,-9637.0
2016.05.11,-1846.0000000000036,-3503.999999999991,-2200.9999999999936,-1948.9999999999982,,-9499.999999999985
2016.05.11,-1838.0000000000082,-3463.9999999999986,-2203.9999999999936,-1900.9999999999964,,-9406.999999999996
2016.05.11,-1731.0000000000086,-3364.0000000000045,-2102.9999999999945,-1851.9999999999895,,-9049.999999999996
2016.05.11,-1757.000000000005,-3366.99999999999,-2123.9999999999955,-1861.9999999999948,,-9109.999999999985
2016.05.11,-1861.000000000004,-3388.0000000000055,-2197.999999999993,-1866.9999999999902,,-9313.999999999993
2016.05.11,-1545.0000000000018,-2807.9999999999927,-1831.0000000000032,-1503.9999999999907,,-7687.999999999989
2016.05.11,-1509.0000000000005,-2754.9999999999955,-1811.9999999999977,-1418.9999999999968,,-7494.999999999991
2016.05.11,-1509.0000000000005,-2693.999999999988,-1796.0000000000064,-1420.9999999999923,,-7419.999999999987
2016.05.11,-1588.0000000000082,-2836.999999999989,-1881.0000000000002,-1492.999999999995,,-7798.999999999993
2016.05.11,-1558.0000000000068,-2802.9999999999973,-1838.9999999999986,-1454.9999999999982,,-7655.0
2016.05.11,-1564.0000000000073,-2806.999999999988,-1826.9999999999982,-1460.9999999999986,,-7658.999999999993
2016.05.11,-1507.000000000005,-2830.0000000000127,-1805.0000000000068,-1481.9999999999993,,-7624.000000000025
2016.05.11,-1576.0000000000077,-2893.000000000001,-1861.9999999999948,-1551.9999999999925,,-7882.999999999996
2016.05.11,-1489.0000000000043,-2760.9999999999955,-1765.0000000000005,-1531.9999999999964,,-7546.999999999996
2016.05.11,-1572.0000000000027,-2869.0,-1798.0000000000018,-1638.999999999996,,-7878.0
2016.05.11,-1615.000000000009,-2729.99999999999,-1837.9999999999939,-1564.9999999999977,,-7747.999999999991
2016.05.11,-1534.000000000006,-2491.99999999999,-1790.0000000000064,-1442.9999999999977,,-7259.0
2016.05.11,-1465.0000000000034,-2323.0000000000073,-1682.9999999999927,-1347.999999999999,,-6819.000000000003
2016.05.11,-1462.0000000000032,-2372.9999999999905,-1700.9999999999934,-1334.9999999999936,,-6870.999999999981
2016.05.11,-1447.0000000000027,-2361.9999999999945,-1769.0000000000055,-1453.9999999999936,,-7031.999999999996
2016.05.11,-1323.9999999999982,-2146.000000000015,-1709.9999999999936,-1450.9999999999934,,-6631.000000000001
2016.05.11,-1520.0000000000102,-2454.0000000000077,-1826.9999999999982,-1548.9999999999923,,-7350.000000000009
2016.05.11,-1392.00000000001,-2421.9999999999973,-1754.000000000005,-1563.999999999993,,-7132.0000000000055
2016.05.11,-1466.9999999999986,-2515.0000000000146,-1915.0000000000064,-1820.999999999998,,-7718.000000000018
2016.05.11,-1486.000000000004,-2626.0000000000045,-1924.9999999999973,-1747.9999999999905,,-7784.999999999996
2016.05.11,-1524.000000000001,-2667.000000000002,-1918.0000000000064,-1694.9999999999932,,-7804.000000000002
2016.05.11,-1733.000000000004,-2836.999999999989,-2143.000000000001,-1805.9999999999973,,-8518.99999999999
2016.05.11,-1645.0000000000102,-2585.000000000008,-2021.000000000001,-1741.9999999999902,,-7993.000000000009
2016.05.11,-1579.9999999999982,-2485.0000000000136,-1953.000000000003,-1626.9999999999955,,-7645.00000000001
2016.05.11,-1519.0000000000055,-2367.999999999995,-1921.0000000000064,-1510.9999999999957,,-7319.000000000003
2016.05.11,-1651.0000000000105,-2417.000000000002,-2103.999999999999,-1472.999999999999,,-7645.00000000001
2016.05.11,-1767.00000000001,-2777.0000000000155,-2182.0000000000023,-1884.0000000000005,,-8610.000000000027
2016.05.11,-1788.000000000011,-2891.999999999996,-2236.000000000004,-1922.9999999999877,,-8838.999999999998
2016.05.11,-1713.9999999999986,-2729.0000000000136,-2141.999999999996,-1868.9999999999998,,-8454.00000000001
2016.05.11,-1643.0000000000007,-2680.000000000007,-2072.0000000000027,-1900.9999999999964,,-8296.000000000007
2016.05.11,-1612.000000000009,-2645.00000000001,-2049.9999999999973,-1808.9999999999975,,-8116.000000000014
2016.05.11,-1629.000000000005,-2605.9999999999945,-2049.0000000000064,-1858.9999999999945,,-8143.000000000001
2016.05.11,-1519.0000000000055,-2402.0000000000155,-1894.0000000000055,-1768.9999999999914,,-7584.000000000018
2016.05.11,-1600.0000000000086,-2483.000000000004,-1935.9999999999927,-1850.999999999999,,-7870.000000000005
2016.05.11,-1581.0000000000032,-2443.000000000012,-1930.9999999999973,-1846.999999999994,,-7802.000000000007
2016.05.11,-1564.0000000000073,-2418.0000000000064,-1909.9999999999966,-1828.9999999999936,,-7721.000000000004
2016.05.11,-1566.0000000000025,-2295.9999999999923,-1896.000000000001,-1751.9999999999955,,-7509.999999999991
2016.05.11,-1538.000000000011,-2237.9999999999995,-1870.0000000000045,-1759.0000000000005,,-7405.000000000015
2016.05.11,-1501.0000000000048,-2256.0,-1859.9999999999995,-1685.9999999999927,,-7302.999999999996
2016.05.12,-1541.000000000011,-2263.0000000000055,-1876.9999999999955,-1716.9999999999986,,-7398.000000000011
2016.05.12,-1579.0000000000077,-2300.9999999999877,-1900.9999999999964,-1733.9999999999945,,-7514.999999999986
2016.05.12,-1573.9999999999982,-2330.0000000000127,-1909.9999999999966,-1733.9999999999945,,-7548.000000000002
2016.05.12,-1512.0000000000005,-2205.999999999989,-1876.9999999999955,-1683.9999999999975,,-7278.999999999983
2016.05.12,-1460.000000000008,-2116.99999999999,-1816.0000000000025,-1629.9999999999955,,-7022.999999999996
2016.05.12,-1523.0000000000105,-2146.000000000015,-1852.0000000000039,-1631.999999999991,,-7153.00000000002
2016.05.12,-1420.0000000000018,-1984.0000000000089,-1743.9999999999998,-1580.9999999999889,,-6729.0
2016.05.12,-1516.0000000000055,-2194.999999999993,-1852.0000000000039,-1677.9999999999973,,-7241.0
2016.05.12,-1647.0000000000055,-2403.9999999999964,-1960.9999999999986,-1769.999999999996,,-7781.999999999996
2016.05.12,-1559.0000000000118,-2183.9999999999973,-1867.0000000000045,-1643.0000000000007,,-7253.000000000015
2016.05.12,-1641.0000000000055,-2336.0000000000127,-1947.0000000000027,-1748.9999999999952,,-7673.000000000016
2016.05.12,-1740.9999999999995,-2443.000000000012,-2033.0000000000014,-1805.9999999999973,,-8023.00000000001
2016.05.12,-1805.0000000000068,-2539.0000000000155,-2126.9999999999955,-1868.9999999999998,,-8340.000000000016
2016.05.12,-1796.0000000000064,-2544.9999999999873,-2108.000000000004,-1863.99999999999,,-8312.999999999989
2016.05.12,-1804.000000000002,-2593.999999999994,-2125.0,-1860.99999999999,,-8383.999999999985
2016.05.12,-1933.0000000000068,-2805.000000000007,-2319.0000000000027,-2009.999999999991,,-9067.000000000007
2016.05.12,-1995.0000000000045,-2895.00000000001,-2396.000000000001,-2108.9999999999945,,-9395.000000000011
2016.05.12,-1960.000000000008,-2855.9999999999945,-2343.0000000000036,-2067.9999999999977,,-9227.000000000004
2016.05.12,-2035.000000000011,-2885.9999999999955,-2382.000000000005,-2051.9999999999927,,-9355.000000000004
2016.05.12,-1972.999999999999,-2832.999999999998,-2350.999999999999,-2049.9999999999973,,-9206.999999999993
2016.05.12,-1846.0000000000036,-2402.999999999992,-2066.999999999993,-1818.9999999999884,,-8134.999999999977
2016.05.12,-2065.000000000012,-2783.999999999992,-2239.999999999995,-2077.9999999999886,,-9166.999999999987
2016.05.12,-2114.0000000000045,-2878.999999999991,-2268.000000000001,-2132.9999999999955,,-9393.999999999993
2016.05.12,-2186.0000000000073,-2917.000000000002,-2289.0000000000014,-2158.999999999992,,-9551.000000000004
2016.05.12,-2378.0,-3031.000000000006,-2350.999999999999,-2220.9999999999895,,-9980.999999999995
2016.05.12,-2522.0000000000055,-3502.0000000000095,-2579.999999999998,-2417.000000000002,,-11021.000000000015
2016.05.12,-2450.0000000000027,-3286.0000000000014,-2436.9999999999977,-2349.9999999999945,,-10522.999999999996
2016.05.12,-2378.0,-3383.00000000001,-2418.999999999997,-2364.999999999995,,-10545.000000000002
2016.05.12,-2374.0000000000095,-3509.0000000000146,-2436.9999999999977,-2344.999999999999,,-10665.000000000022
2016.05.12,-2407.000000000011,-3656.000000000006,-2471.0000000000036,-2524.000000000001,,-11058.000000000022
2016.05.12,-2387.0000000000005,-3573.0000000000073,-2477.9999999999945,-2673.9999999999923,,-11111.999999999995
2016.05.12,-2564.0000000000073,-3731.999999999999,-2515.0000000000005,-2605.9999999999945,,-11417.000000000002
2016.05.12,-2457.0000000000077,-4048.000000000002,-2326.999999999998,-2668.999999999997,,-11501.000000000004
2016.05.12,-2422.0000000000114,-3667.000000000002,-2174.9999999999973,-2318.999999999988,,-10583.0
2016.05.12,-2382.000000000005,-3524.000000000001,-2141.999999999996,-2265.999999999991,,-10313.999999999993
2016.05.12,-2299.0000000000064,-3312.999999999988,-1959.9999999999936,-2193.999999999988,,-9765.999999999976
2016.05.12,-2031.000000000006,-3088.9999999999986,-1847.999999999999,-2074.9999999999886,,-9042.999999999993
2016.05.12,-2049.0000000000064,-2793.0000000000064,-1742.0000000000045,-1924.9999999999973,,-8509.000000000015
2016.05.12,-2131.0,-2978.0000000000086,-1852.0000000000039,-2116.99999999999,,-9078.000000000004
2016.05.12,-2295.000000000002,-3235.0000000000136,-2043.0000000000064,-2284.9999999999964,,-9858.000000000018
2016.05.12,-2231.999999999999,-3074.0000000000123,-1944.9999999999932,-2194.999999999993,,-9445.999999999996
2016.05.12,-2233.000000000004,-3152.999999999992,-2034.000000000006,-2349.9999999999945,,-9769.999999999996
2016.05.12,-2320.0000000000073,-3264.00000000001,-2102.9999999999945,-2424.9999999999973,,-10112.00000000001
2016.05.12,-2285.000000000011,-3359.000000000009,-2120.999999999995,-2456.9999999999936,,-10222.000000000007
2016.05.12,-2255.0000000000095,-3256.0,-2060.9999999999927,-2369.0,,-9941.000000000002
2016.05.12,-2187.000000000012,-3263.0000000000055,-2054.000000000002,-2350.999999999999,,-9855.000000000018
2016.05.12,-2184.000000000012,-3203.0000000000027,-2037.0000000000061,-2287.999999999997,,-9712.000000000018
2016.05.12,-2183.000000000007,-3152.0000000000155,-1997.0,-2200.9999999999936,,-9533.000000000015
2016.05.13,-2193.000000000012,-3191.0000000000027,-2048.000000000002,-2268.9999999999914,,-9701.000000000007
2016.05.13,-2174.0000000000064,-3110.99999999999,-2009.0000000000005,-2251.9999999999955,,-9545.999999999993
2016.05.13,-2190.000000000012,-3149.000000000001,-2019.999999999996,-2247.9999999999905,,-9607.0
2016.05.13,-2121.000000000009,-3045.9999999999923,-1953.9999999999936,-2179.9999999999927,,-9300.999999999989
2016.05.13,-2145.00000000001,-3082.999999999998,-1983.000000000004,-2221.999999999994,,-9433.000000000007
2016.05.13,-2213.000000000008,-3222.000000000008,-2070.999999999998,-2293.999999999997,,-9800.000000000011
2016.05.13,-2108.000000000004,-3112.9999999999995,-1977.0000000000039,-2214.999999999989,,-9412.999999999996
2016.05.13,-1966.9999999999986,-2877.0000000000095,-1822.0000000000027,-2094.999999999999,,-8761.000000000011
2016.05.13,-1995.0000000000045,-2832.999999999998,-1816.0000000000025,-2021.000000000001,,-8665.000000000007
2016.05.13,-1984.0000000000089,-2771.000000000015,-1808.9999999999975,-1977.9999999999945,,-8542.000000000015
2016.05.13,-1954.0000000000077,-2733.000000000004,-1784.000000000006,-2006.999999999991,,-8478.00000000001
2016.05.13,-1889.00000000001,-2651.0000000000105,-1682.0000000000023,-1945.999999999998,,-8168.00000000002
2016.05.13,-1875.0,-2681.999999999988,-1721.999999999994,-1977.9999999999945,,-8256.999999999976
2016.05.13,-1873.0000000000045,-2695.999999999998,-1712.0000000000032,-1992.999999999995,,-8274.0
2016.05.13,-1861.000000000004,-2733.000000000004,-1694.9999999999932,-1989.999999999995,,-8278.999999999996
2016.05.13,-1916.000000000011,-2824.9999999999886,-1768.0000000000007,-2045.0000000000018,,-8554.000000000004
2016.05.13,-1823.0000000000075,-2652.999999999992,-1697.9999999999932,-1993.9999999999998,,-8167.999999999993
2016.05.13,-1813.0000000000023,-2680.000000000007,-1677.0000000000068,-1989.999999999995,,-8160.000000000011
2016.05.13,-1557.0000000000023,-2227.0000000000036,-1240.9999999999995,-1736.9999999999948,,-6762.0
2016.05.13,-1450.0000000000027,-2061.0000000000073,-1164.0000000000014,-1717.9999999999893,,-6393.0
2016.05.13,-1490.000000000009,-2158.999999999992,-1165.9999999999968,-1744.9999999999905,,-6559.999999999989
2016.05.13,-1667.0000000000016,-2479.0000000000136,-1403.9999999999964,-1984.9999999999995,,-7535.000000000011
2016.05.13,-1775.0000000000057,-2423.000000000002,-1375.0,-1861.9999999999948,,-7435.000000000002
2016.05.13,-1864.0000000000043,-2330.999999999989,-1397.0000000000055,-1882.9999999999955,,-7474.9999999999945
2016.05.13,-1889.00000000001,-2358.000000000004,-1451.9999999999982,-1982.99999999999,,-7682.000000000003
2016.05.13,-1776.0000000000105,-2413.000000000011,-1402.000000000001,-1888.999999999996,,-7480.000000000018
2016.05.13,-1887.0000000000005,-2531.000000000006,-1506.0000000000002,-1924.9999999999973,,-7849.000000000004
2016.05.13,-1903.000000000006,-2594.999999999999,-1540.9999999999968,-1950.9999999999934,,-7989.999999999995
2016.05.13,-2037.0000000000061,-2675.9999999999877,-1584.0000000000032,-2024.000000000001,,-8320.999999999996
2016.05.13,-1957.9999999999984,-2415.999999999997,-1504.000000000005,-1879.9999999999955,,-7757.999999999995
2016.05.13,-1928.0000000000114,-2552.9999999999973,-1507.000000000005,-1869.9999999999905,,-7858.0000000000055
2016.05.13,-1850.999999999999,-2519.0000000000055,-1546.0000000000064,-2001.9999999999955,,-7918.000000000006
2016.05.13,-1919.0000000000111,-2555.000000000007,-1543.9999999999968,-1931.999999999988,,-7950.000000000003
2016.05.13,-1759.0000000000005,-2515.999999999991,-1435.9999999999927,-1859.9999999999995,,-7570.999999999984
2016.05.13,-1713.9999999999986,-2328.0000000000027,-1364.0000000000043,-1678.9999999999877,,-7084.999999999993
2016.05.13,-1670.0000000000018,-2193.000000000012,-1248.0000000000045,-1667.9999999999923,,-6779.000000000011
2016.05.13,-1754.000000000005,-2513.0000000000055,-1302.9999999999973,-1762.0000000000005,,-7332.000000000009
2016.05.13,-1725.999999999999,-2455.999999999989,-1250.0,-1696.9999999999886,,-7128.999999999976
2016.05.13,-1575.0000000000027,-2283.0000000000155,-1120.0000000000045,-1617.999999999995,,-6596.000000000018
2016.05.13,-1384.0000000000005,-2061.0000000000073,-953.9999999999935,-1525.9999999999964,,-5924.999999999997
2016.05.13,-1328.000000000003,-1973.9999999999895,-906.9999999999965,-1443.9999999999884,,-5652.999999999977
2016.05.13,-1265.0000000000005,-1783.0000000000155,-792.0000000000016,-1322.9999999999932,,-5163.000000000011
2016.05.13,-1225.0000000000086,-1675.0000000000114,-819.0000000000026,-1290.9999999999968,,-5010.00000000002
2016.05.13,-1274.000000000001,-1698.0000000000075,-801.0000000000019,-1303.9999999999877,,-5076.999999999998
2016.05.13,-1319.0000000000027,-1741.0000000000139,-867.999999999995,-1329.9999999999982,,-5258.000000000009
2016.05.13,-1310.0000000000023,-1753.0000000000143,-882.9999999999956,-1340.999999999994,,-5287.0000000000055
2016.05.13,-1240.000000000009,-1688.999999999993,-787.9999999999967,-1344.9999999999989,,-5061.999999999997
2016.05.13,-920.0000000000017,-1326.9999999999982,-715.0000000000034,-1277.000000000001,,-4239.000000000005
