date,USDCHF,USDCAD,NZDUSD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2020.01.13,-48.99999999999905,-69.00000000000794,12.000000000000899,-97.00000000001374,-61.99999999999761,10.000000000010001,4.000000000004,40.000000000020464,118.00000000001809,-124.99999999999733,21.000000000000796,-6.000000000000227,33.9999999999896,,-168.99999999997203
2020.01.13,-72.0000000000054,-58.000000000002494,-29.999999999996696,-68.00000000000139,-69.00000000000261,-9.999999999998899,-28.000000000005798,-8.99999999998613,48.000000000003595,-174.00000000000747,3.0000000000001137,-40.99999999999682,-28.000000000005798,,-536.0000000000059
2020.01.13,-156.00000000000057,-129.00000000000134,2.999999999997449,-165.9999999999995,-25.99999999999625,86.0000000000083,16.0000000000049,127.00000000000955,206.00000000001728,-112.000000000001,120.99999999999511,28.000000000005798,68.99999999999685,,67.00000000003655
2020.01.13,-114.00000000000298,-170.00000000000347,-5.999999999994898,-123.00000000000644,-7.999999999995566,46.00000000000159,29.999999999996696,116.00000000001387,293.0000000000099,-130.0000000000079,52.99999999999727,-0.999999999990564,81.9999999999932,,68.0000000000107
2020.01.13,-129.00000000000134,-153.00000000000313,-65.99999999999939,-143.00000000000423,-16.000000000005343,3.0000000000085514,-7.0000000000014495,58.000000000021146,194.0000000000053,-278.00000000000045,48.00000000000182,-62.99999999998818,-4.000000000004,,-555.9999999999708
2020.01.13,-130.0000000000079,-123.00000000000644,0.999999999995449,-164.00000000000858,12.999999999991019,70.0000000000034,-31.000000000003247,87.00000000001751,142.0000000000199,-147.00000000000824,123.00000000000466,34.000000000006025,63.99999999999739,,-60.99999999999903
2020.01.13,-146.00000000000168,-53.999999999998494,51.99999999999649,-194.0000000000053,21.000000000000796,130.0000000000079,-51.000000000001044,114.00000000000432,40.0000000000178,-36.999999999998145,231.99999999999932,103.00000000000864,84.99999999999064,,295.0000000000212
2020.01.13,-118.00000000000699,-59.99999999999339,39.999999999995595,-182.99999999999983,39.00000000000148,100.00000000000009,-39.999999999995595,129.0000000000191,88.0000000000214,-93.00000000000975,221.9999999999942,78.00000000000296,71.99999999999429,,274.00000000002353
2020.01.13,-118.00000000000699,-39.00000000001125,24.000000000001798,-172.0000000000166,55.999999999997385,82.99999999999974,-68.00000000000139,94.00000000002251,-1.999999999990898,-126.0000000000039,218.9999999999941,73.0000000000075,38.99999999998904,,62.99999999998097
2020.01.13,-95.00000000000064,-29.999999999996696,31.999999999998696,-194.0000000000053,94.99999999999886,76.0000000000094,-104.99999999999955,114.00000000000432,-16.999999999978144,-171.99999999999437,266.9999999999959,92.00000000001296,41.9999999999976,,105.00000000004307
2020.01.13,-78.00000000000028,8.000000000008,119.00000000000244,-184.00000000000637,102.99999999999443,150.00000000000568,-112.000000000001,104.00000000001342,-53.999999999998494,29.999999999996696,301.00000000000193,181.0000000000116,132.99999999999423,,701.0000000000223
2020.01.13,-65.99999999999939,39.999999999995595,148.99999999999915,-195.00000000001182,111.0000000000042,172.00000000000549,-100.00000000000009,145.00000000001023,-41.99999999998649,68.00000000000139,278.0000000000058,212.0000000000033,150.99999999999002,,923.0000000000174
2020.01.13,-72.0000000000054,14.000000000002899,121.99999999999989,-202.9999999999976,120.99999999999511,147.00000000000824,-107.99999999999699,154.00000000002478,-21.999999999988695,-5.999999999994898,263.9999999999958,189.00000000000716,129.9999999999968,,730.0000000000471
2020.01.13,-84.0000000000063,18.999999999991246,100.00000000000009,-202.9999999999976,105.99999999999454,135.00000000000733,-109.99999999999899,132.000000000005,-56.99999999999594,-26.999999999999247,251.00000000000477,162.00000000000614,96.99999999999153,,521.0000000000025
2020.01.13,-84.0000000000063,9.999999999998899,100.00000000000009,-212.99999999999653,114.00000000000432,136.00000000000279,-177.00000000000495,46.00000000002069,-159.99999999998238,-51.000000000001044,289.99999999999204,173.00000000000182,103.99999999999298,,288.0000000000224
2020.01.13,-85.00000000000173,35.00000000000725,109.00000000000354,-226.99999999999943,109.99999999999943,146.00000000000168,-151.9999999999966,106.99999999999932,-117.99999999999588,-45.99999999999049,298.0000000000018,181.0000000000116,98.99999999999353,,457.000000000034
2020.01.13,-80.00000000000229,41.000000000002146,110.99999999999443,-212.00000000001216,105.99999999999454,143.9999999999997,-168.99999999999693,46.00000000002069,-182.99999999999983,-41.000000000002146,305.9999999999974,177.0000000000067,96.99999999999153,,342.99999999999375
2020.01.13,-104.99999999999955,15.00000000000945,87.00000000000374,-240.00000000001796,75.00000000000284,138.00000000000477,-175.99999999999838,31.00000000000591,-158.99999999999804,-90.99999999999665,283.9999999999918,148.00000000001035,79.99999999999119,,87.00000000000949
2020.01.13,-112.000000000001,-56.99999999999594,82.00000000000429,-229.00000000001253,70.99999999999795,131.00000000000333,-239.99999999999577,-93.99999999999409,-217.99999999998488,-76.99999999999375,254.99999999999545,146.0000000000008,121.99999999999989,,-219.99999999997624
2020.01.13,-141.00000000000225,-117.00000000001154,65.99999999999939,-217.0000000000005,37.9999999999967,135.00000000000733,-297.9999999999983,-250.99999999997635,-329.99999999998585,-48.99999999998794,266.9999999999959,129.0000000000049,139.99999999999568,,-627.9999999999628
