date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.07.27,-95.00000000000064,-49.99999999999449,-180.99999999999784,-274.00000000000756,92.00000000000318,126.99999999999933,-47.00000000000814,-175.00000000000293,-331.99999999999363,104.99999999997733,-343.99999999998875,295.0000000000008,28.999999999990145,-225.99999999999287,128.99999999999068,-18.000000000000682,-158.00000000000125,-356.9999999999962,-153.00000000000313,,-1633.0000000000266
2015.07.27,-164.00000000000858,-73.99999999999629,-207.99999999999707,-294.00000000000534,104.99999999999955,115.99999999999389,-72.0000000000054,-195.9999999999962,-274.0000000000009,160.99999999998892,-330.9999999999924,286.00000000000847,-5.999999999994898,-265.99999999998846,125.99999999999056,-36.000000000001364,-168.99999999999693,-364.9999999999931,-150.00000000000568,,-1811.0000000000016
2015.07.27,-140.0000000000068,-49.99999999999449,-128.00000000000588,-204.99999999999963,93.00000000000975,110.99999999999443,-13.00000000000745,-119.99999999999788,-246.99999999998568,158.0000000000137,-129.00000000000134,268.0000000000016,113.99999999999189,-86.99999999999264,111.99999999999477,34.99999999999659,-83.99999999998897,-264.999999999993,-120.00000000000898,,-696.9999999999801
2015.07.27,-194.0000000000053,-43.999999999999595,-163.00000000000205,-187.00000000000384,106.00000000000608,129.00000000000134,-31.000000000003247,-102.00000000000209,-187.99999999998818,247.99999999998158,-150.00000000000568,314.00000000001427,83.9999999999952,8.000000000008,123.99999999999523,-3.0000000000001137,-57.999999999992724,-251.99999999999667,-39.999999999995595,,-398.9999999999934
2015.07.27,-121.00000000001555,-126.99999999998823,-229.99999999999687,-296.0000000000074,120.99999999999334,102.00000000000209,-75.9999999999983,-184.00000000000637,-330.99999999998886,22.999999999973042,-444.9999999999843,287.000000000015,14.000000000002899,-188.9999999999947,88.99999999999864,-61.99999999999761,-170.99999999999227,-332.99999999999443,-121.99999999999989,,-2050.9999999999804
2015.07.27,-93.00000000000975,-70.99999999999883,-202.9999999999976,-285.00000000000193,127.00000000001043,108.99999999999244,-72.0000000000054,-185.99999999999727,-308.9999999999975,71.99999999998319,-402.9999999999756,304.00000000001535,22.999999999995246,-225.99999999999287,101.99999999998965,-55.00000000000682,-182.99999999999272,-353.99999999999875,-148.99999999999915,,-1851.9999999999877
2015.07.27,-302.0000000000023,-296.9999999999917,-328.0000000000061,-465.0000000000043,195.00000000001182,148.99999999999915,-31.000000000003247,-221.00000000000452,-193.00000000001205,-4.999999999988347,-478.999999999985,475.0000000000032,202.9999999999976,-178.99999999999582,0.999999999990564,-141.9999999999959,-341.99999999999875,-437.999999999994,-249.99999999999466,,-2648.9999999999745
2015.07.27,-165.00000000001512,-106.00000000000608,-99.00000000000463,-353.99999999999875,107.99999999999699,252.99999999999213,184.99999999999073,-112.99999999999643,-419.00000000001114,109.00000000000354,1.0000000000065512,560.0000000000049,547.999999999993,-55.99999999998939,176.00000000000193,167.0000000000016,-179.9999999999926,-422.9999999999956,-417.0000000000007,,-225.00000000001893
2015.07.27,-56.99999999999594,-188.9999999999947,-80.00000000000229,-328.0000000000061,201.00000000000674,437.999999999994,417.99999999999613,107.99999999999699,-515.9999999999911,-159.00000000002024,-99.99999999998899,1034.0000000000016,1180.9999999999877,667.0000000000176,95.99999999998943,170.99999999999227,-165.99999999999682,-319.99999999999807,-404.0000000000044,,1994.9999999999839
2015.07.27,0.0,-431.0000000000036,-131.99999999999878,-397.99999999999835,297.0000000000139,342.9999999999933,409.99999999999926,85.00000000000173,-759.9999999999909,-618.0000000000074,-339.99999999996254,945.0000000000181,1258.999999999988,707.0000000000132,-4.0000000000048885,183.9999999999975,-181.99999999998795,-253.99999999999866,-448.000000000004,,663.0000000000679
2015.07.27,-143.00000000000423,-404.9999999999887,-175.99999999999838,-453.99999999999886,391.9999999999924,253.99999999999866,270.99999999999903,-68.99999999999685,-425.00000000001137,-381.0000000000091,-252.99999999996993,948.0000000000155,1146.9999999999868,527.0000000000108,-55.00000000000682,60.99999999999284,-315.9999999999883,-354.9999999999942,-465.99999999998863,,102.00000000004025
2015.07.27,-147.00000000000824,-391.9999999999924,-173.00000000000094,-436.9999999999985,408.00000000000836,212.99999999999653,227.99999999999488,-95.00000000000064,-274.0000000000009,-358.9999999999982,-241.99999999998667,892.0000000000039,1079.999999999992,489.0000000000061,-120.00000000000455,-1.9999999999953388,-355.99999999999454,-339.99999999999585,-445.99999999999085,,-72.99999999996533
2015.07.27,78.00000000000028,-356.9999999999851,-165.9999999999995,-375.9999999999986,348.9999999999993,178.00000000000037,182.99999999999983,-72.0000000000054,-560.0000000000023,-594.99999999999,-520.9999999999936,736.0000000000033,889.9999999999908,423.0000000000178,-85.99999999999852,10.99999999999568,-275.99999999999625,-282.99999999999994,-353.0000000000033,,-796.9999999999651
2015.07.27,-33.00000000001635,-451.0000000000014,-261.0000000000001,-426.9999999999996,268.0000000000016,241.00000000000233,198.99999999999363,-31.000000000003247,-610.99999999999,-594.99999999999,-656.9999999999965,754.0000000000102,815.9999999999945,428.00000000000614,-62.00000000001182,-21.000000000000796,-260.9999999999957,-270.99999999999903,-290.9999999999968,,-1265.9999999999927
2015.07.27,-90.99999999999665,-400.9999999999847,-262.00000000000665,-419.9999999999982,320.00000000000915,226.99999999999943,159.9999999999935,-60.99999999999994,-556.999999999988,-445.0000000000287,-580.999999999987,794.0000000000058,804.9999999999891,439.0000000000116,-23.000000000010346,-13.999999999995794,-243.99999999999977,-310.9999999999946,-276.9999999999939,,-941.9999999999754
2015.07.27,-24.000000000001798,-273.9999999999965,-228.00000000000597,-389.000000000006,361.9999999999957,246.00000000000176,140.99999999999113,-80.99999999999774,-681.0000000000116,-330.9999999999924,-561.9999999999958,882.000000000005,819.9999999999985,446.0000000000131,96.9999999999942,48.99999999999238,-186.9999999999976,-357.99999999999164,-282.0000000000045,,-354.0000000000101
2015.07.27,-76.0000000000094,-191.99999999999218,-177.00000000000495,-417.0000000000007,351.99999999999676,346.0000000000019,241.99999999999778,-55.000000000005045,-733.0000000000041,-136.00000000000279,-351.99999999999676,1077.0000000000168,1027.0000000000002,507.000000000013,212.99999999999386,167.0000000000016,-169.9999999999875,-448.9999999999994,-397.0000000000029,,777.0000000000161
2015.07.27,-86.0000000000083,-212.99999999999653,-173.9999999999964,-392.9999999999989,367.0000000000062,266.999999999995,180.99999999999784,-92.99999999999864,-784.9999999999966,-151.00000000001222,-323.99999999999096,939.0000000000009,914.9999999999991,423.0000000000178,228.9999999999992,200.00000000000284,-114.99999999999488,-403.99999999999324,-370.00000000000364,,413.0000000000282
2015.07.27,-242.00000000000887,-131.99999999999878,-207.99999999999707,-453.0000000000034,385.99999999999744,322.9999999999955,109.99999999999899,-51.99999999999649,-615.9999999999854,-43.00000000001525,-360.9999999999669,933.000000000006,673.9999999999968,93.00000000000975,351.99999999998965,170.0000000000017,-146.0000000000008,-366.9999999999951,-449.0000000000105,,-27.99999999998289
2015.07.27,-171.00000000001003,-28.000000000005798,-190.00000000000128,-429.0000000000016,422.00000000001125,361.0000000000002,154.99999999999403,-136.00000000000279,-734.0000000000089,245.0000000000063,-259.99999999997135,1198.0000000000102,934.9999999999969,397.0000000000029,390.00000000000057,204.9999999999983,-137.99999999999102,-570.9999999999993,-405.9999999999952,,1245.0000000000337
2015.07.27,-405.9999999999952,-360.9999999999891,-497.000000000003,-656.000000000001,459.99999999999375,318.99999999999153,1.999999999990898,-229.99999999999687,-615.9999999999854,29.99999999997449,-830.9999999999818,1169.00000000002,662.9999999999914,225.00000000000853,232.99999999998988,-93.00000000000352,-343.9999999999941,-644.0000000000001,-313.00000000000773,,-1889.9999999999975
2015.07.27,-368.9999999999971,-205.99999999999508,-363.0000000000022,-555.0000000000055,546.000000000002,351.99999999999676,69.9999999999923,-182.99999999999983,-557.9999999999927,224.000000000002,-493.99999999999443,1336.0000000000039,929.9999999999864,466.00000000001086,295.99999999999227,22.00000000000557,-260.9999999999957,-620.9999999999937,-351.99999999999676,,280.00000000001927
2015.07.27,-675.0000000000034,-126.99999999998823,-329.00000000000153,-607.0000000000019,517.9999999999962,419.9999999999982,134.0000000000008,-207.99999999999707,-174.0000000000066,742.9999999999826,26.999999999999247,1447.0000000000205,1029.9999999999975,373.00000000000114,347.999999999999,64.99999999999773,-329.9999999999983,-724.9999999999978,-486.999999999993,,1443.0000000000052
2015.07.27,-689.0000000000063,-136.99999999998712,-295.0000000000008,-634.0000000000013,794.0000000000058,261.0000000000001,19.999999999997797,-368.9999999999971,-201.99999999999818,744.9999999999957,145.00000000001734,1514.0000000000152,1181.999999999994,388.0000000000106,360.99999999999,126.99999999999534,-343.9999999999941,-769.999999999993,-585.9999999999976,,1511.0000000000468
2015.07.27,-655.0000000000056,-82.99999999998863,-250.00000000000577,-584.0000000000067,805.9999999999956,266.999999999995,39.999999999995595,-341.0000000000024,-66.0000000000025,788.999999999973,229.99999999999687,1534.0000000000132,1231.9999999999886,467.0000000000174,315.9999999999883,99.00000000000375,-357.9999999999899,-740.9999999999917,-574.0000000000078,,2127.999999999966
2015.07.27,-844.0000000000003,-278.9999999999848,-334.00000000000097,-663.0000000000025,1065.0000000000048,47.9999999999925,-143.00000000000423,-509.9999999999993,217.00000000001296,727.0000000000109,246.00000000001288,1458.0000000000036,1207.9999999999868,429.00000000001273,146.99999999999136,-27.000000000001023,-479.99999999998977,-709.9999999999995,-571.0000000000103,,984.0000000000356
2015.07.27,-646.9999999999976,-190.00000000000128,-282.99999999999994,-616.0000000000055,1290.0000000000134,-48.99999999999905,-234.00000000000088,-590.0000000000016,-13.00000000000523,605.9999999999732,123.00000000000644,1575.0000000000152,1336.0000000000039,571.0000000000103,202.99999999998875,27.000000000001023,-427.99999999999727,-705.0000000000001,-568.9999999999973,,1407.0000000000068
2015.07.27,-594.0000000000057,-34.000000000000696,-263.99999999999756,-604.0000000000045,1146.0000000000025,130.99999999999224,-131.00000000000333,-502.00000000000244,-145.00000000001023,782.9999999999782,117.00000000001154,1734.0000000000134,1363.0000000000032,590.0000000000016,349.9999999999943,82.99999999999841,-384.00000000000034,-801.9999999999916,-587.0000000000042,,2249.999999999975
2015.07.27,-560.0000000000049,-99.99999999998899,-204.99999999999963,-504.9999999999999,1290.9999999999977,-46.00000000000159,-204.99999999999963,-524.9999999999977,-282.99999999998704,640.9999999999804,234.00000000002308,1583.0000000000011,1398.9999999999948,745.0000000000178,351.99999999998965,201.99999999999818,-222.99999999999898,-626.9999999999998,-513.0000000000078,,2655.000000000016
2015.07.27,-544.0000000000111,-106.99999999999044,-168.00000000000148,-468.9999999999972,1286.9999999999936,-87.00000000000374,-208.00000000000819,-526.0000000000042,-213.99999999999864,605.9999999999732,310.00000000003246,1497.000000000015,1388.999999999996,742.0000000000205,304.00000000000205,203.99999999999352,-216.99999999999875,-573.0000000000013,-506.0000000000064,,2720.0000000000055
2015.07.27,-485.0000000000021,-122.99999999998423,-146.99999999999713,-458.00000000000284,1305.0000000000007,-96.00000000000719,-182.00000000000438,-512.0000000000014,-242.999999999995,500.9999999999959,299.00000000000483,1502.0000000000034,1463.9999999999986,813.0000000000192,268.0000000000007,209.00000000000318,-216.99999999999875,-546.9999999999975,-516.9999999999897,,2834.000000000047
2015.07.27,-477.0000000000163,-38.0000000000047,-109.99999999999899,-441.0000000000025,1279.000000000008,-45.000000000006146,-148.0000000000037,-492.999999999999,-258.99999999998613,628.9999999999907,398.00000000003166,1558.9999999999993,1499.000000000006,802.0000000000139,332.9999999999984,257.99999999999557,-191.99999999999307,-579.9999999999916,-541.9999999999981,,3432.0000000000427
2015.07.27,-443.99999999999994,46.0000000000127,-73.00000000000084,-387.000000000004,1259.9999999999945,-9.999999999998899,-123.00000000000644,-450.00000000000597,-280.00000000000114,712.0000000000015,455.0000000000054,1609.000000000016,1527.9999999999961,884.0000000000181,379.99999999999545,293.99999999999693,-134.00000000000034,-565.9999999999999,-519.0000000000028,,4182.000000000017
2015.07.27,-514.9999999999987,35.00000000000725,-46.999999999997044,-400.00000000000034,1227.0000000000002,-1.0000000000065512,-84.0000000000063,-446.9999999999974,-156.0000000000059,787.0000000000043,629.0000000000351,1577.0000000000061,1567.9999999999916,840.0000000000185,355.99999999999454,310.0000000000023,-161.00000000000136,-568.0000000000018,-573.0000000000013,,4377.000000000043
2015.07.27,-487.99999999999955,-41.99999999998649,-46.00000000000159,-390.99999999999693,1183.0000000000007,-33.000000000005244,-69.00000000000794,-429.0000000000016,-162.00000000000614,636.9999999999986,593.0000000000213,1466.0000000000118,1539.0000000000014,814.0000000000036,290.9999999999968,296.99999999999704,-169.9999999999875,-514.9999999999987,-571.0000000000103,,3904.0000000000296
2015.07.27,-478.0000000000006,-5.999999999994898,20.999999999993246,-358.0000000000028,1144.0000000000116,-14.000000000002899,-25.00000000000835,-390.99999999999693,-211.9999999999891,692.0000000000038,681.0000000000205,1453.0000000000155,1526.0000000000052,799.0000000000164,350.9999999999991,394.999999999996,-116.99999999999022,-497.99999999999847,-595.9999999999966,,4367.000000000082
2015.07.28,-482.00000000000466,-31.999999999987594,24.999999999997247,-367.0000000000062,1141.9999999999986,15.999999999993797,8.999999999992347,-348.00000000000387,-212.99999999999386,701.9999999999804,760.0000000000051,1444.000000000001,1617.9999999999861,863.0000000000138,333.999999999989,403.99999999999636,-111.99999999999477,-456.9999999999963,-614.0000000000034,,4691.999999999963
2015.07.28,-507.9999999999973,-9.999999999998899,36.0000000000027,-345.0000000000064,1114.9999999999993,41.9999999999976,42.999999999993044,-338.00000000000495,-216.00000000000819,693.0000000000102,839.9999999999964,1486.0000000000095,1683.9999999999966,898.000000000021,346.9999999999942,429.9999999999926,-78.99999999999352,-463.9999999999977,-624.0000000000023,,5030.000000000004
2015.07.28,-490.999999999997,-7.999999999985796,-26.000000000003798,-380.00000000000256,1103.9999999999939,39.00000000000014,-9.00000000000345,-377.0000000000051,-210.9999999999843,695.9999999999856,645.0000000000067,1491.00000000002,1560.9999999999902,823.0000000000182,340.999999999994,349.9999999999943,-132.99999999999557,-517.9999999999962,-574.0000000000078,,4323.000000000021
2015.07.28,-502.00000000000244,-7.0000000000014495,-55.000000000005045,-374.0000000000077,1083.9999999999961,24.000000000001798,-48.000000000003595,-367.0000000000062,-175.99999999998772,707.0000000000132,575.9999999999987,1419.999999999999,1427.9999999999848,765.0000000000157,331.99999999999363,304.00000000000205,-132.99999999999557,-509.9999999999993,-517.9999999999962,,3949.999999999999
2015.07.28,-512.0000000000014,16.000000000016,-46.00000000000159,-433.0000000000056,1086.000000000009,20.999999999993246,-52.000000000007596,-451.9999999999969,-151.00000000001046,751.9999999999972,624.0000000000023,1439.0000000000125,1438.9999999999902,608.0000000000085,340.999999999994,305.9999999999974,-208.99999999998897,-605.0,-628.0000000000064,,3544.000000000001
2015.07.28,-529.0000000000017,0.0,-56.99999999999594,-589.0000000000061,1112.0000000000018,19.999999999997797,-55.000000000005045,-594.0000000000057,-120.00000000000455,746.0000000000023,619.000000000014,1462.0000000000077,1458.9999999999882,261.0000000000001,324.99999999998863,289.0000000000015,-406.9999999999965,-797.9999999999987,-869.999999999993,,2273.9999999999945
2015.07.28,-561.9999999999958,-99.00000000000463,-126.0000000000039,-700.0000000000006,1117.9999999999968,-2.000000000002,-89.00000000000574,-675.9999999999989,-230.99999999999454,638.0000000000052,466.0000000000331,1427.0000000000005,1398.9999999999948,73.00000000001194,326.9999999999982,274.0000000000009,-480.99999999999454,-878.9999999999965,-950.0000000000064,,927.0000000000382
2015.07.28,-544.9999999999955,-68.00000000000139,-146.00000000000168,-744.0000000000002,1046.0000000000136,85.00000000000173,-42.0000000000087,-650.0000000000061,-355.99999999999454,666.000000000011,385.99999999999744,1508.0000000000205,1410.9999999999845,20.000000000020002,399.9999999999915,298.0000000000018,-490.99999999999966,-956.0000000000013,-987.9999999999889,,834.0000000000443
2015.07.28,-458.00000000000284,36.999999999998145,105.99999999999498,-604.0000000000045,1014.0000000000038,107.99999999999699,164.99999999999292,-551.0000000000015,-477.00000000000387,714.0000000000147,994.0000000000282,1504.0000000000164,1800.999999999986,224.000000000002,484.99999999999943,612.9999999999995,-310.99999999999284,-840.9999999999917,-1137.0000000000102,,3386.0000000000255
2015.07.28,-493.99999999999443,-41.000000000002146,34.99999999999615,-594.0000000000057,1032.0000000000107,80.99999999999774,107.00000000000153,-529.0000000000017,-421.99999999999704,646.9999999999753,837.000000000021,1477.0000000000173,1705.9999999999852,317.0000000000117,429.9999999999926,521.0000000000008,-307.9999999999927,-778.0000000000009,-1015.9999999999947,,3008.000000000021
2015.07.28,-578.9999999999961,-126.0000000000039,-134.0000000000008,-665.0000000000044,1000.0000000000009,29.000000000001247,-56.0000000000005,-597.0000000000031,-161.00000000000136,619.000000000014,464.00000000001995,1331.9999999999998,1310.9999999999955,82.00000000000429,287.9999999999967,243.99999999999977,-456.99999999999363,-813.9999999999925,-879.9999999999919,,900.0000000000438
2015.07.28,-588.9999999999951,-154.99999999999403,-312.00000000000114,-750.0000000000063,987.0000000000045,-26.999999999999247,-261.0000000000001,-714.999999999999,234.00000000000887,580.999999999987,-55.000000000005045,1215.0000000000105,848.9999999999886,-226.99999999999943,71.99999999998852,-159.9999999999966,-725.9999999999991,-901.9999999999917,-750.9999999999906,,-1691.9999999999889
2015.07.28,-564.000000000009,-207.00000000000162,-275.000000000003,-763.0000000000026,964.9999999999936,-67.00000000000594,-240.00000000000688,-733.0000000000059,198.0000000000075,470.00000000001484,26.000000000037105,1101.0000000000186,868.9999999999865,-324.9999999999975,39.99999999999204,-108.00000000000409,-738.9999999999901,-880.9999999999984,-828.0000000000065,,-2060.9999999999814
2015.07.28,-502.00000000000244,-204.99999999998852,-245.0000000000063,-711.000000000006,907.0000000000133,-53.00000000000304,-196.00000000000728,-673.9999999999968,204.00000000000773,394.00000000000546,38.0000000000269,1053.000000000015,878.9999999999853,-261.9999999999845,1.9999999999953388,-111.0000000000042,-709.9999999999937,-823.9999999999914,-790.0000000000018,,-1805.9999999999368
2015.07.28,-503.000000000009,-171.99999999999437,-302.0000000000023,-734.0000000000014,900.0000000000119,-24.000000000001798,-242.00000000000887,-690.0000000000017,193.9999999999884,445.99999999999085,-124.99999999997513,1093.0000000000107,763.0000000000026,-313.99999999999204,31.999999999996476,-174.99999999999716,-732.9999999999899,-873.999999999997,-743.0000000000048,,-2202.9999999999745
2015.07.28,-631.0000000000038,-310.9999999999946,-461.0000000000003,-1019.0000000000032,927.9999999999955,-94.00000000000519,-383.0,-958.9999999999987,373.9999999999952,395.99999999997414,-410.99999999998363,998.00000000001,504.9999999999999,-954.9999999999948,-85.99999999999852,-379.99999999999545,-1094.9999999999989,-1154.999999999995,-974.9999999999925,,-5713.999999999991
2015.07.28,-665.0000000000044,-256.99999999999613,-475.99999999999864,-943.000000000005,1083.0000000000118,-148.0000000000037,-478.0000000000006,-951.9999999999973,463.99999999999864,525.999999999982,-415.9999999999719,1105.0000000000005,512.9999999999857,-705.0000000000001,-65.00000000001194,-421.99999999999704,-1021.9999999999914,-1089.999999999991,-828.9999999999909,,-4776.999999999981
2015.07.28,-634.0000000000013,-248.00000000000378,-356.00000000000074,-917.0000000000011,1029.9999999999975,-125.00000000000844,-348.00000000000387,-912.9999999999972,485.99999999999,502.00000000000244,-110.99999999997223,1070.0000000000155,710.999999999995,-687.9999999999998,-87.0000000000033,-302.99999999999727,-1013.9999999999958,-1059.9999999999943,-957.9999999999922,,-3962.9999999999704
2015.07.28,-622.9999999999958,-269.9999999999925,-465.9999999999998,-1044.0000000000005,931.9999999999995,-143.9999999999997,-460.00000000000483,-1043.000000000005,382.000000000005,448.000000000004,-448.9999999999661,895.0000000000014,323.99999999999096,-1180.9999999999877,-59.00000000001171,-394.999999999996,-1128.9999999999907,-1205.0000000000005,-1001.9999999999918,,-6488.999999999941
2015.07.28,-496.00000000000756,-218.99999999999142,-475.99999999999864,-983.0000000000006,941.0000000000141,-202.9999999999976,-551.0000000000015,-1060.0000000000055,278.99999999999636,367.0000000000062,-644.9999999999623,802.0000000000139,153.00000000000313,-1195.999999999997,-50.00000000001137,-433.9999999999975,-1078.9999999999936,-1164.9999999999939,-887.9999999999999,,-6902.9999999999245
2015.07.28,-395.000000000012,-137.9999999999937,-333.0000000000055,-928.0000000000066,978.9999999999966,-135.00000000000733,-390.0000000000015,-985.999999999998,294.00000000001114,358.9999999999982,-365.99999999999966,981.0000000000097,546.000000000002,-966.9999999999845,-62.00000000001182,-323.0000000000075,-1073.9999999999982,-1137.9999999999945,-1019.9999999999986,,-5096.000000000002
2015.07.28,-313.00000000000773,-85.99999999998609,-304.9999999999997,-987.0000000000045,1048.0000000000045,-168.00000000000148,-426.00000000000415,-1100.9999999999964,193.9999999999884,339.0000000000004,-400.9999999999625,1001.0000000000074,558.9999999999984,-1158.9999999999989,-24.00000000000091,-290.00000000000625,-1144.999999999996,-1256.0000000000016,-1151.9999999999975,,-5671.9999999999645
2015.07.28,-290.00000000001245,-35.999999999991594,-328.0000000000061,-999.0000000000055,1124.9999999999982,-156.00000000000057,-467.0000000000063,-1124.9999999999982,134.00000000001455,357.99999999999164,-498.9999999999828,1143.0000000000052,600.0000000000006,-1081.999999999983,33.00000000000125,-299.99999999999716,-1147.9999999999961,-1295.999999999997,-1143.9999999999895,,-5476.9999999999545
2015.07.28,-731.000000000015,-217.99999999998488,-411.0000000000058,-999.0000000000055,1143.0000000000052,-290.00000000000136,-574.0000000000078,-1146.0000000000025,813.999999999993,672.0000000000059,-134.99999999999625,910.0000000000108,400.9999999999847,-1117.9999999999968,-176.00000000000193,-468.0000000000035,-1202.9999999999886,-1181.999999999994,-1012.9999999999973,,-5724.000000000002
2015.07.28,-943.000000000005,-306.9999999999906,-519.0000000000028,-1114.9999999999993,1015.0000000000103,-251.00000000000122,-591.0000000000082,-1188.0000000000002,1009.9999999999909,809.0000000000152,-163.9999999999642,808.0000000000088,173.99999999998528,-1413.999999999982,-209.00000000000318,-573.0000000000075,-1323.9999999999982,-1281.9999999999943,-1042.0000000000095,,-7105.999999999956
2015.07.28,-983.0000000000006,-289.9999999999903,-478.9999999999961,-1050.0000000000066,953.0000000000039,-226.00000000000398,-536.9999999999986,-1109.9999999999998,1123.9999999999952,892.9999999999883,12.000000000034206,766.0,190.00000000000128,-1327.999999999996,-225.00000000000853,-551.0000000000019,-1268.0000000000007,-1202.9999999999984,-997.0000000000034,,-6308.999999999982
2015.07.28,-927.0000000000111,-180.0000000000024,-431.99999999999903,-924.0000000000026,838.0000000000055,-247.00000000000833,-572.0000000000058,-1061.9999999999964,1103.0000000000086,987.9999999999889,66.0000000000327,575.0000000000144,-45.000000000006146,-1372.9999999999798,-166.00000000001103,-516.9999999999959,-1131.0000000000002,-1112.9999999999973,-859.0000000000098,,-5977.999999999976
