date,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.03.26,-70.99999999999883,-54.0000000000207,-15.999999999991132,-54.99999999998284,-100.0000000000112,-63.99999999999295,-58.000000000002494,-129.00000000000134,-36.0000000000027,-98.99999999999353,-76.0000000000094,-228.00000000000597,-14.000000000010004,-119.00000000000244,-253.99999999999866,-127.99999999999478,-10.99999999999568,-58.000000000006935,-30.000000000001137,-9.999999999998899,-226.99999999999943,,-1837.0000000000214
2018.03.26,-180.0000000000024,-111.00000000001664,-22.999999999996135,-62.99999999999084,-93.00000000000975,51.00000000000193,-21.00000000000435,-136.00000000000279,-0.999999999995449,-69.9999999999923,-218.00000000000708,-258.0000000000027,10.99999999999568,-174.00000000000747,-217.99999999998488,-175.99999999999838,28.999999999996362,-33.00000000000125,0.999999999990564,-31.999999999998696,-148.99999999999915,,-1864.0000000000255
2018.03.26,-251.00000000000122,-177.00000000000495,-0.999999999990564,-35.999999999991594,-161.00000000001114,157.0000000000107,-21.999999999999797,-104.00000000000409,-39.00000000000014,-36.0000000000027,-231.0000000000034,-261.0000000000001,73.0000000000075,-175.00000000001404,-195.9999999999962,-211.99999999998997,57.999999999992724,-8.000000000009777,-4.0000000000048885,-37.99999999999359,-109.00000000000354,,-1773.000000000011
2018.03.26,-216.00000000001617,-174.00000000000747,55.00000000000682,-7.0000000000014495,-157.00000000000713,222.99999999999898,21.999999999999797,-33.000000000005244,51.000000000001044,0.0,-218.99999999999142,-209.00000000001472,205.0000000000125,-211.00000000000563,-192.99999999999872,-139.00000000000023,112.99999999999955,76.99999999999818,111.99999999999477,-60.00000000000449,-76.0000000000094,,-836.0000000000506
2018.03.26,-234.00000000000088,-173.00000000000094,75.00000000000284,22.0000000000109,-202.00000000001327,248.00000000000466,54.999999999993946,-7.0000000000014495,85.99999999999719,-20.999999999993246,-225.00000000000853,-234.00000000000088,236.99999999999477,-181.9999999999933,-197.00000000000273,-113.99999999999189,144.00000000000546,98.99999999998954,154.99999999998693,-53.00000000000304,-53.999999999998494,,-575.0000000000225
2018.03.26,-208.00000000000819,-142.0000000000199,128.0000000000001,7.0000000000014495,-201.00000000000674,258.0000000000098,92.99999999999864,25.999999999992696,109.00000000000354,-43.999999999999595,-167.9999999999904,-182.99999999999983,227.00000000000387,-80.00000000001339,-97.9999999999981,-45.000000000006146,198.99999999999807,143.00000000000068,177.99999999999727,-73.00000000000084,-43.999999999999595,,81.99999999996342
2018.03.26,-256.00000000001177,-150.00000000000568,109.99999999999943,6.000000000017103,-256.99999999999613,236.0000000000042,98.99999999999353,76.99999999999375,129.9999999999968,-49.99999999999449,-171.00000000001003,-81.00000000001995,229.99999999998977,-76.99999999999375,22.0000000000109,35.999999999991594,209.99999999999375,197.9999999999933,206.99999999999363,-136.99999999999824,-24.000000000001798,,357.9999999999458
2018.03.26,-297.0000000000139,-321.0000000000157,73.99999999999807,51.000000000001044,-282.0000000000045,204.9999999999983,114.99999999999844,107.99999999999699,199.00000000000472,-51.000000000001044,-192.99999999999872,-64.0000000000196,188.99999999999295,-157.00000000000713,-5.999999999994898,19.999999999997797,173.99999999999238,180.99999999999739,236.99999999999477,-154.99999999999403,-52.000000000007596,,-25.000000000084334
2018.03.26,-304.9999999999997,-203.00000000001984,266.00000000000534,148.00000000001478,-293.0000000000099,402.000000000001,151.9999999999966,146.00000000000168,197.99999999999818,-37.99999999999359,-116.00000000000499,43.999999999999595,474.9999999999943,-29.00000000001235,107.99999999999699,110.99999999999443,388.9999999999958,396.0000000000008,392.99999999998647,-146.99999999999713,-22.999999999995246,,2073.999999999953
2018.03.26,-309.0000000000037,-217.0000000000005,216.99999999999875,144.0000000000108,-297.0000000000139,370.00000000000455,154.99999999999403,151.00000000000114,219.00000000000253,-27.999999999994696,-112.000000000001,37.99999999998249,449.0000000000123,-56.000000000011596,60.99999999999994,103.00000000000864,346.9999999999942,371.9999999999999,391.9999999999959,-165.9999999999995,-19.999999999997797,,1812.9999999999827
2018.03.26,-314.99999999999864,-221.00000000000452,252.00000000000955,143.00000000000423,-304.00000000001535,397.00000000000557,164.99999999999292,183.99999999999528,243.99999999999977,-36.0000000000027,-137.00000000000932,52.99999999999194,484.00000000000887,-49.99999999999449,110.99999999999443,174.00000000000747,379.99999999999545,414.0000000000015,454.9999999999983,-173.00000000000094,-144.99999999999514,,2074.999999999984
2018.03.26,-323.0000000000066,-265.0000000000041,268.0000000000007,158.0000000000137,-324.0000000000132,397.00000000000557,161.00000000000003,190.00000000000128,329.999999999997,-34.99999999999615,-120.99999999999334,47.99999999998139,514.00000000001,-104.00000000001519,83.00000000001084,360.0000000000048,394.999999999996,426.9999999999925,528.9999999999964,-149.99999999999457,-225.99999999999287,,2311.9999999999945
2018.03.26,-392.00000000001455,-314.00000000001427,225.9999999999991,163.00000000000205,-304.9999999999997,418.00000000000637,124.99999999999733,156.00000000000057,383.0,-24.999999999997247,-191.99999999999218,30.999999999981043,527.0000000000152,-154.99999999999403,45.000000000006146,492.0000000000035,361.0000000000042,411.00000000000136,606.9999999999993,-173.00000000000094,-270.99999999999903,,2118.0000000000036
2018.03.26,-353.0000000000033,-272.00000000000557,250.0,167.00000000000603,-306.00000000000625,430.9999999999974,151.00000000000114,190.00000000000128,368.9999999999971,-26.999999999999247,-148.99999999999915,70.99999999999883,532.0000000000107,-87.99999999999919,120.00000000000898,455.0000000000054,394.00000000000546,450.9999999999934,589.9999999999892,-182.99999999999983,-226.99999999999943,,2566.0000000000023
2018.03.26,-358.9999999999982,-252.0000000000078,234.00000000000887,156.00000000000057,-327.99999999999494,386.0000000000099,161.00000000000003,191.99999999999218,358.9999999999982,-27.999999999994696,-167.00000000000603,58.99999999998684,504.99999999999545,-102.00000000000209,89.00000000000574,414.00000000000324,371.9999999999999,429.00000000000205,564.9999999999977,-185.00000000000182,-204.00000000000418,,2295.999999999991
2018.03.26,-343.00000000000443,-264.0000000000198,215.0000000000034,143.00000000000423,-310.9999999999946,359.00000000000887,157.99999999999147,163.99999999999747,351.0000000000013,-17.000000000000348,-150.99999999999002,20.999999999982144,474.00000000001796,-114.99999999999844,35.00000000000725,388.0000000000106,334.0000000000032,361.99999999999477,512.999999999991,-151.00000000000114,-229.99999999999687,,1935.0000000000086
2018.03.26,-292.00000000000335,-238.0000000000049,200.00000000000284,82.00000000000429,-304.9999999999997,313.0000000000024,140.99999999999113,146.99999999999713,343.9999999999999,-9.999999999998899,-154.99999999999403,-25.00000000000835,425.00000000001137,-130.0000000000079,-4.000000000004,360.9999999999891,293.99999999999693,310.99999999999284,480.99999999999454,-139.00000000000023,-239.99999999999577,,1560.9999999999654
2018.03.26,-273.0000000000121,-217.0000000000005,285.0000000000108,110.00000000001009,-323.0000000000066,395.00000000001023,168.00000000000148,186.99999999999272,360.0000000000048,-7.0000000000014495,-116.00000000000499,83.9999999999952,521.9999999999914,-97.00000000001374,77.00000000001594,388.9999999999949,385.9999999999957,418.99999999999693,553.9999999999878,-151.9999999999966,-222.00000000001108,,2528.999999999961
2018.03.26,-273.9999999999965,-208.00000000000819,314.9999999999977,99.00000000000463,-397.0000000000029,344.99999999999886,183.99999999999528,196.99999999999162,368.00000000000165,-41.9999999999976,-119.00000000000244,102.99999999998644,509.9999999999909,-55.000000000005045,97.9999999999981,432.0000000000102,391.00000000000534,423.9999999999924,557.9999999999927,-183.99999999999528,-425.99999999999307,,2318.9999999999645
2018.03.26,-355.0000000000164,-186.0000000000195,352.00000000000387,165.00000000001512,-557.0000000000075,343.0000000000035,263.99999999999756,300.0000000000003,529.0000000000017,-80.99999999999774,-36.999999999998145,196.99999999998053,567.0000000000073,26.999999999999247,239.99999999999577,727.9999999999953,469.99999999999886,530.0000000000011,723.9999999999895,-227.99999999999488,-290.9999999999968,,3700.999999999959
2018.03.26,-558.9999999999984,-442.00000000000904,368.0000000000092,248.00000000000378,-556.0000000000009,332.00000000000784,256.0000000000007,312.9999999999966,499.000000000005,-97.00000000000264,-143.00000000000423,180.99999999998673,563.0000000000166,-53.00000000001415,212.99999999999653,600.0000000000006,531.0000000000059,628.0000000000001,767.9999999999865,-234.00000000000088,-221.00000000000452,,3194.999999999981
2018.03.26,-626.9999999999998,-382.0000000000157,399.0000000000009,249.00000000001032,-656.9999999999965,493.9999999999998,234.99999999999633,290.00000000000136,493.99999999999443,-141.00000000000225,-384.00000000000654,-123.00000000000644,794.0000000000111,-95.00000000000064,134.99999999999625,604.0000000000045,549.9999999999972,611.9999999999948,814.9999999999977,-202.9999999999976,-304.9999999999997,,2753.9999999999795
2018.03.26,-598.0000000000097,-367.0000000000062,414.0000000000015,236.99999999999832,-632.9999999999947,498.00000000000466,237.99999999999378,266.999999999995,526.0000000000042,-115.99999999999389,-337.99999999999386,-95.00000000000064,793.0000000000064,-90.99999999999665,104.99999999999955,636.9999999999986,566.0000000000025,616.9999999999902,832.9999999999984,-197.00000000000273,-323.0000000000066,,2972.999999999988
2018.03.26,-670.000000000015,-489.0000000000061,275.0000000000057,248.00000000000378,-543.0000000000045,512.0000000000005,147.99999999999258,215.99999999999397,463.9999999999977,-70.99999999999883,-443.99999999999994,-118.00000000001809,782.0000000000107,-283.99999999999534,-9.999999999998899,503.000000000009,459.0000000000032,542.0000000000016,759.9999999999909,-231.0000000000034,-303.0000000000088,,1745.9999999999602
2018.03.26,-727.9999999999953,-553.0000000000035,282.0000000000107,250.00000000001688,-544.9999999999955,515.0000000000006,135.99999999999167,183.99999999999528,451.0000000000014,-78.00000000000028,-506.9999999999908,-230.00000000001907,775.0000000000057,-337.99999999999386,-89.99999999999008,429.99999999999704,459.0000000000032,570.999999999998,764.9999999999864,-241.00000000000233,-319.0000000000026,,1189.0000000000132
2018.03.26,-912.0000000000017,-669.0000000000085,338.99999999999864,287.9999999999994,-697.0000000000143,588.9999999999986,170.99999999999892,219.99999999999798,468.9999999999972,-125.99999999999278,-592.9999999999991,-225.00000000000853,962.0000000000175,-344.99999999999534,-99.99999999998899,388.9999999999949,524.0000000000009,595.9999999999894,820.999999999998,-253.99999999999866,-313.00000000000773,,1133.9999999999757
2018.03.26,-941.9999999999984,-626.9999999999998,395.00000000001023,270.99999999999903,-717.000000000012,674.9999999999972,117.99999999999588,197.99999999999818,449.9999999999948,-180.0000000000024,-750.0000000000063,-406.00000000001745,1050.0000000000114,-415.99999999999415,-90.99999999999665,425.99999999999307,560.0000000000023,664.0000000000015,875.0,-231.0000000000034,-340.9999999999913,,980.9999999999818
2018.03.26,-974.0000000000082,-594.0000000000057,396.0000000000008,53.999999999998494,-869.0000000000086,649.0000000000009,60.99999999999994,200.00000000000017,458.9999999999983,-197.00000000000273,-1133.9999999999907,-487.0000000000152,1025.0000000000057,-629.9999999999973,-119.99999999998678,421.0000000000047,463.99999999999864,637.0000000000005,854.9999999999898,-395.0000000000009,-327.00000000001063,,-506.00000000002836
2018.03.26,-974.0000000000082,-673.0000000000125,427.99999999999727,-34.99999999998504,-878.000000000001,658.0000000000013,2.999999999997449,242.99999999999324,483.99999999999557,-170.99999999999892,-1229.9999999999977,-443.99999999999994,1118.9999999999998,-839.0000000000119,-139.9999999999846,327.99999999999494,414.0000000000015,688.0000000000024,882.9999999999956,-471.99999999999466,-295.0000000000008,,-903.0000000000166
2018.03.26,-1026.0000000000157,-666.000000000011,421.0000000000065,-121.99999999999989,-781.0000000000094,689.0000000000072,-97.00000000000264,158.99999999999804,414.00000000000324,-166.99999999999494,-1363.0000000000032,-577.0000000000052,1114.0000000000043,-948.9999999999999,-262.999999999991,231.0000000000034,328.9999999999935,628.9999999999907,846.9999999999942,-459.99999999999375,-307.99999999999716,,-1946.0000000000232
