names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['AUDCHF'],80.0,0.986,S
GBPUSD,50,"['CHFJPY', 'GBPCAD']",80.0,0.49147954865911536,S
USDJPY,15,"['GBPUSD', 'AUDCHF']",100.0,0.98,S
USDCAD,20,"['GBPCHF', 'GBPJPY']",100.0,0.8126521256521251,S
AUDUSD,10,"['GBPUSD', 'AUDUSD']",80.0,1.0,S
NZDUSD,10,"['EURCAD', 'GBPCHF']",100.0,-1.0,B
EURCHF,20,['EURUSD'],80.0,-0.23186477411477405,B
AUDCHF,15,"['USDCAD', 'EURCHF', 'CADCHF']",80.0,0.98,S
NZDCHF,10,"['NZDUSD', 'EURCHF']",100.0,0.4,S
EURGBP,10,"['GBPCAD', 'NZDCAD']",80.0,-0.982,B
GBPJPY,50,"['USDJPY', 'AUDNZD', 'USDCHF', 'GBPUSD', 'NZDUSD', 'USDCAD', 'AUDUSD']",100.0,-0.46103679653679674,B
EURJPY,30,['GBPCHF'],80.0,-0.47841846148347733,B
EURNZD,15,"['AUDJPY', 'CADJPY']",80.0,-0.5740811410811412,B
CADJPY,10,['CADCHF'],80.0,1.0,S
AUDJPY,10,['CADCHF'],80.0,1.0,S
NZDJPY,10,"['USDCAD', 'EURJPY', 'NZDUSD']",100.0,-0.44,B
AUDCAD,10,['EURGBP'],100.0,-0.6081190476190478,B
