date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2021.10.11,-238.99999999998923,-451.0000000000076,-215.99999999999397,-211.00000000000563,-583.0000000000002,202.9999999999976,364.9999999999949,-326.9999999999995,306.9999999999906,-25.999999999992696,219.99999999999798,-74.99999999998064,-327.00000000001063,-297.9999999999983,-543.0000000000064,-219.00000000000253,129.9999999999968,,-2290.0000000000095
2021.10.11,-261.99999999999557,-600.0000000000085,-170.00000000000347,-172.00000000000549,-617.0000000000009,223.00000000001762,429.9999999999926,-342.9999999999933,278.9999999999959,-24.999999999997247,234.99999999998522,40.0000000000178,-239.00000000001143,-209.9999999999991,-603.9999999999992,-190.00000000000128,93.99999999999409,,-2131.0000000000123
2021.10.11,-264.999999999993,-621.0000000000093,-153.99999999999858,-148.99999999999915,-601.000000000007,226.00000000001506,552.9999999999973,-334.9999999999964,266.999999999995,-21.999999999999797,168.99999999999693,77.00000000001594,-219.99999999999798,-143.00000000000423,-590.0000000000034,-143.9999999999997,69.9999999999923,,-1881.9999999999964
2021.10.11,-243.99999999999977,-617.0000000000044,-112.99999999999643,-155.00000000000514,-516.0000000000053,192.99999999999872,534.9999999999966,-310.9999999999946,238.99999999998923,21.00000000000435,174.99999999999181,73.00000000001194,-124.99999999999733,-172.0000000000166,-543.0000000000064,-104.00000000000409,100.00000000000009,,-1564.0000000000377
2021.10.11,-233.99999999998977,-588.0000000000081,-121.99999999999989,-148.0000000000037,-527.9999999999951,204.00000000000418,548.0000000000018,-322.9999999999955,246.99999999999721,8.000000000008,154.99999999999403,91.00000000001884,-120.99999999999334,-141.00000000001333,-555.0000000000068,-100.00000000000009,60.99999999999994,,-1545.9999999999811
2021.10.11,-232.99999999999432,-597.999999999999,-143.00000000000423,-165.9999999999995,-553.9999999999878,212.00000000001216,602.9999999999944,-324.00000000000205,249.99999999999466,-5.999999999994898,175.99999999999838,119.00000000000244,-136.00000000000279,-146.00000000000168,-566.0000000000025,-124.00000000000189,70.99999999999883,,-1564.9999999999898
2021.10.11,-229.99999999999687,-648.0000000000103,-220.99999999999343,-204.99999999999963,-642.9999999999936,192.99999999999872,600.9999999999991,-376.99999999999403,263.99999999999756,-72.99999999998974,181.9999999999933,20.000000000020002,-339.0000000000004,-266.0000000000107,-704.9999999999983,-146.00000000000168,73.99999999999629,,-2518.999999999984
2021.10.11,-195.9999999999962,-637.0000000000005,-295.99999999999625,-267.00000000000614,-638.0000000000052,191.00000000000784,680.9999999999974,-365.99999999999966,259.9999999999936,-85.99999999999719,188.9999999999947,-100.99999999999554,-412.00000000001234,-324.0000000000132,-769.0000000000055,-261.0000000000001,88.99999999999464,,-2943.000000000039
2021.10.11,-149.99999999999457,-626.0000000000048,-317.9999999999961,-264.0000000000087,-676.9999999999943,153.00000000000313,707.9999999999984,-261.0000000000001,238.99999999998923,-101.99999999999099,353.99999999998766,-17.000000000000348,-375.9999999999986,-236.99999999999832,-789.0000000000015,-288.9999999999948,141.99999999999767,,-2510.000000000007
2021.10.11,-119.99999999999788,-740.9999999999997,-331.999999999999,-264.0000000000087,-597.9999999999874,62.000000000006494,795.0000000000017,-282.99999999999994,214.99999999999852,-95.99999999999609,200.99999999998454,-224.000000000002,-504.9999999999999,-321.0000000000157,-894.0000000000055,-288.9999999999948,104.99999999999955,,-3289.0000000000155
2021.10.11,-73.99999999999629,-740.9999999999997,-368.00000000000165,-330.0000000000081,-438.00000000000506,26.999999999999247,935.9999999999928,-258.0000000000027,204.99999999999963,-71.99999999999429,109.99999999998789,-415.99999999999415,-635.9999999999922,-528.0000000000174,-926.0000000000019,-322.9999999999955,131.99999999999878,,-3700.00000000003
2021.10.11,-54.999999999993946,-835.9999999999985,-383.0,-329.00000000000153,-439.99999999999596,-89.99999999999008,963.9999999999986,-269.9999999999925,206.99999999999054,-78.00000000000028,92.99999999998754,-469.99999999999267,-632.0000000000103,-531.9999999999991,-1021.0000000000008,-344.99999999999534,192.99999999999872,,-4023.999999999996
2021.10.11,-73.99999999999629,-850.0000000000085,-375.0000000000031,-358.0000000000028,-368.9999999999971,-51.000000000001044,1031.9999999999964,-266.999999999995,237.99999999999378,-59.99999999999339,31.999999999987594,-479.99999999999153,-680.9999999999983,-662.000000000007,-1024.000000000001,-332.99999999999443,226.99999999999943,,-4055.0000000000123
2021.10.11,-168.99999999999693,-897.0000000000056,-373.00000000000114,-386.0000000000086,-353.0000000000033,-41.99999999998649,990.9999999999997,-297.9999999999983,336.9999999999984,-64.99999999999284,-125.00000000001954,-613.9999999999812,-791.9999999999927,-839.9999999999964,-1013.9999999999958,-336.00000000000296,254.99999999999412,,-4720.999999999989
2021.10.11,-211.99999999998997,-934.0000000000117,-317.0000000000006,-317.0000000000006,-343.00000000000443,-4.000000000004,927.9999999999973,-342.9999999999933,356.9999999999962,-5.999999999994898,-184.00000000000637,-682.9999999999892,-771.9999999999949,-766.0,-1015.0000000000006,-297.9999999999983,224.000000000002,,-4684.999999999994
2021.10.11,-201.99999999999108,-882.000000000005,-309.0000000000037,-282.0000000000045,-327.99999999999494,-12.999999999996348,940.9999999999883,-337.99999999999386,279.99999999999136,8.000000000008,-206.00000000001728,-640.9999999999804,-723.9999999999914,-707.9999999999975,-960.9999999999985,-292.9999999999988,190.99999999999673,,-4466.999999999989
2021.10.11,-143.9999999999997,-882.000000000005,-298.9999999999937,-243.99999999999977,-248.99999999998812,-36.999999999998145,994.9999999999903,-268.0000000000016,200.99999999999562,12.000000000000899,-92.00000000000318,-565.9999999999999,-642.9999999999936,-531.9999999999991,-942.0000000000073,-322.00000000000006,153.00000000000313,,-3858.999999999999
2021.10.11,-74.99999999999174,-862.000000000009,-414.9999999999987,-221.00000000000452,-222.99999999999542,-60.99999999999994,1055.9999999999973,-236.99999999999832,167.9999999999904,-6.999999999990347,-86.0000000000083,-796.999999999981,-784.9999999999912,-451.0000000000014,-1067.9999999999977,-417.0000000000007,76.99999999999375,,-4403.999999999987
2021.10.11,-71.99999999999429,-830.0000000000125,-417.0000000000007,-240.00000000000688,-231.99999999998778,-24.999999999986144,1055.9999999999973,-207.99999999999707,188.9999999999947,25.00000000000835,-40.0000000000178,-808.9999999999931,-795.9999999999967,-375.9999999999986,-1061.9999999999977,-448.9999999999994,124.00000000000189,,-4161.999999999986
2021.10.11,-70.99999999999883,-987.000000000009,-446.00000000000193,-260.00000000000466,-285.00000000000193,-15.999999999993797,1073.9999999999982,-169.99999999999238,194.99999999998963,17.000000000000348,123.99999999999079,-724.9999999999978,-808.0000000000088,-394.00000000000546,-1152.000000000001,-527.9999999999951,192.99999999999872,,-4239.000000000032
2021.10.11,-126.99999999999933,-1137.0000000000005,-385.99999999999744,-228.00000000000597,-265.0000000000041,-9.999999999998899,1257.9999999999955,-209.9999999999991,217.99999999999596,17.000000000000348,19.999999999997797,-709.9999999999884,-807.0000000000022,-409.0000000000149,-1245.0000000000045,-504.9999999999999,158.99999999999804,,-4367.000000000027
2021.10.11,-110.99999999999443,-1088.9999999999986,-439.0000000000005,-261.0000000000001,-192.99999999999872,-51.000000000001044,1250.0,-188.9999999999947,193.99999999999417,36.0000000000027,-19.00000000001345,-866.9999999999956,-856.0000000000123,-469.0000000000083,-1216.0000000000082,-480.99999999999807,169.99999999999238,,-4591.000000000035
2021.10.11,-31.999999999998696,-1074.0000000000123,-578.0000000000007,-357.00000000000733,-190.00000000000128,-103.99999999999298,1334.9999999999936,-180.0000000000024,196.99999999999162,9.00000000000345,-6.000000000017103,-981.999999999994,-1042.9999999999939,-577.0000000000052,-1423.0000000000018,-624.9999999999977,200.99999999999562,,-5429.000000000041
2021.10.11,46.00000000000159,-1103.999999999999,-629.9999999999973,-465.0000000000043,-204.00000000000418,-92.99999999998754,1475.999999999999,-143.9999999999997,251.99999999999667,3.0000000000085514,39.999999999995595,-1152.9999999999818,-1089.0000000000066,-780.000000000003,-1489.0000000000043,-693.9999999999947,312.00000000000114,,-5715.99999999998
2021.10.11,-59.99999999999339,-1239.0000000000043,-622.9999999999958,-473.0000000000012,-173.00000000000094,-75.00000000000284,1487.9999999999995,-169.99999999999238,335.99999999999187,66.00000000001049,-45.000000000006146,-1312.000000000002,-1157.000000000008,-808.0000000000088,-1555.0000000000068,-709.9999999999995,397.0000000000029,,-6113.000000000019
2021.10.11,-70.99999999999883,-1197.0000000000027,-634.0000000000013,-441.0000000000025,-242.00000000000887,0.0,1442.9999999999977,-198.99999999999363,385.99999999999744,60.00000000000449,8.999999999992347,-1330.9999999999934,-1212.9999999999975,-814.0000000000036,-1552.0000000000068,-722.9999999999959,412.00000000000125,,-6107.000000000014
2021.10.11,-85.99999999999719,-1275.0000000000057,-648.9999999999995,-460.00000000000483,-259.0000000000092,46.999999999997044,1455.9999999999889,-244.99999999999523,413.99999999999216,62.000000000006494,-81.00000000001995,-1337.9999999999948,-1246.9999999999982,-855.0000000000058,-1631.0000000000002,-702.0000000000026,383.99999999999545,,-6465.000000000053
2021.10.11,-94.99999999998954,-1310.0000000000023,-602.0000000000025,-409.0000000000038,-177.99999999998929,34.000000000000696,1519.999999999996,-226.99999999999943,363.99999999999767,109.00000000000354,-87.00000000001484,-1346.999999999987,-1174.0000000000084,-761.999999999996,-1630.0000000000095,-685.0000000000023,363.0000000000022,,-6116.0000000000055
2021.10.11,-129.9999999999968,-1305.0000000000068,-559.9999999999939,-340.00000000000693,-146.00000000000168,12.000000000012001,1493.9999999999998,-217.0000000000005,354.9999999999942,108.00000000000809,-121.99999999999989,-1359.9999999999834,-1157.9999999999923,-714.0000000000147,-1563.0000000000023,-687.9999999999998,353.0000000000033,,-5980.999999999982
2021.10.11,-138.99999999998914,-1299.0000000000066,-539.0000000000006,-329.00000000000153,-121.99999999999989,-17.999999999984695,1402.9999999999916,-217.0000000000005,301.9999999999912,129.00000000000134,-132.00000000002098,-1354.999999999995,-1144.999999999996,-696.0000000000077,-1555.9999999999973,-665.9999999999999,339.99999999999585,,-6039.00000000002
2021.10.11,-134.99999999999625,-1245.0000000000045,-488.999999999995,-291.0000000000079,-116.00000000000499,-14.000000000002899,1396.9999999999914,-161.00000000000003,311.99999999999005,101.00000000000664,-40.0000000000178,-1274.9999999999818,-1063.9999999999982,-702.0000000000026,-1448.0000000000075,-675.9999999999989,363.0000000000022,,-5483.000000000029
2021.10.11,-142.99999999999312,-1236.000000000004,-470.9999999999992,-319.0000000000026,-133.00000000000534,-24.999999999986144,1387.0000000000005,-154.99999999999403,298.9999999999937,90.0000000000012,28.999999999990145,-1200.9999999999854,-1086.9999999999936,-728.0000000000175,-1430.0000000000068,-661.0000000000005,376.99999999999403,,-5407.00000000001
2021.10.11,-131.99999999999878,-1234.9999999999995,-465.9999999999998,-287.9999999999994,-109.00000000000354,-24.000000000001798,1412.9999999999968,-132.99999999999423,288.9999999999948,103.00000000000864,34.99999999998504,-1180.9999999999877,-1027.0000000000002,-648.0000000000041,-1412.0000000000061,-666.9999999999953,370.9999999999991,,-5111.000000000006
2021.10.11,-139.99999999999568,-1239.0000000000043,-471.99999999999466,-289.0000000000059,-116.99999999998934,-14.999999999987246,1423.9999999999923,-136.99999999999824,296.9999999999917,101.00000000000664,9.999999999998899,-1224.9999999999873,-1061.000000000001,-660.0000000000161,-1429.000000000002,-668.0000000000019,354.9999999999942,,-5264.999999999999
2021.10.11,-186.99999999999272,-1266.0000000000055,-434.9999999999965,-246.00000000000176,-137.00000000000932,-15.999999999993797,1387.999999999991,-132.99999999999423,277.99999999998937,93.00000000000975,-118.00000000001809,-1227.0000000000002,-988.0000000000111,-577.0000000000052,-1391.999999999996,-634.0000000000013,324.00000000000205,,-5273.000000000034
2021.10.11,-184.99999999999073,-1294.0000000000111,-387.000000000004,-204.00000000000418,-42.0000000000087,-28.999999999990145,1385.9999999999957,-154.99999999999403,261.0000000000001,139.00000000000023,-152.0000000000188,-1261.000000000001,-997.0000000000034,-600.0000000000006,-1375.0,-614.9999999999989,269.9999999999925,,-5240.000000000037
2021.10.11,-170.99999999999892,-1239.0000000000043,-402.00000000000233,-224.000000000002,-24.000000000001798,-34.99999999998504,1341.9999999999986,-141.00000000000225,245.99999999999068,128.00000000000588,-169.00000000001913,-1373.9999999999864,-1015.0000000000103,-645.0000000000067,-1338.9999999999986,-575.9999999999987,239.0000000000003,,-5399.000000000021
2021.10.12,-146.99999999999713,-1207.0000000000077,-437.999999999994,-248.99999999999923,-9.999999999998899,-79.99999999999119,1188.999999999993,-122.99999999999534,172.99999999998983,101.00000000000664,-228.00000000000597,-1651.9999999999868,-1266.0000000000116,-973.0000000000016,-1332.0000000000077,-620.9999999999937,139.00000000000023,,-6724.000000000001
2021.10.12,-121.99999999999989,-1218.0000000000036,-422.9999999999956,-190.00000000000128,2.999999999997449,-55.99999999998939,1302.9999999999973,-168.00000000000148,164.99999999999292,69.00000000000794,-278.00000000000045,-1404.9999999999895,-1168.9999999999977,-643.0000000000158,-1362.9999999999995,-634.0000000000013,148.99999999999915,,-5980.0
2021.10.12,-162.99999999999093,-1292.0000000000016,-431.99999999999903,-218.00000000000708,-18.0000000000069,-37.99999999998249,1327.9999999999886,-127.99999999999478,255.99999999998957,111.00000000000554,-160.00000000000458,-1366.999999999985,-1093.999999999995,-614.0000000000034,-1432.0000000000023,-642.9999999999936,192.00000000000327,,-5711.999999999979
2021.10.12,-176.99999999999383,-1309.0000000000118,-448.9999999999994,-225.00000000000853,-18.0000000000069,-39.999999999995595,1423.9999999999923,-129.00000000000134,266.999999999995,146.00000000000168,-148.00000000001478,-1414.9999999999884,-1143.0000000000052,-636.0000000000143,-1459.0000000000032,-656.9999999999965,278.9999999999959,,-5689.000000000055
2021.10.12,-180.99999999999784,-1294.0000000000111,-410.9999999999947,-243.00000000000432,18.999999999991246,-41.000000000002146,1403.9999999999964,-130.99999999999224,274.9999999999919,163.00000000000205,-142.0000000000199,-1336.9999999999882,-1052.9999999999927,-641.0000000000027,-1400.9999999999964,-637.9999999999941,288.9999999999948,,-5363.00000000002
2021.10.12,-161.99999999999548,-1288.000000000011,-412.00000000000125,-261.0000000000001,22.0000000000109,-39.999999999995595,1409.9999999999966,-142.99999999999312,291.99999999999227,176.0000000000095,-165.00000000001512,-1327.999999999996,-1008.0000000000089,-666.000000000011,-1402.000000000001,-627.9999999999952,342.9999999999933,,-5260.000000000021
2021.10.12,-183.99999999999528,-1381.0000000000002,-424.00000000000216,-261.0000000000001,-25.999999999992696,-36.999999999998145,1443.9999999999884,-185.99999999999727,240.99999999999122,156.00000000000057,-206.00000000001728,-1308.9999999999825,-1025.0000000000093,-660.0000000000161,-1438.0000000000023,-602.999999999998,227.99999999999488,,-5671.000000000036
2021.10.12,-183.99999999999528,-1382.000000000005,-365.0000000000042,-180.0000000000024,1.0000000000065512,-60.99999999999994,1433.9999999999975,-120.99999999999334,198.99999999999363,160.00000000000458,-115.00000000002063,-1205.999999999996,-966.0000000000002,-536.0000000000032,-1415.0000000000064,-595.9999999999966,237.99999999999378,,-5095.000000000026
2021.10.12,-170.99999999999892,-1384.0000000000005,-339.99999999999585,-137.00000000000932,32.0000000000098,-54.99999999998284,1453.9999999999936,-95.00000000000064,171.99999999999437,174.00000000000747,-110.00000000001009,-1123.9999999999916,-869.0000000000086,-388.0000000000106,-1349.0000000000036,-585.9999999999976,224.9999999999974,,-4551.000000000007
2021.10.12,-174.99999999999181,-1308.0000000000068,-305.99999999999517,-120.00000000000898,12.999999999996348,-70.99999999999883,1396.9999999999914,-117.00000000000044,155.99999999998948,160.00000000000458,-109.00000000000354,-1061.9999999999852,-824.0000000000025,-348.00000000001495,-1259.0000000000005,-522.0000000000002,208.99999999999253,,-4286.000000000035
2021.10.12,-171.99999999999437,-1289.0000000000014,-370.9999999999991,-187.00000000000384,-38.99999999998904,-39.999999999995595,1378.9999999999907,-146.99999999999713,193.99999999999417,137.00000000000932,-113.00000000000753,-1113.9999999999927,-927.0000000000111,-473.99999999999665,-1344.0000000000082,-581.9999999999936,217.99999999999596,,-4870.999999999999
2021.10.12,-152.99999999999204,-1228.999999999999,-385.000000000002,-199.00000000000472,-52.99999999999194,-27.999999999983594,1339.999999999989,-120.99999999999334,225.99999999999287,136.00000000000279,-28.000000000005798,-1098.9999999999834,-917.0000000000123,-492.0000000000035,-1296.0000000000064,-597.0000000000031,268.0000000000016,,-4626.9999999999945
2021.10.12,-147.99999999999258,-1167.0000000000016,-351.99999999999676,-175.99999999999838,-46.999999999997044,-8.999999999992347,1296.999999999997,-112.000000000001,186.99999999999272,149.00000000001023,-16.000000000016,-1023.9999999999804,-815.9999999999945,-385.00000000001313,-1222.0000000000084,-539.999999999996,236.00000000000287,,-4144.999999999986
2021.10.12,-150.99999999999002,-1202.0000000000123,-317.9999999999961,-184.00000000000637,-42.999999999993044,2.0000000000131024,1318.9999999999884,-97.00000000000264,200.99999999999562,169.00000000000804,19.999999999997797,-964.9999999999936,-717.9999999999964,-390.0000000000015,-1234.9999999999995,-534.9999999999966,268.99999999999704,,-3857.9999999999873
2021.10.12,-165.9999999999995,-1224.0000000000036,-387.99999999999943,-211.00000000000563,-69.00000000000794,26.999999999999247,1346.999999999994,-126.99999999999933,247.99999999999267,164.00000000000858,6.999999999979245,-1124.9999999999982,-886.9999999999934,-478.0000000000006,-1325.0000000000027,-607.0000000000019,308.9999999999926,,-4505.0000000000455
2021.10.12,-176.99999999999383,-1246.0000000000093,-397.99999999999835,-251.00000000000122,-63.99999999999739,18.0000000000069,1333.999999999989,-136.00000000000279,285.9999999999974,162.0000000000066,-31.000000000003247,-1185.9999999999982,-943.000000000005,-608.0000000000085,-1350.0000000000086,-626.0000000000043,343.9999999999999,,-4872.000000000031
2021.10.12,-171.99999999999437,-1240.9999999999995,-519.0000000000028,-335.0000000000075,-93.99999999999409,24.000000000001798,1343.999999999994,-169.99999999999238,343.9999999999999,147.00000000000824,-60.000000000015596,-1387.9999999999893,-1120.0000000000098,-717.9999999999964,-1457.0000000000077,-693.9999999999947,400.9999999999958,,-5708.000000000005
2021.10.12,-150.99999999999002,-1218.0000000000036,-534.0000000000011,-345.0000000000064,-130.0000000000079,23.00000000001745,1329.9999999999982,-180.99999999999784,354.9999999999942,132.0000000000099,-62.000000000006494,-1400.9999999999857,-1139.0000000000011,-740.0000000000073,-1475.0000000000086,-703.9999999999935,385.000000000002,,-5854.999999999988
2021.10.12,-137.9999999999937,-1215.0000000000034,-502.9999999999979,-326.9999999999995,-119.00000000000244,-17.999999999984695,1283.0000000000014,-159.9999999999935,275.99999999999847,125.00000000000844,-12.000000000012001,-1254.9999999999839,-1058.0000000000034,-686.0000000000089,-1432.0000000000023,-680.0000000000028,369.99999999999255,,-5548.999999999988
2021.10.12,-76.99999999999375,-1068.000000000012,-431.99999999999903,-274.00000000000756,-1.999999999990898,-103.99999999999298,1256.999999999991,-105.99999999999498,117.99999999999588,184.00000000000637,-74.0000000000185,-1183.999999999985,-880.9999999999984,-534.0000000000123,-1254.000000000005,-604.0000000000045,247.99999999999267,,-4787.000000000029
2021.10.12,-162.99999999999093,-1143.0000000000007,-424.9999999999976,-269.00000000000813,5.000000000010552,-112.99999999998533,1259.999999999991,-188.9999999999947,128.99999999999022,189.00000000000583,-264.0000000000198,-1360.99999999999,-964.9999999999936,-605.0000000000111,-1298.0000000000018,-617.9999999999964,268.0000000000016,,-5561.999999999991
2021.10.12,-154.99999999999403,-1202.0000000000123,-542.9999999999935,-362.00000000000676,34.000000000000696,-83.9999999999952,1319.9999999999932,-195.9999999999962,264.999999999993,181.00000000000892,-323.0000000000066,-1591.9999999999934,-1201.999999999992,-828.0000000000065,-1459.0000000000032,-665.0000000000044,304.9999999999997,,-6506.000000000008
2021.10.12,-164.99999999999292,-1261.00000000001,-527.9999999999951,-365.99999999999966,41.000000000002146,-46.999999999997044,1356.9999999999993,-246.00000000000176,316.99999999998954,213.00000000000762,-517.0000000000119,-1711.9999999999802,-1212.9999999999975,-821.000000000005,-1475.999999999999,-658.0000000000031,361.9999999999957,,-6719.999999999999
2021.10.12,-183.99999999999528,-1325.0000000000027,-583.9999999999957,-426.00000000000415,-120.00000000000898,33.00000000001635,1399.9999999999914,-280.00000000000244,419.9999999999982,179.00000000000693,-398.00000000000944,-1685.9999999999875,-1232.000000000011,-919.0000000000032,-1606.9999999999993,-678.9999999999962,412.00000000000125,,-6996.000000000002
2021.10.12,-192.99999999999872,-1327.0000000000123,-614.0000000000034,-435.0000000000076,-198.00000000000927,-24.000000000001798,1405.9999999999918,-258.9999999999981,422.9999999999956,60.00000000000449,-275.000000000003,-1550.9999999999914,-1337.0000000000105,-939.0000000000009,-1641.999999999996,-712.9999999999969,414.00000000000324,,-7204.000000000034
2021.10.12,-129.9999999999968,-1278.000000000006,-614.9999999999989,-404.99999999999983,-130.0000000000079,-49.99999999999449,1367.999999999995,-229.00000000000142,395.99999999999636,93.00000000000975,-260.0000000000158,-1630.9999999999825,-1358.999999999999,-940.0000000000075,-1618.9999999999998,-729.9999999999973,408.9999999999927,,-7110.000000000013
2021.10.12,-236.99999999999832,-1245.0000000000045,-626.9999999999998,-403.0000000000089,-202.9999999999976,-37.99999999998249,1296.999999999997,-290.00000000000136,404.99999999999983,69.00000000000794,-268.0000000000016,-1649.999999999996,-1412.0000000000132,-963.0000000000027,-1587.0000000000032,-727.9999999999953,395.99999999999636,,-7484.000000000005
2021.10.12,-234.99999999999633,-1260.000000000005,-741.9999999999982,-526.0000000000042,-337.99999999999386,16.000000000016,1305.9999999999973,-375.9999999999986,480.99999999999807,2.000000000002,-225.00000000000853,-1787.9999999999895,-1713.9999999999934,-1311.0000000000177,-1753.0,-824.0000000000025,408.9999999999927,,-8878.0
2021.10.12,-237.99999999999378,-1263.0000000000052,-751.9999999999972,-507.0000000000019,-353.99999999998766,-24.000000000001798,1292.9999999999923,-375.9999999999986,553.999999999999,-14.999999999998348,-250.00000000001688,-1824.9999999999877,-1758.9999999999995,-1292.0000000000043,-1745.0000000000045,-819.9999999999985,439.99999999999596,,-8933.00000000001
2021.10.12,-216.99999999998943,-1300.0000000000114,-761.999999999996,-501.000000000007,-422.9999999999956,-8.999999999992347,1335.9999999999986,-346.9999999999973,537.9999999999941,-60.99999999999994,-202.00000000001327,-1744.9999999999966,-1740.9999999999925,-1239.9999999999966,-1802.9999999999973,-883.9999999999959,448.9999999999994,,-8911.999999999989
2021.10.12,-371.99999999999454,-1472.999999999999,-766.0,-512.0000000000014,-561.9999999999958,34.000000000000696,1309.9999999999882,-410.9999999999947,552.9999999999924,-78.99999999999574,-36.0000000000138,-1706.9999999999918,-1720.0000000000105,-1250.0000000000177,-1832.9999999999984,-883.0000000000005,458.9999999999983,,-9248.000000000035
2021.10.12,-473.99999999999665,-1684.0000000000118,-692.0000000000038,-440.00000000000705,-543.0000000000045,82.00000000000429,1366.9999999999902,-412.9999999999967,487.99999999999955,-91.99999999999208,-82.00000000000429,-1561.9999999999968,-1686.0000000000098,-1207.0000000000025,-1874.0000000000095,-836.9999999999989,324.00000000000205,,-9325.000000000038
2021.10.12,-437.999999999994,-1603.999999999999,-619.9999999999983,-338.00000000000495,-544.9999999999955,90.00000000001229,1324.9999999999886,-480.0000000000027,444.9999999999954,-51.99999999999649,-219.00000000001364,-1500.9999999999968,-1533.0000000000066,-948.9999999999999,-1792.0000000000016,-756.0000000000011,281.99999999999335,,-8685.000000000022
2021.10.12,-437.999999999994,-1623.0000000000045,-636.9999999999986,-318.00000000000716,-537.9999999999941,93.00000000000975,1314.9999999999977,-475.99999999999864,430.9999999999925,-25.999999999992696,-373.00000000000114,-1737.999999999995,-1621.0000000000057,-963.0000000000027,-1855.000000000004,-722.9999999999959,241.99999999999778,,-9247.999999999996
