names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['AUDCAD'],80.0,1.0,B
EURUSD,10,['EURCHF'],80.0,-1.0,S
USDJPY,10,['EURCHF'],80.0,1.0,B
AUDUSD,30,['USDJPY'],80.0,0.46906737706737717,B
NZDUSD,10,['EURJPY'],80.0,1.0,B
GBPCHF,10,"['GBPCAD', 'GBPAUD', 'GBPJPY']",100.0,-0.28,S
EURCHF,20,"['AUDNZD', 'EURCHF', 'NZDJPY', 'CADJPY', 'AUDCAD', 'EURGBP', 'CADCHF']",100.0,-0.5,S
CHFJPY,10,['AUDCAD'],100.0,-1.0,S
CADCHF,10,"['GBPCHF', 'GBPJPY', 'GBPAUD', 'AUDCAD']",100.0,-0.76,S
AUDCHF,10,"['GBPCHF', 'GBPJPY', 'GBPAUD', 'AUDCAD']",100.0,-0.72,S
NZDCHF,10,['GBPCHF'],80.0,-0.354,S
GBPJPY,10,"['EURCAD', 'EURJPY']",80.0,1.0,B
GBPCAD,10,['AUDUSD'],80.0,0.988,B
GBPAUD,15,"['EURNZD', 'AUDCHF', 'NZDCHF', 'USDCHF']",80.0,0.677514874014874,B
EURJPY,10,['EURAUD'],80.0,0.946,B
EURAUD,30,"['NZDCHF', 'AUDCHF', 'CHFJPY', 'EURGBP', 'NZDUSD', 'EURCHF']",100.0,-0.86,S
EURNZD,10,"['AUDCHF', 'NZDCHF', 'CADCHF']",100.0,0.14,B
AUDJPY,30,['EURUSD'],80.0,0.5354995559995566,B
NZDCAD,10,"['CADCHF', 'AUDCHF', 'NZDCHF']",80.0,-0.37588095238095237,S
