date,USDCHF,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.03.29,0.0,-4.999999999988347,-129.00000000000134,-194.99999999998963,-202.9999999999976,-24.000000000001798,-326.9999999999982,-33.00000000001546,0.0,-4.000000000004,-50.99999999998772,-134.00000000000034,-175.99999999999838,,-1280.999999999983
2021.03.29,41.000000000002146,32.0000000000098,-68.00000000000139,-157.99999999999147,-180.99999999999784,9.999999999998899,-287.9999999999825,-56.000000000011596,127.99999999999478,29.00000000001235,-27.999999999991587,-78.00000000000296,-176.99999999999383,,-793.9999999999552
2021.03.29,36.999999999998145,47.00000000001925,-75.9999999999983,-157.99999999999147,-195.00000000000074,43.999999999999595,-244.99999999997613,-48.00000000000182,140.0000000000068,114.99999999999844,-33.999999999991815,-69.00000000000261,-187.9999999999993,,-629.99999999994
2021.03.29,80.00000000000229,85.00000000000173,-80.00000000000229,-214.99999999998744,-212.99999999999653,14.999999999998348,-395.9999999999866,-102.00000000000387,170.00000000000347,175.99999999999838,-74.99999999998863,-127.00000000000955,-208.99999999999253,,-890.9999999999632
2021.03.29,100.99999999999554,97.00000000001374,-108.99999999999244,-256.99999999999613,-265.99999999999955,18.0000000000069,-420.99999999999227,-110.00000000001364,96.99999999999153,153.00000000000313,-84.99999999999375,-168.00000000000637,-249.99999999999466,,-1199.999999999978
2021.03.29,129.00000000000134,119.00000000000244,-90.0000000000012,-248.99999999998812,-246.99999999999721,18.0000000000069,-407.99999999998704,-103.00000000000864,119.00000000000244,154.99999999999403,-65.99999999998829,-146.0000000000008,-241.99999999999778,,-1010.9999999999618
2021.03.29,119.00000000000244,151.00000000001222,-70.99999999999883,-238.99999999998923,-233.00000000000543,29.000000000001247,-408.9999999999918,-105.00000000001819,140.0000000000068,158.0000000000137,-58.9999999999975,-136.0000000000099,-241.99999999999778,,-896.9999999999723
2021.03.29,126.99999999999933,197.00000000000273,-4.999999999999449,-157.99999999999147,-178.00000000000037,65.00000000000395,-126.99999999998113,60.000000000002274,262.999999999991,243.99999999999977,81.00000000000307,28.999999999996362,-221.99999999999997,,376.00000000002615
2021.03.29,163.00000000000205,295.0000000000008,33.000000000005244,-178.99999999999582,-175.00000000000293,52.000000000007596,-102.00000000000387,104.99999999998977,256.99999999999613,297.9999999999983,134.00000000000034,54.99999999999261,-242.99999999999324,,692.999999999997
2021.03.29,146.99999999999713,294.0000000000165,-26.999999999999247,-188.9999999999947,-212.00000000000108,48.99999999999905,-134.9999999999909,57.999999999992724,221.00000000000452,289.0000000000059,126.00000000000477,24.00000000000091,-300.0000000000003,,345.0000000000353
2021.03.29,147.99999999999258,253.00000000001432,-115.99999999999389,-214.99999999998744,-287.0000000000039,51.000000000001044,-40.99999999999682,120.9999999999809,53.999999999998494,139.00000000000023,184.0000000000117,4.9999999999954525,-373.99999999999653,,-77.9999999999838
2021.03.29,134.99999999999625,235.00000000000742,-137.9999999999937,-224.000000000002,-302.0000000000023,45.000000000006146,-26.999999999986812,180.99999999998317,18.0000000000069,131.00000000001444,210.00000000000796,-17.000000000010118,-410.9999999999947,,-163.99999999996732
2021.03.29,134.99999999999625,283.000000000011,-108.99999999999244,-173.00000000000094,-270.99999999999903,73.00000000000084,90.00000000000341,225.9999999999991,83.9999999999952,204.00000000000418,274.0000000000009,44.999999999987494,-392.9999999999989,,468.0000000000071
2021.03.29,129.9999999999968,350.00000000000585,-58.000000000002494,-142.99999999998204,-219.00000000000253,77.00000000000485,40.000000000020464,197.99999999997908,160.00000000000458,296.0000000000074,286.00000000000136,69.99999999999318,-381.99999999999346,,805.000000000033
2021.03.29,127.99999999999478,350.00000000000585,-63.00000000000195,-144.99999999999514,-217.0000000000005,65.00000000000395,76.00000000002183,204.99999999998408,161.00000000001114,246.00000000001288,287.00000000000614,65.99999999998829,-383.99999999999545,,775.0000000000359
2021.03.29,148.99999999999915,433.0000000000167,-12.999999999996348,-148.99999999999915,-206.00000000000617,55.000000000005045,76.99999999999818,253.99999999999068,164.00000000000858,241.00000000000233,341.0000000000082,106.99999999999932,-406.9999999999907,,1046.000000000036
2021.03.29,136.00000000000279,472.00000000000574,4.999999999999449,-114.99999999999844,-195.00000000000074,72.0000000000054,127.00000000000955,282.99999999998704,180.0000000000024,256.00000000001177,356.00000000000875,126.99999999999534,-387.99999999999943,,1316.0000000000296
2021.03.29,127.99999999999478,477.0000000000163,57.00000000000705,-34.99999999998504,-114.99999999999844,87.00000000000374,277.00000000001523,384.9999999999909,280.9999999999979,319.0000000000026,437.0000000000118,253.0000000000001,-337.99999999999386,,2213.0000000000628
2021.03.29,126.99999999999933,436.9999999999985,29.000000000001247,-36.999999999998145,-146.00000000000168,87.99999999999919,230.0000000000182,277.9999999999916,262.999999999991,354.0000000000099,346.00000000000364,185.99999999999284,-353.99999999999875,,1801.0000000000068
2021.03.29,98.99999999999353,418.0000000000073,29.999999999996696,-22.999999999995246,-133.00000000000534,113.00000000000753,132.000000000005,217.9999999999893,282.0000000000045,391.000000000008,322.00000000000273,146.99999999999136,-337.99999999999386,,1658.0000000000114
2021.03.29,-43.00000000000415,309.0000000000037,-121.99999999999989,-28.999999999990145,-172.00000000000549,58.99999999999794,-32.99999999998704,139.99999999998636,46.999999999997044,425.0000000000087,217.00000000001296,-1.0000000000047748,-424.9999999999976,,372.0000000000176
2021.03.29,-85.99999999999719,302.0000000000023,-156.00000000000057,-95.00000000000064,-163.99999999999747,-31.000000000003247,-325.9999999999934,36.000000000001364,-2.999999999997449,290.9999999999968,175.00000000001137,-111.0000000000042,-477.99999999998954,,-645.9999999999719
2021.03.29,-104.99999999999955,372.00000000001677,-104.99999999999955,-393.99999999998323,-145.00000000000622,-293.99999999999426,-581.9999999999936,49.99999999998295,-25.999999999992696,263.99999999999756,190.00000000001194,-84.00000000000318,-458.9999999999983,,-1317.9999999999616
2021.03.29,-11.00000000000545,370.00000000000364,-60.99999999999994,-473.99999999999665,-131.00000000000333,-347.9999999999928,-691.0000000000025,169.9999999999875,-52.99999999999194,184.00000000000637,209.00000000000318,-31.00000000000591,-437.999999999994,,-1304.9999999999918
2021.03.29,-31.999999999998696,275.000000000003,-75.00000000000284,-329.99999999998585,-129.00000000000134,-285.9999999999974,-558.9999999999975,192.99999999998363,-38.0000000000047,199.00000000001583,141.00000000000534,-36.000000000001364,-346.9999999999973,,-1023.9999999999791
2021.03.29,-24.999999999997247,233.00000000001654,-148.99999999999915,-520.9999999999936,-229.99999999999687,-317.9999999999961,-572.9999999999791,202.99999999997453,-126.99999999998823,5.000000000010552,160.0000000000108,-57.00000000000216,-407.99999999999727,,-1806.9999999999377
2021.03.29,34.000000000000696,171.00000000001003,-229.99999999999687,-574.9999999999922,-309.0000000000037,-351.99999999999676,-621.9999999999857,245.9999999999809,-302.0000000000023,-278.9999999999848,148.00000000001035,-130.00000000000966,-467.9999999999906,,-2667.9999999999604
