date,USDCHF,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.09.28,-29.000000000001247,-29.000000000001247,-59.99999999999339,-83.99999999998897,-25.99999999999625,,-227.9999999999811
2020.09.28,-31.999999999998696,4.999999999999449,-44.99999999999504,-139.99999999998636,85.00000000000796,,-126.99999999997269
2020.09.28,-51.99999999999649,27.999999999994696,-70.99999999999883,-200.9999999999934,123.00000000000466,,-172.99999999998937
2020.09.28,-2.000000000002,84.99999999999064,-53.999999999998494,-163.99999999998727,151.00000000001046,,16.00000000001333
2020.09.28,-19.00000000000235,90.99999999999665,-69.9999999999923,-157.99999999998704,154.00000000001057,,-1.9999999999744773
2020.09.28,-12.999999999996348,103.99999999999298,-73.00000000000084,-170.99999999999227,163.0000000000109,,10.000000000014438
2020.09.28,-67.00000000000594,51.99999999999649,-67.9999999999903,-176.9999999999925,76.00000000000762,,-183.99999999998465
2020.09.28,-92.00000000000318,39.999999999995595,-51.99999999999649,-34.99999999999659,-34.99999999999659,,-173.99999999999727
2020.09.28,-80.00000000000229,31.999999999998696,-90.99999999999665,88.00000000000807,-25.99999999999625,,-76.9999999999884
2020.09.28,-84.0000000000063,175.99999999999838,-95.00000000000064,-39.99999999999204,168.99999999999693,,125.99999999999633
2020.09.28,-63.00000000000195,217.99999999999596,-98.99999999999353,11.00000000000989,210.99999999999852,,278.0000000000089
2020.09.28,-58.000000000002494,217.99999999999596,-95.00000000000064,46.00000000000648,145.00000000001023,,256.00000000000955
2020.09.28,-68.00000000000139,225.99999999999287,-96.99999999999153,75.00000000000284,141.00000000000534,,277.00000000000813
2020.09.28,-24.000000000001798,228.99999999999034,-79.99999999999119,88.00000000000807,140.00000000000057,,353.000000000006
2020.09.28,-36.999999999998145,272.99999999998994,-100.99999999999554,55.00000000000682,189.99999999999773,,380.0000000000008
2020.09.28,-36.999999999998145,258.9999999999981,-85.99999999999719,64.00000000000716,180.00000000000682,,380.00000000001677
2020.09.28,-43.999999999999595,265.99999999999955,-93.99999999999409,142.00000000001012,161.00000000000136,,431.00000000001734
2020.09.28,-100.00000000000009,175.99999999999838,-95.99999999999609,146.0000000000008,46.00000000000648,,172.0000000000095
2020.09.28,-117.00000000000044,149.99999999999457,-121.99999999999989,143.00000000000068,27.000000000001023,,80.99999999999595
2020.09.28,-92.99999999999864,187.9999999999993,-112.000000000001,96.00000000000364,103.00000000000864,,182.00000000001194
2020.09.28,-94.00000000000519,147.99999999999258,-109.99999999999899,73.0000000000075,106.00000000000875,,123.00000000000466
2020.09.28,-112.000000000001,130.99999999999224,-80.99999999999774,90.00000000000341,46.00000000000648,,74.0000000000034
2020.09.28,-41.000000000002146,67.9999999999903,-2.999999999997449,-0.999999999990564,-16.999999999995907,,6.000000000004228
2020.09.28,65.00000000000395,108.99999999999244,50.0000000000056,-9.999999999990905,11.00000000000989,,225.00000000002098
2020.09.28,121.99999999999989,113.99999999999189,79.00000000000685,-18.999999999991246,-15.999999999991132,,280.00000000001626
2020.09.28,87.99999999999919,142.99999999999312,48.99999999999905,-36.99999999999193,49.000000000006594,,292.000000000006
2020.09.28,105.99999999999498,138.99999999998914,-0.999999999995449,-196.99999999998852,52.00000000000671,,99.00000000000688
2020.09.28,192.00000000000327,249.99999999999466,11.00000000000545,-168.99999999999693,149.0000000000009,,433.0000000000074
2020.09.28,195.00000000000074,295.99999999999625,31.000000000003247,-174.99999999999716,210.99999999999852,,558.0000000000016
2020.09.28,192.00000000000327,333.9999999999899,21.00000000000435,-362.99999999999955,257.000000000005,,441.00000000000296
2020.09.28,119.00000000000244,306.9999999999906,42.0000000000087,-369.99999999999034,271.0000000000008,,369.0000000000122
2020.09.28,115.99999999999389,221.99999999999997,52.000000000007596,-449.99999999998863,228.00000000000864,,168.0000000000215
2020.09.28,95.00000000000064,269.9999999999925,18.0000000000069,-416.9999999999874,293.00000000000637,,259.000000000019
2020.09.28,48.000000000003595,260.99999999998903,-63.99999999999739,-525.9999999999962,304.00000000000205,,23.000000000001023
2020.09.28,10.999999999994348,274.9999999999919,-154.99999999999403,-477.99999999999443,311.9999999999976,,-35.00000000000455
2020.09.28,-31.999999999998696,174.99999999999181,-163.99999999999747,-382.99999999999557,273.00000000001035,,-130.99999999998954
2020.09.28,68.99999999999685,184.99999999999073,35.00000000000725,-440.9999999999883,290.9999999999968,,139.00000000000335
2020.09.28,204.00000000000418,262.999999999991,117.00000000000044,-423.9999999999924,346.00000000000364,,506.00000000000693
2020.09.28,326.0000000000041,307.99999999999716,180.0000000000024,-404.9999999999869,381.0000000000002,,790.0000000000169
2020.09.28,336.00000000000296,285.9999999999974,228.00000000000597,-405.9999999999917,361.0000000000042,,805.0000000000189
2020.09.28,339.99999999999585,330.9999999999924,196.00000000000728,-369.99999999999034,397.00000000000557,,894.0000000000107
2020.09.28,346.0000000000019,350.9999999999902,170.00000000000347,-421.99999999999704,412.00000000000614,,857.0000000000045
2020.09.28,349.99999999999477,354.9999999999942,164.00000000000858,-448.99999999999807,421.0000000000065,,841.0000000000059
2020.09.28,356.9999999999962,391.9999999999924,161.00000000000003,-434.99999999998806,433.00000000000693,,908.0000000000075
2020.09.28,348.00000000000387,358.9999999999982,157.00000000000713,-425.9999999999877,402.000000000001,,840.0000000000225
2020.09.28,343.9999999999999,355.99999999998965,167.00000000000603,-416.9999999999874,388.00000000000523,,838.0000000000134
2020.09.28,371.99999999999454,417.99999999999613,192.00000000000327,-427.99999999999727,433.00000000000693,,987.0000000000036
2020.09.28,365.0000000000042,391.9999999999924,165.00000000000404,-431.99999999998795,423.0000000000018,,913.0000000000146
2020.09.29,368.9999999999971,405.9999999999952,175.00000000000293,-399.9999999999915,418.99999999999693,,969.0000000000007
2020.09.29,359.99999999999363,394.9999999999898,174.00000000000747,-401.9999999999868,421.0000000000065,,948.0000000000106
2020.09.29,332.99999999999443,390.99999999999693,157.00000000000713,-432.9999999999927,438.0000000000024,,886.0000000000082
2020.09.29,361.9999999999957,451.9999999999969,154.0000000000097,-473.99999999998954,508.0000000000098,,1002.0000000000224
2020.09.29,368.9999999999971,494.9999999999899,147.00000000000824,-487.99999999999955,561.000000000007,,1084.0000000000027
2020.09.29,390.99999999999693,526.9999999999997,156.00000000000057,-466.99999999999875,555.0000000000068,,1162.0000000000055
2020.09.29,434.9999999999965,593.9999999999945,160.00000000000458,-477.99999999999443,561.9999999999976,,1272.9999999999986
2020.09.29,432.9999999999945,564.9999999999933,185.00000000000182,-476.99999999998965,521.0000000000008,,1227.0000000000007
2020.09.29,392.00000000000347,450.9999999999903,198.00000000000927,-432.9999999999927,463.99999999999864,,1072.0000000000089
2020.09.29,404.0000000000044,464.9999999999932,224.000000000002,-422.9999999999876,484.99999999999943,,1155.0000000000114
2020.09.29,404.99999999999983,493.99999999999443,239.0000000000003,-486.99999999999477,498.00000000000466,,1149.0000000000045
2020.09.29,395.0000000000009,500.9999999999959,239.0000000000003,-486.99999999999477,552.0000000000067,,1200.000000000009
2020.09.29,400.9999999999958,513.9999999999923,242.00000000000887,-479.99999999998977,548.0000000000018,,1225.0000000000089
2020.09.29,439.0000000000005,524.9999999999977,261.0000000000001,-473.99999999998954,549.0000000000066,,1300.0000000000152
2020.09.29,441.0000000000025,520.9999999999936,243.99999999999977,-507.99999999999557,548.0000000000018,,1246.0000000000023
2020.09.29,409.99999999999926,522.9999999999957,226.99999999999943,-580.9999999999889,584.0000000000032,,1163.0000000000089
2020.09.29,387.99999999999943,493.99999999999443,214.00000000000307,-626.9999999999953,579.9999999999983,,1048.9999999999998
2020.09.29,397.0000000000029,474.9999999999921,220.00000000000907,-570.999999999998,567.0000000000073,,1088.0000000000134
2020.09.29,376.99999999999403,488.999999999995,203.00000000000873,-610.99999999999,608.0000000000041,,1066.0000000000118
2020.09.29,422.9999999999956,497.99999999999847,242.00000000000887,-745.9999999999951,660.0000000000108,,1077.0000000000186
2020.09.29,361.9999999999957,446.9999999999974,247.00000000000833,-754.9999999999955,620.0000000000045,,921.0000000000105
2020.09.29,402.9999999999978,524.9999999999977,252.0000000000078,-691.9999999999931,664.0000000000015,,1152.0000000000116
2020.09.29,378.999999999996,576.9999999999942,251.00000000000122,-698.9999999999981,697.0000000000027,,1204.999999999996
2020.09.29,397.99999999999835,620.9999999999937,204.99999999999963,-799.9999999999972,769.0000000000055,,1193.0
2020.09.29,505.99999999999534,780.9999999999984,236.00000000000287,-822.9999999999933,951.9999999999982,,1652.0000000000014
2020.09.29,563.9999999999978,834.9999999999968,245.0000000000063,-825.9999999999934,932.0000000000022,,1750.0000000000095
2020.09.29,504.9999999999999,831.9999999999994,223.00000000000654,-844.9999999999989,980.000000000004,,1695.000000000011
2020.09.29,490.00000000000153,801.9999999999916,209.00000000000364,-845.9999999999894,957.0000000000078,,1612.0000000000152
2020.09.29,595.9999999999966,892.9999999999993,276.00000000000955,-1039.999999999992,1027.000000000001,,1752.0000000000143
2020.09.29,588.9999999999951,911.9999999999906,303.0000000000088,-1001.9999999999953,1066.0000000000025,,1868.0000000000018
2020.09.29,583.9999999999957,977.99999999999,330.0000000000081,-987.9999999999995,1144.0000000000055,,2047.9999999999995
2020.09.29,554.9999999999944,925.9999999999935,339.0000000000004,-993.9999999999998,1090.0000000000034,,1915.999999999992
2020.09.29,590.999999999997,856.9999999999967,391.000000000008,-978.9999999999992,1023.0000000000103,,1883.0000000000127
2020.09.29,644.0000000000001,896.9999999999923,416.00000000000523,-1148.9999999999868,1001.0000000000048,,1809.0000000000155
2020.09.29,783.9999999999958,878.9999999999965,479.0000000000072,-1342.9999999999893,987.000000000009,,1786.000000000019
2020.09.29,639.9999999999961,862.9999999999916,562.0000000000069,-1321.9999999999886,998.0000000000047,,1741.0000000000105
2020.09.29,631.0000000000038,845.9999999999912,556.0000000000009,-1338.9999999999986,1028.000000000006,,1722.0000000000032
2020.09.29,673.9999999999968,784.9999999999912,578.0000000000007,-1345.9999999999895,965.0000000000034,,1656.0000000000027
