date,USDCHF,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.07.30,-65.99999999999939,-6.999999999990791,-86.99999999999264,20.999999999993246,-12.999999999996348,24.999999999997247,29.000000000001247,59.99999999999339,-30.000000000001137,80.99999999999774,12.999999999996348,82.00000000000429,-17.000000000000348,-18.0000000000069,-9.999999999990905,19.99999999999602,-49.000000000006594,69.00000000000794,72.0000000000054,,175.0000000000078
2018.07.30,-104.00000000000409,-21.99999999999136,-93.99999999999409,29.000000000001247,96.99999999999153,45.99999999999049,61.999999999995396,90.0000000000012,0.0,168.99999999999693,-31.000000000003247,107.00000000001265,-12.000000000012001,-28.000000000005798,-7.999999999995566,39.99999999999204,-43.99999999999693,91.00000000000774,87.99999999999919,,475.9999999999854
2018.07.30,-97.9999999999981,-67.99999999999784,-117.99999999999588,34.000000000000696,86.99999999999264,27.999999999994696,61.999999999995396,100.99999999999554,64.99999999999773,215.00000000000963,-60.000000000015596,140.99999999999113,-17.000000000000348,-36.0000000000138,22.00000000000557,81.99999999999363,-94.99999999999886,112.000000000001,121.99999999999989,,578.999999999957
2018.07.30,-87.00000000000374,-29.999999999986926,-114.99999999999844,14.999999999998348,96.00000000000719,26.999999999999247,41.000000000002146,102.99999999999754,30.000000000001137,229.99999999999687,-133.00000000000534,154.99999999999403,-76.99999999999375,-48.000000000003595,-4.0000000000048885,33.00000000000125,-73.99999999999807,82.99999999999974,121.00000000000443,,366.0000000000073
2018.07.30,-89.00000000000574,-49.99999999999716,-126.99999999998823,37.99999999999359,103.99999999999298,19.999999999997797,61.999999999995396,100.99999999999554,63.0000000000166,253.99999999999866,-87.00000000001484,147.00000000000824,-15.00000000000945,-35.00000000000725,1.0000000000047748,70.99999999999795,-82.99999999999841,118.00000000000699,128.00000000000588,,620.9999999999933
2018.07.30,-89.00000000000574,-11.999999999986244,-143.00000000000423,-11.00000000000545,96.00000000000719,8.999999999992347,12.000000000000899,73.99999999999629,10.99999999999568,272.00000000000557,-205.00000000001074,170.00000000000347,-123.99999999999079,-107.00000000001265,-37.9999999999967,-13.00000000000523,-30.000000000001137,65.00000000000395,106.00000000000608,,42.99999999999255
2018.07.30,-89.00000000000574,9.000000000000341,-121.99999999999989,29.000000000001247,126.0000000000039,21.999999999999797,53.00000000000304,120.99999999999334,13.00000000000523,282.9999999999888,-141.99999999999767,178.99999999999582,-68.00000000000139,-21.00000000000435,-39.99999999999204,15.999999999991132,-70.00000000000739,104.99999999999955,151.00000000000114,,554.9999999999749
2018.07.30,-109.99999999999899,-85.99999999999852,-164.99999999999292,-30.000000000007798,130.0000000000079,15.999999999993797,9.999999999998899,117.00000000000044,108.00000000000409,303.9999999999932,-252.0000000000078,205.00000000001074,-175.99999999999838,-42.0000000000087,7.999999999995566,21.000000000000796,-114.00000000000432,59.000000000009045,156.99999999999602,,159.99999999999304
2018.07.30,-114.99999999999844,-75.9999999999934,-137.00000000000932,56.0000000000005,123.99999999999079,35.999999999991594,100.99999999999554,161.00000000000003,76.99999999999818,245.0000000000063,-22.0000000000109,185.00000000001293,0.0,44.99999999998394,16.000000000005343,108.99999999999466,-147.00000000000557,150.00000000000568,187.00000000000384,,994.9999999999718
2018.07.30,-135.00000000000733,-125.0,-197.00000000000273,-21.00000000000435,116.00000000000499,14.999999999998348,36.0000000000027,165.9999999999995,114.00000000000432,293.99999999999426,-175.99999999999838,225.00000000000853,-136.00000000000279,52.99999999999194,15.000000000000568,58.9999999999975,-171.99999999999704,92.99999999999864,219.99999999999798,,443.9999999999866
